DLiP-ID,T0048P
DLiP-Mol-ID,21464
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H18N4O6S/c20-19(21)23-16(24)6-3-11-2-5-15(30-11)18(27)22-12(8-17(25)26)10-1-4-13-14(7-10)29-9-28-13/h1-7,12H,8-9H2,(H,22,27)(H,25,26)(H4,20,21,23,24)/b6-3+"
Standard Inchi Key(RDKit),NJUTYNHAKLZIIY-ZZXKWVIFSA-N
Canonical SMILES(RDKit),N=C(N)NC(=O)/C=C/c1ccc(C(=O)NC(CC(=O)O)c2ccc3c(c2)OCO3)s1
SMILES(SDF),
MW(SDF),
MW(RDKit),430.442
MW Monoisotopic(RDKit),430.094705296
MolLogP(RDKit),1.44547
XLogP(SDF),
XLogP(CDK),0.348
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),163.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.251923513400709
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,5676052.884561975
qed,0.2519235134007092
Chi0,21.672997628507918
Chi1,14.312570843487292
TPSA,163.82999999999996
Chi0n,15.507069323362867
Chi0v,16.323565904290593
Chi1n,8.667054245163206
Chi1v,9.483550826090932
Chi2n,6.174883305553353
Chi2v,7.290238377203765
Chi3n,3.9904816884429435
Chi3v,5.039740848065343
Chi4n,2.6827444595417522
Chi4v,3.4965499117648555
MolMR,108.43480000000001
MolWt,430.4420000000002
fr_SH,0
Kappa1,20.863537354349184
Kappa2,9.092536823658302
Kappa3,5.352955964278716
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1031.7820105360745
MolLogP,1.4454699999999998
NOCount,10
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.7100321764048938
SMR_VSA1,28.963864854656272
SMR_VSA2,5.409283605791522
SMR_VSA3,10.633577208012662
SMR_VSA4,5.733667477162185
SMR_VSA5,12.462662452073971
SMR_VSA6,6.792942306099827
SMR_VSA7,51.725601328241524
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,174.34876201466318
NHOHCount,6
PEOE_VSA1,25.63070938360932
PEOE_VSA2,25.109683762013315
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.06636706846161
PEOE_VSA7,35.90493987237732
PEOE_VSA8,10.953167300535181
PEOE_VSA9,17.33980964577527
RingCount,3
