DLiP-ID,T004K5
DLiP-Mol-ID,19211
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H18O6/c1-18-13-6-5-10(7-12(13)17)22-11-8-14(19-2)16(21-4)15(9-11)20-3/h5-9,17H,1-4H3"
Standard Inchi Key(RDKit),OJRSPUQFMNDPAN-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(Oc2cc(OC)c(OC)c(OC)c2)cc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),306.314
MW Monoisotopic(RDKit),306.110338296
MolLogP(RDKit),3.2189
XLogP(SDF),
XLogP(CDK),2.489
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),66.38
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.883637706102391
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tubulin dimer
Common Target Pref Name,Tubulin dimer
RDKit Descriptors
Ipc,90228.14366951447
qed,0.8836377061023911
Chi0,16.112519696192862
Chi1,10.6212534604299
TPSA,66.38000000000001
Chi0n,12.875206393767405
Chi0v,12.875206393767405
Chi1n,6.474079241088859
Chi1v,6.474079241088859
Chi2n,4.296759409504909
Chi2v,4.296759409504909
Chi3n,3.024260658737702
Chi3v,3.024260658737702
Chi4n,1.9853251053348089
Chi4v,1.9853251053348089
MolMR,80.83080000000004
MolWt,306.31399999999996
fr_SH,0
Kappa1,15.625492665093967
Kappa2,6.797824876212792
Kappa3,3.1093781621470202
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,628.0745576569648
MolLogP,3.2189000000000028
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.3476461206290753
SMR_VSA1,28.79084216384095
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,28.439190165110134
SMR_VSA7,30.33183534230805
SMR_VSA8,0.0
