DLiP-ID,T002BF
DLiP-Mol-ID,18477
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H30N4O4/c30-23(28-22(14-24(31)32)20-5-2-10-27-15-20)16-29(21-6-7-21)25(33)19-4-1-3-18(13-19)17-8-11-26-12-9-17/h1-5,10,13,15,17,21-22,26H,6-9,11-12,14,16H2,(H,28,30)(H,31,32)/t22-/m0/s1"
Standard Inchi Key(RDKit),HUKZLLZKJKIAFJ-QFIPXVFZSA-N
Canonical SMILES(RDKit),O=C(O)C[C@H](NC(=O)CN(C(=O)c1cccc(C2CCNCC2)c1)C1CC1)c1cccnc1
SMILES(SDF),
MW(SDF),
MW(RDKit),450.539
MW Monoisotopic(RDKit),450.22670544
MolLogP(RDKit),2.4854
XLogP(SDF),
XLogP(CDK),1.431
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),111.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.541262980465085
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,56476085.13388384
qed,0.5412629804650851
Chi0,23.208531534440656
Chi1,16.00804039084698
TPSA,111.63000000000001
Chi0n,18.57409286846973
