DLiP-ID,C100ND
Kier3,5.333333333333333
MAXdO,13.076753249139161
MID_C,46.40956011051957
MID_N,2.0448540512641062
MID_O,8.699333418663642
MID_X,0.0
MID_h,15.016676848573091
MINdO,10.939392170101218
MPC10,159
MWC01,33.0
MWC02,5.093750200806762
MWC03,5.953243334287785
MWC04,6.853299093186078
MWC05,7.736743682453495
MWC06,8.642062173462106
MWC07,9.535390480896702
MWC08,10.443337855342735
MWC09,11.34176934207679
MWC10,12.251127269821618
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,4
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.6761000000000035
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.556828061699537
SRW05,0.0
SRW06,7.110696122978827
SRW07,0.0
SRW08,8.759511722116487
SRW09,0.0
SRW10,10.459869545961153
SaaCH,20.601764832166513
SaaNH,0
SaaSe,0
SaaaC,2.6765476738171414
SaasC,0.5836639983893783
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0362472210333202
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5978663548752836
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.707860113461339
VE1_D,5.389774499629745
VE2_A,0.1569286704487113
VE2_D,0.17965914998765817
VE3_A,2.6478457651058824
VE3_D,2.7831158359104453
VR1_A,297.4873751336524
VR1_D,194.8196317793379
VR2_A,9.916245837788413
VR2_D,6.49398772597793
VR3_A,6.793984076227801
VR3_D,6.370686453953379
WPath,2445
Xc-3d,2.734344956785669
Xc-4d,0.2041241452319315
Xc-5d,0.7301844481589803
Xc-6d,0.10206207261596575
Xp-0d,21.302754140504845
Xp-1d,14.348173775453855
Xp-2d,13.705639374920436
Xp-3d,11.052722835469684
Xp-4d,9.142631183880619
Xp-5d,7.88417981439647
Xp-6d,5.613502164215511
Xp-7d,4.176289981451297
ZMIC0,97.47327620403838
ZMIC1,66.40722877418932
ZMIC2,42.83031966798653
ZMIC3,35.113286244550714
ZMIC4,30.1031525033259
ZMIC5,28.458256068426678
nAcid,1
nAtom,47
nBase,0
nRing,4
piPC1,3.871201010907891
piPC2,4.574710978503383
piPC3,5.173320876373351
piPC4,5.806639860095909
piPC5,6.4532312205847875
piPC6,6.821448199371417
piPC7,7.2465907922924195
piPC8,7.599698610206164
piPC9,8.001894034639202
AATS0Z,35.95744680851064
AATS0d,3.8085106382978724
AATS0i,155.02621328967945
AATS0m,143.03844689361708
AATS0p,1.91830296558368
AATS0s,6.766491915477336
AATS0v,263.0769792635708
AATS1Z,35.54
AATS1d,4.48
AATS1i,140.6878800967039
AATS1m,138.17630758000007
AATS1p,2.195258972240001
AATS1s,3.2599074074074075
AATS1v,308.7075366633839
AATS2Z,30.82716049382716
AATS2d,4.185185185185185
AATS2i,143.2454138779584
AATS2m,118.03699602469146
AATS2p,2.0379314196894955
AATS2s,4.454351470812375
AATS2v,280.6983183863807
AATS3Z,27.626168224299064
AATS3d,3.6448598130841123
AATS3i,148.61182564950548
AATS3m,104.20953912149534
AATS3p,1.7856876767845131
AATS3s,3.503461405330565
AATS3v,242.33478338400107
AATS4Z,24.663716814159294
AATS4d,3.327433628318584
AATS4i,151.93939523427179
AATS4m,91.68577128318584
AATS4p,1.6484700707476996
AATS4s,3.5818310936305036
AATS4v,219.08062801380171
AATS5Z,25.778761061946902
AATS5d,3.185840707964602
AATS5i,154.8185490417195
AATS5m,96.46254529203541
AATS5p,1.5999708073060526
AATS5s,3.8305488789346542
AATS5v,210.28814661676606
AATS6Z,27.085714285714285
AATS6d,3.085714285714286
AATS6i,155.0238912602126
AATS6m,101.38782668571429
AATS6p,1.5726003402003528
AATS6s,4.560773074661961
AATS6v,216.0258496320919
AATS7Z,22.762376237623762
AATS7d,3.01980198019802
AATS7i,155.43819767435016
AATS7m,83.71386949504952
AATS7p,1.515757453257792
AATS7s,4.763048527074929
AATS7v,209.77312671419065
AATS8Z,21.104166666666668
AATS8d,2.9375
AATS8i,154.48270278346612
AATS8m,76.87220207291665
AATS8p,1.4917834071092715
AATS8s,3.716981738683127
AATS8v,203.94353647975757
AMID_C,1.546985337017319
AMID_N,0.06816180170880354
AMID_O,0.2899777806221214
AMID_X,0.0
AMID_h,0.5005558949524364
ATS0dv,430.8888888888889
ATS0pe,307.0573999999998
ATS0se,374.5531539999999
ATS1dv,368.3333333333333
ATS1pe,329.3201
ATS1se,394.5864559999997
ATS2dv,625.0
ATS2pe,533.0749000000001
ATS2se,640.0785799999994
ATS3dv,582.3333333333334
ATS3pe,689.6296000000004
ATS3se,841.4971099999997
ATS4dv,581.3333333333333
ATS4pe,723.3201999999999
ATS4se,886.9869719999998
ATS5dv,613.1111111111111
ATS5pe,727.7814999999997
ATS5se,896.062231
ATS6dv,619.3333333333333
ATS6pe,695.2292999999999
ATS6se,852.440972
ATS7dv,575.6666666666666
ATS7pe,663.1908999999999
ATS7se,813.2241700000001
ATS8dv,415.0
ATS8pe,614.8519000000001
ATS8se,758.1021720000002
ATSC0Z,583.9574468085107
ATSC0c,1.2226023561425203
ATSC0d,32.42553191489361
ATSC0i,73.28183430133716
ATSC0m,2613.0144508085095
ATSC0p,16.132857067510432
ATSC0s,130.1362147214196
ATSC0v,2365.4468472839053
ATSC1Z,81.81122679945676
ATSC1c,-0.7979916520316034
ATSC1d,7.313263920325939
ATSC1i,6.662029188454101
ATSC1m,356.58285048030876
ATSC1p,0.8419039411652736
ATSC1s,-27.19269770877463
ATSC1v,256.49828112153796
ATSC2Z,-64.67134449977371
ATSC2c,0.24882334750376425
ATSC2d,-3.5205975554549567
ATSC2i,-2.1488240797780254
ATSC2m,-281.1927835210493
ATSC2p,-1.3157237940444753
ATSC2s,51.724012620462105
ATSC2v,-332.34606963309443
ATSC3Z,-22.24354911724767
ATSC3c,0.051776324018795686
ATSC3d,-3.8836577636939786
ATSC3i,-18.690273142375187
ATSC3m,-117.0237035427788
ATSC3p,-3.1315314650051578
ATSC3s,-33.80197208110481
ATSC3v,-366.3829335710967
ATSC4Z,-108.25939339067455
ATSC4c,-0.1282586669467391
ATSC4d,-6.235853327297418
ATSC4i,-31.564313267121204
ATSC4m,-485.8047915821635
ATSC4p,-4.020223793779297
ATSC4s,-18.61336456546079
ATSC4v,-717.0330196165299
ATSC5Z,95.3576278859212
ATSC5c,-0.10832359843464363
ATSC5d,-4.576278859212314
ATSC5i,-3.3090871126795376
ATSC5m,418.92399056677255
ATSC5p,2.50033079482468
ATSC5s,-18.14823271769497
ATSC5v,120.61335838678345
ATSC6Z,-50.3304662743323
ATSC6c,0.07835598215232431
ATSC6d,-5.482571299230422
ATSC6i,-3.1798760483176696
ATSC6m,-206.54589831688503
ATSC6p,-3.275519382288652
ATSC6s,-4.396382200947492
ATSC6v,20.44685802244379
ATSC7Z,-189.80217292892718
ATSC7c,0.33502391398471015
ATSC7d,-1.6378451788139445
ATSC7i,15.771206333534815
ATSC7m,-817.7278326523315
ATSC7p,-0.3574217916863197
ATSC7s,10.309892122014878
ATSC7v,52.367654442884614
ATSC8Z,-114.76414667270261
ATSC8c,-0.5068934826553845
ATSC8d,-1.379809868718878
ATSC8i,8.472598319326188
ATSC8m,-542.4419285237666
ATSC8p,-0.28581033853501875
ATSC8s,-67.97247325289175
ATSC8v,-228.9702046414797
AXp-0d,0.7100918046834949
AXp-1d,0.4347931447107229
AXp-2d,0.2855341536441757
AXp-3d,0.1754400450074553
AXp-4d,0.11015218293832071
AXp-5d,0.0703944626285399
AXp-6d,0.04527017874367348
AXp-7d,0.02941049282712181
GATS1Z,0.7924550025504626
GATS1c,1.5182636609037021
GATS1d,0.8937401574803151
GATS1i,0.9157836256282763
GATS1m,0.7768313440562583
GATS1p,0.9546588684465342
GATS1s,0.8130633889732449
GATS1v,0.7503766754403057
GATS2Z,0.9866057974221883
GATS2c,0.6175649329088444
GATS2d,1.1821959755030624
GATS2i,1.015390400223823
GATS2m,0.9704778381485663
GATS2p,1.0366532884557045
GATS2s,0.4856632944346116
GATS2v,0.9563305597778657
GATS3Z,1.0442925820012925
GATS3c,0.7607017613739565
GATS3d,1.1402114455319254
GATS3i,1.1158355545284706
GATS3m,1.0351898115201066
GATS3p,1.1219949482616554
GATS3s,0.9558050820553359
GATS3v,1.0097892565922344
GATS4Z,1.1219904701041272
GATS4c,0.9070361365510301
GATS4d,1.1173321255197084
GATS4i,1.2058960820591476
GATS4m,1.1139146653887462
GATS4p,1.1342279191750637
GATS4s,0.9186766683618418
GATS4v,1.0921488351905193
GATS5Z,1.0697075963807288
GATS5c,1.0489016948243264
GATS5d,1.1675492997003696
GATS5i,1.0546579579831945
GATS5m,1.0600021972119282
GATS5p,1.0209615255207571
GATS5s,1.0995511704799152
GATS5v,0.9680604210884486
GATS6Z,1.2558645027638686
GATS6c,1.0999042411382582
GATS6d,1.1484189476315463
GATS6i,1.0784353424235078
GATS6m,1.233562598612891
GATS6p,1.2284219162199506
GATS6s,1.288715801436076
GATS6v,0.9533761899848661
GATS7Z,1.1632646067200902
GATS7c,0.9377868411252598
GATS7d,1.0534419583690655
GATS7i,0.8957749873561316
GATS7m,1.1553293034193264
GATS7p,1.0022267174661283
GATS7s,1.2397981513131695
GATS7v,0.9415114378651628
GATS8Z,0.9817888611576671
GATS8c,1.132582753375611
GATS8d,0.9457567804024498
GATS8i,0.8842322141750762
GATS8m,0.9952665946705989
GATS8p,0.9159001369895345
GATS8s,1.4033314620461739
GATS8v,1.0131965800337885
MATS1Z,0.13169204984332872
MATS1c,-0.6135373035566648
MATS1d,0.21200787401574808
MATS1i,0.08545511308295115
MATS1m,0.12827632061038835
MATS1p,0.04905452898910991
MATS1s,-0.19641831369512666
MATS1v,0.10192931814599654
MATS2Z,-0.06426041528910198
MATS2c,0.11809152721682961
MATS2d,-0.06300022682349891
MATS2i,-0.01701442863713037
MATS2m,-0.062441769010746426
MATS2p,-0.04732234764268022
MATS2s,0.2306252625009614
MATS2v,-0.08152488455471242
MATS3Z,-0.016731580313015703
MATS3c,0.01860201821443612
MATS3d,-0.05260995412956558
MATS3i,-0.11202975778270034
MATS3m,-0.019671890901762436
MATS3p,-0.0852627967203632
MATS3s,-0.11409272388150805
MATS3v,-0.06803558481594581
MATS4Z,-0.07710877481703414
MATS4c,-0.043633586114255725
MATS4d,-0.07998861867930225
MATS4i,-0.1791510788811633
MATS4m,-0.07732846635275138
MATS4p,-0.10364738704379446
MATS4s,-0.05949029572960379
MATS4v,-0.12607976082967248
MATS5Z,0.06791937055482719
MATS5c,-0.036851677730806554
MATS5d,-0.05870090353750031
MATS5i,-0.01878154361640452
MATS5m,0.06668264757825908
MATS5p,0.06446227049093946
MATS5s,-0.05800368480122859
MATS5v,0.0212080935776178
MATS6Z,-0.038579652512466055
MATS6c,0.028687684045482015
MATS6d,-0.07568428946381706
MATS6i,-0.01942327320085387
MATS6m,-0.035382076921012806
MATS6p,-0.09088191014290281
MATS6s,-0.015121881468353053
MATS6v,0.00386920683731165
MATS7Z,-0.15125037607601033
MATS7c,0.1275166996166428
MATS7d,-0.023505106416153457
MATS7i,0.10014864235571266
MATS7m,-0.14562751962458917
MATS7p,-0.010309704689928699
MATS7s,0.03686654465784933
MATS7v,0.01030211545480636
MATS8Z,-0.09621696543515754
MATS8c,-0.20298226944888711
MATS8d,-0.02083333333333335
MATS8i,0.056603972413043505
MATS8m,-0.1016337768144587
MATS8p,-0.008673477838150595
MATS8s,-0.2557181342741499
MATS8v,-0.047390621417305795
MAXsOH,10.529568483456886
MAXssS,0.9234673068033454
MINsOH,8.955966094266925
MINssS,0.9234673068033454
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.9143501852901657
SdssSe,0
SdsssP,0
SpAD_A,38.82135078955128
SpAD_D,338.0242651676633
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.26114600583152847
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1118
TMWC10,140.8507234323341
TSRW10,66.09159807214697
VE1_Dt,5.41755481146269
VE2_Dt,0.18058516038208966
VE3_Dt,2.7882568605280356
VR1_Dt,189.80187554701627
VR2_Dt,6.326729184900542
VR3_Dt,6.344593056496991
Xc-3dv,1.3386494252475614
Xc-4dv,0.05103103630798288
Xc-5dv,0.2424643700110687
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.28006896957329525
Xch-7d,0.51798289178219
Xp-0dv,17.20397181663674
Xp-1dv,11.42811852147845
Xp-2dv,9.312902449099004
Xp-3dv,6.984551316825268
Xp-4dv,5.039011202130227
Xp-5dv,3.8855576365476954
Xp-6dv,2.655750973833748
Xp-7dv,1.788151068664593
Xpc-4d,5.550512803788409
Xpc-5d,8.434772466150012
Xpc-6d,13.493315225439678
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,50
nFRing,2
nHBAcc,5
nHBDon,3
nHRing,0
nSpiro,0
naRing,4
piPC10,8.030817518686863
AATS0dv,9.167848699763594
AATS0pe,6.533136170212762
AATS0se,7.969216042553189
AATS1dv,7.366666666666666
AATS1pe,6.5864020000000005
AATS1se,7.891729119999995
AATS2dv,7.716049382716049
AATS2pe,6.581171604938272
AATS2se,7.902204691358017
AATS3dv,5.442367601246106
AATS3pe,6.445136448598135
AATS3se,7.8644589719626135
AATS4dv,5.144542772861357
AATS4pe,6.401063716814158
AATS4se,7.849442230088494
AATS5dv,5.425762045231072
AATS5pe,6.440544247787608
AATS5se,7.929754256637168
AATS6dv,5.898412698412698
AATS6pe,6.621231428571427
AATS6se,8.118485447619047
AATS7dv,5.6996699669967
AATS7pe,6.566246534653465
AATS7se,8.051724455445544
AATS8dv,4.322916666666667
AATS8pe,6.404707291666668
AATS8se,7.896897625000002
AATSC0Z,12.424626527840653
AATSC0c,0.02601281608813873
AATSC0d,0.6899049343594386
AATSC0i,1.5591879638582373
AATSC0m,55.59605214486191
AATSC0p,0.34325227803213687
AATSC0s,2.76885563237063
AATSC0v,50.32865632518948
AATSC1Z,1.6362245359891352
AATSC1c,-0.015959833040632067
AATSC1d,0.1462652784065188
AATSC1i,0.13324058376908202
AATSC1m,7.131657009606175
AATSC1p,0.016838078823305472
AATSC1s,-0.5438539541754926
AATSC1v,5.129965622430759
AATSC2Z,-0.7984116604910334
AATSC2c,0.003071893179058818
AATSC2d,-0.04346416735129576
AATSC2i,-0.026528692342938583
AATSC2m,-3.4715158459388804
AATSC2p,-0.016243503630178707
AATSC2s,0.638568057042742
AATSC2v,-4.103037896704869
AATSC3Z,-0.2078836366097913
AATSC3c,0.0004838908786803335
AATSC3d,-0.03629586695041102
AATSC3i,-0.17467544992874007
AATSC3m,-1.0936794723624188
AATSC3p,-0.02926664920565568
AATSC3s,-0.3159062811318206
AATSC3v,-3.424139566085016
AATSC4Z,-0.9580477291210137
AATSC4c,-0.0011350324508560981
AATSC4d,-0.05518454271944618
AATSC4i,-0.2793302059037275
AATSC4m,-4.299157447629765
