DLiP-ID,C000O2
DLiP-Mol-ID,31110
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C13H10OS/c14-12(13-7-4-10-15-13)9-8-11-5-2-1-3-6-11/h1-10H/b9-8+
Standard Inchi Key(RDKit),DDNPADUKGZMCHV-CMDGGOBGSA-N
Canonical SMILES(RDKit),O=C(/C=C/c1ccccc1)c1cccs1
SMILES(SDF),
MW(SDF),
MW(RDKit),214.289
MW Monoisotopic(RDKit),214.04523594
MolLogP(RDKit),3.6442
XLogP(SDF),
XLogP(CDK),2.91
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),1
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),17.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),15
QED Weighted(RDKit),0.562793967538522
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,5198.158374754046
qed,0.5627939675385218
Chi0,10.510225400620904
Chi1,7.360173345306138
TPSA,17.07
Chi0n,8.089999272823986
Chi0v,8.906495853751712
Chi1n,4.670659557166778
Chi1v,5.550312368421673
Chi2n,3.0855691261608076
Chi2v,4.033263319159681
Chi3n,1.9907572684110462
Chi3v,2.875175992867436
Chi4n,1.2369575746447437
Chi4v,1.882031342968337
MolMR,64.12550000000003
MolWt,214.28900000000002
fr_SH,0
Kappa1,9.868790322227195
Kappa2,4.710835795468243
Kappa3,2.638677254768024
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,454.5458796911595
MolLogP,3.6442000000000014
NOCount,1
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.100154184602664
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,64.36125104192936
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,92.69560600702182
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,42.47422251760354
PEOE_VSA7,23.085901437458404
PEOE_VSA8,0.0
