DLiP-ID,J00038
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.081387994821436
SssPH,0
SssSe,0
SsssB,0
SsssN,4.567641526192663
SsssP,0
VE1_A,4.893465932974595
VE1_D,5.46833835939938
VE2_A,0.15785373977337405
VE2_D,0.1763980115935284
VE3_A,2.719302943661547
VE3_D,2.830376908357739
VR1_A,313.16539407591927
VR1_D,203.9132975504952
VR2_A,10.102109486319977
VR2_D,6.57784830808049
VR3_A,6.8781335780469215
VR3_D,6.449097002984739
WPath,2859
Xc-3d,1.6824022414095159
Xc-4d,0.0
Xc-5d,0.36545089014000604
Xc-6d,0.0
Xp-0d,21.631181265251033
Xp-1d,15.135361590784806
Xp-2d,13.187538632121177
Xp-3d,11.135299213860076
Xp-4d,9.244735533882851
Xp-5d,7.043745690651076
Xp-6d,4.7105601247594056
Xp-7d,3.6052189608839775
ZMIC0,105.03475241821984
ZMIC1,55.3603374935096
ZMIC2,33.52114648336087
ZMIC3,25.643843945008264
ZMIC4,25.304229296672176
ZMIC5,25.304229296672176
nAcid,0
nAtom,64
nBase,1
nRing,4
piPC1,3.7376696182833684
piPC2,4.219507705176107
piPC3,4.672828834461906
piPC4,5.1298987149230735
piPC5,5.565956157748798
piPC6,5.596800274408062
piPC7,5.853907204066906
piPC8,6.115892125483034
piPC9,6.138401772416938
AATS0Z,19.875
AATS0d,3.015625
AATS0i,163.4721166388706
AATS0m,78.07227010937501
AATS0p,1.405536529062766
AATS0s,3.0655381944444446
AATS0v,203.01251500800095
AATS1Z,22.850746268656717
AATS1d,3.701492537313433
AATS1i,146.80936398543435
AATS1m,85.63905931343282
AATS1p,1.7362162719402985
AATS1s,2.6969320066334994
AATS1v,249.76303574520435
AATS2Z,18.368852459016395
AATS2d,3.3114754098360657
AATS2i,156.74359663919662
AATS2m,66.91686808196721
AATS2p,1.4450386107531636
AATS2s,2.5917577413479056
AATS2v,200.79024235702954
AATS3Z,14.487804878048781
AATS3d,2.8536585365853657
AATS3i,160.47727643953976
AATS3m,50.933762036585364
AATS3p,1.2795519663607804
AATS3s,2.2349254742547426
AATS3v,169.68430954186272
AATS4Z,12.87027027027027
AATS4d,2.535135135135135
AATS4i,162.20030545985682
AATS4m,44.20948732432432
AATS4p,1.181993121754092
AATS4s,2.283933933933934
AATS4v,152.4706322824231
AATS5Z,11.893939393939394
AATS5d,2.3737373737373737
AATS5i,164.7965421566628
AATS5m,40.92559419696969
AATS5p,1.1029037142340203
AATS5s,2.2839506172839505
AATS5v,140.94554178321437
AATS6Z,12.598930481283423
AATS6d,2.4545454545454546
AATS6i,164.19242285894623
AATS6m,43.71603818181818
AATS6p,1.1543823257729626
AATS6s,2.4292929292929295
AATS6v,148.9897532135996
AATS7Z,12.910614525139664
AATS7d,2.541899441340782
AATS7i,160.61066573577543
AATS7m,45.03691823463687
AATS7p,1.2184403255284972
AATS7s,2.256362507759156
AATS7v,156.50792694089589
AATS8Z,12.485875706214689
AATS8d,2.519774011299435
AATS8i,161.0750353031153
AATS8m,42.92970432203389
AATS8p,1.1927336224579321
AATS8s,2.2297551789077215
AATS8v,153.14157522532196
AMID_C,1.6531224385567742
AMID_N,0.2102787431042064
AMID_O,0.18929120344342745
AMID_X,0.0
AMID_h,0.39956994654763384
ATS0dv,378.0
ATS0pe,385.5081000000001
ATS0se,480.8822679999999
ATS1dv,384.0
ATS1pe,428.63649999999996
ATS1se,514.72912
ATS2dv,538.0
ATS2pe,767.4549
ATS2se,938.697672
ATS3dv,479.0
ATS3pe,989.2080000000001
ATS3se,1230.5968639999999
ATS4dv,468.0
ATS4pe,1102.7057
ATS4se,1382.3156600000002
ATS5dv,474.0
ATS5pe,1160.9856
ATS5se,1468.646284
ATS6dv,507.0
ATS6pe,1107.4534
ATS6se,1395.262528
ATS7dv,467.0
ATS7pe,1047.6502
ATS7se,1318.1204480000001
ATS8dv,399.0
ATS8pe,1041.1055
ATS8se,1310.626892
ATSC0Z,459.75
ATSC0c,1.127495623834338
ATSC0d,33.609375
ATSC0i,91.01905728490817
ATSC0m,2193.491970609375
ATSC0p,14.568164773945737
ATSC0s,50.69053819444444
ATSC0v,3256.0783103567137
ATSC1Z,37.19921875
ATSC1c,-0.6656852397803412
ATSC1d,12.440185546875
ATSC1i,-21.662922294857225
ATSC1m,172.88840829955964
ATSC1p,-1.4172379905904067
ATSC1s,-0.45901828342013773
ATSC1v,-64.51707112321807
ATSC2Z,16.6640625
ATSC2c,0.24556215700636017
ATSC2d,-2.31787109375
ATSC2i,3.1583397231679715
ATSC2m,71.40123408837793
ATSC2p,0.042871358654196
ATSC2s,12.550849066840279
ATSC2v,-63.73825160002272
ATSC3Z,-49.171875
ATSC3c,-0.25381008827096585
ATSC3d,-10.4677734375
ATSC3i,-11.82377424893371
ATSC3m,-234.25080915527394
ATSC3p,-2.025733035532974
ATSC3s,-0.9543999565972218
ATSC3v,-336.4531420333286
ATSC4Z,-73.33984375
ATSC4c,0.19355222824597984
ATSC4d,-1.355224609375
ATSC4i,-18.82432415561445
ATSC4m,-357.9206738552248
ATSC4p,-3.952637885992388
ATSC4s,1.5143296983506955
ATSC4v,-779.7572388508102
ATSC5Z,108.3984375
ATSC5c,-0.213680379100335
ATSC5d,9.92724609375
ATSC5i,-5.079720482311556
ATSC5m,518.7149711616215
ATSC5p,1.6079062073733057
ATSC5s,1.4569634331597214
ATSC5v,612.6653376508204
ATSC6Z,83.79296875
ATSC6c,0.06506365793933795
ATSC6d,7.828857421875
ATSC6i,35.455257377519004
ATSC6m,400.9578491257325
ATSC6p,4.244030550355619
ATSC6s,6.147264268663196
ATSC6v,776.0525367159047
ATSC7Z,79.76171875
ATSC7c,0.19582794362724948
ATSC7d,-0.313720703125
ATSC7i,-3.867923042512377
ATSC7m,367.6556471237794
ATSC7p,-0.26296203552980324
ATSC7s,10.699293348524304
ATSC7v,133.71896068983486
ATSC8Z,-21.68359375
ATSC8c,-0.11873857189089268
ATSC8d,-1.669677734375
ATSC8i,-12.47834581007944
ATSC8m,-103.03334810717776
ATSC8p,-1.3838488541097493
ATSC8s,-8.849873860677086
ATSC8v,-206.0697437043508
AXp-0d,0.6977800408145495
AXp-1d,0.4451576938466119
AXp-2d,0.2866856224374169
AXp-3d,0.18558832023100127
AXp-4d,0.12164125702477435
AXp-5d,0.07740379879836347
AXp-6d,0.04906833463291047
AXp-7d,0.03190459257419449
GATS1Z,0.8835431326239926
GATS1c,1.672476980466833
GATS1d,0.8253294198463748
GATS1i,1.4946258301908668
GATS1m,0.890463832133545
GATS1p,1.2508631691043532
GATS1s,0.6330113608989244
GATS1v,1.1082417234946356
GATS2Z,0.988981895007087
GATS2c,1.1323664051106548
GATS2d,1.3367171959668014
GATS2i,1.136749469405319
GATS2m,0.990111436711153
GATS2p,1.0281509757935308
GATS2s,0.593685988885007
GATS2v,1.0115541012606568
GATS3Z,1.0181235825408825
GATS3c,1.090845217658914
GATS3d,1.3144198387590569
GATS3i,1.1334162616908288
GATS3m,1.0196377577000113
GATS3p,1.0459989163600627
GATS3s,0.7881395805849557
GATS3v,1.0296774817123653
GATS4Z,1.0369913143159473
GATS4c,0.9188069943383065
GATS4d,1.0233631120660407
GATS4i,1.0942684434838903
GATS4m,1.038739890426734
GATS4p,1.0676857037669218
GATS4s,1.1203247566049497
GATS4v,1.0606155970495499
GATS5Z,0.9093875129764201
GATS5c,0.9295974194580657
GATS5d,0.908837327247369
GATS5i,0.9803860455299863
GATS5m,0.9089595396959309
GATS5p,0.9130568175046411
GATS5s,1.427220808577249
GATS5v,0.9037434414742087
GATS6Z,0.9284399507986496
GATS6c,0.7984506511658634
GATS6d,0.9071666703958113
GATS6i,0.8521023920119876
GATS6m,0.9277077721904473
GATS6p,0.8573911949541191
GATS6s,1.4748056048015203
GATS6v,0.8856962980233043
GATS7Z,0.8857254823334275
GATS7c,0.6637938440423993
GATS7d,1.000070124588018
GATS7i,1.017263077111906
GATS7m,0.8916163489903148
GATS7p,1.0165756744298449
GATS7s,0.8551726526337049
GATS7v,0.9959040198650619
GATS8Z,0.9836038377526475
GATS8c,0.8792807832411169
GATS8d,1.0007800865186867
GATS8i,1.038169877833544
GATS8m,0.9852932636253117
GATS8p,1.0342073994018748
GATS8s,1.055883543383088
GATS8v,1.0213797519865795
MATS1Z,0.07728892243513266
MATS1c,-0.5639741960475768
MATS1d,0.3535668935656446
MATS1i,-0.22734734150005526
MATS1m,0.07528960146604362
MATS1p,-0.0929272557050175
MATS1s,-0.008649843571824991
MATS1v,-0.01892713908232828
MATS2Z,0.01901425400476025
MATS2c,0.11425276469098306
MATS2d,-0.03617836919160741
MATS2i,0.01820315440041385
MATS2m,0.01707614415617703
MATS2p,0.0015437698168212681
MATS2s,0.129887197966495
MATS2v,-0.010268936023251405
MATS3Z,-0.041737954084271674
MATS3c,-0.08784764856861917
MATS3d,-0.12154301459332585
MATS3i,-0.05069439238442878
MATS3m,-0.04167553432568855
MATS3p,-0.05426421085652825
MATS3s,-0.00734750067402036
MATS3v,-0.04032421048269361
MATS4Z,-0.05518569140102582
MATS4c,0.05938702312900444
MATS4d,-0.01394951436792441
MATS4i,-0.07154763871507319
MATS4m,-0.05644935461334619
MATS4p,-0.09386213525652384
MATS4s,0.010334793013252835
MATS4v,-0.0828462432074891
MATS5Z,0.07621072058266186
MATS5c,-0.061258246955212134
MATS5d,0.09547356409281096
MATS5i,-0.018039407370797164
MATS5m,0.07643768359789312
MATS5p,0.035675547813575494
MATS5s,0.00929044536000551
MATS5v,0.060819557018300115
MATS6Z,0.06237696027543451
MATS6c,0.01974976710198783
MATS6d,0.07972165663526726
MATS6i,0.13331735132393815
MATS6m,0.06256061913253474
MATS6p,0.09970387189359768
MATS6s,0.04150432439830245
MATS6v,0.08157078634627402
MATS7Z,0.06202970402301469
MATS7c,0.06209930526388107
MATS7d,-0.0033374109482662345
MATS7i,-0.015194010933159934
MATS7m,0.05992832441344774
MATS7p,-0.006453794772587694
MATS7s,0.07546666109239973
MATS7v,0.01468334807682429
MATS8Z,-0.017053606264765608
MATS8c,-0.03807883596363255
MATS8d,-0.01796300236127199
MATS8i,-0.04957142363701962
MATS8m,-0.016984332026257366
MATS8p,-0.03434713532377318
MATS8s,-0.06312725223051639
MATS8v,-0.022883692180192646
MAXssO,5.454501117082875
MINssO,5.376656342233586
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.79463749540922
SpAD_D,384.03865393191336
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.323619361858632
SssNH2,0
SsssAs,0
SsssCH,0.8289590922006418
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,938
TMWC10,141.6124392683038
TSRW10,80.19177355772605
VE1_Dt,5.466683475855866
VE2_Dt,0.17634462825341501
VE3_Dt,2.830074232500099
VR1_Dt,204.87348820592845
VR2_Dt,6.6088222001912404
VR3_Dt,6.453794769423188
Xc-3dv,0.8967393086873573
Xc-4dv,0.0
Xc-5dv,0.16945342807767866
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.4201034543599429
Xch-7d,0.4786950484412741
Xp-0dv,18.549529003780144
Xp-1dv,11.389883366776814
Xp-2dv,8.516532068709989
Xp-3dv,6.350086362907428
Xp-4dv,4.555041463981528
Xp-5dv,3.0105434530194035
Xp-6dv,1.776370080027281
Xp-7dv,1.185694312459426
Xpc-4d,4.1199050533100685
Xpc-5d,6.370630868469097
Xpc-6d,8.910316413777666
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,67
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.308326102295943
AATS0dv,5.90625
AATS0pe,6.023564062500002
AATS0se,7.513785437499998
AATS1dv,5.731343283582089
AATS1pe,6.397559701492536
AATS1se,7.682524179104477
AATS2dv,4.409836065573771
AATS2pe,6.290613934426229
AATS2se,7.6942432131147545
AATS3dv,2.9207317073170733
AATS3pe,6.031756097560976
AATS3se,7.503639414634145
AATS4dv,2.5297297297297296
AATS4pe,5.960571351351351
AATS4se,7.471976540540542
AATS5dv,2.393939393939394
AATS5pe,5.8635636363636365
AATS5se,7.417405474747475
AATS6dv,2.7112299465240643
AATS6pe,5.922210695187166
AATS6se,7.46129694117647
AATS7dv,2.6089385474860336
AATS7pe,5.852794413407821
AATS7se,7.363801385474861
AATS8dv,2.2542372881355934
AATS8pe,5.88195197740113
AATS8se,7.404671706214689
AATSC0Z,7.18359375
AATSC0c,0.017617119122411533
AATSC0d,0.525146484375
AATSC0i,1.4221727700766902
AATSC0m,34.273312040771486
AATSC0p,0.22762757459290214
AATSC0s,0.7920396592881944
AATSC0v,50.87622359932365
AATSC1Z,0.5552122201492538
AATSC1c,-0.009935600593736436
AATSC1d,0.18567441114738806
AATSC1i,-0.32332719843070484
AATSC1m,2.5804240044710394
AATSC1p,-0.021152805829707563
AATSC1s,-0.006851019155524444
AATSC1v,-0.962941360048031
AATSC2Z,0.13659067622950818
AATSC2c,0.002012804565625903
AATSC2d,-0.018998943391393443
AATSC2i,0.025888030517770257
AATSC2m,0.5852560171178519
AATSC2p,0.0003514045791327541
AATSC2s,0.10287581202328097
AATSC2v,-0.5224446852460879
AATSC3Z,-0.29982850609756095
AATSC3c,-0.0015476224894571088
AATSC3d,-0.06382788681402439
AATSC3i,-0.07209618444471774
AATSC3m,-1.428358592410207
AATSC3p,-0.012352030704469354
AATSC3s,-0.005819511930470865
AATSC3v,-2.051543548983711
AATSC4Z,-0.39643158783783783
AATSC4c,0.0010462282607890802
AATSC4d,-0.007325538429054054
AATSC4i,-0.10175310354386188
AATSC4m,-1.9347063451633773
AATSC4p,-0.02136561019455345
AATSC4s,0.008185565937030787
AATSC4v,-4.214903993788163
AATSC5Z,0.5474668560606061
AATSC5c,-0.0010791938338400758
AATSC5d,0.05013760653409091
AATSC5i,-0.025655153951068464
AATSC5m,2.619772581624351
