DLiP-ID,C1028K
DLiP-Mol-ID,40986
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H19F3N4OS/c19-18(20,21)9-14-8-15-16(22-11-23-17(15)27-14)24-12-3-5-25(6-4-12)10-13-2-1-7-26-13/h1-2,7-8,11-12H,3-6,9-10H2,(H,22,23,24)"
Standard Inchi Key(RDKit),NEQDITGBQUFLDA-UHFFFAOYSA-N
Canonical SMILES(RDKit),FC(F)(F)Cc1cc2c(NC3CCN(Cc4ccco4)CC3)ncnc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),396.438
MW Monoisotopic(RDKit),396.123166888
MolLogP(RDKit),4.4656
XLogP(SDF),
XLogP(CDK),2.876
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),54.19
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.689871943928942
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1960032.2861431786
qed,0.689871943928942
Chi0,18.855160383312143
Chi1,12.960440995145614
TPSA,54.19
Chi0n,14.498773088712326
Chi0v,15.315269669640053
Chi1n,8.77584003640341
Chi1v,9.592336617331137
Chi2n,6.719892821543192
Chi2v,7.83509269283244
Chi3n,4.643088186868506
