DLiP-ID,T007Z7
AATSC4s,-0.04350194669879735
AATSC4v,0.18907735354683522
AATSC5Z,0.5202821869488536
AATSC5c,-0.0003354189453752672
AATSC5d,0.013531771816372207
AATSC5i,0.011272994080736827
AATSC5m,2.42971799431449
AATSC5p,0.004707281495163554
AATSC5s,0.011560332098408123
AATSC5v,1.4678584783351694
AATSC6Z,1.1734991989444916
AATSC6c,-0.00011639078678941276
AATSC6d,-0.04263918993916165
AATSC6i,0.03783425743968813
AATSC6m,5.591955852111015
AATSC6p,0.01870152969238894
AATSC6s,0.07232486481826703
AATSC6v,5.487705647609831
AATSC7Z,-0.34786937475109514
AATSC7c,0.0013755403239508093
AATSC7d,-0.060854462586840116
AATSC7i,-0.04504034848490262
AATSC7m,-1.6265153875945828
AATSC7p,-0.008005238667166868
AATSC7s,-0.033694734792512046
AATSC7v,-2.396448307689061
AATSC8Z,-1.634655304271823
AATSC8c,-0.0013244282461582662
AATSC8d,-0.005729754664530168
AATSC8i,-0.24401740979773837
AATSC8m,-7.691035051977495
AATSC8p,-0.029489841021672014
AATSC8s,-0.13661792689465815
AATSC8v,-7.659590305308719
ATS0are,318.1235999999999
ATS1are,352.729
ATS2are,622.655
ATS3are,808.9129000000003
ATS4are,789.1239
ATS5are,774.7671000000001
ATS6are,765.3469999999999
ATS7are,739.5258999999999
ATS8are,671.9500000000002
ATSC0dv,168.92089620484677
ATSC0pe,4.3736314814814765
ATSC0se,2.555252833333332
ATSC1dv,50.69643855103388
ATSC1pe,0.20090380658436197
ATSC1se,-0.01699265740741332
ATSC2dv,-1.0718894477467655
ATSC2pe,-0.17756131687242743
ATSC2se,-0.014933796296305521
ATSC3dv,-34.36698335280868
ATSC3pe,-1.4100187585733877
ATSC3se,-0.7564261327160539
ATSC4dv,3.127114769090081
ATSC4pe,0.04915462962963019
ATSC4se,0.11988213888888864
ATSC5dv,44.62852884892209
ATSC5pe,0.8491502400548697
ATSC5se,0.5549467993827172
ATSC6dv,33.63520127351861
ATSC6pe,0.8074939986282561
ATSC6se,0.038324848765430845
ATSC7dv,-51.05520838625547
ATSC7pe,-0.7675019204389572
ATSC7se,-0.5975590061728498
ATSC8dv,-45.805432776168956
ATSC8pe,-2.0036269890260616
ATSC8se,-1.2201338179012455
AXp-0dv,0.5996276990246597
AXp-1dv,0.33601193673950963
AXp-2dv,0.1865598903160842
AXp-3dv,0.1032254982451762
AXp-4dv,0.05739648728394493
AXp-5dv,0.02992097012304287
AXp-6dv,0.016461449792883748
AXp-7dv,0.008989332297891249
BertzCT,959.3907693974951
ECIndex,693
ETA_eta,24.312412360498524
GATS1dv,0.6313182327825086
GATS1pe,0.7284770937760786
GATS1se,0.7126447366387061
GATS2dv,1.0641207997694384
GATS2pe,0.968157073322432
GATS2se,0.8872211981601653
GATS3dv,1.1514294560311993
GATS3pe,1.1708273033442944
GATS3se,1.1480417156561855
GATS4dv,1.0283374387570043
GATS4pe,0.9877623519060569
GATS4se,0.9571212424706573
GATS5dv,0.898063049375598
GATS5pe,0.8820866186020055
GATS5se,0.8365820634591835
GATS6dv,0.947094068787216
GATS6pe,0.9463893824782214
GATS6se,1.023227156818097
GATS7dv,1.2646154319688663
GATS7pe,1.3866988343894464
GATS7se,1.5936150512698781
GATS8dv,1.199047588020675
GATS8pe,1.6078113499176772
GATS8se,1.856266621593071
LogEE_A,4.267404065393295
LogEE_D,167.14243197161792
MATS1dv,0.2843236451033385
MATS1pe,0.04351759466547922
MATS1se,-0.006300083814621659
MATS2dv,-0.0033593883104495784
MATS2pe,-0.02149313459694839
MATS2se,-0.003094068558637197
MATS3dv,-0.08019203385132079
MATS3pe,-0.12707376458238953
MATS3se,-0.11668253031192567
MATS4dv,0.007404921094659351
MATS4pe,0.004495543791264287
MATS4se,0.018766383870124064
MATS5dv,0.10726827897234088
MATS5pe,0.0788287189029553
MATS5se,0.08817786744026791
MATS6dv,0.08207920061708439
MATS6pe,0.0761061198185823
MATS6se,0.006182569903064128
MATS7dv,-0.13162208039761342
MATS7pe,-0.07642040915041108
MATS7se,-0.1018401411183732
MATS8dv,-0.12958326855603197
MATS8pe,-0.2189223001152437
MATS8se,-0.22818595104520012
MAXaaCH,2.1728907068260424
MAXaaaC,1.1730713626767921
MAXaasC,1.0912654921804457
MAXaasN,2.2232596371882085
MAXdssC,0.10557606170040046
MAXssNH,3.073351809859746
MAXsssN,2.4136742340664807
MDEC-22,24.93190041540143
MDEC-23,23.32238374586394
MDEC-33,4.98258220902018
MDEN-23,0.5773502691896258
MDEN-33,0.14285714285714285
MINaaCH,1.8808202878003564
MINaaaC,1.141057631258299
MINaasC,0.7166313751194152
MINaasN,2.2232596371882085
MINdssC,0.10557606170040046
MINssNH,3.073351809859746
MINsssN,2.4136742340664807
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3256302521008405
SM1_Dzi,0.9805438548466842
SM1_Dzm,1.3379508818231125
SM1_Dzp,-2.402894764756166
SM1_Dzv,-1.2736797330507026
SddssSe,0
SpAD_Dt,627.4808463999655
SpAbs_A,36.84836829487506
SpAbs_D,334.28486394323596
SpMAD_A,1.316013153388395
SpMAD_D,11.938745140829853
SpMax_A,2.4890639856370833
SpMax_D,167.14243197161792
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,37.27
TpiPC10,9.02018193691396
VAdjMat,5.954196310386875
VE1_DzZ,5.20100302620507
VE1_Dzi,5.199599160254001
VE1_Dzm,5.201036142676653
VE1_Dzp,5.197257473731696
VE1_Dzv,5.197550562138893
VE2_DzZ,0.1857501080787525
VE2_Dzi,0.18569997000907149
VE2_Dzm,0.18575129080988045
VE2_Dzp,0.18561633834756058
VE2_Dzv,0.18562680579067475
VE3_DzZ,2.6784709138225438
VE3_Dzi,2.678200955230834
VE3_Dzm,2.678477281126309
VE3_Dzp,2.6777504947417956
VE3_Dzv,2.6778068860491224
VR1_DzZ,174.97480212354455
VR1_Dzi,175.48462313331706
VR1_Dzm,174.96417126656428
VR1_Dzp,175.1053008176088
VR1_Dzv,175.1706313971952
VR2_DzZ,6.249100075840877
VR2_Dzi,6.267307969047038
VR2_Dzm,6.2487204023772955
VR2_Dzp,6.253760743486028
VR2_Dzv,6.256093978471257
VR3_DzZ,6.194261392871965
VR3_Dzi,6.197170838774467
VR3_Dzm,6.194200634523842
VR3_Dzp,6.195006929102172
VR3_Dzv,6.195379952620693
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.14407826009338462
Xch-6dv,0.21083950052334105
Xch-7dv,0.25319102699832435
Xpc-4dv,1.5920877634813668
Xpc-5dv,2.301234173583426
Xpc-6dv,2.718869056317798
Zagreb1,146.0
Zagreb2,170.0
fragCpx,205.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,31
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,5.891177777777776
AATS1are,6.188228070175438
AATS2are,6.1044607843137255
AATS3are,5.904473722627739
AATS4are,5.845362222222223
AATS5are,5.825316541353384
AATS6are,5.84234351145038
AATS7are,5.963918548387095
AATS8are,5.946460176991152
AATSC0dv,3.1281647445341996
AATSC0pe,0.08099317558299031
AATSC0se,0.04731949691358022
AATSC1dv,0.8894112026497172
AATSC1pe,0.0035246281856905607
AATSC1se,-0.0002981167966212863
AATSC2dv,-0.010508720075948682
AATSC2pe,-0.0017407972242394847
AATSC2se,-0.00014640976761083843
AATSC3dv,-0.25085389308619477
AATSC3pe,-0.010292107726813049
AATSC3se,-0.005521358632963897
AATSC4dv,0.023163813104370972
AATSC4pe,0.0003641083676268903
AATSC4se,0.0008880158436213974
AATSC5dv,0.335552848488136
AATSC5pe,0.006384588271089246
AATSC5se,0.004172532326185844
AATSC6dv,0.2567572616299131
AATSC6pe,0.006164076325406535
AATSC6se,0.000292556097446037
AATSC7dv,-0.41173555150206026
AATSC7pe,-0.006189531616443203
AATSC7se,-0.004819024243329435
AATSC8dv,-0.4053578121784863
AATSC8pe,-0.01773121229226603
AATSC8se,-0.010797644406205714
AETA_eta,0.8683004414463759
ATSC0are,4.004014814814813
ATSC1are,0.15377695473251207
ATSC2are,-0.13606502057612846
ATSC3are,-1.315678326474621
ATSC4are,0.18304074074074106
ATSC5are,0.7225524005486963
ATSC6are,0.5067936899862823
ATSC7are,-0.7205636488340171
ATSC8are,-1.7784828532235908
BCUTZ-1h,17.00110337971481
BCUTZ-1l,5.677067683046526
BCUTc-1h,0.3789077546332401
BCUTc-1l,-0.4609864668088997
BCUTd-1h,3.275374212447968
BCUTd-1l,0.9779521145168351
BCUTi-1h,14.551285479717652
BCUTi-1l,10.937584828254701
BCUTm-1h,35.450517540376524
BCUTm-1l,11.68828768220831
BCUTp-1h,2.207890682114821
BCUTp-1l,0.7519026272553226
BCUTs-1h,7.008271125201448
BCUTs-1l,1.3044520365863164
BCUTv-1h,22.455867516280946
BCUTv-1l,14.702709061013374
BalabanJ,1.274403843152722
Diameter,14
ETA_beta,34.0
GATS1are,0.7796889145767725
GATS2are,1.0382190876172868
GATS3are,1.2225893059431803
GATS4are,1.022036123002468
GATS5are,0.9236290591150742
GATS6are,1.0005895023205573
GATS7are,1.4780019070763026
GATS8are,1.6485097651740765
HybRatio,0.34782608695652173
Lipinski,True
LogEE_Dt,313.7404231999828
MATS1are,0.03638433860439148
MATS2are,-0.017990548484342204
MATS3are,-0.12951713753000593
MATS4are,0.018285720628554342
MATS5are,0.07326824540882008
MATS6are,0.05217446294574394
MATS7are,-0.07836980170798682
MATS8are,-0.21226056848938513
MAXssCH2,1.2786998649537153
MINssCH2,0.46452380952380956
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,0.93531153649505
SM1_Dzse,0.879067952217064
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,25.807221274690605
SMR_VSA6,26.1790256236503
SMR_VSA7,59.619936929895815
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,273.18930500205124
SpAD_Dzi,264.6426016828392
SpAD_Dzm,273.1790011555187
SpAD_Dzp,366.053202879672
SpAD_Dzv,338.6285012011617
SpAbs_Dt,627.4808463999659
SpDiam_A,4.8126582758533285
SpDiam_D,248.48027495077474
SpMAD_Dt,22.410030228570196
SpMax_Dt,313.7404231999828
SsssssAs,0
VE1_Dzpe,5.199501414001582
VE1_Dzse,5.199520111506953
VE2_Dzpe,0.18569647907148507
VE2_Dzse,0.18569714683953403
VE3_Dzpe,2.678182156248802
VE3_Dzse,2.678185752261239
VMcGowan,305.1400000000008
VR1_Dzpe,175.34501034551502
VR1_Dzse,175.31064277536993
VR2_Dzpe,6.262321798054108
VR2_Dzse,6.2610943848346405
VR3_Dzpe,6.1963749379619415
VR3_Dzse,6.1961789190473775
mZagreb1,7.388888888888889
mZagreb2,6.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,49
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.07414842249657061
AATSC1are,0.002697841311096703
AATSC2are,-0.0013339707899620438
AATSC3are,-0.009603491434121321
AATSC4are,0.001355857338820304
AATSC5are,0.005432724816155611
AATSC6are,0.003868654122032689
AATSC7are,-0.005810997168016268
AATSC8are,-0.01573878631171319
AETA_beta,1.2142857142857142
BCUTdv-1h,6.0219217760063435
BCUTdv-1l,0.7740011474140147
BCUTpe-1h,3.488982355761942
BCUTpe-1l,2.226502732314042
BCUTse-1h,3.7019142071800832
BCUTse-1l,2.4224520343542166
ETA_alpha,13.747619047619049
ETA_dBeta,-2.0
ETA_eta_B,0.21070362416642752
ETA_eta_F,24.249448841182886
ETA_eta_L,7.149630053753752
ETA_eta_R,48.56186120168141
ETA_psi_1,0.6178044083030176
LabuteASA,170.64242582168296
LogEE_DzZ,136.64199643860067
LogEE_Dzi,132.35632026480698
LogEE_Dzm,136.63728453782446
LogEE_Dzp,182.5975130889867
LogEE_Dzv,169.0868077911075
PEOE_VSA1,14.783797982648164
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,41.932775232540564
PEOE_VSA7,55.76007582322061
PEOE_VSA8,47.674577081334576
PEOE_VSA9,0.0
SM1_Dzare,0.959325316894866
SpAD_Dzpe,272.6992111829997
SpAD_Dzse,275.41436353924166
SpAbs_DzZ,271.95836262510056
SpAbs_Dzi,263.73209667476726
SpAbs_Dzm,271.9366181938258
SpAbs_Dzp,367.5979209427296
SpAbs_Dzv,339.4472953152659
SpDiam_Dt,463.0900676511503
SpMAD_DzZ,9.756760892930401
SpMAD_Dzi,9.451521488672828
SpMAD_Dzm,9.75639289841138
SpMAD_Dzp,13.073328674274
SpMAD_Dzv,12.093875042898633
SpMax_DzZ,136.64199643860067
SpMax_Dzi,132.35632026480698
SpMax_Dzm,136.63728453782446
SpMax_Dzp,182.5975130889867
SpMax_Dzv,169.0868077911075
VE1_Dzare,5.199151880009669
VE2_Dzare,0.18568399571463104
VE3_Dzare,2.6781149294681486
VR1_Dzare,175.43236907393043
VR2_Dzare,6.265441752640372
VR3_Dzare,6.196873024414186
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49098639455782317
AETA_dBeta,-0.07142857142857142
AETA_eta_B,0.007525129434515269
AETA_eta_F,0.8660517443279602
AETA_eta_L,0.2553439304912054
AETA_eta_R,1.734352185774336
BCUTare-1h,3.543771959283097
BCUTare-1l,2.176522117774938
ETA_beta_s,18.0
ETA_dPsi_A,0.09619559169698233
ETA_dPsi_B,0.0
ETA_eta_BR,0.5547036241664275
ETA_eta_FL,6.5538798844529165
ETA_eta_RL,13.703509938206668
LogEE_Dzpe,136.3830095749461
LogEE_Dzse,137.73857705362857
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,41.553214731643635
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,19.26246486877803
SlogP_VSA6,54.59730361615449
SlogP_VSA7,5.022633313741326
SlogP_VSA8,22.160304418626517
SlogP_VSA9,0.0
SpAD_Dzare,269.75305080316286
SpAbs_Dzpe,271.8307076133972
SpAbs_Dzse,274.59808615504
SpDiam_DzZ,209.014967207212
SpDiam_Dzi,200.94142872413357
SpDiam_Dzm,209.02795690363683
SpDiam_Dzp,285.6297448740242
SpDiam_Dzv,262.7524616194204
SpMAD_Dzpe,9.73925754224999
SpMAD_Dzse,9.83622726925863
SpMax_Dzpe,136.3830095749461
SpMax_Dzse,137.73857705362857
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.019810843720229555
AETA_eta_FL,0.2340671387304613
AETA_eta_RL,0.4894110692216667
DetourIndex,4276
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.988211342579913
EState_VSA4,42.95310582781202
EState_VSA5,18.227867460316816
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,39.049266256494604
EState_VSA9,11.600939890232516
ETA_beta_ns,16.0
ETA_shape_p,0.07620367163145134
ETA_shape_x,0.0
ETA_shape_y,0.2764114998268098
GhoseFilter,True
LogEE_Dzare,134.91078702004197
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,268.86224872318905
SpDiam_Dzpe,207.87771338962014
SpDiam_Dzse,210.18830407593452
SpMAD_Dzare,9.634037528684388
SpMax_Dzare,134.91078702004197
TopoPSA(NO),37.27
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2232596371882085
VSA_EState9,49.18084845146032
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5714285714285714
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00901360544217684
FilterItLogS,-6.218932989494253
SpDiam_Dzare,205.28417580006533
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.55652557319224
ETA_epsilon_2,0.7947278911564623
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.5037114845938374
ETA_epsilon_5,0.7776683087027911
AETA_beta_ns_d,0.017857142857142856
ETA_dEpsilon_A,0.11293582960249654
ETA_dEpsilon_B,0.05281408859840264
ETA_dEpsilon_C,-0.0601217410040939
ETA_dEpsilon_D,0.017059582453671118
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9285714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,24.93190041540143,23.32238374586394,0.0,4.98258220902018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.14285714285714285"
APolDescriptor,64.09861799999996
BCUTDescriptor,"11.994278183735151,34.96885387894571,-0.3321367839931982,0.2011595853645763,4.911649559723715,11.29919895823463"
BPolDescriptor,34.421381999999994
TPSADescriptor,37.27
ALOGPDescriptor,"3.5964999999999994,12.934812249999995,110.43589999999998"
XLogPDescriptor,4.7429999999999986
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,395.17644034000006
ChiPathDescriptor,"19.34672421487486,13.70350993820667,12.067568187462735,10.001968474330994,8.449953490857052,6.399381485711874,4.621706887424004,3.451267195078894,16.789575572690474,10.416370038924798,7.835515393275536,5.677402403484692,4.189943571727978,2.603124400704731,1.5967606299097241,0.9978158850659274"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4807563271119505,0.7067300621162652,0.0,0.0,0.14407826009338462,0.21083950052334105,0.25319102699832435"
AtomCountDescriptor,54
BondCountDescriptor,31
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.5230560382187537,0.0,0.24719387459906544,0.0,0.7940879562061925,0.0,0.08867669474995737,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,5,3,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"57.74835016825355,2.0624410774376267,14.990854484617618,2.537311605534317,9.9199600777985"
FractionalPSADescriptor,0.09431230254499437
WienerNumbersDescriptor,"2253.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.423444053814032,5.615046926845601,7.413449890166358,1.5920877634813666,2.301234173583426,2.451857000301319"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.240374609781476,10.346938775510203,5.586776859504132"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2493.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.34782608695652173
AutocorrelationDescriptorMass,"37.567359847219166,34.613318082014224,48.4509141848798,44.92479713350047,43.14616675343451"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.36191327524503264,-0.18092556565892748,-0.015115685535632544,-0.01756449450732267,0.01671888635726045"
EccentricConnectivityIndexDescriptor,693
AutocorrelationDescriptorPolarizability,"2017.1188071255854,2358.4061604492567,3254.074042408763,3074.1013340209392,2851.636219962399"
