DLiP-ID,C001LK
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,305.0180352120003
MZ,0.8494623655913981
Mi,1.0981640121316885
Mm,0.820124563236388
Mp,0.7730485416264249
Mv,0.7179523646940635
SZ,26.33333333333334
Si,34.04308437608234
Sm,25.42386146032803
Sp,23.96450479041917
Sv,22.25652330551597
nB,0
nC,14
nF,0
nH,11
nI,0
nN,1
nO,3
nP,0
nS,2
nX,0
ABC,15.800646330662723
AMW,9.839291458451623
IC0,1.7893058518068687
IC1,3.130669697064913
IC2,3.986454374903004
IC3,4.696131794257844
IC4,4.82516405232236
IC5,4.889680181354618
MID,40.74578919178701
Mpe,0.9920303605313093
Mse,1.0223198552733594
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,80.74030000000002
SdO,24.456220710506425
SdS,0
Spe,30.75294117647059
SsF,0
SsI,0
Sse,31.691915513474143
StN,0
fMF,0.5483870967741935
nBr,0
nCl,0
AMID,2.0372894595893505
BIC0,0.33182502280898857
BIC1,0.5805796379567769
BIC2,0.7392840707156869
BIC3,0.8708930550749812
BIC4,0.8948219613221255
BIC5,0.9067864144456977
CIC0,3.164890458580006
CIC1,1.8235266133219619
CIC2,0.967741935483871
CIC3,0.25806451612903114
CIC4,0.12903225806451513
CIC5,0.06451612903225712
GGI1,4.5
GGI2,3.111111111111112
GGI3,1.6527777777777777
GGI4,1.4016666666666668
GGI5,0.6075
GGI6,0.4269387755102041
GGI7,0.18664965986394555
GGI8,0.08819129503653311
GGI9,0.03125
JGI1,0.20454545454545453
JGI2,0.09722222222222225
JGI3,0.053315412186379925
JGI4,0.04833333333333333
JGI5,0.026413043478260862
JGI6,0.020330417881438287
JGI7,0.010369425547996976
JGI8,0.00881912950365331
JGI9,0.0078125
MIC0,22.391125379603416
MIC1,36.77002934364062
MIC2,45.4412409440627
MIC3,46.86646675051431
MIC4,47.70640223438527
MIC5,47.77143449244979
MPC2,32
MPC3,42
MPC4,54
MPC5,63
MPC6,64
MPC7,67
MPC8,69
MPC9,70
Mare,1.0019354838709675
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.3015513048731645
RPCG,0.1742382225965875
SIC0,0.3611697518032226
SIC1,0.631922818742812
SIC2,0.8046621742753872
SIC3,0.9479099131401035
SIC4,0.9739549565700518
SIC5,0.986977478285026
SaaN,0
SaaO,0
SaaS,1.157811345217099
Sare,31.05999999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.802782134458722
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.468481406012934
TIC1,97.0507606090123
TIC2,123.58008562199312
TIC3,145.58008562199316
TIC4,149.58008562199316
TIC5,151.58008562199316
Vabc,236.86115300514612
WPol,31
apol,40.02072299999999
bpol,20.721276999999997
nRot,3
ABCGG,13.496601397813643
ATS0Z,1268.0
ATS0d,119.0
ATS0i,4791.468692144439
ATS0m,5050.661650000003
ATS0p,63.89495395333901
ATS0s,201.66400891632372
ATS0v,8357.198790878894
ATS1Z,1319.0
ATS1d,149.0
ATS1i,4635.761127934548
ATS1m,5149.4478800000015
ATS1p,75.88167907600004
ATS1s,97.93055555555557
ATS1v,10362.569000795524
ATS2Z,1892.0
ATS2d,221.0
ATS2i,7606.201339778561
ATS2m,7292.826102999998
ATS2p,113.49400528999996
ATS2s,240.852023319616
ATS2v,15109.164367910378
ATS3Z,1947.0
ATS3d,237.0
ATS3i,10082.888691539236
ATS3m,7352.753624
ATS3p,116.610751917094
ATS3s,233.02160493827162
ATS3v,15586.636300303046
ATS4Z,1694.0
ATS4d,211.0
ATS4i,10150.187012890367
ATS4m,6289.122216999999
ATS4p,106.07162267824498
ATS4s,279.31481481481484
ATS4v,14456.314844737586
ATS5Z,1490.0
ATS5d,189.0
ATS5i,10255.01195004025
ATS5m,5461.6197740000025
ATS5p,98.31690192679199
ATS5s,257.6388888888889
ATS5v,12814.689018699592
ATS6Z,1358.0
ATS6d,156.0
ATS6i,8564.51152587548
ATS6m,5038.346011999999
ATS6p,87.02169669448996
ATS6s,201.67283950617286
ATS6v,11298.877056438041
ATS7Z,1100.0
ATS7d,124.0
ATS7i,6853.2027406145135
ATS7m,4043.5495750000005
ATS7p,74.74005220309398
ATS7s,223.28395061728398
ATS7v,9635.279915844676
ATS8Z,694.0
ATS8d,91.0
ATS8i,5663.894812758256
ATS8m,2439.039115999999
ATS8p,54.74561623339601
ATS8s,109.48148148148145
ATS8v,6804.751329677209
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.47716093869873943
Kier1,14.917355371900827
Kier2,6.01171875
Kier3,3.122448979591837
MAXdO,12.228110355253213
MID_C,29.2138943314559
MID_N,2.031303283424899
MID_O,5.269840871942511
MID_X,0.0
MID_h,11.531894860331104
MINdO,12.228110355253213
MPC10,57
MWC01,22.0
MWC02,4.6913478822291435
MWC03,5.54907608489522
MWC04,6.447305862541213
MWC05,7.324489979348532
MWC06,8.224431573221159
MWC07,9.107975365298154
MWC08,10.007892611890918
MWC09,10.894384703747138
MWC10,11.793983144500332
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.407700000000001
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.153291594497779
SRW05,2.3978952727983707
SRW06,6.70073110954781
SRW07,4.442651256490317
SRW08,8.34212526333359
SRW09,6.326149473155099
SRW10,10.032540180450741
SaaCH,15.087241328630217
SaaNH,0
SaaSe,0
SaaaC,1.2699173280423288
SaasC,0.834377493281264
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5624074074074072
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.114686468926444
VE1_D,4.415166483956198
VE2_A,0.2057343234463222
VE2_D,0.22075832419780989
VE3_A,2.107709819544755
VE3_D,2.1781927226152638
VR1_A,112.66652079717272
VR1_D,105.47478009154936
VR2_A,5.633326039858636
VR2_D,5.273739004577468
VR3_A,5.417579492674366
VR3_D,5.351619053633824
WPath,778
Xc-3d,1.8693488369874474
Xc-4d,0.2041241452319315
Xc-5d,0.5682836946938083
Xc-6d,0.10206207261596575
Xp-0d,14.164925939000156
Xp-1d,9.577316827624756
Xp-2d,9.100965896461055
Xp-3d,7.452689731502079
Xp-4d,6.1882855296483665
Xp-5d,4.625216696050155
Xp-6d,3.0352725361148196
Xp-7d,2.0398237228135336
ZMIC0,66.44789589388134
ZMIC1,47.678344621063765
ZMIC2,31.81825363994407
ZMIC3,28.299912870113104
ZMIC4,26.96575969768032
ZMIC5,26.775166387332778
nAcid,0
nAtom,31
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.200954297280359
piPC3,4.784361849773118
piPC4,5.387643770127907
piPC5,5.858825613266479
piPC6,6.147599863383693
piPC7,6.4610286266408945
piPC8,6.819376490238316
piPC9,7.175585347918753
AATS0Z,40.903225806451616
AATS0d,3.838709677419355
AATS0i,154.5635061982077
AATS0m,162.9245693548388
AATS0p,2.0611275468819037
AATS0s,6.505290610203991
AATS0v,269.5870577702869
AATS1Z,39.96969696969697
AATS1d,4.515151515151516
AATS1i,140.47760993741056
AATS1m,156.0438751515152
AATS1p,2.2994448204848497
AATS1s,2.967592592592593
AATS1v,314.0172424483492
AATS2Z,35.698113207547166
AATS2d,4.169811320754717
AATS2i,143.51323282601058
AATS2m,137.6004925094339
AATS2p,2.141396326226414
AATS2s,4.54437779848332
AATS2v,285.0785729794411
AATS3Z,29.059701492537314
AATS3d,3.537313432835821
AATS3i,150.49087599312293
AATS3m,109.74259140298507
AATS3p,1.740458983837224
AATS3s,3.4779344020637555
AATS3v,232.63636269109023
AATS4Z,25.666666666666668
AATS4d,3.196969696969697
AATS4i,153.7907123165207
AATS4m,95.28973056060605
AATS4p,1.6071457981552268
AATS4s,4.2320426487093155
AATS4v,219.03507340511493
AATS5Z,22.923076923076923
AATS5d,2.9076923076923076
AATS5i,157.76941461600384
AATS5m,84.02491960000003
AATS5p,1.512567721950646
AATS5s,3.9636752136752142
AATS5v,197.14906182614757
AATS6Z,24.69090909090909
AATS6d,2.8363636363636364
AATS6i,155.71839137955416
AATS6m,91.60629112727271
AATS6p,1.5822126671725447
AATS6s,3.666778900112234
AATS6v,205.43412829887347
AATS7Z,24.444444444444443
AATS7d,2.7555555555555555
AATS7i,152.29339423587808
AATS7m,89.85665722222224
AATS7p,1.660890048957644
AATS7s,4.961865569272978
AATS7v,214.117331463215
AATS8Z,18.756756756756758
AATS8d,2.4594594594594597
AATS8i,153.07823818265558
AATS8m,65.91997610810809
AATS8p,1.4796112495512435
AATS8s,2.958958958958958
AATS8v,183.91219809938403
AMID_C,1.460694716572795
AMID_N,0.10156516417124495
AMID_O,0.2634920435971256
AMID_X,0.0
AMID_h,0.5765947430165552
ATS0dv,274.8888888888889
ATS0pe,202.33020000000002
ATS0se,247.21481000000009
ATS1dv,216.0
ATS1pe,217.63560000000007
ATS1se,261.594716
ATS2dv,423.1111111111111
ATS2pe,352.54970000000014
ATS2se,423.1175810000002
ATS3dv,360.3333333333333
ATS3pe,433.3440999999999
ATS3se,530.583198
ATS4dv,379.3333333333333
ATS4pe,435.1405
ATS4se,531.0126599999998
ATS5dv,281.3333333333333
ATS5pe,420.5991
ATS5se,519.4572179999999
ATS6dv,244.00000000000003
ATS6pe,349.9902000000001
ATS6se,434.985222
ATS7dv,224.66666666666666
ATS7pe,289.6911999999999
ATS7se,357.95285800000005
ATS8dv,89.33333333333333
ATS8pe,226.09769999999997
ATS8se,282.82965600000006
ATSC0Z,462.7096774193549
ATSC0c,0.7182669926356856
ATSC0d,21.419354838709683
ATSC0i,51.27562140483737
ATSC0m,2042.6489417419355
ATSC0p,12.228558164863875
ATSC0s,82.39576419310589
ATSC0v,1589.7698977918644
ATSC1Z,76.37356919875133
ATSC1c,-0.45718958894486444
ATSC1d,4.489073881373572
ATSC1i,2.555287647147666
ATSC1m,333.92488291987564
ATSC1p,-0.0027987675177284232
ATSC1s,-22.43325309498423
ATSC1v,163.3056905790736
ATSC2Z,47.62539021852237
ATSC2c,0.09768092161075917
ATSC2d,-2.491155046826222
ATSC2i,-2.9026213206268174
ATSC2m,177.7820973121755
ATSC2p,0.43400840945364705
ATSC2s,33.39849866679798
ATSC2v,-289.40446641632315
ATSC3Z,-2.5983350676378754
ATSC3c,0.06824476808897738
ATSC3d,-6.293444328824141
ATSC3i,-26.234840787799982
ATSC3m,-12.333658797086056
ATSC3p,-4.242671544854525
ATSC3s,-17.607098123097092
ATSC3v,-307.2933742258416
ATSC4Z,-159.25286160249738
ATSC4c,-0.04952525835432857
ATSC4d,-8.828303850156088
ATSC4i,-24.06007762293636
ATSC4m,-698.5574749667013
ATSC4p,-4.12723999262208
ATSC4s,-7.943218655121766
ATSC4v,-526.6870778208659
ATSC5Z,-73.22996878251821
ATSC5c,0.08743128548308716
ATSC5d,1.5078043704474506
ATSC5i,15.7135909669793
ATSC5m,-321.849255845994
ATSC5p,2.3611111054350085
ATSC5s,-26.292614110815638
ATSC5v,-8.56405345818481
ATSC6Z,-6.291363163371482
ATSC6c,-0.3142086157361674
ATSC6d,-0.8730489073881369
ATSC6i,14.94343506246846
ATSC6m,-0.4649893485954024
ATSC6p,1.8545211357550329
ATSC6s,-21.950505678241548
ATSC6v,432.32962223042927
ATSC7Z,-111.22372528616025
ATSC7c,0.27669235194425473
ATSC7d,-2.2539021852237258
ATSC7i,5.542430828094442
ATSC7m,-476.1506656576484
ATSC7p,-0.3460163810610388
ATSC7s,33.107527684639194
ATSC7v,-35.34677153329238
ATSC8Z,-82.84703433922999
ATSC8c,-0.017567039607503204
ATSC8d,-1.887617065556712
ATSC8i,-8.98220240466271
ATSC8m,-391.76185382102005
ATSC8p,-2.607841273827524
ATSC8s,-17.395952700590524
ATSC8v,-453.6159227665728
AXp-0d,0.7082462969500078
AXp-1d,0.43533258307385253
AXp-2d,0.284405184264408
AXp-3d,0.17744499360719235
AXp-4d,0.11459788017867345
AXp-5d,0.07341613803254214
AXp-6d,0.04742613337679406
AXp-7d,0.03044513019124677
GATS1Z,0.8094610353394512
GATS1c,1.5156727151169855
GATS1d,0.9337349397590358
GATS1i,0.9524200609342333
GATS1m,0.79017177255313
GATS1p,1.0007869744648341
GATS1s,0.8540589276507354
GATS1v,0.7378603865102025
GATS2Z,0.8232881541424196
GATS2c,0.7186390530123787
GATS2d,1.1627642646055918
GATS2i,1.0164593195067335
GATS2m,0.8202531490594586
GATS2p,0.9098889485333022
GATS2s,0.5468383860108614
GATS2v,0.9366657387734407
GATS3Z,1.0034982643947024
GATS3c,0.8910322820605925
GATS3d,1.2542708146016899
GATS3i,1.2302113520431217
GATS3m,0.9970919620225621
GATS3p,1.153776193518187
GATS3s,1.0025455928020492
GATS3v,1.0226308304167848
GATS4Z,1.0697852760736195
GATS4c,1.1852771717939035
GATS4d,1.2414430449068998
GATS4i,1.2293748252842913
GATS4m,1.0690052335810438
GATS4p,1.0720742207314338
GATS4s,1.141805764620225
GATS4v,1.0503203417292455
GATS5Z,1.0054485391908703
GATS5c,1.0467002252367876
GATS5d,0.958873957367933
GATS5i,0.8476383573078126
GATS5m,1.0114245978932754
GATS5p,0.835094465423278
GATS5s,1.3690297384617087
GATS5v,0.9614960839528197
GATS6Z,1.0927723977082593
GATS6c,1.2176786944886469
GATS6d,1.0186199342825846
GATS6i,0.8057856222826443
GATS6m,1.083365562528346
GATS6p,0.9702458005833161
GATS6s,1.3468966906766873
GATS6v,0.867206762913619
GATS7Z,1.2484430191485405
GATS7c,0.6366272934100358
GATS7d,0.918172690763052
GATS7i,0.8589508600079991
GATS7m,1.2374919542028775
GATS7p,1.087739724117977
GATS7s,0.9357203601697356
GATS7v,1.012746585410145
GATS8Z,1.085556066384287
GATS8c,0.7286539901735748
GATS8d,0.719228264408987
GATS8i,1.034933747352846
GATS8m,1.1037571819227643
GATS8p,1.1213679175630935
GATS8s,1.0094418092890218
GATS8v,1.279023646046034
MATS1Z,0.1550537443593774
MATS1c,-0.5979407844328585
MATS1d,0.1968784227820373
MATS1i,0.04681409339121649
MATS1m,0.15356873362696144
MATS1p,-0.00021500042838091757
MATS1s,-0.2557614727491267
MATS1v,0.09649722026539982
MATS2Z,0.060202674972903
MATS2c,0.07954440973454178
MATS2d,-0.06802682427824502
MATS2i,-0.03311046446345868
MATS2m,0.05090730614873674
MATS2p,0.02075910928487114
MATS2s,0.23708707734699672
MATS2v,-0.10647723974426283
MATS3Z,-0.0025982052925556244
MATS3c,0.04396128152587987
MATS3d,-0.13594677216327994
MATS3i,-0.23673059617100628
MATS3m,-0.0027937342206887108
MATS3p,-0.1605280938462737
MATS3s,-0.09887119645138609
MATS3v,-0.08943465128528093
MATS4Z,-0.16165770927343706
MATS4c,-0.0323860959935359
MATS4d,-0.19359255202628695
MATS4i,-0.22039607206205286
MATS4m,-0.16062981868593612
MATS4p,-0.15852663017270066
MATS4s,-0.045280309837375105
MATS4v,-0.1556095160529959
MATS5Z,-0.07547942854691321
MATS5c,0.05805361811061761
MATS5d,0.03357275254865616
MATS5i,0.1461547212526893
MATS5m,-0.07514621541995083
MATS5p,0.09208513041192594
MATS5s,-0.15218688175150752
MATS5v,-0.00256917352120222
MATS6Z,-0.007663641433858939
MATS6c,-0.2465648615522223
MATS6d,-0.022973713033953982
MATS6i,0.16426253194176327
MATS6m,-0.0001283063869743827
MATS6p,0.08547823342306372
MATS6s,-0.1501546022616852
MATS6v,0.15327796588971807
MATS7Z,-0.16559149780008672
MATS7c,0.26537525578822063
MATS7d,-0.07248995983935742
MATS7i,0.07446265711270934
MATS7m,-0.16058310182702115
MATS7p,-0.01949263658665738
MATS7s,0.27680316074351713
MATS7v,-0.015316680861299805
MATS8Z,-0.15001281258949975
MATS8c,-0.020491447655074792
MATS8d,-0.07383588407684792
MATS8i,-0.1467681684894112
MATS8m,-0.16068982674665339
MATS8p,-0.1786758557166537
MATS8s,-0.1768900081275241
MATS8v,-0.23906389501238287
MAXaaS,1.157811345217099
MAXsOH,9.802782134458722
MINaaS,1.157811345217099
MINsOH,9.802782134458722
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.5874244142101284
SdssSe,0
SdsssP,0
SpAD_A,25.902134123451397
SpAD_D,160.07864692659678
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,560
TMWC10,116.04088720767182
TSRW10,67.20204664004403
VE1_Dt,4.426579379921998
VE2_Dt,0.2213289689960999
VE3_Dt,2.1807743173545986
VR1_Dt,103.29555903598117
VR2_Dt,5.164777951799058
VR3_Dt,5.3307415648222065
Xc-3dv,1.168192920507051
Xc-4dv,0.05103103630798288
Xc-5dv,0.30924604542450496
Xc-6dv,0.03608439182435161
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2110576725375921
Xch-7d,0.4650003342236404
Xp-0dv,11.909352341917497
Xp-1dv,8.211206558997976
Xp-2dv,7.072354460524786
Xp-3dv,5.668282573687627
Xp-4dv,4.056220541553496
Xp-5dv,2.6075722911030206
Xp-6dv,1.6321489684513861
Xp-7dv,0.9112352287631003
Xpc-4d,3.871755970944915
Xpc-5d,6.034494190232452
Xpc-6d,9.055388598159618
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.097057621627576
AATS0dv,8.867383512544803
AATS0pe,6.526780645161291
AATS0se,7.974671290322584
AATS1dv,6.545454545454546
AATS1pe,6.595018181818184
AATS1se,7.927112606060606
AATS2dv,7.983228511530398
AATS2pe,6.6518811320754745
AATS2se,7.983350584905664
AATS3dv,5.378109452736318
AATS3pe,6.4678223880597
AATS3se,7.919152208955224
AATS4dv,5.747474747474747
AATS4pe,6.593037878787879
AATS4se,8.04564636363636
AATS5dv,4.328205128205128
AATS5pe,6.470755384615385
AATS5se,7.991649507692306
AATS6dv,4.4363636363636365
AATS6pe,6.363458181818183
AATS6se,7.908822218181818
AATS7dv,4.992592592592592
AATS7pe,6.43758222222222
AATS7se,7.954507955555557
AATS8dv,2.414414414414414
AATS8pe,6.110748648648648
AATS8se,7.644044756756759
AATSC0Z,14.926118626430803
AATSC0c,0.023169902988247924
AATSC0d,0.6909469302809575
AATSC0i,1.6540523033818508
AATSC0m,65.89190134651405
AATSC0p,0.3944696182214153
AATSC0s,2.6579278771969643
AATSC0v,51.28289992876982
AATSC1Z,2.314350581780343
AATSC1c,-0.013854229968026195
AATSC1d,0.1360325418598052
AATSC1i,0.07743295900447472
AATSC1m,10.118935846056837
AATSC1p,-8.48111369008613e-05
AATSC1s,-0.6797955483328555
AATSC1v,4.948657290274958
AATSC2Z,0.898592268274007
AATSC2c,0.0018430362568067767
AATSC2d,-0.04700292541181551
AATSC2i,-0.05476644001182675
AATSC2m,3.354379194569349
AATSC2p,0.008188837914219756
AATSC2s,0.6301603522037355
AATSC2v,-5.460461630496663
AATSC3Z,-0.0387811204125056
AATSC3c,0.0010185786281936922
AATSC3d,-0.09393200490782301
AATSC3i,-0.3915647878776117
AATSC3m,-0.18408445965800083
AATSC3p,-0.06332345589335112
AATSC3s,-0.2627925092999566
AATSC3v,-4.586468272027487
AATSC4Z,-2.4129221454923844
AATSC4c,-0.0007503827023383116
AATSC4d,-0.13376217954781952
AATSC4i,-0.36454663065055093
AATSC4m,-10.584204166162142
AATSC4p,-0.06253393928215273
AATSC4s,-0.12035179780487523
AATSC4v,-7.9801072397100885
AATSC5Z,-1.126614904346434
