DLiP-ID,T003U7
DLiP-Mol-ID,20834
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H32N4O3/c27-20(28)5-13-24-11-3-18(4-12-24)21(29)25-14-6-22(7-15-25)8-16-26(17-22)19-1-9-23-10-2-19/h1-2,9-10,18H,3-8,11-17H2,(H,27,28)"
Standard Inchi Key(RDKit),MHVOJKFXMPOUON-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CCN1CCC(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),400.523
MW Monoisotopic(RDKit),400.247440884
MolLogP(RDKit),2.0872
XLogP(SDF),
XLogP(CDK),1.198
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),76.98
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.815599333330497
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,5903200.185566929
qed,0.8155993333304971
Chi0,20.26937394568523
Chi1,14.04524385550833
TPSA,76.98
Chi0n,17.131704059800764
Chi0v,17.131704059800764
Chi1n,10.926016429671186
Chi1v,10.926016429671186
Chi2n,8.9619065809995
Chi2v,8.9619065809995
Chi3n,7.180685254946472
Chi3v,7.180685254946472
Chi4n,5.235408945813838
Chi4v,5.235408945813838
MolMR,110.73080000000007
MolWt,400.52300000000014
fr_SH,0
Kappa1,20.136162807336518
Kappa2,8.69384075681225
Kappa3,4.714014990915204
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,4
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,710.027378198966
MolLogP,2.0871999999999984
