DLiP-ID,T0013M
CIC1,2.3553586311313772
CIC2,1.3075663083798856
CIC3,0.48645250003933693
CIC4,0.2909090909090928
CIC5,0.2909090909090928
GGI1,5.0
GGI2,2.222222222222223
GGI3,1.25
GGI4,1.2666666666666668
GGI5,0.7430555555555556
GGI6,0.4081632653061225
GGI7,0.24479166666666666
GGI8,0.15998992189468378
GGI9,0.15250000000000002
JGI1,0.16666666666666669
JGI2,0.05698005698005701
JGI3,0.03289473684210526
JGI4,0.03619047619047619
JGI5,0.02185457516339869
JGI6,0.01316655694535879
JGI7,0.009791666666666667
JGI8,0.007618567709270657
JGI9,0.007261904761904763
MIC0,13.727212284650514
MIC1,29.823919725972836
MIC2,37.02960863188451
MIC3,39.608746390442775
MIC4,39.805854146846066
MIC5,39.805854146846066
MPC2,39
MPC3,47
MPC4,59
MPC5,72
MPC6,66
MPC7,66
MPC8,65
MPC9,65
Mare,0.9753454545454547
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1892076206746231
RPCG,0.12004759661478961
SIC0,0.2578051944151261
SIC1,0.5925943466860651
SIC2,0.773830660403119
SIC3,0.915858461651962
SIC4,0.9496815445977954
SIC5,0.9496815445977954
SaaN,4.673740811096615
SaaO,0
SaaS,0
Sare,53.64400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.119154307297649
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,81.97555107109515
TIC1,188.43005953163055
TIC2,246.0586372829626
TIC3,291.21989674169276
TIC4,301.9747842438562
TIC5,301.9747842438562
Vabc,368.468048095074
WPol,38
apol,60.449410999999984
bpol,31.102588999999995
nRot,9
ABCGG,16.084629405899424
ATS0Z,1158.0
ATS0d,165.0
ATS0i,8972.326484472223
ATS0m,4557.736540000003
ATS0p,78.91996043092297
ATS0s,246.94444444444446
ATS0v,11535.747788678496
ATS1Z,1318.0
ATS1d,209.0
ATS1i,8360.069103133352
ATS1m,4950.402186000001
ATS1p,102.33369602600003
ATS1s,170.66666666666669
ATS1v,14737.73050307488
ATS2Z,1884.0
ATS2d,327.0
ATS2i,15415.28748722329
ATS2m,6873.208818999999
ATS2p,153.72000394879208
ATS2s,304.2222222222222
ATS2v,21114.49289719066
ATS3Z,1976.0
ATS3d,379.0
ATS3i,22757.04029482917
ATS3m,6903.927842000001
ATS3p,175.90525108346995
ATS3s,356.75
ATS3v,23251.717968306875
ATS4Z,1900.0
ATS4d,354.0
ATS4i,22633.02549869092
ATS4m,6590.902515
ATS4p,167.41277632547005
ATS4s,374.1944444444445
ATS4v,21984.111815965327
ATS5Z,1836.0
ATS5d,328.0
ATS5i,21563.532430007876
ATS5m,6394.008649999998
ATS5p,158.65882247147002
ATS5s,386.36111111111114
ATS5v,21101.430230657672
ATS6Z,1756.0
ATS6d,293.0
ATS6i,20370.70531941172
ATS6m,6095.574910999999
ATS6p,146.697614848923
ATS6s,449.75
ATS6v,19505.33958232657
ATS7Z,1452.0
ATS7d,266.0
ATS7i,19749.177334530465
ATS7m,4918.235480999999
ATS7p,133.33457380601698
ATS7s,344.25000000000006
ATS7v,17122.600078550382
ATS8Z,1212.0
ATS8d,243.0
ATS8i,18059.841703423568
ATS8m,4057.684956999999
ATS8p,119.172337182866
ATS8s,266.80555555555554
ATS8v,14995.174814762955
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,8
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4090909090909091
GGI10,0.1197836955412713
JGI10,0.0054447134336941495
JGT10,0.35786992135959883
Kier1,22.68
Kier2,12.0
Kier3,7.650520597555455
MAXdO,12.281490366629257
MID_C,45.63238328951272
MID_N,6.147035128023887
MID_O,5.173123894446144
MID_X,0.0
MID_h,11.32015902247003
MINdO,11.12053619778486
MPC10,52
MWC01,30.0
MWC02,4.9344739331306915
MWC03,5.739792912179234
MWC04,6.580639137284949
MWC05,7.405495663199472
MWC06,8.25088114470065
MWC07,9.083529205109796
MWC08,9.929983416340093
MWC09,10.766314214540959
MWC10,11.612942730860334
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.484700000000002
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.37989735354046
SRW05,0.0
SRW06,6.836259277277067
SRW07,0.0
SRW08,8.382289428951436
SRW09,0.0
SRW10,9.977713374888099
SaaCH,13.449829044301348
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.13077353317863
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0449848423841437
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.199982465485227
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.6601906550271344
VE1_D,5.225696665039022
VE2_A,0.13072109482239766
VE2_D,0.18663202375139365
VE3_A,2.3271346547751843
VE3_D,2.683207539165798
VR1_A,890.9782900128057
VR1_D,166.77035284046562
VR2_A,31.82065321474306
VR2_D,5.956084030016629
VR3_A,7.821939478488455
VR3_D,6.146237150543448
WPath,2497
Xc-3d,1.5677142369572743
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,19.769373945685235
Xp-1d,13.614193540729627
Xp-2d,11.896744183065675
Xp-3d,9.003349863289465
Xp-4d,7.485452826011445
Xp-5d,6.099372265046252
Xp-6d,3.817180927892769
Xp-7d,2.5837674417664642
ZMIC0,93.70347369752147
ZMIC1,51.28411238988522
ZMIC2,31.367480551091614
ZMIC3,23.457022361551438
ZMIC4,22.54362067228046
ZMIC5,22.54362067228046
nAcid,1
nAtom,55
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.143134726391533
piPC3,4.553876891600541
piPC4,5.0271645960474665
piPC5,5.5038059826235255
piPC6,5.467796393276553
piPC7,5.598537693041672
piPC8,5.682516276863034
piPC9,5.783151878788695
AATS0Z,21.054545454545455
AATS0d,3.0
AATS0i,163.1332088085859
AATS0m,82.86793709090914
AATS0p,1.4349083714713267
AATS0s,4.4898989898989905
AATS0v,209.74086888506358
AATS1Z,23.12280701754386
AATS1d,3.6666666666666665
AATS1i,146.6678790023395
AATS1m,86.84916115789476
AATS1p,1.7953280004561407
AATS1s,2.994152046783626
AATS1v,258.55667549254173
AATS2Z,18.653465346534652
AATS2d,3.237623762376238
AATS2i,152.62660878438902
AATS2m,68.05157246534652
AATS2p,1.5219802371167532
AATS2s,3.0121012101210116
AATS2v,209.0543851206996
AATS3Z,14.01418439716312
AATS3d,2.6879432624113475
AATS3i,161.39744889949768
AATS3m,48.964027248226955
AATS3p,1.2475549722231911
AATS3s,2.530141843971631
AATS3v,164.90580119366578
AATS4Z,13.66906474820144
AATS4d,2.5467625899280577
AATS4i,162.82752157331598
AATS4m,47.41656485611511
AATS4p,1.2044084627731657
AATS4s,2.692046362909673
AATS4v,158.1590778127002
AATS5Z,13.80451127819549
AATS5d,2.4661654135338344
AATS5i,162.1318227820141
AATS5m,48.07525300751878
AATS5p,1.192923477229098
AATS5s,2.9049707602339185
AATS5v,158.65737015532085
AATS6Z,13.936507936507937
AATS6d,2.3253968253968256
AATS6i,161.67226443977557
AATS6m,48.37757865873015
AATS6p,1.1642667845152619
AATS6s,3.5694444444444446
AATS6v,154.80428239941722
AATS7Z,12.0
AATS7d,2.1983471074380163
AATS7i,163.2163416076898
AATS7m,40.64657422314048
AATS7p,1.101938626496008
AATS7s,2.8450413223140503
AATS7v,141.5090915582676
AATS8Z,11.018181818181818
AATS8d,2.209090909090909
AATS8i,164.18037912203243
AATS8m,36.888045063636355
AATS8p,1.0833848834806
AATS8s,2.4255050505050506
AATS8v,136.3197710432996
AMID_C,1.6297279746254543
AMID_N,0.21953696885799598
AMID_O,0.184754424801648
AMID_X,0.0
AMID_h,0.4042913936596439
ATS0dv,354.0
ATS0pe,336.96059999999983
ATS0se,417.9499359999998
ATS1dv,339.0
ATS1pe,364.96450000000004
ATS1se,437.92886399999986
ATS2dv,435.0
ATS2pe,627.3213
ATS2se,765.5880599999998
ATS3dv,394.0
ATS3pe,851.0915000000002
ATS3se,1061.6268719999998
ATS4dv,383.0
ATS4pe,840.8136999999999
ATS4se,1049.540468
ATS5dv,378.0
ATS5pe,805.7519999999998
ATS5se,1006.958392
ATS6dv,378.0
ATS6pe,771.7837
ATS6se,963.863636
ATS7dv,271.0
ATS7pe,722.2167000000002
ATS7se,911.0564600000002
ATS8dv,222.0
ATS8pe,643.7145
ATS8se,816.6158280000001
ATSC0Z,401.34545454545474
ATSC0c,1.0752566215095498
ATSC0d,27.381818181818176
ATSC0i,80.00194508127527
ATSC0m,1911.8467477090915
ATSC0p,12.481209699160804
ATSC0s,91.93636363636361
ATSC0v,2773.4694103459233
ATSC1Z,6.532892561983481
ATSC1c,-0.7088395965047448
ATSC1d,5.204297520661158
ATSC1i,-2.1912747320511103
ATSC1m,34.59740222876066
ATSC1p,0.5436586756640869
ATSC1s,-3.326978879706152
ATSC1v,119.29394907209894
ATSC2Z,-20.17983471074378
ATSC2c,0.3871092856629724
ATSC2d,-3.9738842975206605
ATSC2i,-20.896735099575313
ATSC2m,-113.73459486578474
ATSC2p,-3.3609886382739527
ATSC2s,28.997667584940313
ATSC2v,-683.6289733585079
ATSC3Z,-60.35834710743801
ATSC3c,-0.309436451645297
ATSC3d,-2.1606611570247933
ATSC3i,-10.506952577738907
ATSC3m,-278.28903776330577
ATSC3p,-0.12031324002615879
ATSC3s,-27.061606978879702
ATSC3v,-138.4505820924621
ATSC4Z,-63.727603305785124
ATSC4c,0.2826325979937913
ATSC4d,-8.437685950413222
ATSC4i,1.8481562433771523
ATSC4m,-305.6710630284296
ATSC4p,-1.3313304558888404
ATSC4s,-9.937658402203857
ATSC4v,-370.5451848642706
ATSC5Z,-39.65355371900827
ATSC5c,-0.3984956293998007
ATSC5d,-9.905123966942147
ATSC5i,0.5434036142976619
ATSC5m,-186.83155606016527
ATSC5p,-1.3899291126880806
ATSC5s,-8.245610651974287
ATSC5v,-182.73862829610277
ATSC6Z,-49.045950413223146
ATSC6c,0.19441962779373917
ATSC6d,-7.056528925619835
ATSC6i,-11.564493811447008
ATSC6m,-245.16076964264448
ATSC6p,-2.81756352886916
ATSC6s,39.05235078053261
ATSC6v,-589.9611455397944
ATSC7Z,-36.08727272727273
ATSC7c,0.12118197880067808
ATSC7d,0.8872727272727269
ATSC7i,-2.996483241950254
ATSC7m,-171.23558970545463
ATSC7p,-0.8890489933255625
ATSC7s,-9.19080808080808
ATSC7v,-256.9037240617441
ATSC8Z,-8.290909090909093
ATSC8c,-0.24090804732273294
ATSC8d,5.7272727272727275
ATSC8i,-4.250628721809181
ATSC8m,-33.97806750909109
ATSC8p,0.32800711636259716
ATSC8s,-14.11161616161616
ATSC8v,59.88562152724409
AXp-0d,0.7060490694887583
AXp-1d,0.45380645135765424
AXp-2d,0.3050447226427096
AXp-3d,0.19156063538913756
AXp-4d,0.12687208179680415
AXp-5d,0.08471350368119795
AXp-6d,0.05783607466504195
AXp-7d,0.03914799154191612
GATS1Z,0.872197822634869
GATS1c,1.634657143394468
GATS1d,0.9514573285804153
GATS1i,1.266723647186652
GATS1m,0.8770497475990461
GATS1p,1.0913974629765548
GATS1s,0.6403170489260828
GATS1v,1.014439053073704
GATS2Z,0.9351712556414647
GATS2c,0.670271612147203
GATS2d,1.2789436314149345
GATS2i,1.2854666262468193
GATS2m,0.9459036749369352
GATS2p,1.217395027349743
GATS2s,0.4178256004182442
GATS2v,1.1648877503922503
GATS3Z,1.0277133587411005
GATS3c,1.0032409581164587
GATS3d,1.118928541154531
GATS3i,1.0760702895598266
GATS3m,1.0269992930955456
GATS3p,0.981347115839839
GATS3s,0.9466538750418151
GATS3v,0.9987072374698824
GATS4Z,1.042016617746846
GATS4c,0.898866483032959
GATS4d,1.142122158846628
GATS4i,1.0135341409029108
GATS4m,1.0427526390915387
GATS4p,1.0005603911617982
GATS4s,0.8941319208056873
GATS4v,1.0192617911469197
GATS5Z,1.0343966058118927
GATS5c,1.2048132893974866
GATS5d,1.1714046071353685
GATS5i,0.9840073625190762
GATS5m,1.0326831140365957
GATS5p,1.016942805459277
GATS5s,1.1295815926645452
GATS5v,0.9977742184170646
GATS6Z,1.0721081039102236
GATS6c,1.0110578134383141
GATS6d,1.0408366533864544
GATS6i,1.012640890739824
GATS6m,1.0706454173670603
GATS6p,1.0740018144109755
GATS6s,1.234225866753307
GATS6v,1.0574990293885969
GATS7Z,1.0496923571128514
GATS7c,0.926014789930632
GATS7d,0.8556682361463239
GATS7i,0.9224664948150826
GATS7m,1.0470050111816767
GATS7p,1.0039775046779105
GATS7s,1.3121275046519782
GATS7v,1.0163382018206806
GATS8Z,0.9974857298178849
GATS8c,0.9824029253613052
GATS8d,0.752988047808765
GATS8i,0.9317508533310427
GATS8m,0.9961641328494808
GATS8p,0.9535311492477782
GATS8s,1.0603678433699202
GATS8v,0.9723554386119524
MATS1Z,0.01570634023674754
MATS1c,-0.6360974841102432
MATS1d,0.18339507467207203
MATS1i,-0.026429206154919387
MATS1m,0.017461367304106253
MATS1p,0.042029814841873916
MATS1s,-0.03491809607960264
MATS1v,0.04150332289358871
MATS2Z,-0.027380449379539703
MATS2c,0.19604816379197856
MATS2d,-0.07903041300145952
MATS2i,-0.14223916919993013
MATS2m,-0.03239521182682216
MATS2p,-0.1466397393993784
MATS2s,0.171758034104607
MATS2v,-0.1342265402046049
MATS3Z,-0.05866277003785458
MATS3c,-0.11225428383770082
MATS3d,-0.030779953472163363
MATS3i,-0.05122946292238482
MATS3m,-0.05677885095599492
MATS3p,-0.0037601080019719533
MATS3s,-0.11481796285114536
MATS3v,-0.01947219825278104
MATS4Z,-0.06282856291753765
MATS4c,0.10400590904024562
MATS4d,-0.12192954799507008
MATS4i,0.009140838310353915
MATS4m,-0.06326290635939757
MATS4p,-0.042206280070885366
MATS4s,-0.04277052994210981
MATS4v,-0.0528646891797887
MATS5Z,-0.040857784581050334
MATS5c,-0.1532577641421977
MATS5d,-0.14959210775943843
MATS5i,0.00280887896063483
MATS5m,-0.040411800732405044
MATS5p,-0.0460518435013485
MATS5s,-0.03708912182893042
MATS5v,-0.02724695841405834
MATS6Z,-0.0533429402687353
MATS6c,0.07892600598519767
MATS6d,-0.11249183161533763
MATS6i,-0.06309838248639076
MATS6m,-0.05597447692794452
MATS6p,-0.0985392339052993
MATS6s,0.18541804766630912
MATS6v,-0.09285219490750192
MATS7Z,-0.040870789987397745
MATS7c,0.051227508424306546
MATS7d,0.01472896293613425
MATS7i,-0.017025059026582405
MATS7m,-0.04071160988729427
MATS7p,-0.03237772527862567
MATS7s,-0.04544056205284329
MATS7v,-0.042104095178573
MATS8Z,-0.010328893721119867
MATS8c,-0.11202351257531566
MATS8d,0.10458167330677294
MATS8i,-0.026565783603704252
MATS8m,-0.008886190158757752
MATS8p,0.013140037074477296
MATS8s,-0.07674665172440315
MATS8v,0.010796156846701044
MAXaaN,4.673740811096615
MAXsOH,9.119154307297649
MINaaN,4.673740811096615
MINsOH,9.119154307297649
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.228493641627914
SpAD_D,366.8134953007067
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.903193949025681
SssNH2,0
SsssAs,0
SsssCH,-0.5003824990817862
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,589
TMWC10,132.30405235734617
TSRW10,62.68703329883037
VE1_Dt,5.192639821020398
VE2_Dt,0.18545142217929994
VE3_Dt,2.676861621082253
VR1_Dt,169.47975035818584
VR2_Dt,6.052848227078066
VR3_Dt,6.162352869951565
Xc-3dv,0.584256488537385
Xc-4dv,0.0
Xc-5dv,0.056842464101370505
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.32111426259404335
Xp-0dv,15.986580174937034
Xp-1dv,9.903801401379578
Xp-2dv,7.176402329221594
Xp-3dv,4.954475544727368
Xp-4dv,3.4784130973981036
Xp-5dv,2.42989716361781
Xp-6dv,1.3160571509388612
Xp-7dv,0.8262160094034514
Xpc-4d,2.83375916425235
Xpc-5d,4.431323197587773
Xpc-6d,6.498224175637273
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,5.333925794015404
AATS0dv,6.4363636363636365
AATS0pe,6.126556363636361
AATS0se,7.599089745454542
AATS1dv,5.947368421052632
AATS1pe,6.402885964912281
AATS1se,7.682962526315787
AATS2dv,4.306930693069307
AATS2pe,6.211101980198019
AATS2se,7.5800798019801965
AATS3dv,2.7943262411347516
AATS3pe,6.036109929078016
AATS3se,7.529268595744679
AATS4dv,2.7553956834532376
AATS4pe,6.049019424460431
AATS4se,7.550650848920863
AATS5dv,2.8421052631578947
AATS5pe,6.058285714285713
AATS5se,7.571115729323308
AATS6dv,3.0
AATS6pe,6.12526746031746
AATS6se,7.649711396825397
AATS7dv,2.239669421487603
AATS7pe,5.968733057851241
AATS7se,7.529392231404961
AATS8dv,2.018181818181818
AATS8pe,5.85195
AATS8se,7.423780254545456
AATSC0Z,7.297190082644632
AATSC0c,0.019550120391082722
AATSC0d,0.49785123966942135
AATSC0i,1.4545808196595502
AATSC0m,34.760849958347116
AATSC0p,0.22693108543928733
AATSC0s,1.6715702479338839
AATSC0v,50.42671655174406
AATSC1Z,0.1146121502102365
AATSC1c,-0.012435782394820084
AATSC1d,0.09130346527475716
AATSC1i,-0.03844341635177387
AATSC1m,0.6069719689256255
AATSC1p,0.009537871502878718
AATSC1s,-0.05836805052116056
AATSC1v,2.092876299510508
AATSC2Z,-0.1998003436707305
AATSC2c,0.0038327652045838856
AATSC2d,-0.039345389084362976
AATSC2i,-0.20689836732252784
AATSC2m,-1.126085097681037
AATSC2p,-0.033277115230435174
AATSC2s,0.2871056196528744
AATSC2v,-6.76860369661889
AATSC3Z,-0.4280733837406951
AATSC3c,-0.0021945847634418226
AATSC3d,-0.015323837993083641
AATSC3i,-0.07451739416836105
AATSC3m,-1.9736811188886934
AATSC3p,-0.0008532853902564453
AATSC3s,-0.1919262906303525
AATSC3v,-0.9819190219323554
AATSC4Z,-0.45847196622867
AATSC4c,0.002033328043120801
AATSC4d,-0.060702776621677855
AATSC4i,0.013296088081850017
AATSC4m,-2.199072395887983
AATSC4p,-0.009577916948840578
AATSC4s,-0.07149394533959609
AATSC4v,-2.665792696865256
