DLiP-ID,J0000T
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,409.1977117320007
MZ,0.6545454545454543
Mi,1.1514833174959815
Mm,0.6198154867129376
Mp,0.642151529667937
Mv,0.6124893510722946
SZ,35.999999999999986
Si,63.33158246227898
Sm,34.08985176921157
Sp,35.318334131736535
Sv,33.686914308976206
nB,0
nC,21
nF,3
nH,26
nI,0
nN,3
nO,2
nP,0
nS,0
nX,3
ABC,22.36396609845941
AMW,7.439958395127285
IC0,1.6729983761728544
IC1,3.518003859139528
IC2,4.603287213170637
IC3,5.035549713367315
IC4,5.135727440718715
IC5,5.135727440718715
MID,58.42664932739678
Mpe,0.9888770053475934
Mse,1.0193206647685893
NdO,1
NdS,0
NsF,3
NsI,0
NtN,0
SMR,104.46670000000006
SdO,12.98464986457546
SdS,0
Spe,54.388235294117635
SsF,38.89799790687507
SsI,0
Sse,56.06263656227242
StN,0
fMF,0.38181818181818183
nBr,0
nCl,0
AMID,2.0147120457723027
BIC0,0.2798929274828495
BIC1,0.5885626746889256
BIC2,0.7701307738780356
BIC3,0.8424483674538729
BIC4,0.859208119152559
BIC5,0.859208119152559
CIC0,4.1083613373518055
CIC1,2.2633558543851318
CIC2,1.1780725003540233
CIC3,0.7458100001573449
CIC4,0.6456322728059449
CIC5,0.6456322728059449
GGI1,7.0
GGI2,3.1111111111111125
GGI3,1.8472222222222223
GGI4,1.5772222222222227
GGI5,0.9997222222222223
GGI6,0.7291609977324262
GGI7,0.38977465986394555
GGI8,0.40489575459813554
GGI9,0.3084413580246914
JGI1,0.2258064516129032
JGI2,0.07235142118863051
JGI3,0.04505420054200542
JGI4,0.03846883468834689
JGI5,0.023249354005167956
JGI6,0.018229024943310655
JGI7,0.009994222047793475
JGI8,0.011247104294392652
JGI9,0.009346707818930041
MIC0,17.221609007549862
MIC1,34.19778752628814
MIC2,38.945681902768115
MIC3,39.932530269990096
MIC4,40.033509419160296
MIC5,40.033509419160296
MPC2,43
MPC3,52
MPC4,64
MPC5,75
MPC6,78
MPC7,92
MPC8,92
MPC9,95
Mare,1.0051636363636367
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18667756467407112
RPCG,0.16611904571645306
SIC0,0.2893780112417353
SIC1,0.6085080384999508
SIC2,0.7962291642919066
SIC3,0.8709974751419411
SIC4,0.8883251856314042
SIC5,0.8883251856314042
SaaN,0
SaaO,5.397835742283343
SaaS,0
Sare,55.28400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,92.01491068950699
TIC1,193.49021225267404
TIC2,253.180796724385
TIC3,276.95523423520234
TIC4,282.4650092395293
TIC5,282.4650092395293
Vabc,365.85743067663316
WPol,41
apol,58.98161799999998
bpol,36.01638200000001
nRot,6
ABCGG,18.176527654021488
ATS0Z,1300.0
ATS0d,174.0
ATS0i,9385.825070075474
ATS0m,5239.306326449313
ATS0p,75.97399052607396
ATS0s,355.70138888888886
ATS0v,11395.888382580322
ATS1Z,1411.0
ATS1d,219.0
ATS1i,8539.063336363803
ATS1m,5376.2523585056015
ATS1p,97.48797005000003
ATS1s,176.66666666666669
ATS1v,14452.920936901643
ATS2Z,2195.0
ATS2d,341.0
ATS2i,16729.91167212634
ATS2m,8289.893491954912
ATS2p,145.67835713449
ATS2s,479.0277777777778
ATS2v,21037.014123246696
ATS3Z,2169.0
ATS3d,394.0
ATS3i,22399.82406744393
ATS3m,7801.8251240112
ATS3p,169.09147947607397
ATS3s,385.3333333333334
ATS3v,23199.67595596333
ATS4Z,2264.0
ATS4d,398.0
ATS4i,25689.060727387317
ATS4m,8058.571870564798
ATS4p,172.40504337856402
ATS4s,464.04166666666663
ATS4v,23654.273491641256
ATS5Z,2350.0
ATS5d,389.0
ATS5i,25673.746521082656
ATS5m,8483.726959649597
ATS5p,171.36863630380898
ATS5s,507.44444444444434
ATS5v,23638.114848460482
ATS6Z,2177.0
ATS6d,381.0
ATS6i,25131.324397402317
ATS6m,7672.3518060592005
ATS6p,170.42419019656398
ATS6s,457.5555555555555
ATS6v,23385.341626176807
ATS7Z,2144.0
ATS7d,370.0
ATS7i,22896.485281677866
ATS7m,7709.548832257601
ATS7p,170.54819742231902
ATS7s,513.6527777777778
ATS7v,22818.931949059534
ATS8Z,1936.0
ATS8d,356.0
ATS8i,21996.51867308657
ATS8m,6892.479263011199
ATS8p,164.04348867916804
ATS8s,347.58333333333326
ATS8v,21852.040929316034
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.47619047619047616
GGI10,0.19069278645036222
JGI10,0.00706269579445786
JGT10,0.4608100169359387
Kier1,23.658688865764827
Kier2,11.039480800432667
Kier3,7.0
MAXdO,12.98464986457546
MAXsF,12.96599930229169
MID_C,43.059747047274236
MID_N,6.493819494908846
MID_O,3.801894096153694
MID_X,5.071188689059999
MID_h,15.366902280122538
MINdO,12.98464986457546
MINsF,12.96599930229169
MPC10,97
MWC01,31.0
MWC02,5.003946305945459
MWC03,5.82600010738045
MWC04,6.695798917058491
MWC05,7.538494999413465
MWC06,8.409385238781931
MWC07,9.261318616740812
MWC08,10.13185742282192
MWC09,10.989065258933778
MWC10,11.859114624726242
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,5.206900000000005
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.459585514144159
SRW05,2.3978952727983707
SRW06,6.953684210870537
SRW07,4.442651256490317
SRW08,8.527341522468053
SRW09,6.259581464064923
SRW10,10.143802822358657
SaaCH,9.771900401164297
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.02904883438707251
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.42160554190812083
SdssS,0
SsCH3,2.136717218608938
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6323329239103046
SssPH,0
SssSe,0
SsssB,0
SsssN,4.036370540984989
SsssP,0
VE1_A,4.860800594509129
VE1_D,5.292445469714923
VE2_A,0.16761381360376307
VE2_D,0.18249811964534216
VE3_A,2.6459138927185863
VE3_D,2.7309911576530386
VR1_A,222.03514505081387
VR1_D,180.9449604113801
VR2_A,7.65638431209703
VR2_D,6.239481393495866
VR3_A,6.46754641737454
VR3_D,6.262903635889722
WPath,2365
Xc-3d,2.661187097327777
Xc-4d,0.28867513459481287
Xc-5d,0.5972791285011341
Xc-6d,0.14433756729740643
Xp-0d,20.855160383312143
Xp-1d,13.8635232085956
Xp-2d,12.92808635461558
Xp-3d,9.717651987670232
Xp-4d,7.825861954192784
Xp-5d,5.891363111127207
Xp-6d,3.8433795448184775
Xp-7d,3.076584901213385
ZMIC0,93.87986413944428
ZMIC1,48.78649175138643
ZMIC2,33.99336528444594
ZMIC3,30.484457923430305
ZMIC4,29.84003782542243
ZMIC5,29.84003782542243
nAcid,0
nAtom,55
nBase,1
nRing,3
piPC1,3.6506582412937387
piPC2,4.139158578011894
piPC3,4.549921711757613
piPC4,4.995098554947127
piPC5,5.268824187153266
piPC6,5.35570144936727
piPC7,5.651172524383903
piPC8,5.695624286954738
piPC9,5.799282030467152
AATS0Z,23.636363636363637
AATS0d,3.1636363636363636
AATS0i,170.65136491046317
AATS0m,95.26011502635114
AATS0p,1.3813452822922538
AATS0s,6.467297979797979
AATS0v,207.1979705923695
AATS1Z,24.75438596491228
AATS1d,3.8421052631578947
AATS1i,149.80812870813688
AATS1m,94.32021681588775
AATS1p,1.7103152640350883
AATS1s,3.0994152046783627
AATS1v,253.5600164368709
AATS2Z,21.310679611650485
AATS2d,3.3106796116504853
AATS2i,162.426326913848
AATS2m,80.4844028345137
AATS2p,1.4143529818882523
AATS2s,4.650755124056095
AATS2v,204.2428555655019
AATS3Z,15.832116788321168
AATS3d,2.875912408759124
AATS3i,163.50236545579511
AATS3m,56.94762864241752
AATS3p,1.2342443757377661
AATS3s,2.8126520681265212
AATS3v,169.34070040849144
AATS4Z,14.797385620915033
AATS4d,2.6013071895424837
AATS4i,167.90235769534195
AATS4m,52.670404382776454
AATS4p,1.1268303488795033
AATS4s,3.0329520697167753
AATS4v,154.60309471660952
AATS5Z,15.359477124183007
AATS5d,2.542483660130719
AATS5i,167.80226484367748
AATS5m,55.44919581470325
AATS5p,1.1200564464301241
AATS5s,3.3166303558460415
AATS5v,154.49748266967634
AATS6Z,14.513333333333334
AATS6d,2.54
AATS6i,167.54216264934877
AATS6m,51.14901204039467
AATS6p,1.1361612679770932
AATS6s,3.05037037037037
AATS6v,155.90227750784538
AATS7Z,15.314285714285715
AATS7d,2.642857142857143
AATS7i,163.5463234405562
AATS7m,55.06820594469715
AATS7p,1.2182014101594216
AATS7s,3.668948412698413
AATS7v,162.99237106471097
AATS8Z,14.235294117647058
AATS8d,2.6176470588235294
AATS8i,161.73910789034244
AATS8m,50.679994580964696
AATS8p,1.2062021226409414
AATS8s,2.555759803921568
AATS8v,160.6767715390885
AMID_C,1.4848188636991115
AMID_N,0.22392481016927054
AMID_O,0.1310997964190929
AMID_X,0.17486857548482754
AMID_h,0.5298931820731909
ATS0dv,466.0
ATS0pe,361.30569999999983
ATS0se,438.33923999999985
ATS1dv,403.0
ATS1pe,376.25950000000006
ATS1se,447.6278639999999
ATS2dv,649.0
ATS2pe,686.5745
ATS2se,824.0654199999998
ATS3dv,506.0
ATS3pe,854.0841000000001
ATS3se,1053.5123959999999
ATS4dv,557.0
ATS4pe,957.7166
ATS4se,1185.4719879999998
ATS5dv,588.0
ATS5pe,960.8818000000001
ATS5se,1190.766324
ATS6dv,511.0
ATS6pe,941.6912000000001
ATS6se,1169.150132
ATS7dv,558.0
ATS7pe,870.6292999999998
ATS7se,1077.492996
ATS8dv,408.0
ATS8pe,821.9544999999998
ATS8se,1023.6152560000003
ATSC0Z,451.7090909090909
ATSC0c,1.0696946661629825
ATSC0d,33.199999999999996
ATSC0i,139.31359997485706
ATSC0m,2191.0894018721915
ATSC0p,12.72251303702083
ATSC0s,163.74570707070708
ATSC0v,2657.5165442930556
ATSC1Z,20.17421487603307
ATSC1c,-0.6624346443301998
ATSC1d,6.519999999999995
ATSC1i,-24.0536230579685
ATSC1m,92.63990907413569
ATSC1p,-1.2764424695980598
ATSC1s,-8.931535812672172
ATSC1v,-83.21012427072655
ATSC2Z,68.41752066115701
ATSC2c,0.24166438475588137
ATSC2d,-3.3200000000000047
ATSC2i,53.65927994027723
ATSC2m,354.0021384516281
ATSC2p,-0.32155010283188884
ATSC2s,126.7311455463728
ATSC2v,-208.48468136904782
ATSC3Z,-14.420826446280998
ATSC3c,-0.062366212852918455
ATSC3d,-5.680000000000003
ATSC3i,-44.31453568323648
ATSC3m,-48.194666302490845
ATSC3p,-2.5996110586668078
ATSC3s,17.813849862258955
ATSC3v,-313.36672486149416
ATSC4Z,5.318347107438026
ATSC4c,-0.27631090636017497
ATSC4d,-0.7200000000000002
ATSC4i,-35.452993194031116
ATSC4m,21.895328815888035
ATSC4p,-2.1303864906326897
ATSC4s,-14.060027548209362
ATSC4v,-76.16131114764434
ATSC5Z,142.3728925619835
ATSC5c,0.5424667088367466
ATSC5d,6.280000000000001
ATSC5i,11.34303400183347
ATSC5m,685.5994182026068
ATSC5p,1.162050758844636
ATSC5s,14.085932047750223
ATSC5v,529.517732571704
ATSC6Z,-41.55206611570246
ATSC6c,-0.6002607723825241
ATSC6d,1.7999999999999996
ATSC6i,15.91271694276518
ATSC6m,-194.76347509485066
ATSC6p,2.772887632985281
ATSC6s,-40.8244031221304
ATSC6v,433.2741047274658
ATSC7Z,61.831404958677666
ATSC7c,0.3699806994119809
ATSC7d,-1.200000000000001
ATSC7i,49.156573253657754
ATSC7m,308.57125080168646
ATSC7p,0.8616767078767262
ATSC7s,104.29451331496789
ATSC7v,-140.55999834327255
ATSC8Z,39.55570247933884
ATSC8c,0.015316579287799045
ATSC8d,-7.84
ATSC8i,-44.50197820522624
ATSC8m,207.86303653946675
ATSC8p,-3.3347834316417746
ATSC8s,-1.9421625344352653
ATSC8v,-300.0106645405339
AXp-0d,0.7191434614935222
AXp-1d,0.447210426083729
AXp-2d,0.3006531710375716
AXp-3d,0.18687792283981214
AXp-4d,0.12227909303426225
AXp-5d,0.07855150814836276
AXp-6d,0.04927409672844202
AXp-7d,0.03344114023058027
GATS1Z,0.742443372963079
GATS1c,1.7841346566449248
GATS1d,1.055802155992391
GATS1i,1.2032940112652306
GATS1m,0.7397214742303146
GATS1p,1.2630593414922917
GATS1s,0.5514005545514705
GATS1v,1.1031829314864035
GATS2Z,0.8252153632843702
GATS2c,0.9756715253373116
GATS2d,1.2159316879167157
GATS2i,0.8365375984430992
GATS2m,0.8161807353781475
GATS2p,1.0449915822046916
GATS2s,0.34007413450909485
GATS2v,1.031261687197674
GATS3Z,0.9118652214636852
GATS3c,1.1153642550166423
GATS3d,1.1338052941693784
GATS3i,0.9169980587943539
GATS3m,0.8994813183982859
GATS3p,1.051752354575753
GATS3s,0.4999852479848641
GATS3v,1.0456200170901546
GATS4Z,0.9532423499105003
GATS4c,1.095790723861821
GATS4d,0.9780297661233169
GATS4i,0.9596387666251446
GATS4m,0.9496059772495866
GATS4p,1.0062447515087796
GATS4s,0.8861106426615258
GATS4v,0.9863509741919488
GATS5Z,0.8536207108829685
GATS5c,0.9092749959542764
GATS5d,0.8929836995038982
GATS5i,0.7468064697224567
GATS5m,0.844585810931079
GATS5p,0.8979522432983126
GATS5s,0.8290518200392782
GATS5v,0.8990400340237321
GATS6Z,1.0041861213975205
GATS6c,1.288669678225041
GATS6d,0.9162650602409641
GATS6i,0.7383359387737058
GATS6m,0.9923398088929943
GATS6p,0.8556873706468542
GATS6s,0.9386963649289902
GATS6v,0.9084028356996795
GATS7Z,0.8607309611978747
GATS7c,0.7615222480557435
GATS7d,0.9178141135972463
GATS7i,0.6170254899027107
GATS7m,0.8500036582635906
GATS7p,0.9600548127900328
GATS7s,0.38848891977164285
GATS7v,1.0337115153721659
GATS8Z,0.851325506454393
GATS8c,0.8533855214321477
GATS8d,1.070384479092842
GATS8i,0.8921100758753288
GATS8m,0.8436541707385122
GATS8p,1.1179515934250617
GATS8s,0.5242223197625479
GATS8v,1.0886935739737005
MATS1Z,0.04309487694441387
MATS1c,-0.5975455835161837
MATS1d,0.18949482139082635
MATS1i,-0.16659993201089848
MATS1m,0.0407967771065608
MATS1p,-0.0968090982450158
MATS1s,-0.05263129486169367
MATS1v,-0.030212594898031686
MATS2Z,0.08087866344240488
MATS2c,0.12063637693006284
MATS2d,-0.053398058252427265
MATS2i,0.20567276680462948
MATS2m,0.08627227530913166
MATS2p,-0.013495880155224273
MATS2s,0.41327477912809635
MATS2v,-0.04189128073121599
MATS3Z,-0.012816618032287907
MATS3c,-0.02340624058376039
MATS3d,-0.06868349309647352
MATS3i,-0.12770115070838467
MATS3m,-0.008830412707737092
MATS3p,-0.08203092211973058
MATS3s,0.04367470569504668
MATS3v,-0.04733899395136009
MATS4Z,0.004232423393873201
MATS4c,-0.09285588976062242
MATS4d,-0.007795889440113398
MATS4i,-0.09148094686642301
MATS4m,0.0035922175649480232
MATS4p,-0.06019449198617575
MATS4s,-0.030866508560017814
MATS4v,-0.010302193287999048
MATS5Z,0.11330256355212082
MATS5c,0.18229909770153274
MATS5d,0.06799748011654463
MATS5i,0.02926893887764772
MATS5m,0.1124816299081308
MATS5p,0.03283397421001725
MATS5s,0.030923377684497072
MATS5v,0.0716268397717233
MATS6Z,-0.03372913647829119
MATS6c,-0.20575555203032514
MATS6d,0.019879518072289153
MATS6i,0.041881502452502294
MATS6m,-0.03259258802512835
MATS6p,0.07991545872025438
MATS6s,-0.09141581833949433
MATS6v,0.05978031334351127
MATS7Z,0.05377555949122523
MATS7c,0.1358794851288267
MATS7d,-0.01419965576592084
MATS7i,0.13861899286620344
MATS7m,0.055326094797512305
MATS7p,0.0266076244950949
MATS7s,0.2502224042973049
MATS7v,-0.020778797959969893
MATS8Z,0.035413924062621345
MATS8c,0.005790628910261957
MATS8d,-0.09549964564138909
MATS8i,-0.12918425438813103
MATS8m,0.03836550774798211
MATS8p,-0.10600308669976333
MATS8s,-0.004796665463464373
MATS8v,-0.045654595279178985
MAXaaO,5.397835742283343
MINaaO,5.397835742283343
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.42684882858565
SpAD_D,339.05911539583326
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.801410490591223
SssNH2,0
SsssAs,0
SsssCH,-0.0009213986520539841
SsssNH,0
SssssB,0
SssssC,-4.4576393140463795
SssssN,0
TMPC10,748
TMWC10,135.71498149180255
TSRW10,77.32767678958653
VE1_Dt,5.302331589641843
VE2_Dt,0.18283902033247734
VE3_Dt,2.732857383386872
VR1_Dt,180.81502295869072
VR2_Dt,6.23500079167899
VR3_Dt,6.262185273084269
Xc-3dv,0.8082842867589503
Xc-4dv,0.013498731178900972
Xc-5dv,0.0999917319855478
Xc-6dv,0.004499577059633658
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2687287392826324
Xch-7d,0.2665558843957724
Xp-0dv,16.413366812778165
Xp-1dv,9.861479770952656
Xp-2dv,7.288795677823941
Xp-3dv,5.146020397411374
Xp-4dv,3.6765594337262804
Xp-5dv,2.4661435164145997
Xp-6dv,1.3950592744792596
Xp-7dv,0.9351962715717855
Xpc-4d,4.454667720926213
Xpc-5d,6.177901105778861
Xpc-6d,8.644684597364094
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,5.988961416889864
AATS0dv,8.472727272727273
AATS0pe,6.569194545454542
AATS0se,7.969804363636361
AATS1dv,7.0701754385964914
AATS1pe,6.601043859649124
AATS1se,7.85312042105263
AATS2dv,6.300970873786408
AATS2pe,6.665771844660194
AATS2se,8.000635145631065
AATS3dv,3.6934306569343067
AATS3pe,6.234190510948906
AATS3se,7.689871503649634
AATS4dv,3.6405228758169934
AATS4pe,6.259585620915033
AATS4se,7.7481829281045735
AATS5dv,3.843137254901961
AATS5pe,6.28027320261438
AATS5se,7.782786431372549
AATS6dv,3.4066666666666667
AATS6pe,6.277941333333334
AATS6se,7.794334213333333
AATS7dv,3.9857142857142858
AATS7pe,6.218780714285713
AATS7se,7.6963785428571425
AATS8dv,3.0
AATS8pe,6.043783088235293
AATS8se,7.526582764705885
AATSC0Z,8.212892561983471
AATSC0c,0.019448993930236046
AATSC0d,0.6036363636363635
AATSC0i,2.532974544997401
AATSC0m,39.83798912494893
AATSC0p,0.23131841885492418
AATSC0s,2.977194674012856
AATSC0v,48.3184826235101
AATSC1Z,0.3539335943163696
AATSC1c,-0.011621660426845612
AATSC1d,0.11438596491228062
AATSC1i,-0.42199338698190353
AATSC1m,1.625261562704135
AATSC1p,-0.02239372753680807
AATSC1s,-0.15669361074863458
AATSC1v,-1.459826741591694
AATSC2Z,0.6642477734092914
AATSC2c,0.00234625616267846
AATSC2d,-0.03223300970873791
AATSC2i,0.5209638829153129
AATSC2m,3.436913965549788
AATSC2p,-0.0031218456585620277
AATSC2s,1.2303994713240078
AATSC2v,-2.024123120087843
AATSC3Z,-0.10526150690716057
AATSC3c,-0.0004552278310432004
AATSC3d,-0.04145985401459856
AATSC3i,-0.3234637641112152
AATSC3m,-0.3517858854196412
AATSC3p,-0.018975263201947503
AATSC3s,0.13002810118437194
AATSC3v,-2.287348356653242
AATSC4Z,0.03476043861070605
AATSC4c,-0.0018059536363410128
AATSC4d,-0.004705882352941178
AATSC4i,-0.23171890976490925
AATSC4m,0.1431067242868499
