DLiP-ID,C000XD
SsF,0
SsI,0
Sse,47.36817188638021
StN,0
fMF,0.40425531914893614
nBr,0
nCl,2
AMID,1.9804038439011817
BIC0,0.2986290162144953
BIC1,0.6146383303300598
BIC2,0.7932901590174736
BIC3,0.8889755196892185
BIC4,0.9211953107771054
BIC5,0.9211953107771054
CIC0,3.8281070880456523
CIC1,2.001143570319368
CIC2,0.9682930851984448
CIC3,0.41510159583674167
CIC4,0.22882739366305138
CIC5,0.22882739366305138
GGI1,7.0
GGI2,3.111111111111112
GGI3,2.0
GGI4,1.3644444444444448
GGI5,0.7847222222222222
GGI6,0.5273469387755102
GGI7,0.3125
GGI8,0.25447215923406397
GGI9,0.20000000000000004
JGI1,0.2692307692307693
JGI2,0.08641975308641979
JGI3,0.0588235294117647
JGI4,0.04401433691756272
JGI5,0.028025793650793652
JGI6,0.021093877551020407
JGI7,0.013586956521739128
JGI8,0.012117721868288764
JGI9,0.010526315789473686
MIC0,23.127160768389448
MIC1,37.50207711724879
MIC2,43.0485940831378
MIC3,45.65578615093152
MIC4,47.30929522757367
MIC5,47.30929522757367
MPC2,36
MPC3,40
MPC4,47
MPC5,52
MPC6,46
MPC7,43
MPC8,39
MPC9,36
Mare,0.9760851063829791
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.19060853174754863
RPCG,0.10655220250762198
SIC0,0.3108208023552528
SIC1,0.6397314682048937
SIC2,0.825676911279222
SIC3,0.9252687090042011
SIC4,0.9588039007434476
SIC5,0.9588039007434476
SaaN,0
SaaO,0
SaaS,0
Sare,45.87600000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,11.906498492467573
SsLi,0
SsOH,20.238578971388915
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,81.14464289070331
TIC1,167.01192822383868
TIC2,215.55590102452206
TIC3,241.55590102452211
TIC4,250.31078852668554
TIC5,250.31078852668554
Vabc,345.16935285542786
WPol,34
apol,56.225445999999984
bpol,32.368553999999996
nRot,8
ABCGG,15.608199857458334
ATS0Z,1714.0
ATS0d,146.0
ATS0i,7564.370197160878
ATS0m,7055.986570432647
ATS0p,85.80299590667796
ATS0s,210.38554526748973
ATS0v,10804.352266675984
ATS1Z,1505.0
ATS1d,179.0
ATS1i,6927.324021249696
ATS1m,5844.267959240004
ATS1p,100.61291016200005
ATS1s,126.88991769547324
ATS1v,13223.707047567976
ATS2Z,2088.0
ATS2d,277.0
ATS2i,12453.165911944185
ATS2m,7854.275217243998
ATS2p,149.7934171850941
ATS2s,260.80658436213986
ATS2v,19201.575676001805
ATS3Z,2552.0
ATS3d,304.0
ATS3i,18555.757690126684
ATS3m,9475.553353480003
ATS3p,174.23815813558394
ATS3s,327.41013183965856
ATS3v,21513.24240358513
ATS4Z,2137.0
ATS4d,293.0
ATS4i,20025.396956371387
ATS4m,7664.955486578001
ATS4p,164.37278812801708
ATS4s,368.2669753086421
ATS4v,19586.401203772704
ATS5Z,1952.0
ATS5d,270.0
ATS5i,19552.37220361151
ATS5m,6908.268716051996
ATS5p,149.24897692462096
ATS5s,364.59876543209896
ATS5v,18311.06760886098
ATS6Z,1792.0
ATS6d,252.0
ATS6i,18479.410167488957
ATS6m,6304.8136089559985
ATS6p,140.252993484319
ATS6s,303.12448559670787
ATS6v,16901.987262254414
ATS7Z,1615.0
ATS7d,224.0
ATS7i,15834.927761043324
ATS7m,5640.905486051998
ATS7p,127.68660835437598
ATS7s,275.5133744855967
ATS7v,15267.702702068396
ATS8Z,1548.0
ATS8d,200.0
ATS8i,14319.642584005285
ATS8m,5533.944144956
ATS8p,113.39980017582901
ATS8s,261.30144032921817
ATS8v,13761.027351060162
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.13212937455361698
JGI10,0.0073405208085342765
JGT10,0.5511795748363664
Kier1,21.301775147928993
Kier2,9.796296296296296
Kier3,7.26
MAXdO,12.326171732007772
MID_C,36.576535573064476
MID_N,1.9911379806960576
MID_O,5.218225699235025
MID_X,3.511594794785087
MID_h,12.93356052446506
MINdO,12.326171732007772
MPC10,37
MWC01,26.0
MWC02,4.8283137373023015
MWC03,5.6240175061873385
MWC04,6.484635235635252
MWC05,7.29505641646263
MWC06,8.156223323194624
MWC07,8.971702399703325
MWC08,9.832689481227412
MWC09,10.650625635664678
MWC10,11.51123403530925
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.475500000000004
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.2832037287379885
SRW05,0.0
SRW06,6.767343125265392
SRW07,0.0
SRW08,8.324821298768782
SRW09,0.0
SRW10,9.919016354153754
SaaCH,14.45204148652118
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.6727789293478015
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9253884532207945
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.147853835978836
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.542566484667118
VE1_D,4.933264829407351
VE2_A,0.18170265938668473
VE2_D,0.19733059317629403
VE3_A,2.429782889195494
VE3_D,2.512291737948762
VR1_A,159.97506940015026
VR1_D,138.0916032659755
VR2_A,6.399002776006011
VR2_D,5.52366413063902
VR3_A,5.991308718718308
VR3_D,5.84420798860147
WPath,1766
Xc-3d,2.5736795088665056
Xc-4d,0.25
Xc-5d,0.2845177968644246
Xc-6d,0.0
Xp-0d,18.44938298937633
Xp-1d,11.76565742925035
Xp-2d,11.264003519852137
Xp-3d,8.025337290573404
Xp-4d,6.190580588122955
Xp-5d,4.497991657980832
Xp-6d,2.5852834547867416
Xp-7d,1.6112480253126151
ZMIC0,83.82061105465641
ZMIC1,51.18194399234092
ZMIC2,35.030945005928686
ZMIC3,28.80600280489182
ZMIC4,25.677746012041382
ZMIC5,25.677746012041382
nAcid,1
nAtom,47
nBase,1
nRing,2
piPC1,3.5263605246161616
piPC2,4.07753744390572
piPC3,4.442651256490317
piPC4,4.894101477840304
piPC5,5.316280066922209
piPC6,5.162998663349418
piPC7,5.138185292126335
piPC8,5.1149953094204985
piPC9,4.924986624562562
AATS0Z,36.46808510638298
AATS0d,3.106382978723404
AATS0i,160.94404674810377
AATS0m,150.12737383899247
AATS0p,1.8255956575888928
AATS0s,4.476288197180633
AATS0v,229.87983546119113
AATS1Z,31.354166666666668
AATS1d,3.7291666666666665
AATS1i,144.31925044270199
AATS1m,121.75558248416674
AATS1p,2.0961022950416677
AATS1s,2.643539951989026
AATS1v,275.4938968243328
AATS2Z,25.156626506024097
AATS2d,3.3373493975903616
AATS2i,150.03814351739982
AATS2m,94.629821894506
AATS2p,1.8047399660854713
AATS2s,3.1422480043631307
AATS2v,231.3442852530338
AATS3Z,21.811965811965813
AATS3d,2.5982905982905984
AATS3i,158.59621957373233
AATS3m,80.98763549982908
AATS3p,1.4892150267998627
AATS3s,2.798377195210757
AATS3v,183.87386669730878
AATS4Z,17.233870967741936
AATS4d,2.3629032258064515
AATS4i,161.49513674493053
AATS4m,61.81415714982259
AATS4p,1.3255870010323958
AATS4s,2.9698949621664683
AATS4v,157.95484841752182
AATS5Z,16.266666666666666
AATS5d,2.25
AATS5i,162.9364350300959
AATS5m,57.56890596709997
AATS5p,1.2437414743718413
AATS5s,3.038323045267491
AATS5v,152.5922300738415
AATS6Z,15.858407079646017
AATS6d,2.230088495575221
AATS6i,163.53460325211466
AATS6m,55.79481069872565
AATS6p,1.2411769334895488
AATS6s,2.682517571652282
AATS6v,149.57510851552578
AATS7Z,16.479591836734695
AATS7d,2.2857142857142856
AATS7i,161.58089552085025
AATS7m,57.56026006175508
AATS7p,1.3029245750446528
AATS7s,2.8113609641387423
AATS7v,155.79288471498364
AATS8Z,17.59090909090909
AATS8d,2.272727272727273
AATS8i,162.72321118187824
AATS8m,62.885728919954545
AATS8p,1.2886340929071478
AATS8s,2.969334549195661
AATS8v,156.37531080750185
AMID_C,1.4630614229225791
AMID_N,0.0796455192278423
AMID_O,0.208729027969401
AMID_X,0.14046379179140348
AMID_h,0.5173424209786024
ATS0dv,270.51851851851853
ATS0pe,293.0346999999999
ATS0se,364.2687549999999
ATS1dv,217.55555555555554
ATS1pe,305.58470000000005
ATS1se,369.49699599999974
ATS2dv,321.7777777777778
ATS2pe,521.4546000000001
ATS2se,637.6364119999998
ATS3dv,285.9382716049383
ATS3pe,730.8168
ATS3se,909.2587449999999
ATS4dv,295.3333333333333
ATS4pe,743.5302999999997
ATS4se,937.3238639999998
ATS5dv,272.55555555555554
ATS5pe,735.3326
ATS5se,924.9426819999999
ATS6dv,233.22222222222223
ATS6pe,682.1389000000003
ATS6se,862.8769180000002
ATS7dv,220.22222222222223
ATS7pe,595.0975000000002
ATS7se,751.1860520000002
ATS8dv,200.66666666666669
ATS8pe,540.2314
ATS8se,680.1378820000001
ATSC0Z,775.7021276595744
ATSC0c,0.7146007992966044
ATSC0d,29.489361702127656
ATSC0i,65.77884110701164
ATSC0m,3613.2955059197793
ATSC0p,18.541277227977652
ATSC0s,79.81970144341
ATSC0v,2568.953796000431
ATSC1Z,63.89995473064741
ATSC1c,-0.3507790716189369
ATSC1d,3.5640561339972834
ATSC1i,4.653243541875293
ATSC1m,291.16751116593525
ATSC1p,0.5582768155042661
ATSC1s,-21.618910457896636
ATSC1v,185.04733867540608
ATSC2Z,-106.49524671797184
ATSC2c,0.03668132754748289
ATSC2d,-10.055681303757359
ATSC2i,-14.067235285781292
ATSC2m,-487.49207042367465
ATSC2p,-4.86996528285931
ATSC2s,21.531549818470655
ATSC2v,-310.08659946549074
ATSC3Z,26.48619284744226
ATSC3c,-0.1557440544965192
ATSC3d,-4.260751471253961
ATSC3i,-3.4447115810863336
ATSC3m,112.56435840497835
ATSC3p,1.584126981686508
ATSC3s,-41.18726438599104
ATSC3v,-517.1201286528352
ATSC4Z,-7.490719782707117
ATSC4c,0.1494346297372021
ATSC4d,-5.780443639655952
ATSC4i,-14.042208214542876
ATSC4m,-31.011906438211724
ATSC4p,-3.7968550611444005
ATSC4s,47.321399630614245
ATSC4v,-82.79137481798836
ATSC5Z,-62.345857854232705
ATSC5c,0.002485824379191451
ATSC5d,-0.9090086011770034
ATSC5i,-3.0328227117821447
ATSC5m,-280.56966607466956
ATSC5p,-0.07578610831511179
ATSC5s,-14.770331789476614
ATSC5v,-205.47418216604126
ATSC6Z,-80.60298777727476
ATSC6c,-0.021790672975776162
ATSC6d,-0.048890900860116604
ATSC6i,3.0482821019061097
ATSC6m,-363.59721960457193
ATSC6p,0.08171320692445441
ATSC6s,-10.229402302237409
ATSC6v,20.076496046033018
ATSC7Z,-217.48528746038923
ATSC7c,-0.019105707754434844
ATSC7d,-0.6799456767768215
ATSC7i,-13.43134484307745
ATSC7m,-1002.6426225325631
ATSC7p,-3.4484427663152495
ATSC7s,-4.749287560539394
ATSC7v,-368.8292977777769
ATSC8Z,-64.12313263920325
ATSC8c,0.037664923359717564
ATSC8d,2.4880036215482124
ATSC8i,-4.041370365235818
ATSC8m,-292.68814225869136
ATSC8p,-0.3629493262568322
ATSC8s,-13.401397548955382
ATSC8v,-131.86295282497517
AXp-0d,0.7379753195750531
AXp-1d,0.4525252857403981
AXp-2d,0.3128889866625594
AXp-3d,0.2006334322643351
AXp-4d,0.13171448059836074
AXp-5d,0.08649983957655447
AXp-6d,0.056201814234494385
AXp-7d,0.0374708843095957
GATS1Z,0.6899931656518002
GATS1c,1.4191075983462276
GATS1d,1.2186598124098127
GATS1i,1.1537194017594958
GATS1m,0.6907755291215446
GATS1p,1.161604085767489
GATS1s,1.023747569925249
GATS1v,0.905450971378549
GATS2Z,0.9323849790516502
GATS2c,0.9161095613256641
GATS2d,1.569281454823624
GATS2i,1.2821316271890772
GATS2m,0.9294678693207878
GATS2p,1.358674656881253
GATS2s,0.7006212735621529
GATS2v,1.0453490535334522
GATS3Z,0.87684552603089
GATS3c,1.2103831709844872
GATS3d,1.0532553865887202
GATS3i,1.0442467450356565
GATS3m,0.8779886113732497
GATS3p,0.9148818180712329
GATS3s,1.4106793172810248
GATS3v,1.0222179230472856
GATS4Z,0.9081678608527002
GATS4c,0.9824117395882213
GATS4d,1.1007249918540243
GATS4i,1.0905961471205543
GATS4m,0.9078294202409922
GATS4p,1.176349009376502
GATS4s,0.7403779721023473
GATS4v,0.991559065263646
GATS5Z,0.8482530125989725
GATS5c,1.2233811321816002
GATS5d,0.942430254930255
GATS5i,0.9828564767926544
GATS5m,0.8483120285247998
GATS5p,0.9315185276335748
GATS5s,1.4697176579705906
GATS5v,0.9670025004957215
GATS6Z,0.9729580940997934
GATS6c,1.156286490429677
GATS6d,0.9386915935588505
GATS6i,0.917147522386881
GATS6m,0.9726141794450196
GATS6p,0.91887307343994
GATS6s,1.166945302033325
GATS6v,0.9607359854819949
GATS7Z,1.150925694760871
GATS7c,1.1654603521751785
GATS7d,0.9789071472744943
GATS7i,1.0355862018066881
GATS7m,1.1482744069167863
GATS7p,1.1306785366897385
GATS7s,1.2026688206076366
GATS7v,1.0468261894860433
GATS8Z,0.9885765189333681
GATS8c,1.2374757993027077
GATS8d,0.8862980453889547
GATS8i,0.9876243726185436
GATS8m,0.9871277902917921
GATS8p,0.9928850317241739
GATS8s,1.4060411956486576
GATS8v,0.979112744794769
MATS1Z,0.0806607374695998
MATS1c,-0.48064762120561266
MATS1d,0.1183411495911496
MATS1i,0.06926696930816784
MATS1m,0.0789034610877763
MATS1p,0.029482653314181536
MATS1s,-0.2652041552051118
MATS1v,0.0705315082226978
MATS2Z,-0.07774187429403824
MATS2c,0.029067073775791437
MATS2d,-0.19309271718910279
MATS2i,-0.12109948582961047
MATS2m,-0.076398325620806
MATS2p,-0.14873253607947473
MATS2s,0.15275131495802194
MATS2v,-0.0683512514703913
MATS3Z,0.013716286578209879
MATS3c,-0.08755077102233305
MATS3d,-0.058040724707391377
MATS3i,-0.02103674988813593
MATS3m,0.012514382229348288
MATS3p,0.03432119018665991
MATS3s,-0.20728355324999037
MATS3v,-0.080862496560442
MATS4Z,-0.0036601993632974098
MATS4c,0.07926179931239792
MATS4d,-0.07429711865195736
MATS4i,-0.08091431527520392
MATS4m,-0.003253128039182817
MATS4p,-0.07761765975850297
MATS4s,0.2247106495315753
MATS4v,-0.01221532352757137
MATS5Z,-0.031479602099219205
MATS5c,0.0013624593611915906
MATS5d,-0.01207311207311208
MATS5i,-0.018058323043153385
MATS5m,-0.03041262075000773
MATS5p,-0.0016009087215755082
MATS5s,-0.07247642515484036
MATS5v,-0.03132691142220112
MATS6Z,-0.04321908541141048
MATS6c,-0.012683133386266268
MATS6d,-0.0006895759108148335
MATS6i,0.01927473220070699
MATS6m,-0.04185395346482389
MATS6p,0.001833040337884
MATS6s,-0.053303972268983105
MATS6v,0.0032505064992984865
MATS7Z,-0.1344642031479331
MATS7c,-0.012822461831955623
MATS7d,-0.011058102894837581
MATS7i,-0.09792758939959402
MATS7m,-0.13308051227503398
MATS7p,-0.08919800830527728
MATS7s,-0.02853580636298374
MATS7v,-0.06885585900307166
MATS8Z,-0.044150429635096924
MATS8c,0.028150672624256835
MATS8d,0.045060999606454176
MATS8i,-0.03281388264092993
MATS8m,-0.04326302006657531
MATS8p,-0.010454939712671994
MATS8s,-0.08967165337100114
MATS8v,-0.027414585836206623
MAXsCl,6.0057077423201335
MAXsOH,10.12316289961041
MINsCl,5.90079075014744
MINsOH,10.115416071778505
NddssS,0
NdssSe,0
NdsssP,1
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,-3.4453828661306725
SpAD_A,30.599674501836887
SpAD_D,291.3254189047258
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.12200988886610009
SssNH2,0
SsssAs,0
SsssCH,-0.9848278125571901
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,427
TMWC10,124.35449777068683
TSRW10,59.26467642047804
VE1_Dt,4.899731237769953
VE2_Dt,0.19598924951079813
VE3_Dt,2.505471086051747
VR1_Dt,140.74376344241597
VR2_Dt,5.629750537696639
VR3_Dt,5.863231688444524
Xc-3dv,1.7351114628540294
Xc-4dv,0.12247448713915891
Xc-5dv,0.15525537957532595
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.24753525720257685
Xp-0dv,16.30692614147492
Xp-1dv,10.764202837110107
Xp-2dv,9.318262989040694
Xp-3dv,6.462188642692057
Xp-4dv,4.544236905276993
Xp-5dv,2.9190902346783956
Xp-6dv,1.80351504873895
Xp-7dv,1.140747339714091
Xpc-4d,3.830878735599711
Xpc-5d,5.615563700573344
Xpc-6d,7.129707278727153
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,0
nHBAcc,3
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,5.100628332622961
AATS0dv,5.755713159968479
AATS0pe,6.234780851063827
AATS0se,7.750399042553189
AATS1dv,4.532407407407407
AATS1pe,6.366347916666668
AATS1se,7.697854083333328
AATS2dv,3.8768406961178052
AATS2pe,6.282585542168676
AATS2se,7.682366409638552
AATS3dv,2.443916851324259
AATS3pe,6.246297435897436
AATS3se,7.771442264957264
AATS4dv,2.3817204301075265
AATS4pe,5.996212096774191
AATS4se,7.559063419354837
AATS5dv,2.2712962962962964
AATS5pe,6.127771666666666
AATS5se,7.7078556833333325
AATS6dv,2.0639134709931173
AATS6pe,6.036627433628321
AATS6se,7.636078920353984
AATS7dv,2.247165532879819
AATS7pe,6.072423469387757
AATS7se,7.66516379591837
AATS8dv,2.2803030303030307
AATS8pe,6.138993181818182
AATS8se,7.72883956818182
AATSC0Z,16.504300588501582
AATSC0c,0.015204272325459667
AATSC0d,0.6274332277048438
AATSC0i,1.3995498107874818
AATSC0m,76.87862778552721
AATSC0p,0.3944952601697373
AATSC0s,1.698291520072553
AATSC0v,54.658591404264484
AATSC1Z,1.3312490568884876
AATSC1c,-0.0073078973253945185
AATSC1d,0.07425116945827674
AATSC1i,0.0969425737890686
AATSC1m,6.065989815956985
AATSC1p,0.011630766989672211
AATSC1s,-0.4503939678728466
AATSC1v,3.85515288907096
AATSC2Z,-1.2830752616623113
AATSC2c,0.00044194370539136016
AATSC2d,-0.12115278679225733
AATSC2i,-0.16948476247929267
AATSC2m,-5.873398438839454
AATSC2p,-0.05867428051637723
AATSC2s,0.2594162628731404
AATSC2v,-3.73598312609025
AATSC3Z,0.22637771664480566
AATSC3c,-0.0013311457649275145
AATSC3d,-0.036416679241486845
AATSC3i,-0.02944197932552422
AATSC3m,0.9620885333758833
AATSC3p,0.013539546852021436
AATSC3s,-0.35202790073496615
AATSC3v,-4.419830159425942
AATSC4Z,-0.06040903050570256
AATSC4c,0.0012051179817516298
AATSC4d,-0.04661648096496736
AATSC4i,-0.11324361463341029
