DLiP-ID,C000DN
DLiP-Mol-ID,30493
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H16ClNO2/c1-2-19-15(18)11-5-3-4-10-12-8-9(16)6-7-13(12)17-14(10)11/h6-8,11,17H,2-5H2,1H3"
Standard Inchi Key(RDKit),KWLHEFQPHANDGF-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21
SMILES(SDF),
MW(SDF),
MW(RDKit),277.751
MW Monoisotopic(RDKit),277.086956432
MolLogP(RDKit),3.8043
XLogP(SDF),
XLogP(CDK),4.202
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),42.09
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.848462980148578
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,34119.38380117207
qed,0.8484629801485777
Chi0,13.405412915006313
Chi1,9.202708600407234
TPSA,42.09
Chi0n,10.832289255441648
Chi0v,11.588218201460103
Chi1n,6.670198264709185
Chi1v,7.048162737718413
Chi2n,4.903996930481537
Chi2v,5.340432710953523
Chi3n,3.7403433228904315
Chi3v,3.9754404256781704
Chi4n,2.9133867486869107
Chi4v,3.0854897726397783
MolMR,75.62070000000003
MolWt,277.75100000000003
fr_SH,0
Kappa1,12.548579346949742
Kappa2,4.892089958278337
Kappa3,2.121311284983272
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,632.3524369153698
MolLogP,3.8043000000000022
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.094904349057953
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,32.104108114630044
SMR_VSA6,6.606881964512918
SMR_VSA7,34.47911400567161
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,1
fr_furan,0
