DLiP-ID,C0011T
DLiP-Mol-ID,31702
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H17ClN2O2S/c1-2-5-15(22)21-16(14-7-4-9-24-14)12-10-13(19)11-6-3-8-20-17(11)18(12)23/h3-4,6-10,16,23H,2,5H2,1H3,(H,21,22)"
Standard Inchi Key(RDKit),YGWFEEPDVXIOHB-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCC(=O)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O
SMILES(SDF),
MW(SDF),
MW(RDKit),360.866
MW Monoisotopic(RDKit),360.069926464
MolLogP(RDKit),4.661
XLogP(SDF),
XLogP(CDK),3.627
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),62.22
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.695089071158959
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,413042.36350870156
qed,0.6950890711589595
Chi0,17.10408352775558
Chi1,11.613392202930195
TPSA,62.22
Chi0n,13.121903960826973
Chi0v,14.694329487773155
Chi1n,7.703064719887958
Chi1v,8.96068200415208
Chi2n,5.461739310635547
Chi2v,6.84821174553861
Chi3n,3.766073535957794
Chi3v,5.015950699057101
Chi4n,2.6440188940889096
Chi4v,3.7074445924009485
MolMR,97.63050000000004
MolWt,360.8660000000001
fr_SH,0
Kappa1,16.73749044253863
Kappa2,7.195564467897763
Kappa3,3.228034989392006
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
