DLiP-ID,T007PE
nS,0
nX,0
ABC,26.197711633267026
AMW,7.047232872289868
IC0,1.6138541365088497
IC1,3.8535760645262185
IC2,5.200855029486998
IC3,5.553964130597148
IC4,5.622875543671981
IC5,5.622875543671981
MID,69.25257361195858
Mpe,0.9743677181017335
Mse,1.0105133158111403
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,132.39029999999997
SdO,49.364237776801986
SdS,0
Spe,67.23137254901961
SsF,0
SsI,0
Sse,69.72541879096869
StN,0
fMF,0.18840579710144928
nBr,0
nCl,0
AMID,1.9786449603416738
BIC0,0.25601368464084606
BIC1,0.6113118806742409
BIC2,0.825037423928641
BIC3,0.8810528716759726
BIC4,0.8919846308579145
BIC5,0.8919846308579145
CIC0,4.49467032026932
CIC1,2.2549483922519507
CIC2,0.9076694272911707
CIC3,0.5545603261810212
CIC4,0.4856489131061883
CIC5,0.4856489131061883
GGI1,7.5
GGI2,4.000000000000002
GGI3,2.6875
GGI4,2.0061111111111116
GGI5,1.2016666666666664
GGI6,0.9096145124716553
GGI7,0.7031604308390023
GGI8,0.51929012345679
GGI9,0.3709490740740741
JGI1,0.20833333333333334
JGI2,0.08333333333333337
JGI3,0.04976851851851851
JGI4,0.03715020576131688
JGI5,0.02184848484848485
JGI6,0.017835578675914808
JGI7,0.014649175642479213
JGI8,0.010818544238683125
JGI9,0.008626722652885445
MIC0,15.553881989399812
MIC1,35.44072461744178
MIC2,39.99298986622799
MIC3,42.14020711161422
MIC4,42.20966981599364
MIC5,42.20966981599364
MPC2,48
MPC3,57
MPC4,68
MPC5,80
MPC6,85
MPC7,93
MPC8,101
MPC9,105
Mare,0.9896811594202896
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12053272308593163
RPCG,0.07613948048745384
SIC0,0.26419704921015374
SIC1,0.6308521954512591
SIC2,0.8514093814777154
SIC3,0.9092153383186233
SIC4,0.9204965263636948
SIC5,0.9204965263636948
SaaN,0
SaaO,0
SaaS,0
Sare,68.28799999999998
SdNH,0
SdSe,0
SddC,0
SdsN,3.9044096985241428
SsBr,0
SsCl,0
SsLi,0
SsOH,9.32742642949724
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,111.35593541911062
TIC1,265.89674845230905
TIC2,358.8589970346029
TIC3,383.2235250112032
TIC4,387.97841251336666
TIC5,387.97841251336666
Vabc,474.25075423892895
WPol,54
apol,73.36096199999997
bpol,41.57103800000003
nRot,11
ABCGG,21.377566218667223
ATS0Z,1512.0
ATS0d,202.0
ATS0i,11524.961520856967
ATS0m,5953.901379000003
ATS0p,92.52645876486599
ATS0s,392.0
ATS0v,13763.09187678743
ATS1Z,1639.0
ATS1d,248.0
ATS1i,10600.530587233852
ATS1m,6146.415904000001
ATS1p,117.11117016600002
ATS1s,233.94444444444446
ATS1v,17142.06298070413
ATS2Z,2354.0
ATS2d,394.0
ATS2i,19366.08386082134
ATS2m,8660.59682
ATS2p,173.065491762735
ATS2s,408.61111111111103
ATS2v,24327.909980262357
ATS3Z,2775.0
ATS3d,486.0
ATS3i,27032.034591020878
ATS3m,9888.192149999999
ATS3p,217.29363293752698
ATS3s,513.5833333333334
ATS3v,30155.788234180873
ATS4Z,2935.0
ATS4d,501.0
ATS4i,31289.027692911928
ATS4m,10269.102446
ATS4p,235.29420388546998
ATS4s,611.6111111111112
ATS4v,32145.83727454726
ATS5Z,3054.0
ATS5d,510.0
ATS5i,35616.065902669594
ATS5m,10714.510991
ATS5p,242.88297330984602
ATS5s,750.3055555555555
ATS5v,32561.33858716841
ATS6Z,2841.0
ATS6d,494.0
ATS6i,34900.187855412296
ATS6m,9861.216583
ATS6p,236.766369312695
ATS6s,632.6111111111111
ATS6v,31422.84368909124
ATS7Z,2695.0
ATS7d,458.0
ATS7i,33212.6543738075
ATS7m,9362.603299999999
ATS7p,218.079048347846
ATS7s,640.3888888888889
ATS7v,29065.612078153634
ATS8Z,2629.0
ATS8d,429.0
ATS8i,30087.869008043355
ATS8m,9308.607463999999
ATS8p,201.539007030752
ATS8s,623.7500000000001
ATS8v,27256.96620842982
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,5
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.4583333333333333
GGI10,0.3451749821446791
JGI10,0.009329053571477815
JGT10,0.4616929505764274
Kier1,31.219135802469136
Kier2,16.0703125
Kier3,10.715912588488766
MAXdO,13.090338435172907
MID_C,48.90276220523504
MID_N,11.680736927766304
MID_O,8.669074478957228
MID_X,0.0
MID_h,20.349811406723532
MINdO,11.40461050976605
MPC10,105
MWC01,36.0
MWC02,5.1298987149230735
MWC03,5.937536205082426
MWC04,6.787844982309579
MWC05,7.621195162809845
MWC06,8.477412321404392
MWC07,9.323043861889268
MWC08,10.18289800930364
MWC09,11.03561520720872
MWC10,11.897854476859635
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,6
NdssS,0
NsCH3,2
NsNH2,2
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,0.4573000000000038
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.579729825986222
SRW05,0.0
SRW06,7.034387929915503
SRW07,2.70805020110221
SRW08,8.568836424568076
SRW09,5.293304824724492
SRW10,10.15085531407452
SaaCH,9.061319503210981
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.6902744893887087
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.6409797359026255
SdssC,-1.2751089233607884
SdssS,0
SsCH3,2.932303990544396
SsNH2,10.663465852813168
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8454643014613255
SssPH,0
SssSe,0
SsssB,0
SsssN,2.9396278304738246
SsssP,0
VE1_A,4.43405231394719
VE1_D,5.818483468046443
VE2_A,0.12668720896991972
VE2_D,0.16624238480132694
VE3_A,2.7420768779841613
VE3_D,3.0138026237831905
VR1_A,1216.7850856633115
VR1_D,230.6229121402292
VR2_A,34.765288161808904
VR2_D,6.589226061149406
VR3_A,8.356730452349646
VR3_D,6.693546930198684
WPath,4099
Xc-3d,2.580055359657499
Xc-4d,0.0
Xc-5d,0.6100764014674049
Xc-6d,0.0
Xp-0d,25.95745467888409
Xp-1d,16.595131908272993
Xp-2d,14.989694519190644
Xp-3d,11.049733554468883
Xp-4d,8.412471686321256
Xp-5d,6.567131668883567
Xp-6d,4.327634699947795
Xp-7d,3.123288622349341
ZMIC0,117.26136569547445
ZMIC1,49.44788446388074
ZMIC2,32.12463424423389
ZMIC3,26.256765068637478
ZMIC4,25.932323268142135
ZMIC5,25.932323268142135
nAcid,1
nAtom,69
nBase,3
nRing,2
piPC1,3.828641396489095
piPC2,4.269697449699962
piPC3,4.561740628060756
piPC4,4.906200275959372
piPC5,5.289213552298566
piPC6,5.317813574353539
piPC7,5.568821489222084
piPC8,5.815994465263129
piPC9,5.954054693358663
AATS0Z,21.91304347826087
AATS0d,2.927536231884058
AATS0i,167.02842783850676
AATS0m,86.28842578260874
AATS0p,1.3409631705053042
AATS0s,5.681159420289855
AATS0v,199.46509966358593
AATS1Z,23.414285714285715
AATS1d,3.5428571428571427
AATS1i,151.43615124619788
AATS1m,87.8059414857143
AATS1p,1.6730167166571432
AATS1s,3.342063492063492
AATS1v,244.886614010059
AATS2Z,19.295081967213115
AATS2d,3.2295081967213113
AATS2i,158.7383923018143
AATS2m,70.98849852459017
AATS2p,1.418569604612582
AATS2s,3.3492714025500905
AATS2v,199.4090981988718
AATS3Z,16.61676646706587
AATS3d,2.910179640718563
AATS3i,161.86847060491544
AATS3m,59.210731437125744
AATS3p,1.3011594786678262
AATS3s,3.075349301397206
AATS3v,180.57358224060403
AATS4Z,15.207253886010363
AATS4d,2.5958549222797926
AATS4i,162.11931447104627
AATS4m,53.20778469430052
AATS4p,1.2191409527744559
AATS4s,3.1689694876223378
AATS4v,166.55874235516714
AATS5Z,14.204651162790698
AATS5d,2.372093023255814
AATS5i,165.656120477533
AATS5m,49.83493484186046
AATS5p,1.1296882479527721
AATS5s,3.4897932816537467
AATS5v,151.4480864519461
AATS6Z,13.400943396226415
AATS6d,2.330188679245283
AATS6i,164.62352761986932
AATS6m,46.51517256132075
AATS6p,1.1168224967579952
AATS6s,2.9840146750524106
AATS6v,148.22096079760018
AATS7Z,13.475
AATS7d,2.29
AATS7i,166.0632718690375
AATS7m,46.813016499999996
AATS7p,1.09039524173923
AATS7s,3.2019444444444445
AATS7v,145.32806039076817
AATS8Z,14.524861878453038
AATS8d,2.3701657458563536
AATS8i,166.23132048642736
AATS8m,51.42877051933701
AATS8p,1.1134751769654807
AATS8s,3.4461325966850835
AATS8v,150.59097352723657
AMID_C,1.3972217772924298
AMID_N,0.33373534079332295
AMID_O,0.2476878422559208
AMID_X,0.0
AMID_h,0.5814231830492438
ATS0dv,492.0
ATS0pe,435.2376
ATS0se,537.368556
ATS1dv,441.0
ATS1pe,458.51950000000005
ATS1se,548.8470159999999
ATS2dv,564.0
ATS2pe,775.7461999999999
ATS2se,945.2287359999998
ATS3dv,584.0
ATS3pe,1055.9142000000002
ATS3se,1299.0615039999998
ATS4dv,621.0
ATS4pe,1207.963
ATS4se,1495.3230399999998
ATS5dv,697.0
ATS5pe,1326.6993
ATS5se,1655.73698
ATS6dv,602.0
ATS6pe,1290.4773000000002
ATS6se,1616.940916
ATS7dv,617.0
ATS7pe,1228.2990999999997
ATS7se,1538.7310320000001
ATS8dv,605.0
ATS8pe,1115.3896
ATS8se,1391.11528
ATSC0Z,532.2898550724638
ATSC0c,1.8086969108427267
ATSC0d,39.159420289855056
ATSC0i,99.6415903040885
ATSC0m,2522.69435973913
ATSC0p,14.52891172768565
ATSC0s,160.69404186795487
ATSC0v,3277.0315643325034
ATSC1Z,-1.0042007981516283
ATSC1c,-1.276033519806518
ATSC1d,12.244066372610796
ATSC1i,-15.314735438502495
ATSC1m,-0.43413086578438964
ATSC1p,-0.233194624533613
ATSC1s,-13.233891105976806
ATSC1v,29.27909973820289
ATSC2Z,61.89329972694815
ATSC2c,0.8151948248082403
ATSC2d,-6.310859063222008
ATSC2i,9.654272328260001
ATSC2m,276.9897132873348
ATSC2p,-0.5276920249037145
ATSC2s,43.10860230110388
ATSC2v,-67.43413424714349
ATSC3Z,-144.25225792900645
ATSC3c,-0.3154704505708504
ATSC3d,-6.284394034866621
ATSC3i,13.106466791954638
ATSC3m,-669.8094357599242
ATSC3p,0.2163605279522508
ATSC3s,-50.77277766108893
ATSC3v,-242.07064975802035
ATSC4Z,-214.21655114471747
ATSC4c,-0.6580810866892017
ATSC4d,-11.344465448435201
ATSC4i,-26.43711481064746
ATSC4m,-1008.5099468355385
ATSC4p,-4.5642073701321255
ATSC4s,-53.86562113468226
ATSC4v,-1055.8917472190237
ATSC5Z,43.82146607855492
ATSC5c,0.7634412175021158
ATSC5d,1.9525309808863678
ATSC5i,27.004782112483344
ATSC5m,197.26564272589798
ATSC5p,1.4305736388960109
ATSC5s,52.99561833415015
ATSC5v,192.74743691721568
ATSC6Z,-0.7601344255408362
ATSC6c,-0.3154544854958941
ATSC6d,3.4522159210249934
ATSC6i,-9.061744214270743
ATSC6m,-1.1110118506616615
ATSC6p,-1.061778798795178
ATSC6s,-43.01969707577773
ATSC6v,-73.12804940744698
ATSC7Z,14.449695442133997
ATSC7c,0.18740908440312004
ATSC7d,2.1176223482461656
ATSC7i,3.7752483894524316
ATSC7m,76.04394397353485
ATSC7p,1.4017180843340216
ATSC7s,-35.18884921468412
ATSC7v,202.11710948712224
ATSC8Z,115.77588741860953
ATSC8c,-0.08220194612940449
ATSC8d,-8.737030035706786
ATSC8i,-0.34149111341144134
ATSC8m,538.7119841625708
ATSC8p,-0.7968076109451454
ATSC8s,48.041313682933094
ATSC8v,228.61694735080636
AXp-0d,0.7416415622538312
AXp-1d,0.46097588634091646
AXp-2d,0.3122853024831384
AXp-3d,0.19385497463980497
AXp-4d,0.12371281891648905
AXp-5d,0.08208914586104459
AXp-6d,0.05091334941115053
AXp-7d,0.03358374862741227
GATS1Z,0.8769121262096649
GATS1c,1.7647181958084488
GATS1d,0.9550703182827539
GATS1i,1.5299430789081676
GATS1m,0.8831284801162624
GATS1p,1.2303373204802548
GATS1s,0.6964580974236155
GATS1v,1.0907804313649618
GATS2Z,0.8471287372657124
GATS2c,0.7097337766414177
GATS2d,1.437587215298929
GATS2i,1.158265434967305
GATS2m,0.8565202816255779
GATS2p,1.1216279985356619
GATS2s,0.45303257578831574
GATS2v,1.0595175300590094
GATS3Z,1.0701926575948517
GATS3c,1.0436504369302182
GATS3d,1.3049681539954885
GATS3i,1.0635366339135846
GATS3m,1.0695874653111155
GATS3p,1.037470348633602
GATS3s,1.0218730800066753
GATS3v,1.0392692630042357
GATS4Z,1.114336960238719
GATS4c,1.0475218108520894
GATS4d,1.2146443049286084
GATS4i,1.1480890522974112
GATS4m,1.1139498535284686
GATS4p,1.1500353089397788
GATS4s,1.1486891800754773
GATS4v,1.1226967459562727
GATS5Z,0.9605013347651877
GATS5c,0.760214608190054
GATS5d,0.924782676053914
GATS5i,0.8894780404638952
GATS5m,0.9617156606669117
GATS5p,0.9563080133074453
GATS5s,0.8948505865631265
GATS5v,0.9686985151987971
GATS6Z,0.9765037111164995
GATS6c,0.898288020175445
GATS6d,0.9051052330209631
GATS6i,0.9873932173893859
GATS6m,0.977063504543513
GATS6p,1.0315252317853345
GATS6s,1.0736854412514611
GATS6v,1.0117591543916227
GATS7Z,0.9910202025702461
GATS7c,0.8844534404913319
GATS7d,0.9290229459659516
GATS7i,0.9216472553844128
GATS7m,0.9886826424894049
GATS7p,0.9465344595176333
GATS7s,1.150331317453478
GATS7v,0.9610870252738379
GATS8Z,0.9009547264585647
GATS8c,1.050688289133355
GATS8d,1.1080926344717033
GATS8i,0.9860699161470755
GATS8m,0.9028595983909704
GATS8p,0.9956484478604237
GATS8s,0.7853804229845904
GATS8v,0.9556037524477067
MATS1Z,-0.0018596166412545906
MATS1c,-0.6954202564195892
MATS1d,0.3082055620175532
MATS1i,-0.15150253481098172
MATS1m,-0.00016963172515176825
MATS1p,-0.015821093627855425
MATS1s,-0.08117809078116126
MATS1v,0.008807003020332101
MATS2Z,0.06576346808259928
MATS2c,0.254908828554024
MATS2d,-0.09114681292545895
MATS2i,0.05479843492446392
MATS2m,0.06209952304628825
MATS2p,-0.02054171528997162
MATS2s,0.15172370089552745
MATS2v,-0.011638269823554748
MATS3Z,-0.11197138504520034
MATS3c,-0.07206518549248898
MATS3d,-0.06630706019493211
MATS3i,0.054347253409205334
MATS3m,-0.10970318703644401
MATS3p,0.006152867558732549
MATS3s,-0.13054605982791462
MATS3v,-0.030520674765319666
MATS4Z,-0.1438787366135365
MATS4c,-0.1300784622605326
MATS4d,-0.10357133269157756
MATS4i,-0.09485608334467101
MATS4m,-0.14292471388858116
MATS4p,-0.11231145782033662
MATS4s,-0.11984051849713055
MATS4v,-0.11519418399679994
MATS5Z,0.02642100570884389
MATS5c,0.13546292140415334
MATS5d,0.01600192794312568
MATS5i,0.08697824851141057
MATS5m,0.025095592080484924
MATS5p,0.03160004955825926
MATS5s,0.10584024098738458
MATS5v,0.01887637593366522
MATS6Z,-0.0004647885732133729
MATS6c,-0.05676545719533468
MATS6d,0.028692931860396908
MATS6i,-0.029599500251705785
MATS6m,-0.00014333996199846478
MATS6p,-0.02378560453402359
MATS6s,-0.08713262605638238
MATS6v,-0.007263009206075909
MATS7Z,0.009365470485732951
MATS7c,0.03574735696814518
MATS7d,0.018656550703182822
MATS7i,0.013071456310424287
MATS7m,0.010399658828896928
MATS7p,0.03328485630301715
MATS7s,-0.07554824583379265
MATS7v,0.021278526435939443
MATS8Z,0.08291640141473047
MATS8c,-0.017325541559223487
MATS8d,-0.08505465564693233
MATS8i,-0.0013064995728250225
MATS8m,0.08140714361055694
MATS8p,-0.020906960775255477
MATS8s,0.11396870564452084
MATS8v,0.02659489700815241
MAXdsN,3.9044096985241428
MAXsOH,9.32742642949724
MINdsN,3.9044096985241428
MINsOH,9.32742642949724
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.69067920840689
SpAD_D,486.222943703527
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8058548946233486
SssNH2,0
SsssAs,0
SsssCH,-1.5669222465476227
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,813
TMWC10,147.39329894179056
TSRW10,78.62562396151941
VE1_Dt,5.831229085892923
VE2_Dt,0.16660654531122637
VE3_Dt,3.0159907675460413
VR1_Dt,228.47371366000434
VR2_Dt,6.5278203902858385
VR3_Dt,6.6841841335250995
Xc-3dv,0.978170383413138
Xc-4dv,0.0
Xc-5dv,0.18348486173356657
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.10206207261596575
Xch-7d,0.09820927516479827
Xp-0dv,20.145097704057378
Xp-1dv,11.440501339089597
Xp-2dv,8.41703537472283
Xp-3dv,5.82563160157491
Xp-4dv,3.8821977428552916
Xp-5dv,2.5842285542057533
Xp-6dv,1.5605566798757793
Xp-7dv,0.9520081783462657
Xpc-4d,5.029185227073106
Xpc-5d,6.992990405997005
Xpc-6d,10.527634483870747
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,70
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,1
piPC10,6.13691679070632
AATS0dv,7.130434782608695
AATS0pe,6.307791304347826
AATS0se,7.787950086956522
AATS1dv,6.3
AATS1pe,6.5502785714285725
AATS1se,7.840671657142856
AATS2dv,4.622950819672131
AATS2pe,6.358575409836065
AATS2se,7.747776524590162
AATS3dv,3.497005988023952
AATS3pe,6.322839520958085
AATS3se,7.778811401197603
AATS4dv,3.2176165803108807
AATS4pe,6.258875647668393
AATS4se,7.747787772020724
AATS5dv,3.2418604651162792
AATS5pe,6.1706944186046515
AATS5se,7.7011022325581395
AATS6dv,2.839622641509434
AATS6pe,6.0871570754716995
AATS6se,7.627079792452831
AATS7dv,3.085
AATS7pe,6.141495499999999
AATS7se,7.6936551600000005
AATS8dv,3.342541436464088
AATS8pe,6.162373480662983
AATS8se,7.685719779005525
AATSC0Z,7.71434572568788
AATSC0c,0.026212998707865604
AATSC0d,0.5675278302877544
AATSC0i,1.4440810188998332
AATSC0m,36.56078782230623
AATSC0p,0.2105639380824007
AATSC0s,2.328899157506592
AATSC0v,47.49321107728266
AATSC1Z,-0.014345725687880404
AATSC1c,-0.018229050282950257
AATSC1d,0.17491523389443994
AATSC1i,-0.21878193483574992
AATSC1m,-0.006201869511205566
AATSC1p,-0.003331351779051614
AATSC1s,-0.1890555872282401
AATSC1v,0.41827285340289844
AATSC2Z,0.5073221289094111
AATSC2c,0.006681924793510167
AATSC2d,-0.05172835297722957
AATSC2i,0.07913337973983607
AATSC2m,2.2704074859617607
AATSC2p,-0.004325344466423889
AATSC2s,0.3533491991893761
AATSC2v,-0.5527388053044548
AATSC3Z,-0.8637859756227931
AATSC3c,-0.0018890446141967088
AATSC3d,-0.03763110200518935
AATSC3i,0.07848183707757268
AATSC3m,-4.010834944670205
AATSC3p,0.0012955720236661726
AATSC3s,-0.30402860874903553
AATSC3v,-1.4495248488504213
AATSC4Z,-1.1099303168120076
AATSC4c,-0.003409746563156486
AATSC4d,-0.05877961372246218
AATSC4i,-0.13697986948522
