DLiP-ID,C000C8
JGI5,0.03418803418803419
JGI6,0.01648979591836735
JGI7,0.027777777777777776
JGI8,0.0
JGI9,0.0
MIC0,22.057250180917826
MIC1,41.72128676530647
MIC2,44.7403881246217
MIC3,44.98003445473074
MIC4,44.98003445473074
MIC5,44.98003445473074
MPC2,23
MPC3,31
MPC4,40
MPC5,49
MPC6,45
MPC7,43
MPC8,34
MPC9,30
Mare,1.0848
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.319623721237743
RPCG,0.20143847037757964
SIC0,0.4574892043547148
SIC1,0.8524398460347835
SIC2,0.9449911312986874
SIC3,1.0
SIC4,1.0
SIC5,1.0
SaaN,3.690185185185185
SaaO,0
SaaS,0
Sare,21.695999999999998
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.473518518518517
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,39.54470890816616
TIC1,73.68367439558378
TIC2,81.6836743955838
TIC3,86.43856189774725
TIC4,86.43856189774725
TIC5,86.43856189774725
Vabc,156.32041538424218
WPol,25
apol,23.526964999999997
bpol,8.435034999999997
nRot,1
ABCGG,10.258330877231222
ATS0Z,700.0
ATS0d,83.0
ATS0i,3348.125407798745
ATS0m,2824.6928341497696
ATS0p,31.983025524244994
ATS0s,259.66666666666663
ATS0v,5279.915520917204
ATS1Z,696.0
ATS1d,102.0
ATS1i,3175.1801353127503
ATS1m,2736.1964598351997
ATS1p,39.63397522599999
ATS1s,105.22222222222223
ATS1v,6351.115545778754
ATS2Z,1025.0
ATS2d,147.0
ATS2i,4826.847569392
ATS2m,4020.0750746704
ATS2p,57.365670779999995
ATS2s,205.22222222222223
ATS2v,9243.559361179012
ATS3Z,1181.0
ATS3d,156.0
ATS3i,6397.176866670498
ATS3m,4595.808366931199
ATS3p,60.739127210697994
ATS3s,230.77777777777777
ATS3v,9971.126862772304
ATS4Z,1126.0
ATS4d,117.0
ATS4i,6617.198014031001
ATS4m,4331.653120340801
ATS4p,48.332248563849
ATS4s,327.11111111111114
ATS4v,8277.135485328863
ATS5Z,786.0
ATS5d,71.0
ATS5i,5268.006613710896
ATS5m,2998.5218626511996
ATS5p,31.459624544698002
ATS5s,336.33333333333326
ATS5v,5301.180489609404
ATS6Z,301.0
ATS6d,35.0
ATS6i,2998.5872297238966
ATS6m,1071.0364618511999
ATS6p,15.726895942547003
ATS6s,99.33333333333331
ATS6v,2488.4390545286888
ATS7Z,137.0
ATS7d,13.0
ATS7i,1614.900198069398
ATS7m,464.9871299999999
ATS7p,6.440450053698
ATS7s,63.666666666666664
ATS7v,1082.6471904159941
ATS8Z,16.0
ATS8d,2.0
ATS8i,370.3685533923
ATS8m,32.253984
ATS8p,1.069535972
ATS8s,15.0
ATS8v,164.0272612509336
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.48496814526628196
Kier1,11.484375
Kier2,4.472589792060491
Kier3,2.097814776274714
MAXdO,10.468780706727136
MAXsF,13.33148148148148
MID_C,19.011273475443225
MID_N,4.051983439025566
MID_O,5.20226781179485
MID_X,1.7816715776855307
MID_h,11.035922828505948
MINdO,10.468780706727136
MINsF,13.33148148148148
MPC10,15
MWC01,16.0
MWC02,4.3694478524670215
MWC03,5.231108616854587
MWC04,6.124683390894205
MWC05,7.009408932708637
MWC06,7.905810312658931
MWC07,8.797095076549056
MWC08,9.693692018741418
MWC09,10.58731645245708
MWC10,11.483671716195143
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9876999999999998
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.8283137373023015
SRW05,0.0
SRW06,6.3818160174060985
SRW07,0.0
SRW08,8.042056410058754
SRW09,0.0
SRW10,9.758635175856648
SaaCH,4.877345993953137
SaaNH,0
SaaSe,0
SaaaC,-0.05111111111111044
SaasC,-2.0710185185185184
SaasN,0
SdCH2,0
SddsN,-0.8546296296296294
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.5370176284247474
VE1_D,3.8202910161785284
VE2_A,0.2358011752283165
VE2_D,0.2546860677452352
VE3_A,1.6687490023238227
VE3_D,1.7457917100706164
VR1_A,68.54448597209364
VR1_D,67.69329460609919
VR2_A,4.569632398139576
VR2_D,4.512886307073279
VR3_A,4.632948072837318
VR3_D,4.620452237420885
WPath,330
Xc-3d,1.1697339739225874
Xc-4d,0.0
Xc-5d,0.44499820417212477
Xc-6d,0.0
Xp-0d,10.999635521070495
Xp-1d,7.1090609052806215
Xp-2d,6.592140718779955
Xp-3d,5.456707742723301
Xp-4d,4.563080037696579
Xp-5d,3.636995368044113
Xp-6d,2.073721328738109
Xp-7d,1.370468201706306
ZMIC0,46.942318285254686
ZMIC1,27.399447578685574
ZMIC2,23.48956420604471
ZMIC3,22.906218902903024
ZMIC4,22.906218902903024
ZMIC5,22.906218902903024
nAcid,0
nAtom,20
nBase,0
nRing,2
piPC1,3.1570004211501135
piPC2,3.8394523125933104
piPC3,4.502583597212991
piPC4,5.1343267664388055
piPC5,5.730505544796954
piPC6,6.0125684107621336
piPC7,6.346567944313784
piPC8,6.536884060953102
piPC9,6.819030787722554
AATS0Z,35.0
AATS0d,4.15
AATS0i,167.40627038993725
AATS0m,141.2346417074885
AATS0p,1.5991512762122497
AATS0s,12.98333333333333
AATS0v,263.9957760458602
AATS1Z,33.142857142857146
AATS1d,4.857142857142857
AATS1i,151.19905406251192
AATS1m,130.2950695159619
AATS1p,1.887332153619047
AATS1s,5.010582010582011
AATS1v,302.43407360851205
AATS2Z,32.03125
AATS2d,4.59375
AATS2i,150.8389865435
AATS2m,125.62734608345
AATS2p,1.7926772118749998
AATS2s,6.413194444444445
AATS2v,288.8612300368441
AATS3Z,29.525
AATS3d,3.9
AATS3i,159.92942166676247
AATS3m,114.89520917327998
AATS3p,1.5184781802674499
AATS3s,5.769444444444444
AATS3v,249.2781715693076
AATS4Z,28.871794871794872
AATS4d,3.0
AATS4i,169.67174394951283
AATS4m,111.06802872668722
AATS4p,1.239288424714077
AATS4s,8.387464387464389
AATS4v,212.2342432135606
AATS5Z,26.2
AATS5d,2.3666666666666667
AATS5i,175.60022045702988
AATS5m,99.95072875503999
AATS5p,1.0486541514899335
AATS5s,11.211111111111109
AATS5v,176.70601632031347
AATS6Z,17.705882352941178
AATS6d,2.0588235294117645
AATS6i,176.38748410140568
AATS6m,63.002144814776464
AATS6p,0.9251115260321766
AATS6s,5.84313725490196
AATS6v,146.3787679134523
AATS7Z,15.222222222222221
AATS7d,1.4444444444444444
AATS7i,179.4333553410442
AATS7m,51.66523666666666
AATS7p,0.715605561522
AATS7s,7.0740740740740735
AATS7v,120.29413226844379
AATS8Z,8.0
AATS8d,1.0
AATS8i,185.18427669615
AATS8m,16.126992
AATS8p,0.534767986
AATS8s,7.5
AATS8v,82.0136306254668
AMID_C,1.267418231696215
AMID_N,0.27013222926837105
AMID_O,0.34681785411965665
AMID_X,0.11877810517903538
AMID_h,0.7357281885670631
ATS0dv,316.0
ATS0pe,152.5469
ATS0se,177.91538400000005
ATS1dv,269.0
ATS1pe,151.6227
ATS1se,176.478148
ATS2dv,411.0
ATS2pe,229.07510000000002
ATS2se,267.474452
ATS3dv,448.0
ATS3pe,289.1886999999999
ATS3se,339.75426400000003
ATS4dv,439.0
ATS4pe,299.28970000000004
ATS4se,351.41911600000003
ATS5dv,324.0
ATS5pe,232.8488
ATS5se,274.92502
ATS6dv,90.0
ATS6pe,118.25599999999999
ATS6se,144.29704399999997
ATS7dv,39.0
ATS7pe,64.184
ATS7se,79.668216
ATS8dv,0.0
ATS8pe,15.136000000000001
ATS8se,18.942336
ATSC0Z,138.2
ATSC0c,0.7931814334603692
ATSC0d,14.55
ATSC0i,53.89261937853371
ATSC0m,658.4049464142817
ATSC0p,4.307121418683749
ATSC0s,108.41666666666667
ATSC0v,727.9966197849495
ATSC1Z,-2.009999999999996
ATSC1c,-0.20478230863913446
ATSC1d,3.6724999999999994
ATSC1i,4.260534540073061
ATSC1m,-9.391087212905646
ATSC1p,0.8313615147780639
ATSC1s,-10.965277777777777
ATSC1v,62.38309850359958
ATSC2Z,-0.019999999999996465
ATSC2c,-0.1892124541732133
ATSC2d,-0.6300000000000021
ATSC2i,-13.22317389821974
ATSC2m,-2.5839107252354836
ATSC2p,-0.6918125160622474
ATSC2s,19.13888888888889
ATSC2v,-104.52265151488648
ATSC3Z,15.0
ATSC3c,-0.0735288997788421
ATSC3d,-6.800000000000002
ATSC3i,-22.24398077613024
ATSC3m,64.94001515174297
ATSC3p,-1.5668060184377484
ATSC3s,-15.805555555555555
ATSC3v,-90.82482849192903
ATSC4Z,-30.99
ATSC4c,-0.03938166266477763
ATSC4d,-8.522499999999999
ATSC4i,1.4337390291306964
ATSC4m,-150.24648121916
ATSC4p,-1.6325378296393134
ATSC4s,-17.78472222222222
ATSC4v,-297.74924777854926
ATSC5Z,-9.0
ATSC5c,0.19805240355684298
ATSC5d,-0.22499999999999853
ATSC5i,-0.31475206774037257
ATSC5m,-42.04143888444975
ATSC5p,-0.3225048732928768
ATSC5s,38.875
ATSC5v,-211.30423122362862
ATSC6Z,-5.870000000000001
ATSC6c,-0.030112802627420557
ATSC6d,0.682500000000001
ATSC6i,-0.4554594857821932
ATSC6m,-35.331245454211654
ATSC6p,-0.10436910315968873
ATSC6s,-18.6875
ATSC6v,84.6446591454978
ATSC7Z,-12.99
ATSC7c,-0.024617907902541432
ATSC7d,3.102500000000001
ATSC7i,2.398069966285308
ATSC7m,-49.43310831423014
ATSC7p,0.9516058842403111
ATSC7s,-32.354166666666664
ATSC7v,186.221544127135
ATSC8Z,-23.22
ATSC8c,-0.033007084501098176
ATSC8d,1.4450000000000003
ATSC8i,1.1987130031166238
ATSC8m,-105.11521654869117
ATSC8p,0.38150223223162455
ATSC8s,-16.625
ATSC8v,7.153347340286228
AXp-0d,0.733309034738033
AXp-1d,0.44431630658003884
AXp-2d,0.28661481385999804
AXp-3d,0.17602283041042907
AXp-4d,0.11407700094241449
AXp-5d,0.07422439526620639
AXp-6d,0.0460826961941802
AXp-7d,0.03187135352805363
GATS1Z,0.5466542622837848
GATS1c,1.089570374994291
GATS1d,0.746195385370643
GATS1i,0.8329903767685775
GATS1m,0.5452786440359384
GATS1p,0.7550126157963115
GATS1s,0.6657638202603613
GATS1v,0.712951936458665
GATS2Z,0.5907425832127352
GATS2c,0.9939525109842544
GATS2d,1.0405927835051545
GATS2i,1.0818325264590418
GATS2m,0.5945960888049296
GATS2p,1.0583530838007997
GATS2s,0.5430918524212144
GATS2v,0.9253512997397344
GATS3Z,0.7630246020260493
GATS3c,0.9287196844193772
GATS3d,1.240549828178694
GATS3i,1.205713328756404
GATS3m,0.7726682620369615
GATS3p,1.1298766287701933
GATS3s,0.8161286190110171
GATS3v,0.9796951809679454
GATS4Z,1.1016178707929796
GATS4c,1.1259637434064087
GATS4d,1.2388756718653624
GATS4i,1.016585264683178
GATS4m,1.1033229459698792
GATS4p,1.1132958528474668
GATS4s,1.1478612769927143
GATS4v,1.0941053418029714
GATS5Z,1.2579594790159192
GATS5c,1.0154256583938226
GATS5d,0.8705612829324169
GATS5i,1.0923292044069945
GATS5m,1.2603915202603686
GATS5p,1.0173329523964247
GATS5s,1.0547442138525918
GATS5v,1.1890416658114926
GATS6Z,1.4799523282540226
GATS6c,0.8401982251142556
GATS6d,0.7681423084697796
GATS6i,0.8899271600171346
GATS6m,1.4953780598476856
GATS6p,1.009671027367592
GATS6s,1.2857379692845623
GATS6v,1.1261072483641967
GATS7Z,1.833092136999518
GATS7c,0.7799665799929675
GATS7d,0.43528064146620843
GATS7i,0.23493659803157146
GATS7m,1.7630444742751281
GATS7p,0.43319936428702577
GATS7s,2.2533663563640505
GATS7v,0.7295430083734075
GATS8Z,3.368306801736614
GATS8c,1.2426648026525022
GATS8d,0.0
GATS8i,6.776674260065606e-05
GATS8m,3.242587682742978
GATS8p,0.040321329533954293
GATS8s,3.724058416602613
GATS8v,1.0889459508830392
MATS1Z,-0.013851560884845952
MATS1c,-0.24588418475916535
MATS1d,0.24038618883979704
MATS1i,0.07529142190002648
MATS1m,-0.01358418194217512
MATS1p,0.18382877895723876
MATS1s,-0.09632395105108402
MATS1v,0.08161092119202888
MATS2Z,-9.044862518088127e-05
MATS2c,-0.14909298033155108
MATS2d,-0.027061855670103184
MATS2i,-0.15335093713554424
MATS2m,-0.002452812987003323
MATS2p,-0.10038788799017424
MATS2s,0.11033179605431719
MATS2v,-0.0897348358789105
MATS3Z,0.054269175108538355
MATS3c,-0.04635061833082854
MATS3d,-0.2336769759450172
MATS3i,-0.20637316419797525
MATS3m,0.04931616591385798
MATS3p,-0.18188551774291078
MATS3s,-0.07289264668203946
MATS3v,-0.06237997953806346
MATS4Z,-0.1149949905376823
MATS4c,-0.025461670673970423
MATS4d,-0.3003788880077539
MATS4i,0.013642884547980424
MATS4m,-0.11702445124068993
MATS4p,-0.1943755017824333
MATS4s,-0.08412332393885046
MATS4v,-0.20974262488035014
MATS5Z,-0.043415340086830685
MATS5c,0.1664624638634573
MATS5d,-0.010309278350515396
MATS5i,-0.0038935704786042663
MATS5m,-0.042568978370540606
MATS5p,-0.049918084019935194
MATS5s,0.23904688700999233
MATS5v,-0.1935029417087568
MATS6Z,-0.04997020515876394
MATS6c,-0.04466421568384436
MATS6d,0.055184960582171094
MATS6i,-0.009942635843915817
MATS6m,-0.06313162036368979
MATS6p,-0.028507944924708598
MATS6s,-0.2027851878645386
MATS6v,0.1367890306486537
MATS7Z,-0.20887602508441874
MATS7c,-0.06897093111090957
MATS7d,0.4738449789996183
MATS7i,0.0988826379377201
MATS7m,-0.16684466361873235
MATS7p,0.490972864981942
MATS7s,-0.6631650866854555
MATS7v,0.5684444712643032
MATS8Z,-1.6801736613603473
MATS8c,-0.41613536460504347
MATS8d,0.9931271477663232
MATS8i,0.2224261906249245
MATS8m,-1.5965131659650464
MATS8p,0.8857475681477565
MATS8s,-1.533435818601076
MATS8v,0.09826072190279303
MAXaaN,3.690185185185185
MAXsOH,9.473518518518517
MINaaN,3.690185185185185
MINsOH,9.473518518518517
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.009648597093737
SpAD_D,90.70209358444879
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,341
TMWC10,102.20223436952607
TSRW10,47.50732890209028
VE1_Dt,3.8650730507272866
VE2_Dt,0.2576715367151524
VE3_Dt,1.757445690545207
VR1_Dt,63.45563504512012
VR2_Dt,4.230375669674674
VR3_Dt,4.555806109122911
Xc-3dv,0.349271276221917
Xc-4dv,0.0
Xc-5dv,0.0716592660067973
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12869425449598476
Xch-7d,0.27728605714414517
Xp-0dv,7.368005504240738
Xp-1dv,4.0701931739393835
Xp-2dv,2.9278313282741273
Xp-3dv,2.0272564674228404
Xp-4dv,1.3369496127422464
Xp-5dv,0.8567990592833605
Xp-6dv,0.4075569958731973
Xp-7dv,0.20300839686925534
Xpc-4d,2.91574843538975
Xpc-5d,4.680693405765069
Xpc-6d,7.604509744748538
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,21
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.336535312872941
AATS0dv,15.8
AATS0pe,7.627345
AATS0se,8.895769200000002
AATS1dv,12.80952380952381
AATS1pe,7.220128571428572
AATS1se,8.403721333333333
AATS2dv,12.84375
AATS2pe,7.158596875000001
AATS2se,8.358576625
AATS3dv,11.2
AATS3pe,7.229717499999998
AATS3se,8.4938566
AATS4dv,11.256410256410257
AATS4pe,7.674094871794873
AATS4se,9.010746564102565
AATS5dv,10.8
AATS5pe,7.761626666666667
AATS5se,9.164167333333333
AATS6dv,5.294117647058823
AATS6pe,6.956235294117646
AATS6se,8.488061411764704
AATS7dv,4.333333333333333
AATS7pe,7.131555555555555
AATS7se,8.852024
AATS8dv,0.0
AATS8pe,7.5680000000000005
AATS8se,9.471168
AATSC0Z,6.909999999999999
AATSC0c,0.03965907167301846
AATSC0d,0.7275
AATSC0i,2.6946309689266856
AATSC0m,32.92024732071408
AATSC0p,0.21535607093418746
AATSC0s,5.420833333333333
AATSC0v,36.39983098924748
AATSC1Z,-0.09571428571428552
AATSC1c,-0.00975153850662545
AATSC1d,0.17488095238095236
AATSC1i,0.20288259714633622
AATSC1m,-0.44719462918598313
AATSC1p,0.039588643560860184
AATSC1s,-0.5221560846560847
AATSC1v,2.9706237382666467
AATSC2Z,-0.0006249999999998895
AATSC2c,-0.005912889192912916
AATSC2d,-0.019687500000000066
AATSC2i,-0.41322418431936686
AATSC2m,-0.08074721016360886
AATSC2p,-0.02161914112694523
AATSC2s,0.5980902777777778
AATSC2v,-3.2663328598402024
AATSC3Z,0.375
AATSC3c,-0.0018382224944710525
AATSC3d,-0.17000000000000004
AATSC3i,-0.556099519403256
AATSC3m,1.6235003787935742
AATSC3p,-0.03917015046094371
AATSC3s,-0.3951388888888889
AATSC3v,-2.270620712298226
AATSC4Z,-0.7946153846153846
AATSC4c,-0.0010097862221737854
AATSC4d,-0.218525641025641
AATSC4i,0.0367625392084794
AATSC4m,-3.8524738774143588
AATSC4p,-0.04185994434972599
AATSC4s,-0.4560185185185185
AATSC4v,-7.634596096885878
AATSC5Z,-0.3
AATSC5c,0.006601746785228099
AATSC5d,-0.007499999999999951
AATSC5i,-0.010491735591345752
AATSC5m,-1.401381296148325
AATSC5p,-0.010750162443095894
AATSC5s,1.2958333333333334
AATSC5v,-7.043474374120954
AATSC6Z,-0.34529411764705886
AATSC6c,-0.0017713413310247387
AATSC6d,0.04014705882352947
AATSC6i,-0.02679173445777607
AATSC6m,-2.0783085561300974
AATSC6p,-0.006139359009393454
AATSC6s,-1.099264705882353
AATSC6v,4.979097596793988
AATSC7Z,-1.4433333333333334
