DLiP-ID,C000QS
ATS1v,11625.72773828571
ATS2Z,1460.0
ATS2d,260.0
ATS2i,10608.895606400487
ATS2m,5443.575776999999
ATS2p,116.82691459479199
ATS2s,207.11111111111111
ATS2v,16745.763891779527
ATS3Z,1684.0
ATS3d,290.0
ATS3i,12810.257205654792
ATS3m,6213.077196
ATS3p,135.82643561079198
ATS3s,263.0833333333333
ATS3v,19075.345012321945
ATS4Z,1541.0
ATS4d,267.0
ATS4i,14353.20252893549
ATS4m,5462.196186
ATS4p,131.81597892564102
ATS4s,287.2222222222221
ATS4v,17979.627155459853
ATS5Z,1289.0
ATS5d,242.0
ATS5i,14972.767816492831
ATS5m,4421.132932
ATS5p,120.430296234433
ATS5s,267.83333333333337
ATS5v,15891.99375400957
ATS6Z,1072.0
ATS6d,209.0
ATS6i,13232.624039210581
ATS6m,3693.8945279999984
ATS6p,104.10330244098
ATS6s,211.3055555555556
ATS6v,13405.59510256027
ATS7Z,1007.0
ATS7d,186.0
ATS7i,11733.846736654672
ATS7m,3612.945415999999
ATS7p,86.942738329225
ATS7s,190.55555555555563
ATS7v,11550.824823746698
ATS8Z,932.0
ATS8d,153.0
ATS8i,8674.96476447149
ATS8m,3335.378166000001
ATS8p,75.45483124279198
ATS8s,172.69444444444449
ATS8v,10372.117611918215
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,2
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.21052631578947367
GGI10,0.05774920926436078
JGI10,0.007218651158045097
JGT10,0.42255100636407755
Kier1,16.84375
Kier2,7.7134986225895315
Kier3,3.753086419753086
MAXdO,12.574445310531623
MID_C,39.442267715759684
MID_N,0.0
MID_O,5.59545124088831
MID_X,0.0
MID_h,5.59545124088831
MINdO,12.574445310531623
MPC10,87
MWC01,24.0
MWC02,4.74493212836325
MWC03,5.602118820879701
MWC04,6.47543271670409
MWC05,7.346655163176539
MWC06,8.22389538017882
MWC07,9.099073559547596
MWC08,9.977806216778427
MWC09,10.854817189054799
MWC10,11.734411643600787
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.9163000000000032
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.198497031265826
SRW05,0.0
SRW06,6.727431724850855
SRW07,0.0
SRW08,8.355379895253634
SRW09,0.0
SRW10,10.030956857781932
SaaCH,13.499184510274878
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.253050133888879
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.9446759259259259
SdssC,0.9606988798605864
SdssS,0
SsCH3,3.2166344453172555
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.124252945609518
VE1_D,4.622768719052138
VE2_A,0.1874660429822508
VE2_D,0.21012585086600624
VE3_A,2.2053422596549255
VE3_D,2.3194511757936
VR1_A,162.55999127447816
VR1_D,120.61918263522566
VR2_A,7.3890905124762805
VR2_D,5.482690119782984
VR3_A,5.879504471078685
VR3_D,5.581095692002235
WPath,1095
Xc-3d,1.1993236651164279
Xc-4d,0.0
Xc-5d,0.32616718007408674
Xc-6d,0.0
Xp-0d,15.526733258565956
Xp-1d,10.723876650462413
Xp-2d,9.156374082719449
Xp-3d,8.22832861161266
Xp-4d,6.763700924203202
Xp-5d,5.465750815095113
Xp-6d,3.486724153444862
Xp-7d,2.47488745904172
ZMIC0,74.2148946115846
ZMIC1,49.29159625652101
ZMIC2,32.179440532171704
ZMIC3,25.874620294953292
ZMIC4,23.74927062853214
ZMIC5,22.752692200065933
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.07753744390572
piPC3,4.68213122712422
piPC4,5.197114861038874
piPC5,5.721131112990814
piPC6,5.899212187402895
piPC7,6.258864189676729
piPC8,6.5850503367572815
piPC9,6.925042490368728
AATS0Z,22.35
AATS0d,3.3
AATS0i,157.34910898884954
AATS0m,88.18028635
AATS0p,1.5730436071820502
AATS0s,3.8861111111111115
AATS0v,231.38752159717697
AATS1Z,24.571428571428573
AATS1d,3.9285714285714284
AATS1i,141.2384587289809
AATS1m,93.32775780952377
AATS1p,1.8983237519047627
AATS1s,3.1514550264550274
AATS1v,276.803041387755
AATS2Z,20.56338028169014
AATS2d,3.6619718309859155
AATS2i,149.4210648788801
AATS2m,76.67008136619717
AATS2p,1.6454495013350985
AATS2s,2.917057902973396
AATS2v,235.85582946168347
AATS3Z,19.58139534883721
AATS3d,3.372093023255814
AATS3i,148.95647913552085
AATS3m,72.24508367441861
AATS3p,1.579377158265023
AATS3s,3.059108527131783
AATS3v,221.80633735258075
AATS4Z,16.393617021276597
AATS4d,2.8404255319148937
AATS4i,152.69364392484565
AATS4m,58.10847006382979
AATS4p,1.4022976481451173
AATS4s,3.0555555555555545
AATS4v,191.2726293134027
AATS5Z,13.56842105263158
AATS5d,2.5473684210526315
AATS5i,157.6080822788719
AATS5m,46.53824138947369
AATS5p,1.2676873287835053
AATS5s,2.8192982456140356
AATS5v,167.28414477904812
AATS6Z,12.761904761904763
AATS6d,2.488095238095238
AATS6i,157.53123856203072
AATS6m,43.97493485714284
AATS6p,1.2393250290592857
AATS6s,2.5155423280423284
AATS6v,159.59041788762227
AATS7Z,13.794520547945206
AATS7d,2.547945205479452
AATS7i,160.73762652951606
AATS7m,49.492402958904094
AATS7p,1.1909964154688355
AATS7s,2.6103500761035017
AATS7v,158.230477037626
AATS8Z,16.642857142857142
AATS8d,2.732142857142857
AATS8i,154.91008507984802
AATS8m,59.56032439285716
AATS8p,1.3474077007641425
AATS8s,3.083829365079366
AATS8v,185.21638592711096
AMID_C,1.7928303507163492
AMID_N,0.0
AMID_O,0.2543386927676505
AMID_X,0.0
AMID_h,0.2543386927676505
ATS0dv,302.0
ATS0pe,246.16830000000002
ATS0se,304.257304
ATS1dv,300.0
ATS1pe,268.3875
ATS1se,321.55659999999983
ATS2dv,413.0
ATS2pe,446.9675000000001
ATS2se,545.1951240000002
ATS3dv,443.0
ATS3pe,535.8330999999997
ATS3se,654.6120479999997
ATS4dv,332.0
ATS4pe,581.3165
ATS4se,717.0664799999997
ATS5dv,265.0
ATS5pe,576.1234999999998
ATS5se,720.247672
ATS6dv,250.0
ATS6pe,492.86949999999996
ATS6se,620.2363919999998
ATS7dv,263.0
ATS7pe,430.6826
ATS7se,543.404264
ATS8dv,220.0
ATS8pe,348.5756000000001
ATS8se,430.698144
ATSC0Z,285.6
ATSC0c,0.7541929929287762
ATSC0d,23.099999999999998
ATSC0i,54.664176186807545
ATSC0m,1361.1633914999998
ATSC0p,9.7032360948051
ATSC0s,44.333333333333336
ATSC0v,2086.582547351144
ATSC1Z,17.22
ATSC1c,-0.24175461815290386
ATSC1d,12.045000000000005
ATSC1i,-2.774468382161196
ATSC1m,80.39320612499981
ATSC1p,-0.36308525677615544
ATSC1s,-0.9722222222222223
ATSC1v,19.02757219213242
ATSC2Z,20.51000000000001
ATSC2c,-0.3436139005242714
ATSC2d,1.1975000000000031
ATSC2i,17.09630894660981
ATSC2m,109.88938793749972
ATSC2p,3.0025911384641972
ATSC2s,-3.444444444444444
ATSC2v,531.4704923976996
ATSC3Z,4.66
ATSC3c,0.360685284710625
ATSC3d,-12.114999999999998
ATSC3i,-11.222089361649347
ATSC3m,11.700357874999845
ATSC3p,-1.9432636249415651
ATSC3s,6.416666666666664
ATSC3v,-305.3881495211222
ATSC4Z,-129.76
ATSC4c,-0.027693561396227296
ATSC4d,-13.335
ATSC4i,-26.36110635705749
ATSC4m,-623.0080658749999
ATSC4p,-4.768243728627935
ATSC4s,-13.055555555555555
ATSC4v,-1048.1090111775636
ATSC5Z,-128.64999999999998
ATSC5c,-0.15981780665084971
ATSC5d,-0.9625000000000011
ATSC5i,0.44723236314178183
ATSC5m,-601.5138120625
ATSC5p,-0.31746925645476276
ATSC5s,-14.944444444444445
ATSC5v,-415.9363543096999
ATSC6Z,-13.760000000000005
ATSC6c,-0.10031693925708327
ATSC6d,5.39
ATSC6i,-9.19323002664097
ATSC6m,-69.02436074999987
ATSC6p,-1.53977644471071
ATSC6s,-6.472222222222219
ATSC6v,-244.7103146871503
ATSC7Z,143.92999999999995
ATSC7c,0.05094204741834506
ATSC7d,1.942499999999999
ATSC7i,15.916570165965819
ATSC7m,683.6974750625002
ATSC7p,3.1008389886954424
ATSC7s,12.22222222222222
ATSC7v,863.5807263200247
ATSC8Z,-25.83999999999999
ATSC8c,0.14170115986607185
ATSC8d,-6.390000000000001
ATSC8i,-8.129007703780623
ATSC8m,-129.65116399999997
ATSC8p,-1.5394451465146402
ATSC8s,8.527777777777775
ATSC8v,-343.8933683775843
AXp-0d,0.705760602662089
AXp-1d,0.44682819376926725
AXp-2d,0.27746588129452876
AXp-3d,0.18285174692472578
AXp-4d,0.11866141972286319
AXp-5d,0.07698240584641004
AXp-6d,0.049810345049212314
AXp-7d,0.03214139557197039
GATS1Z,0.7640556222488994
GATS1c,1.2185042821834609
GATS1d,0.6029684601113173
GATS1i,1.0718638999862549
GATS1m,0.7704337871496872
GATS1p,1.0470580561077238
GATS1s,0.5823934837092732
GATS1v,0.9400021556955657
GATS2Z,0.8827967806841045
GATS2c,1.4381634636380283
GATS2d,1.1651728553137006
GATS2i,0.8268054539099843
GATS2m,0.8775953444753692
GATS2p,0.8147362370112858
GATS2s,0.7551096049984115
GATS2v,0.8042900876327597
GATS3Z,0.8971321086574164
GATS3c,0.7562073091365737
GATS3d,1.4232860163092724
GATS3i,1.091529143103984
GATS3m,0.9027589270318557
GATS3p,1.0824224405449157
GATS3s,0.8126420702920092
GATS3v,1.0266471091454603
GATS4Z,1.1469135526551044
GATS4c,0.9800614905282872
GATS4d,1.2662337662337664
GATS4i,1.1857087851532877
GATS4m,1.147208701380009
GATS4p,1.180494945994415
GATS4s,1.4920312749960005
GATS4v,1.1632354207453075
GATS5Z,1.1916187527642634
GATS5c,1.1045193888758602
GATS5d,0.9063568010936434
GATS5i,0.9665701885754777
GATS5m,1.185445327773109
GATS5p,0.9785103039906742
GATS5s,1.4229521171349429
GATS5v,1.0456017084436036
GATS6Z,0.9883953581432572
GATS6c,0.7105493188848668
GATS6d,0.824056895485467
GATS6i,1.0466990192134937
GATS6m,0.9927702120291079
GATS6p,1.0549937578787703
GATS6s,1.1039876476906552
GATS6v,1.0581611794520729
GATS7Z,0.7407620582479567
GATS7c,0.8922952946551195
GATS7d,0.9482298523394416
GATS7i,0.8036976908395755
GATS7m,0.7418819191210138
GATS7p,0.7978698329597205
GATS7s,0.7370995983108457
GATS7v,0.7746167090668885
GATS8Z,1.0558598439375748
GATS8c,1.2274211454270767
GATS8d,1.160714285714286
GATS8i,1.0825043780566415
GATS8m,1.0555580015417803
GATS8p,1.0768533070962072
GATS8s,0.7376644736842105
GATS8v,1.061263948693868
MATS1Z,0.05742296918767506
MATS1c,-0.3052832572533586
MATS1d,0.4965986394557826
MATS1i,-0.04833788825653638
MATS1m,0.05624964548151054
MATS1p,-0.03563712964060401
MATS1s,-0.020885547201336677
MATS1v,0.008684773745877016
MATS2Z,0.04045843689588513
MATS2c,-0.2566787253197057
MATS2d,0.02920553624778985
MATS2i,0.1761980884388997
MATS2m,0.04548279414329648
MATS2p,0.17433365784987198
MATS2s,-0.04377140033181545
MATS2v,0.14349779552077574
MATS3Z,0.007589082144485701
MATS3c,0.2224372264297454
MATS3d,-0.24393436021342996
MATS3i,-0.09548440699886447
MATS3m,0.003998070292360328
MATS3p,-0.09314867098496625
MATS3s,0.0673194614443084
MATS3v,-0.06807351089827866
MATS4Z,-0.19333690923177776
MATS4c,-0.015625303233589505
MATS4d,-0.2456479690522244
MATS4i,-0.20520737435973954
MATS4m,-0.19476707713524888
MATS4p,-0.2091096068051801
MATS4s,-0.12531328320802004
MATS4v,-0.21374847360332475
MATS5Z,-0.18966533982013856
MATS5c,-0.08922345963756588
MATS5d,-0.01754385964912283
MATS5i,0.003444822122345719
MATS5m,-0.18606801731634734
MATS5p,-0.01377594696961504
MATS5s,-0.1419337818229785
MATS5v,-0.08393202405233208
MATS6Z,-0.022942510337468327
MATS6c,-0.06333918708167156
MATS6d,0.1111111111111111
MATS6i,-0.08008404936268396
MATS6m,-0.024147536893469015
MATS6p,-0.07556518992939121
MATS6s,-0.06951903568444918
MATS6v,-0.05584668645269999
MATS7Z,0.27614059322359064
MATS7c,0.03701101826972972
MATS7d,0.04607721046077209
MATS7i,0.15954522538332974
MATS7m,0.27522688003389806
MATS7p,0.1751054844196851
MATS7s,0.15106258797679126
MATS7v,0.22677986985572537
MATS8Z,-0.06462585034013602
MATS8c,0.13420320148693002
MATS8d,-0.1975881261595548
MATS8i,-0.10622009658183271
MATS8m,-0.06803589845570297
MATS8p,-0.11332339699232813
MATS8s,0.13739706408879337
MATS8v,-0.11772269473907636
MAXssO,5.309951546402664
MINssO,5.236173117790632
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.17928817605659
SpAD_D,205.68868577622072
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.6718527966742252
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,663
TMWC10,120.05914281828402
TSRW10,56.20408580726287
VE1_Dt,4.650627684449572
VE2_Dt,0.21139216747498055
VE3_Dt,2.3254595567568916
VR1_Dt,117.88862373133144
VR2_Dt,5.358573805969611
VR3_Dt,5.558197672423654
Xc-3dv,0.5414001402513132
Xc-4dv,0.0
Xc-5dv,0.07891639604638144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20693027063286606
Xch-7d,0.4247823405820677
Xp-0dv,12.757760587281693
Xp-1dv,7.278710207901906
Xp-2dv,5.270267906886048
Xp-3dv,3.965811080291356
Xp-4dv,2.797160747015126
Xp-5dv,1.9685839648011612
Xp-6dv,1.070824800854855
Xp-7dv,0.6539295682431842
Xpc-4d,3.3482848987220732
Xpc-5d,5.3906261487798846
Xpc-6d,8.135786923586085
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,3
nHBDon,0
nHRing,0
nSpiro,0
naRing,2
piPC10,7.178164022763461
AATS0dv,7.55
AATS0pe,6.1542075
AATS0se,7.6064326
AATS1dv,7.142857142857143
AATS1pe,6.390178571428571
AATS1se,7.65610952380952
AATS2dv,5.816901408450704
AATS2pe,6.295316901408452
AATS2se,7.678804563380284
AATS3dv,5.151162790697675
AATS3pe,6.230617441860462
AATS3se,7.611767999999997
AATS4dv,3.5319148936170213
AATS4pe,6.184218085106383
AATS4se,7.628366808510635
AATS5dv,2.789473684210526
AATS5pe,6.06445789473684
AATS5se,7.581554442105263
AATS6dv,2.9761904761904763
AATS6pe,5.867494047619047
AATS6se,7.383766571428569
AATS7dv,3.6027397260273974
AATS7pe,5.899761643835616
AATS7se,7.443894027397261
AATS8dv,3.9285714285714284
AATS8pe,6.224564285714288
AATS8se,7.691038285714286
AATSC0Z,7.140000000000001
AATSC0c,0.018854824823219405
AATSC0d,0.5774999999999999
AATSC0i,1.3666044046701886
AATSC0m,34.0290847875
AATSC0p,0.24258090237012747
AATSC0s,1.1083333333333334
AATSC0v,52.1645636837786
AATSC1Z,0.41
AATSC1c,-0.005756062336973901
AATSC1d,0.2867857142857144
AATSC1i,-0.066058771003838
AATSC1m,1.9141239553571383
AATSC1p,-0.00864488706609894
AATSC1s,-0.02314814814814815
AATSC1v,0.45303743314601
AATSC2Z,0.28887323943661986
AATSC2c,-0.004839632401750301
AATSC2d,0.016866197183098636
AATSC2i,0.24079308375506775
AATSC2m,1.547737858274644
AATSC2p,0.042290016034707
AATSC2s,-0.048513302034428794
AATSC2v,7.485499892925346
AATSC3Z,0.05418604651162791
AATSC3c,0.004194014938495639
AATSC3d,-0.1408720930232558
AATSC3i,-0.13048941118196916
AATSC3m,0.13605067296511447
AATSC3p,-0.022596088662111224
AATSC3s,0.07461240310077516
AATSC3v,-3.551024994431654
AATSC4Z,-1.3804255319148935
AATSC4c,-0.0002946123552790138
AATSC4d,-0.14186170212765958
AATSC4i,-0.28043730167082437
AATSC4m,-6.627745381648936
AATSC4p,-0.05072599711306314
AATSC4s,-0.1388888888888889
AATSC4v,-11.150095863591103
AATSC5Z,-1.3542105263157893
AATSC5c,-0.0016822927015878917
AATSC5d,-0.010131578947368432
AATSC5i,0.0047077090857029665
AATSC5m,-6.331724337500001
AATSC5p,-0.0033417816468922397
AATSC5s,-0.15730994152046784
AATSC5v,-4.378277413786314
AATSC6Z,-0.16380952380952388
AATSC6c,-0.001194249276870039
AATSC6d,0.06416666666666666
AATSC6i,-0.1094432146028687
