DLiP-ID,T000JP
GGI6,1.1421315192743764
GGI7,0.5199475623582768
GGI8,0.3991008440413202
GGI9,0.29718364197530867
JGI1,0.14102564102564105
JGI2,0.07272727272727275
JGI3,0.05046296296296296
JGI4,0.03892473118279571
JGI5,0.024310185185185188
JGI6,0.019691922746109935
JGI7,0.009628658562190306
JGI8,0.00867610530524609
JGI9,0.008031990323656991
MIC0,14.393765140333457
MIC1,34.86656927455114
MIC2,41.218910711814864
MIC3,43.491031137202
MIC4,43.59910933723661
MIC5,43.59910933723661
MPC2,55
MPC3,77
MPC4,105
MPC5,132
MPC6,152
MPC7,179
MPC8,211
MPC9,239
Mare,0.9865396825396828
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.16040781617857047
RPCG,0.09432825701837055
SIC0,0.25913133938437627
SIC1,0.5995225255137564
SIC2,0.7907579650607276
SIC3,0.8930748375068706
SIC4,0.9110128357124982
SIC5,0.9110128357124982
SaaN,4.933531056719189
SaaO,5.265728034571136
SaaS,0
Sare,62.152000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.855350399795226
SssS,0
StCH,0
StsC,0
TIC0,97.58073480446816
TIC1,225.7613791926786
TIC2,297.77464766102355
TIC3,336.3039726740044
TIC4,343.0588601761678
TIC5,343.0588601761678
Vabc,420.312667024862
WPol,60
apol,71.36820399999999
bpol,39.56779600000002
nRot,6
ABCGG,20.820979908784263
ATS0Z,1452.0
ATS0d,216.0
ATS0i,10187.907265558973
ATS0m,5732.237259000002
ATS0p,95.16227733577198
ATS0s,258.0
ATS0v,14144.120992042115
ATS1Z,1710.0
ATS1d,276.0
ATS1i,9797.208728961208
ATS1m,6516.411907000004
ATS1p,120.77808068000006
ATS1s,207.47222222222223
ATS1v,17877.488301767284
ATS2Z,2535.0
ATS2d,444.0
ATS2i,18308.532394739745
ATS2m,9490.713259
ATS2p,179.501541286188
ATS2s,348.44444444444434
ATS2v,26160.187344420592
ATS3Z,2884.0
ATS3d,512.0
ATS3i,23743.869854881028
ATS3m,10626.785388000002
ATS3p,211.28928199782897
ATS3s,448.27777777777754
ATS3v,30135.24102555554
ATS4Z,3055.0
ATS4d,523.0
ATS4i,25513.94441377738
ATS4m,11213.988962
ATS4p,220.62098637352696
ATS4s,521.2777777777776
ATS4v,31411.55044854908
ATS5Z,3053.0
ATS5d,531.0
ATS5i,28459.25206872954
ATS5m,10940.870096000002
ATS5p,227.72369402067807
ATS5s,570.3055555555555
ATS5v,32264.721305060357
ATS6Z,2920.0
ATS6d,540.0
ATS6i,27444.498448989343
ATS6m,10407.121786000003
ATS6p,243.81501559128205
ATS6s,469.5277777777778
ATS6v,33317.26133359889
ATS7Z,2835.0
ATS7d,529.0
ATS7i,29500.032339116733
ATS7m,9941.194765999997
ATS7p,248.635430020074
ATS7s,498.69444444444434
ATS7v,33142.79241154691
ATS8Z,2540.0
ATS8d,487.0
ATS8i,31085.61933759898
ATS8m,8677.74617
ATS8p,232.286997912262
ATS8s,492.33333333333337
ATS8v,30349.383146373024
C1SP1,0
C1SP2,4
C1SP3,8
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2962962962962963
GGI10,0.2683399653096623
JGI10,0.008385623915926947
JGT10,0.38186509393698786
Kier1,26.600920447074294
Kier2,12.24
Kier3,5.872153820205768
MAXdO,13.827039674922208
MID_C,55.86824041527908
MID_N,8.866642804210603
MID_O,7.574194478075643
MID_X,0.0
MID_h,16.44083728228625
MINdO,12.628929849334446
MPC10,264
MWC01,39.0
MWC02,5.241747015059643
MWC03,6.115892125483034
MWC04,7.011213987350367
MWC05,7.902857191280582
MWC06,8.80732226751107
MWC07,9.70643807033756
MWC08,10.615775376623457
MWC09,11.519215640272419
MWC10,12.431697116815856
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.6438200000000025
SRW02,4.3694478524670215
SRW03,0.0
SRW04,5.700443573390687
SRW05,2.3978952727983707
SRW06,7.239214973779806
SRW07,4.442651256490317
SRW08,8.878915376576483
SRW09,6.293419278846481
SRW10,10.57385217019883
SaaCH,18.20207771288874
SaaNH,0
SaaSe,0
SaaaC,1.289990254322346
SaasC,3.2058125864823
SaasN,1.6812525720164608
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.10045780899364765
SdssS,0
SsCH3,3.8530591052632897
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.012991857045338
SsssP,0
VE1_A,4.55550714402419
VE1_D,5.818162699711638
VE2_A,0.13015734697211973
VE2_D,0.16623321999176108
VE3_A,2.7690998308854713
VE3_D,3.013747493064208
VR1_A,764.9020806082495
VR1_D,248.48399404507825
VR2_A,21.854345160235702
VR2_D,7.099542687002236
VR3_A,7.892510794924404
VR3_D,6.768141401676245
WPath,3743
Xc-3d,2.016364904130708
Xc-4d,0.0
Xc-5d,0.6238309836993705
Xc-6d,0.0
Xp-0d,24.363232072819912
Xp-1d,17.06288194571337
Xp-2d,15.095094180899967
Xp-3d,13.33604168467415
Xp-4d,11.717001319376037
Xp-5d,9.048900020473
Xp-6d,6.654124322075022
Xp-7d,4.881283094000095
ZMIC0,114.57956878883138
ZMIC1,57.414778544569714
ZMIC2,35.018534888225545
ZMIC3,27.90301821980161
ZMIC4,27.433913824857026
ZMIC5,27.433913824857026
nAcid,0
nAtom,63
nBase,1
nRing,5
piPC1,3.970291913552122
piPC2,4.5976419195673
piPC3,5.250308147361676
piPC4,5.890434917387996
piPC5,6.402538893980657
piPC6,6.806760220833951
piPC7,7.2340418892132154
piPC8,7.691942170222955
piPC9,8.071746799744432
AATS0Z,23.047619047619047
AATS0d,3.4285714285714284
AATS0i,161.71281373903133
AATS0m,90.98789300000004
AATS0p,1.5105123386630472
AATS0s,4.095238095238095
AATS0v,224.5098570165415
AATS1Z,25.52238805970149
AATS1d,4.119402985074627
AATS1i,146.2269959546449
AATS1m,97.25987920895528
AATS1p,1.802657920597016
AATS1s,3.0966003316749586
AATS1v,266.82818360846693
AATS2Z,21.666666666666668
AATS2d,3.7948717948717947
AATS2i,156.48318286102347
AATS2m,81.11720734188034
AATS2p,1.5342012075742564
AATS2s,2.978157644824311
AATS2v,223.59134482410764
AATS3Z,19.355704697986578
AATS3d,3.436241610738255
AATS3i,159.35483124081227
AATS3m,71.32070730201343
AATS3p,1.4180488724686509
AATS3s,3.008575689783742
AATS3v,202.24993976882914
AATS4Z,18.858024691358025
AATS4d,3.228395061728395
AATS4i,157.49348403566285
AATS4m,69.22215408641975
AATS4p,1.361857940577327
AATS4s,3.217764060356652
AATS4v,193.89845955894492
AATS5Z,17.54597701149425
AATS5d,3.0517241379310347
AATS5i,163.55891993522724
AATS5m,62.87856377011496
AATS5p,1.308756862187805
AATS5s,3.277618135376756
AATS5v,185.4294327877032
AATS6Z,16.7816091954023
AATS6d,3.103448275862069
AATS6i,157.72700258039853
AATS6m,59.81104474712646
AATS6p,1.4012357217889773
AATS6s,2.6984355044699875
AATS6v,191.47851341148788
AATS7Z,15.079787234042554
AATS7d,2.8138297872340425
AATS7i,156.91506563359965
AATS7m,52.87869556382977
AATS7p,1.3225288830855
AATS7s,2.6526300236406612
AATS7v,176.29144899758992
AATS8Z,13.229166666666666
AATS8d,2.5364583333333335
AATS8i,161.904267383328
AATS8m,45.196594635416666
AATS8p,1.2098281141263645
AATS8s,2.564236111111111
AATS8v,158.0697038873595
AMID_C,1.5962354404365453
AMID_N,0.25333265154887435
AMID_O,0.21640555651644697
AMID_X,0.0
AMID_h,0.4697382080653214
ATS0dv,504.0
ATS0pe,395.38829999999984
ATS0se,485.9243319999998
ATS1dv,521.0
ATS1pe,438.03900000000004
ATS1se,521.8663159999998
ATS2dv,758.0
ATS2pe,757.9202999999998
ATS2se,916.7658039999997
ATS3dv,839.0
ATS3pe,953.2395999999999
ATS3se,1163.4633839999997
ATS4dv,793.0
ATS4pe,1027.4506
ATS4se,1257.3489839999997
ATS5dv,734.0
ATS5pe,1127.4778999999994
ATS5se,1381.6856639999999
ATS6dv,639.0
ATS6pe,1086.9363999999996
ATS6se,1335.2194879999993
ATS7dv,551.0
ATS7pe,1145.712
ATS7se,1419.5786959999994
ATS8dv,492.0
ATS8pe,1166.7848000000004
ATS8se,1458.1438719999996
ATSC0Z,459.9365079365079
ATSC0c,1.2895079641689886
ATSC0d,37.65079365079364
ATSC0i,95.27611783270504
ATSC0m,2187.812226857143
ATSC0p,14.314332221714606
ATSC0s,79.65079365079367
ATSC0v,3130.2723376104973
ATSC1Z,38.86117409926933
ATSC1c,-0.6027408460353275
ATSC1d,18.11740992693372
ATSC1i,-30.791220167189596
ATSC1m,180.36245975510286
ATSC1p,-1.9216309345995226
ATSC1s,-1.616717057193246
ATSC1v,-126.36968805570713
ATSC2Z,63.911564625850346
ATSC2c,-0.3184115003282932
ATSC2d,7.981859410430841
ATSC2i,5.155586082269661
ATSC2m,306.055398693878
ATSC2p,1.2761817331338372
ATSC2s,4.124716553287982
ATSC2v,409.8781749579958
ATSC3Z,43.800957420004984
ATSC3c,0.538797778567663
ATSC3d,-5.047115142353239
ATSC3i,35.3198531231726
ATSC3m,208.3714668775516
ATSC3p,2.4480598665215774
ATSC3s,9.749181153943056
ATSC3v,435.6206527087696
ATSC4Z,50.464852607709744
ATSC4c,-0.22132436014588402
ATSC4d,-11.08616780045351
ATSC4i,-73.04129163347721
ATSC4m,227.66810251020473
ATSC4p,-5.891837675181848
ATSC4s,4.297430083144368
ATSC4v,-595.7751991126732
ATSC5Z,-207.01511715797437
ATSC5c,-0.19721511820764606
ATSC5d,-7.813303099017388
ATSC5i,46.263963114287655
ATSC5m,-953.4304437959179
ATSC5p,4.824179403360461
ATSC5s,-41.9786470143613
ATSC5v,144.24998673425827
ATSC6Z,-224.93575207860928
ATSC6c,0.39711268007113526
ATSC6d,-25.73393801965231
ATSC6i,17.321564985795327
ATSC6m,-1068.7439066530605
ATSC6p,-2.5345207599475357
ATSC6s,-22.174414210128496
ATSC6v,-1065.007061026262
ATSC7Z,-208.52481733434115
ATSC7c,-0.20685888838544422
ATSC7d,-18.973796926177876
ATSC7i,-59.87239772399573
ATSC7m,-1003.980389510204
ATSC7p,-8.644789213461381
ATSC7s,-27.68675988914083
ATSC7v,-1833.782311683475
ATSC8Z,-214.34618291761146
ATSC8c,-0.2386167297052792
ATSC8d,-9.269085411942559
ATSC8i,12.72322547241606
ATSC8m,-1006.7775063265307
ATSC8p,0.11737826942028481
ATSC8s,-23.00453514739229
ATSC8v,-680.2367367609512
AXp-0d,0.6960923449377118
AXp-1d,0.43750979347983004
AXp-2d,0.27445625783454486
AXp-3d,0.17319534655420973
AXp-4d,0.11159048875596225
AXp-5d,0.06855227288237122
AXp-6d,0.043777133697861986
AXp-7d,0.02726973795530779
GATS1Z,0.7393947229616687
GATS1c,1.4806112255147061
GATS1d,0.6144446402053815
GATS1i,1.4778741985938812
GATS1m,0.746346460257945
GATS1p,1.1725061411590485
GATS1s,0.552171882714764
GATS1v,1.0026230055121435
GATS2Z,0.8520128063543304
GATS2c,1.3854317877794649
GATS2d,1.083733298741731
GATS2i,1.1026781637145144
GATS2m,0.8514158871206166
GATS2p,0.9180540307046837
GATS2s,0.6110570322905914
GATS2v,0.8620445843182525
GATS3Z,0.9250620277276451
GATS3c,1.0911386708976607
GATS3d,1.2377966657989752
GATS3i,0.9233512781250672
GATS3m,0.9235898981672627
GATS3p,0.8855656597767195
GATS3s,0.8245443918671305
GATS3v,0.8805439623606727
GATS4Z,0.9228058469844777
GATS4c,1.1591156714774442
GATS4d,1.2807757166947729
GATS4i,1.3314064097201883
GATS4m,0.9237730083855078
GATS4p,1.1388546954654188
GATS4s,1.3103429505631574
GATS4v,1.0305614639289504
GATS5Z,1.191518783678288
GATS5c,1.249682254909354
GATS5d,1.1403951270570452
GATS5i,0.8896900051790628
GATS5m,1.1795134372030702
GATS5p,0.7895503318663323
GATS5s,1.751022182212998
GATS5v,0.8818542786514504
GATS6Z,1.1152089005883585
GATS6c,0.8599027317290888
GATS6d,1.310744606617434
GATS6i,0.988659313253071
GATS6m,1.1165432306801246
GATS6p,1.0499982636067164
GATS6s,0.8755732237508186
GATS6v,1.0932987393850966
GATS7Z,1.0916747315459898
GATS7c,0.8163534367789399
GATS7d,1.164960891248969
GATS7i,1.1998726026080868
GATS7m,1.0966450467918887
GATS7p,1.215331068543454
GATS7s,1.1102634240139748
GATS7v,1.2014703414592025
GATS8Z,1.1549374913721702
GATS8c,0.9970424880369546
GATS8d,0.9520051644182129
GATS8i,0.9095268781827361
GATS8m,1.152694993722986
GATS8p,0.9772162180341117
GATS8s,0.97986675053142
GATS8v,1.061581798421976
MATS1Z,0.07944814854496153
MATS1c,-0.43951362353861567
MATS1d,0.45246784626613956
MATS1i,-0.3038845308223169
MATS1m,0.07751787362192857
MATS1p,-0.12623059683895074
MATS1s,-0.01908576884410151
MATS1v,-0.03796002911299798
MATS2Z,0.07482319585439409
MATS2c,-0.13295950943669455
MATS2d,0.11415228953171626
MATS2i,0.029137257863553315
MATS2m,0.0753259620785207
MATS2p,0.04800606613959439
MATS2s,0.02788423214887941
MATS2v,0.07050620804391888
MATS3Z,0.040266140179885
MATS3c,0.17666724996471542
MATS3d,-0.0566791538870718
MATS3i,0.15674334732533152
MATS3m,0.04027007931471786
MATS3p,0.07231114238110857
MATS3s,0.05175261675418156
MATS3v,0.05884107779126509
MATS4Z,0.04266941223387937
MATS4c,-0.06674684212334005
MATS4d,-0.114507213790519
MATS4i,-0.29813291507351697
MATS4m,0.040468553166384875
MATS4p,-0.1600682568719024
MATS4s,0.02098187266581048
MATS4v,-0.07401603765484047
MATS5Z,-0.1629654267979208
MATS5c,-0.05537420149228739
MATS5d,-0.07513665174158289
MATS5i,0.17581263433645053
MATS5m,-0.15778665565542307
MATS5p,0.12202355087124578
MATS5s,-0.1908225216805706
MATS5v,0.01668495192741518
MATS6Z,-0.1770728212646852
MATS6c,0.11150158142667561
MATS6d,-0.247470489038786
MATS6i,0.06582553170941392
MATS6m,-0.17687029806968713
MATS6p,-0.0641085658361404
MATS6s,-0.10079833289811847
MATS6v,-0.12318608838638292
MATS7Z,-0.151929660056158
MATS7c,-0.053756731869832326
MATS7d,-0.1688740088263787
MATS7i,-0.21058396477469202
MATS7m,-0.15377930188901115
MATS7p,-0.20237926576427648
MATS7s,-0.11648358462725669
MATS7v,-0.19631268188879084
MATS8Z,-0.1529175006902264
MATS8c,-0.06071782153358156
MATS8d,-0.0807796690556493
MATS8i,0.04381799398530331
MATS8m,-0.15099507407815746
MATS8p,0.0026906420821437077
MATS8s,-0.09476820944599439
MATS8v,-0.07130455601830143
MAXaaN,4.933531056719189
MAXaaO,5.265728034571136
MAXssO,5.855350399795226
MINaaN,4.933531056719189
MINaaO,5.265728034571136
MINssO,5.855350399795226
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,46.04789532227361
SpAD_D,444.3300701976799
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.454059375054456
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1488
TMWC10,153.35215879073397
TSRW10,84.89583975454799
VE1_Dt,5.861957666874266
VE2_Dt,0.1674845047678362
VE3_Dt,3.0212465891398192
VR1_Dt,241.6097526601415
VR2_Dt,6.903135790289757
VR3_Dt,6.740086800712088
Xc-3dv,0.9416048947258304
Xc-4dv,0.0
Xc-5dv,0.1576532715902273
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.36340230290662856
Xch-7d,0.6628488762313653
Xp-0dv,19.93799092287083
Xp-1dv,11.851022770589339
Xp-2dv,8.58401787339605
Xp-3dv,6.337867896302591
Xp-4dv,4.580850226492474
Xp-5dv,3.1091482127548526
Xp-6dv,1.885925710838279
Xp-7dv,1.196640793631325
Xpc-4d,5.51552469910891
Xpc-5d,9.835444943626674
Xpc-6d,15.622983592359295
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,67
nFRing,1
nHBAcc,7
nHBDon,0
nHRing,3
nSpiro,0
naRing,4
piPC10,8.351078189824232
AATS0dv,8.0
AATS0pe,6.276004761904759
AATS0se,7.713084634920632
AATS1dv,7.776119402985074
AATS1pe,6.537895522388061
AATS1se,7.78904949253731
AATS2dv,6.478632478632479
AATS2pe,6.47795128205128
AATS2se,7.8356051623931595
AATS3dv,5.630872483221476
AATS3pe,6.3975812080536905
AATS3se,7.80847908724832
AATS4dv,4.895061728395062
AATS4pe,6.342287654320987
AATS4se,7.76141348148148
AATS5dv,4.218390804597701
AATS5pe,6.479758045977008
AATS5se,7.940722206896551
AATS6dv,3.6724137931034484
AATS6pe,6.246760919540227
AATS6se,7.673675218390801
AATS7dv,2.9308510638297873
AATS7pe,6.0942127659574465
AATS7se,7.550950510638295
AATS8dv,2.5625
AATS8pe,6.0770041666666685
AATS8se,7.5944993333333315
AATSC0Z,7.3005794910556805
AATSC0c,0.02046838038363474
AATSC0d,0.5976316452506927
AATSC0i,1.5123193306778577
AATSC0m,34.72717820408163
AATSC0p,0.2272116225668985
AATSC0s,1.2642983119173599
AATSC0v,49.68686250175393
AATSC1Z,0.5800175238696914
AATSC1c,-0.008996132030378023
AATSC1d,0.27040910338707047
AATSC1i,-0.4595704502565611
AATSC1m,2.691977011270192
AATSC1p,-0.02868105872536601
AATSC1s,-0.02413010533124248
AATSC1v,-1.8861147471001065
AATSC2Z,0.546252689109832
AATSC2c,-0.002721465814771737
AATSC2d,0.068221020601973
AATSC2i,0.0440648383099971
AATSC2m,2.6158581084946837
AATSC2p,0.010907536180631087
AATSC2s,0.03525398763494002
AATSC2v,3.5032322645982545
AATSC3Z,0.2939661571812415
AATSC3c,0.0036160924736084762
AATSC3d,-0.033873255988947915
AATSC3i,0.23704599411525235
AATSC3m,1.3984662206547087
AATSC3p,0.016429931990077702
AATSC3s,0.06543074599961782
AATSC3v,2.923628541669595
AATSC4Z,0.31151143585006014
AATSC4c,-0.0013661997539869384
AATSC4d,-0.06843313457070067
AATSC4i,-0.45087217057701984
AATSC4m,1.4053586574703996
