DLiP-ID,C000A4
DLiP-Mol-ID,30516
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H14N6/c16-13-19-14(17)21(12-9-5-2-6-10-12)15(20-13)18-11-7-3-1-4-8-11/h1-10H,(H4,16,17,18,19,20)"
Standard Inchi Key(RDKit),KSNYLCUVBAXDEW-UHFFFAOYSA-N
Canonical SMILES(RDKit),N=c1nc(N)nc(Nc2ccccc2)n1-c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),278.319
MW Monoisotopic(RDKit),278.127994448
MolLogP(RDKit),2.07257
XLogP(SDF),
XLogP(CDK),4.038
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),92.61
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.683481000824673
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,84112.82077952941
qed,0.683481000824673
Chi0,14.656489770562878
Chi1,10.237183443017882
TPSA,92.61000000000001
Chi0n,11.192493747585761
Chi0v,11.192493747585761
Chi1n,6.425289923890584
Chi1v,6.425289923890584
Chi2n,4.391004042343293
Chi2v,4.391004042343293
Chi3n,2.9088321659487053
Chi3v,2.9088321659487053
Chi4n,1.9983906197969388
Chi4v,1.9983906197969388
MolMR,81.35080000000002
MolWt,278.3190000000001
fr_SH,0
Kappa1,12.862251838410245
Kappa2,5.457679637968214
Kappa3,2.736388950768546
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
