DLiP-ID,T0059C
DLiP-Mol-ID,22126
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H20Cl2N4O4/c1-28(2)22(31)32-14-8-6-13(7-9-14)10-18(21(29)30)27-20-16(11-25-12-26-20)15-4-3-5-17(23)19(15)24/h3-9,11-12,18H,10H2,1-2H3,(H,29,30)(H,25,26,27)/t18-/m0/s1"
Standard Inchi Key(RDKit),QMILRANRIHYFGW-SFHVURJKSA-N
Canonical SMILES(RDKit),CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2-c2cccc(Cl)c2Cl)C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),475.332
MW Monoisotopic(RDKit),474.08616048
MolLogP(RDKit),4.6186
XLogP(SDF),
XLogP(CDK),2.041
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),104.65
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.514003256542968
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11514024.884393437
qed,0.5140032565429683
Chi0,23.25034789769755
Chi1,15.256927950821469
TPSA,104.64999999999999
Chi0n,17.250137672492684
Chi0v,18.761995564529595
Chi1n,9.477516533172079
Chi1v,10.233445479190532
Chi2n,7.032033071183334
