DLiP-ID,C000Q0
DLiP-Mol-ID,31197
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H27NO3/c21-18(23-16-13-20-11-14-22-15-12-20)19(9-5-2-6-10-19)17-7-3-1-4-8-17/h1,3-4,7-8H,2,5-6,9-16H2"
Standard Inchi Key(RDKit),RQHKZUBCUZVZEF-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),317.429
MW Monoisotopic(RDKit),317.199093724
MolLogP(RDKit),2.7639
XLogP(SDF),
XLogP(CDK),3.514
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),38.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.782914563068519
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,276711.65042584046
qed,0.7829145630685191
Chi0,15.959972868926739
Chi1,11.311297062348977
TPSA,38.769999999999996
Chi0n,13.836884405891704
Chi0v,13.836884405891704
Chi1n,8.84074737600832
Chi1v,8.84074737600832
Chi2n,6.598724770041079
Chi2v,6.598724770041079
Chi3n,5.168595047268694
Chi3v,5.168595047268694
Chi4n,3.7535267048049255
Chi4v,3.7535267048049255
MolMR,89.42300000000006
MolWt,317.4290000000002
fr_SH,0
