DLiP-ID,J0009E
AATSC4m,-4.41177372174374
AATSC4p,-0.030116257269455503
AATSC4s,-0.08136010424236198
AATSC4v,-7.1461145853281245
AATSC5Z,0.053704691872193754
AATSC5c,0.0007845656166984529
AATSC5d,-0.007827162100605193
AATSC5i,-0.11592121746099535
AATSC5m,0.3933817358026932
AATSC5p,-0.012180652066322843
AATSC5s,0.44827437127445086
AATSC5v,-0.27315514757973014
AATSC6Z,0.065309917355372
AATSC6c,-0.00021335173011116749
AATSC6d,0.016965761511216062
AATSC6i,0.06920044033956999
AATSC6m,0.21743754904663515
AATSC6p,0.019083806901468436
AATSC6s,-0.16182756902033
AATSC6v,0.17899238022489725
AATSC7Z,2.054156718702173
AATSC7c,0.0036790369507006095
AATSC7d,-0.024328129782675244
AATSC7i,0.034146783768501256
AATSC7m,9.464573602503826
AATSC7p,0.028481541688215897
AATSC7s,0.1419957703568503
AATSC7v,5.37435253788567
AATSC8Z,-1.9657355371900829
AATSC8c,-0.005994936705855762
AATSC8d,-0.02537190082644628
AATSC8i,0.040600629407026204
AATSC8m,-8.65508975520661
AATSC8p,-0.01979928287099854
AATSC8s,-0.07730757632441132
AATSC8v,-1.4542674072371797
ATS0are,344.8980999999999
ATS1are,375.49100000000004
ATS2are,617.6434999999999
ATS3are,787.2499
ATS4are,792.7709000000001
ATS5are,772.2438999999998
ATS6are,687.6387
ATS7are,650.0776
ATS8are,615.5249999999999
ATSC0dv,205.64848484848477
ATSC0pe,6.242290909090907
ATSC0se,4.018415745454544
ATSC1dv,37.4131129476584
ATSC1pe,-0.6838685950413129
ATSC1se,-0.573129967933891
ATSC2dv,-30.454802571166198
ATSC2pe,0.8379214876033165
ATSC2se,0.9849597398347045
ATSC3dv,-94.58831955922865
ATSC3pe,-1.313455371900821
ATSC3se,-0.3329797213223156
ATSC4dv,-37.041542699724516
ATSC4pe,-1.1154619834710775
ATSC4se,-0.6705364119008178
ATSC5dv,43.8662258953168
ATSC5pe,2.0689628099173487
ATSC5se,1.3080139695867814
ATSC6dv,-10.413480257116635
ATSC6pe,-0.6635305785123963
ATSC6se,-0.22297495438016546
ATSC7dv,43.767015610651974
ATSC7pe,2.027412396694207
ATSC7se,0.9449003725619913
ATSC8dv,-13.389164370982552
ATSC8pe,-1.7850471074380154
ATSC8se,-1.423034173553722
AXp-0dv,0.5636749518738026
AXp-1dv,0.3021363088117134
AXp-2dv,0.1622156020940493
AXp-3dv,0.08825772521895117
AXp-4dv,0.04785897529352755
AXp-5dv,0.026217862297907117
AXp-6dv,0.014668104427232211
AXp-7dv,0.008127285690955447
BertzCT,1293.2722911427584
ECIndex,1012
ETA_eta,25.28022277317903
GATS1dv,0.6204930144264189
GATS1pe,0.8638216226379392
GATS1se,0.8954898724749136
GATS2dv,0.978899885884565
GATS2pe,0.7142599762865516
GATS2se,0.6222064167163093
GATS3dv,1.1658913008973024
GATS3pe,1.0143626032345647
GATS3se,0.9494327852609353
GATS4dv,0.9887545634601044
GATS4pe,0.8980716389421433
GATS4se,0.8408727801919145
GATS5dv,0.8988275300021075
GATS5pe,0.8051253690106339
GATS5se,0.7542716980305094
GATS6dv,1.0021434676074843
GATS6pe,1.0435064034308081
GATS6se,0.9985787476168921
GATS7dv,0.8324614916106727
GATS7pe,0.6739512882799438
GATS7se,0.6566659393032801
GATS8dv,1.035456206530709
GATS8pe,1.16125299278237
GATS8se,1.2091473002752697
LogEE_A,4.393018595877152
LogEE_D,233.57897173634805
MATS1dv,0.17251744869048447
MATS1pe,-0.10388751356657562
MATS1se,-0.13524865241602635
MATS2dv,-0.08396943472552544
MATS2pe,0.0761114995690139
MATS2se,0.13898072327188402
MATS3dv,-0.1991915744411473
MATS3pe,-0.09112347755520407
MATS3se,-0.0358857384241053
MATS4dv,-0.07562318170242599
MATS4pe,-0.07502433647178346
MATS4se,-0.07005818682288097
MATS5dv,0.0923769725648611
MATS5pe,0.14353825048445684
MATS5se,0.14096668404089116
MATS6dv,-0.02486652226020673
MATS6pe,-0.05219893046259239
MATS6se,-0.027248706037192576
MATS7dv,0.10838279682094767
MATS7pe,0.1654005797534828
MATS7se,0.11974850147076725
MATS8dv,-0.03580887264725531
MATS8pe,-0.1572781408923297
MATS8se,-0.19477048793168497
MAXaaCH,2.1011955004982186
MAXaaNH,3.276602737503855
MAXaaaC,1.214613671849001
MAXaasC,1.2327051657050654
MAXaasN,1.7690341891654122
MAXdssC,0.5152765180146137
MAXssNH,3.2300727240920035
MDEC-22,15.706688648062702
MDEC-23,24.74284465118105
MDEC-33,6.598316934421793
MDEN-22,0.9543847243939543
MDEN-23,0.7540127609098942
MDEO-11,0.814325284978472
MINaaCH,1.7981788537702417
MINaaNH,3.276602737503855
MINaaaC,0.8491366377152467
MINaasC,0.7990633060054959
MINaasN,1.7690341891654122
MINdssC,-1.0760124915244769
MINssNH,2.369695954371372
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0892857142857144
SM1_Dzi,1.5587499896533505
SM1_Dzm,2.0856563321399575
SM1_Dzp,-5.413653952892064
SM1_Dzv,-2.6360277002197527
SddssSe,0
SpAD_Dt,779.4507671976286
SpAbs_A,41.3614573495947
SpAbs_D,467.15794347269593
SpMAD_A,1.2925455421748344
SpMAD_D,14.598685733521753
SpMax_A,2.4327766103945088
SpMax_D,233.57897173634805
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,143.27
TpiPC10,8.796530385773124
VAdjMat,6.129283016944966
VE1_DzZ,5.565914971037309
VE1_Dzi,5.5654192814512795
VE1_Dzm,5.565912385039354
VE1_Dzp,5.5616403413244875
VE1_Dzv,5.566231540157309
VE2_DzZ,0.1739348428449159
VE2_Dzi,0.17391935254535248
VE2_Dzm,0.17393476203247982
VE2_Dzp,0.17380126066639023
VE2_Dzv,0.17394473562991591
VE3_DzZ,2.8798121962992163
VE3_Dzi,2.8797231342739256
VE3_Dzm,2.8798117316858387
VE3_Dzp,2.8790438999748043
VE3_Dzv,2.8798690710663184
VR1_DzZ,210.36239869825425
VR1_Dzi,210.71019012865668
VR1_Dzm,210.36283728388986
VR1_Dzp,211.13868453205168
VR1_Dzv,210.61827747103146
VR2_DzZ,6.573824959320445
VR2_Dzi,6.584693441520521
VR2_Dzm,6.573838665121558
VR2_Dzp,6.598083891626615
VR2_Dzv,6.581821170969733
VR3_DzZ,6.511982561286752
VR3_Dzi,6.513634492657832
VR3_Dzm,6.511984646189668
VR3_Dzp,6.515666000036425
VR3_Dzv,6.513198193351465
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0733521914493481
Xch-6dv,0.18840168594060036
Xch-7dv,0.22725112934622263
Xpc-4dv,1.6062061074968639
Xpc-5dv,2.2149654016483216
Xpc-6dv,2.540955119848893
Zagreb1,166.0
Zagreb2,192.0
fragCpx,233.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,20
nBondsD,3
nBondsM,23
nBondsO,35
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,2
nFaRing,2
nHetero,9
naHRing,2
AATS0are,6.270874545454544
AATS1are,6.47398275862069
AATS2are,6.367458762886597
AATS3are,6.19881811023622
AATS4are,6.051686259541985
AATS5are,6.080660629921258
AATS6are,6.13963125
AATS7are,6.019237037037037
AATS8are,6.155249999999999
AATSC0dv,3.7390633608815413
AATSC0pe,0.1134961983471074
AATSC0se,0.0730621044628099
AATSC1dv,0.6450536715113517
AATSC1pe,-0.011790837845539878
AATSC1se,-0.009881551171273983
AATSC2dv,-0.31396703681614635
AATSC2pe,0.008638365851580582
AATSC2se,0.010154224122007264
AATSC3dv,-0.744789917789202
AATSC3pe,-0.01034216828268363
AATSC3se,-0.0026218875694670523
AATSC4dv,-0.2827598679368284
AATSC4pe,-0.00851497697306166
AATSC4se,-0.0051185985641283805
AATSC5dv,0.34540335350643153
AATSC5pe,0.0162910457473807
AATSC5se,0.010299322595171507
AATSC6dv,-0.09297750229568424
AATSC6pe,-0.005924380165289253
AATSC6se,-0.001990847806965763
AATSC7dv,0.40525014454307384
AATSC7pe,0.01877233700642784
AATSC7se,0.008749077523722141
AATSC8dv,-0.13389164370982554
AATSC8pe,-0.017850471074380155
AATSC8se,-0.01423034173553722
AETA_eta,0.7900069616618447
ATSC0are,6.675698181818179
ATSC1are,-0.8475599008264408
ATSC2are,0.9433777520661207
ATSC3are,-0.9431758016528898
ATSC4are,-1.0779647603305806
ATSC5are,2.2526896528925584
ATSC6are,-0.6109399338842971
ATSC7are,1.9532217520661097
ATSC8are,-1.8956221487603289
BCUTZ-1h,16.00441334224892
BCUTZ-1l,5.676150873913357
BCUTc-1h,0.4569689538063363
BCUTc-1l,-0.45240513889220135
BCUTd-1h,3.2454080423304026
BCUTd-1l,0.9725623915524512
BCUTi-1h,14.552346030460487
BCUTi-1l,10.313218644434372
BCUTm-1h,32.062201342474765
BCUTm-1l,11.687591763948939
BCUTp-1h,2.9352400815895585
BCUTp-1l,0.7414757595317514
BCUTs-1h,7.009376624790172
BCUTs-1l,1.198861841372351
BCUTv-1h,24.44046371702572
BCUTv-1l,14.700681166194222
BalabanJ,1.1527614350503037
Diameter,19
ETA_beta,41.5
GATS1are,0.9006101774512006
GATS2are,0.7197871012781863
GATS3are,0.9873089223691728
GATS4are,0.8766359851089782
GATS5are,0.7918534749738899
GATS6are,1.035260094201733
GATS7are,0.6706414637188782
GATS8are,1.162815901584962
HybRatio,0.17391304347826086
Lipinski,True
LogEE_Dt,389.7253835988143
MATS1are,-0.12039498696934504
MATS2are,0.08012718616042054
MATS3are,-0.06118640331257335
MATS4are,-0.06779524961133136
MATS5are,0.1461381615160129
MATS6are,-0.04494138859078623
MATS7are,0.14900258153302942
MATS8are,-0.1561772496931883
MAXssCH2,0.8325132630850525
MINssCH2,-0.39947412662894566
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,1.5937117503059979
SM1_Dzse,1.5181554703768612
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,20.184655376751223
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,18.406301415831482
SMR_VSA7,66.48807518261603
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,369.78922335788343
SpAD_Dzi,354.6033025721089
SpAD_Dzm,369.87018850031836
SpAD_Dzp,520.964054120356
SpAD_Dzv,472.6942411810477
SpAbs_Dt,779.4507671976285
SpDiam_A,4.755588497240671
SpDiam_D,359.65056378086587
SpMAD_Dt,24.357836474925893
SpMax_Dt,389.7253835988143
SsssssAs,0
VE1_Dzpe,5.56712380540702
VE1_Dzse,5.567211829475301
VE2_Dzpe,0.17397261891896937
VE2_Dzse,0.17397536967110316
VE3_Dzpe,2.880029357920358
VE3_Dzse,2.8800451692037914
VMcGowan,328.05000000000115
VR1_Dzpe,210.44715583751827
VR1_Dzse,210.41842512169967
VR2_Dzpe,6.576473619922446
VR2_Dzse,6.575575785053115
VR3_Dzpe,6.51238539026008
VR3_Dzse,6.512248858706239
mZagreb1,9.61111111111111
mZagreb2,7.027777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,2
n9FaRing,2
n9aHRing,0
nBondsKD,11
nBondsKS,47
nFAHRing,0
nFaHRing,2
nG12Ring,0
AATSC0are,0.12137633057851234
AATSC1are,-0.01461310173838691
AATSC2are,0.009725543835733203
AATSC3are,-0.007426581115377085
AATSC4are,-0.008228738628477715
AATSC5are,0.01773771380230361
AATSC6are,-0.005454820838252653
AATSC7are,0.01808538659320472
AATSC8are,-0.01895622148760329
AETA_beta,1.296875
BCUTdv-1h,6.023218004608828
BCUTdv-1l,0.6534631350224136
BCUTpe-1h,3.5012811349651805
BCUTpe-1l,2.2253949461700864
BCUTse-1h,3.7141753364423438
BCUTse-1l,2.421275890166174
ETA_alpha,15.333333333333334
ETA_dBeta,-0.5
ETA_eta_B,0.42300992393172265
ETA_eta_F,32.999053679252455
ETA_eta_L,6.8750983458093575
ETA_eta_R,58.27927645243148
ETA_psi_1,0.5686032138442525
LabuteASA,189.1603582687441
LogEE_DzZ,184.89341049884226
LogEE_Dzi,177.3503622232311
LogEE_Dzm,184.9332591249713
LogEE_Dzp,259.5443799860301
LogEE_Dzv,235.9352412623645
PEOE_VSA1,30.60797137559826
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,53.85383904598093
PEOE_VSA8,35.52875475590335
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.7608914554234145
SpAD_Dzpe,366.79754626101465
SpAD_Dzse,371.10184952835414
SpAbs_DzZ,367.96109835788343
SpAbs_Dzi,353.14197445680884
SpAbs_Dzm,368.04523920969586
SpAbs_Dzp,524.5024139249522
SpAbs_Dzv,474.50651022494895
SpDiam_Dt,566.4673298814073
SpMAD_DzZ,11.555913229933857
SpMAD_Dzi,11.081353205378402
SpMAD_Dzm,11.558443390634949
SpMAD_Dzp,16.280126691261124
SpMAD_Dzv,14.77169503690774
SpMax_DzZ,184.89341049884226
SpMax_Dzi,177.3503622232311
SpMax_Dzm,184.9332591249713
SpMax_Dzp,259.5443799860301
SpMax_Dzv,235.9352412623645
VE1_Dzare,5.567086889611816
VE2_Dzare,0.17397146530036925
VE3_Dzare,2.8800227268629413
VR1_Dzare,210.45587747378215
VR2_Dzare,6.576746171055692
VR3_Dzare,6.512426832756688
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,2
nAromAtom,18
nAromBond,20
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4791666666666667
AETA_dBeta,-0.015625
AETA_eta_B,0.013219060122866333
AETA_eta_F,1.0312204274766392
AETA_eta_L,0.21484682330654242
AETA_eta_R,1.8212273891384838
BCUTare-1h,3.5552068979515346
BCUTare-1l,2.1755836597127782
ETA_beta_s,21.0
ETA_dPsi_A,0.14539678615574747
ETA_dPsi_B,0.0
ETA_eta_BR,0.7670099239317226
ETA_eta_FL,8.616105292632016
ETA_eta_RL,15.491203638441373
LogEE_Dzpe,183.4485766227044
LogEE_Dzse,185.59836712262634
PEOE_VSA10,13.08951281182515
PEOE_VSA11,5.112436884724758
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,15.950365812018994
SlogP_VSA2,44.73604027743254
SlogP_VSA3,22.554652396982227
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,60.92462369091903
SlogP_VSA7,0.0
SlogP_VSA8,21.805849864162113
SlogP_VSA9,0.0
SpAD_Dzare,361.5628541316274
SpAbs_Dzpe,365.3034414951027
SpAbs_Dzse,369.67857877487575
SpDiam_DzZ,287.7296792717031
SpDiam_Dzi,274.9080187050689
SpDiam_Dzm,287.79276997110566
SpDiam_Dzp,406.0742473626474
SpDiam_Dzv,369.11052683631607
SpMAD_Dzpe,11.462423320656708
SpMAD_Dzse,11.596932797761067
SpMax_Dzpe,183.4485766227044
SpMax_Dzse,185.59836712262634
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.65625
AETA_eta_BR,0.023969060122866332
AETA_eta_FL,0.2692532903947505
AETA_eta_RL,0.4841001137012929
DetourIndex,6038
EState_VSA1,12.514061693864424
EState_VSA2,12.45193613526408
EState_VSA3,11.657193290637334
EState_VSA4,28.52783354730689
EState_VSA5,10.949675706161791
EState_VSA6,10.763943219404432
EState_VSA7,42.595045982382736
EState_VSA8,33.067078469889424
EState_VSA9,17.324400837887403
ETA_beta_ns,20.5
ETA_shape_p,0.11956521739130435
ETA_shape_x,0.0
ETA_shape_y,0.31956521739130433
GhoseFilter,True
LogEE_Dzare,180.83645492379566
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,359.91201839216785
SpDiam_Dzpe,285.103671681113
SpDiam_Dzse,288.6052990609571
SpMAD_Dzare,11.298839191613355
SpMax_Dzare,180.83645492379566
TopoPSA(NO),111.18
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7690341891654122
VSA_EState9,69.46365600583825
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.640625
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020833333333333315
FilterItLogS,-5.472222757276001
SpDiam_Dzare,280.90725446063203
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6157575757575754
ETA_epsilon_2,0.842708333333333
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5446009389671352
ETA_epsilon_5,0.7693693693693692
AETA_beta_ns_d,0.015625
ETA_dEpsilon_A,0.17353535353535393
ETA_dEpsilon_B,0.07115663679044015
ETA_dEpsilon_C,-0.10237871674491378
ETA_dEpsilon_D,0.07333896396396378
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.71875
MDEDescriptor,"0.0,0.0,0.0,0.0,15.706688648062702,24.74284465118105,0.0,6.598316934421793,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.9543847243939543,0.7540127609098942,0.0"
APolDescriptor,66.62223899999996
BCUTDescriptor,"11.988256710908376,31.97207262100852,-0.33067147555115767,0.2734290481813977,3.7367948663681383,11.028115313777437"
BPolDescriptor,32.81976099999999
TPSADescriptor,143.27
ALOGPDescriptor,"3.3041,10.917076810000001,123.32670000000002"
XLogPDescriptor,2.6780000000000004
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,449.15216078000003
ChiPathDescriptor,"22.50142475325411,15.491203638441375,14.070112095636192,11.101544302683417,9.327687424372304,7.382502397655609,4.917517319502893,3.79090672580126,18.037598459961682,10.57477080840997,7.786348900514368,5.3837212383560225,3.8287180234822005,2.464479056003269,1.4374742338687576,0.9183832830779664"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.5596230055411735,0.8022394869187315,0.0,0.0,0.07335219144934811,0.18840168594060033,0.22725112934622266"
AtomCountDescriptor,55
BondCountDescriptor,35
SmallRingDescriptor,"4,4,2,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.128554898527996,0.0,0.2721655269759087,0.0,0.8587147369437992,0.0,0.09816500386310606,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,11,3,3,1,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"65.51932812982164,2.0474790040569264,25.46510242117532,7.292104889781308,15.625972272321203"
FractionalPSADescriptor,0.31897876156533805
WienerNumbersDescriptor,"3606.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.132377066501233,6.538843003233596,8.387792852439,1.606206107496864,2.214965401648323,2.3017560165541"
FractionalCSP3Descriptor,0.17391304347826086
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,3,2,4,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.103673469387754,12.109375,7.014243482934695"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,2372.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.17391304347826086
AutocorrelationDescriptorMass,"42.251061651455245,39.49406240093558,56.90528060549135,52.35384681051929,50.02397899876357"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.594868691168276,-0.30342745438696406,-0.06673838772010435,0.21181603202240287,-0.19055078844395446"
EccentricConnectivityIndexDescriptor,1012
AutocorrelationDescriptorPolarizability,"2250.341329323611,2609.034285093495,3559.939123679632,3328.157521716057,2969.17882822055"
