DLiP-ID,T007KU
IC3,5.257367497088129
IC4,5.354406017540445
IC5,5.354406017540445
MID,62.02324960946497
Mpe,1.024169667867147
Mse,1.0443390757614044
NdO,3
NdS,0
NsF,3
NsI,0
NtN,0
SMR,105.24960000000004
SdO,35.87926472857739
SdS,0
Spe,50.1843137254902
SsF,40.24639964092345
SsI,0
Sse,51.172614712308814
StN,0
fMF,0.3673469387755102
nBr,0
nCl,0
AMID,2.000749987402096
BIC0,0.31077696673425087
BIC1,0.693138159915535
BIC2,0.8193262569148319
BIC3,0.8864610246334961
BIC4,0.9028229902592055
BIC5,0.9028229902592055
CIC0,3.7715732838498477
CIC1,1.5038894790145099
CIC2,0.7555010205847728
CIC3,0.3573423470270791
CIC4,0.2603038265747637
CIC5,0.2603038265747637
GGI1,9.0
GGI2,4.444444444444446
GGI3,3.0
GGI4,2.728888888888889
GGI5,1.597222222222222
GGI6,0.8514285714285715
GGI7,0.4947916666666667
GGI8,0.4638447971781305
GGI9,0.3137500000000001
JGI1,0.2727272727272727
JGI2,0.09070294784580502
JGI3,0.05769230769230771
JGI4,0.05350762527233117
JGI5,0.03398345153664303
JGI6,0.02183150183150183
JGI7,0.01413690476190476
JGI8,0.015461493239271016
JGI9,0.010818965517241382
MIC0,19.69126211023938
MIC1,39.49492867523391
MIC2,46.08494858658704
MIC3,47.55400737007002
MIC4,47.65182219868596
MIC5,47.65182219868596
MPC2,49
MPC3,61
MPC4,79
MPC5,102
MPC6,109
MPC7,120
MPC8,123
MPC9,137
Mare,1.0417142857142858
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15310165735691666
RPCG,0.13257944455982307
SIC0,0.3282692447940399
SIC1,0.7321518794794463
SIC2,0.8654425533001291
SIC3,0.9363560438654527
SIC4,0.9536389530711745
SIC5,0.9536389530711745
SaaN,0
SaaO,0
SaaS,0
Sare,51.044000000000004
SdNH,7.300154306239713
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.911602588602726
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,90.31369145300269
TIC1,201.43019788993422
TIC2,238.10123235299133
TIC3,257.61100735731833
TIC4,262.3658948594818
TIC5,262.3658948594818
Vabc,372.8920487886468
WPol,52
apol,55.251273999999995
bpol,24.000725999999993
nRot,5
ABCGG,18.775863552637876
ATS0Z,1420.0
ATS0d,182.0
ATS0i,8277.386425486482
ATS0m,5743.11381644931
ATS0p,73.703495287282
ATS0s,502.1180555555555
ATS0v,11579.99998106159
ATS1Z,1428.0
ATS1d,225.0
ATS1i,7612.382235669051
ATS1m,5529.9837485056
ATS1p,94.796463216
ATS1s,206.2777777777778
ATS1v,14555.266182077006
ATS2Z,2306.0
ATS2d,343.0
ATS2i,13275.390831705196
ATS2m,8977.18159795491
ATS2p,144.530834849396
ATS2s,539.0
ATS2v,21776.625154359837
ATS3Z,2501.0
ATS3d,404.0
ATS3i,18414.572829739638
ATS3m,9354.5356870112
ATS3p,174.06211609048998
ATS3s,477.6111111111111
ATS3v,25585.774507393988
ATS4Z,2645.0
ATS4d,388.0
ATS4i,21454.603497540385
ATS4m,9819.844048793599
ATS4p,168.45125214858402
ATS4s,596.125
ATS4v,25164.5104652323
ATS5Z,2590.0
ATS5d,336.0
ATS5i,21156.85372501008
ATS5m,9706.978762545597
ATS5p,145.84536830198
ATS5s,799.0833333333333
ATS5v,22173.241962821972
ATS6Z,2079.0
ATS6d,287.0
ATS6i,17440.737079479833
ATS6m,7776.8950647936
ATS6p,125.48190633443299
ATS6s,600.6944444444445
ATS6v,18748.5422874854
ATS7Z,1838.0
ATS7d,263.0
ATS7i,15303.448530490738
ATS7m,6806.008915841599
ATS7p,112.76730538718799
ATS7s,493.0
ATS7v,17093.46194561639
ATS8Z,1590.0
ATS8d,235.0
ATS8i,13477.306190084992
ATS8m,5826.9430075648
ATS8p,100.38746502394301
ATS8s,418.9861111111111
ATS8v,15228.613304490444
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,3
C3SP2,5
C3SP3,1
C4SP3,0
FCSP3,0.23809523809523808
GGI10,0.28078767472706867
JGI10,0.010799525951041104
JGT10,0.5816619963753198
Kier1,25.619834710743802
Kier2,10.508121615993335
Kier3,6.320881483472185
MAXdO,12.54025267773419
MAXsF,13.415466546974484
MID_C,44.48645132723369
MID_N,5.468358715453606
MID_O,6.986384890340325
MID_X,5.082054676437352
MID_h,17.536798282231285
MINdO,10.893079497489456
MINsF,13.415466546974484
MPC10,138
MWC01,33.0
MWC02,5.10594547390058
MWC03,5.953243334287785
MWC04,6.85751406254539
MWC05,7.729735331385051
MWC06,8.633196867172543
MWC07,9.515248225093032
MWC08,10.417537971057733
MWC09,11.304559682568422
MWC10,12.205847620213877
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.461570000000002
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.572154032177765
SRW05,0.0
SRW06,7.1204443723924875
SRW07,0.0
SRW08,8.756367559802975
SRW09,0.0
SRW10,10.441938070914238
SaaCH,7.067854885947678
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.8713350081798805
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.9361747701889156
SdssS,0
SsCH3,0
SsNH2,5.24330975993989
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.398503768791467
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,5.019931473325783
VE1_D,5.478304110347698
VE2_A,0.16193327333308977
VE2_D,0.1767194874305709
VE3_A,2.7448183943696507
VE3_D,2.8321976956409847
VR1_A,229.3390090211807
VR1_D,198.9369717864742
VR2_A,7.3980325490703445
VR2_D,6.417321670531426
VR3_A,6.566603409088962
VR3_D,6.4243901613566505
WPath,2896
Xc-3d,3.6299001801126245
Xc-4d,0.28867513459481287
Xc-5d,0.9073914712981003
Xc-6d,0.11785113019775792
Xp-0d,22.921920772951363
Xp-1d,14.468252816226654
Xp-2d,14.595616342776184
Xp-3d,10.686649783892896
Xp-4d,8.810945480281621
Xp-5d,7.325919544042313
Xp-6d,5.098628536862967
Xp-7d,3.656915960805623
ZMIC0,96.84749210975
ZMIC1,49.72551628758919
ZMIC2,34.168713393023616
ZMIC3,30.22140100850483
ZMIC4,29.825001078745625
ZMIC5,29.825001078745625
nAcid,1
nAtom,49
nBase,2
nRing,3
piPC1,3.784189633918261
piPC2,4.3694478524670215
piPC3,4.871373226762748
piPC4,5.39703083948407
piPC5,5.917212333782771
piPC6,6.164892506176259
piPC7,6.466436283596311
piPC8,6.5722825426940075
piPC9,6.872840282910637
AATS0Z,28.979591836734695
AATS0d,3.7142857142857144
AATS0i,168.92625358135678
AATS0m,117.20640441733286
AATS0p,1.5041529650465713
AATS0s,10.247307256235827
AATS0v,236.32653022574672
AATS1Z,28.0
AATS1d,4.411764705882353
AATS1i,149.26239677782453
AATS1m,108.43105389226666
AATS1p,1.8587541807058825
AATS1s,4.044662309368192
AATS1v,285.397376119157
AATS2Z,26.813953488372093
AATS2d,3.988372093023256
AATS2i,154.36500967099064
AATS2m,104.38583253435942
AATS2p,1.6805911028999534
AATS2s,6.267441860465116
AATS2v,253.21657156232368
AATS3Z,21.194915254237287
AATS3d,3.4237288135593222
AATS3i,156.05570194694607
AATS3m,79.27572616111186
AATS3p,1.475102678732966
AATS3s,4.047551789077213
AATS3v,216.82859752028804
AATS4Z,20.03787878787879
AATS4d,2.9393939393939394
AATS4i,162.53487498136656
AATS4m,74.39275794540605
AATS4p,1.276145849610485
AATS4s,4.516098484848484
AATS4v,190.64023079721437
AATS5Z,20.72
AATS5d,2.688
AATS5i,169.25482980008064
AATS5m,77.65583010036478
AATS5p,1.16676294641584
AATS5s,6.392666666666666
AATS5v,177.38593570257578
AATS6Z,20.184466019417474
AATS6d,2.7864077669902914
AATS6i,169.32754446096925
AATS6m,75.50383558052039
AATS6p,1.2182709352857573
AATS6s,5.831984897518878
AATS6v,182.02468240277088
AATS7Z,20.197802197802197
AATS7d,2.89010989010989
AATS7i,168.1697640713268
AATS7m,74.7913067674901
AATS7p,1.239201158100967
AATS7s,5.417582417582418
AATS7v,187.84024116061966
AATS8Z,19.875
AATS8d,2.9375
AATS8i,168.4663273760624
AATS8m,72.83678759456
AATS8p,1.2548433127992875
AATS8s,5.237326388888889
AATS8v,190.35766630613054
AMID_C,1.4350468170075383
AMID_N,0.1763986682404389
AMID_O,0.22536725452710726
AMID_X,0.16393724762701134
AMID_h,0.5657031703945575
ATS0dv,572.0
ATS0pe,346.25290000000007
ATS0se,411.29495999999995
ATS1dv,490.0
ATS1pe,346.848
ATS1se,409.17755999999997
ATS2dv,795.0
ATS2pe,591.686
ATS2se,698.1704599999999
ATS3dv,737.0
ATS3pe,772.0865
ATS3se,933.102576
ATS4dv,810.0
ATS4pe,878.8549999999999
ATS4se,1064.73152
ATS5dv,883.0
ATS5pe,864.9994
ATS5se,1044.3316280000001
ATS6dv,653.0
ATS6pe,701.6868000000001
ATS6se,847.0166960000001
ATS7dv,534.0
ATS7pe,624.0929
ATS7se,752.825292
ATS8dv,487.0
ATS8pe,554.2656
ATS8se,668.2516479999999
ATSC0Z,396.0
ATSC0c,1.505993292552941
ATSC0d,38.0
ATSC0i,136.67664280855792
ATSC0m,1909.9612971661609
ATSC0p,11.403428376606977
ATSC0s,226.32086167800452
ATSC0v,2196.508800699922
ATSC1Z,-15.918367346938755
ATSC1c,-1.0420497967401259
ATSC1d,6.306122448979597
ATSC1i,10.93124903159584
ATSC1m,-67.44844647242661
ATSC1p,1.7298123754561232
ATSC1s,-25.838918390485436
ATSC1v,270.4408173257934
ATSC2Z,89.51020408163266
ATSC2c,0.5540208640876223
ATSC2d,-4.265306122448974
ATSC2i,68.11390779163067
ATSC2m,443.09001683275295
ATSC2p,0.6340906978957914
ATSC2s,136.94252394835485
ATSC2v,-117.58471906935709
ATSC3Z,-57.04081632653062
ATSC3c,-0.1186298256212856
ATSC3d,-6.93877551020408
ATSC3i,-35.8142668937641
ATSC3m,-254.1121381840532
ATSC3p,-2.7940317560769294
ATSC3s,-29.42319751029661
ATSC3v,-447.15011106287864
ATSC4Z,-45.61224489795919
ATSC4c,-0.48305709035551253
ATSC4d,-9.224489795918366
ATSC4i,-79.56232054063403
ATSC4m,-206.94727345724033
ATSC4p,-5.866240282645617
ATSC4s,-75.08842669720947
ATSC4v,-653.2251181674844
ATSC5Z,59.38775510204081
ATSC5c,0.12010594795001195
ATSC5d,-1.2244897959183685
ATSC5i,-1.2973410124023448
ATSC5m,302.4813408674213
ATSC5p,0.4019299041992149
ATSC5s,42.207552408718584
ATSC5v,67.88067224562853
ATSC6Z,39.489795918367335
ATSC6c,0.3182181989112994
ATSC6d,-1.7346938775510206
ATSC6i,47.66983439785198
ATSC6m,182.74435366061945
ATSC6p,1.0393492615898385
ATSC6s,24.455637697255778
ATSC6v,168.35401593733272
ATSC7Z,-68.28571428571429
ATSC7c,0.2527643931343918
ATSC7d,4.142857142857142
ATSC7i,2.837020168801433
ATSC7m,-354.141149687907
ATSC7p,0.3417704618461807
ATSC7s,-54.8944970845481
ATSC7v,6.269273781332004
ATSC8Z,-171.3061224489796
ATSC8c,-0.6037024920698527
ATSC8d,2.1020408163265305
ATSC8i,-2.7430160301264706
ATSC8m,-812.2561440773991
ATSC8p,1.4594507487170332
ATSC8s,-83.0733172520709
ATSC8v,-66.63621638751388
AXp-0d,0.7394167991274634
AXp-1d,0.43843190352201983
AXp-2d,0.29786972128114664
AXp-3d,0.17519098006381797
AXp-4d,0.1115309554466028
AXp-5d,0.07182274062786581
AXp-6d,0.04677640859507309
AXp-7d,0.03047429967338019
GATS1Z,0.6714200831847891
GATS1c,1.6841479277001001
GATS1d,1.0278637770897834
GATS1i,0.8731929267744377
GATS1m,0.6653681489764207
GATS1p,0.9030131737108709
GATS1s,0.6838576023551219
GATS1v,0.8157809104607568
GATS2Z,0.6187455954897816
GATS2c,0.48523564739673697
GATS2d,1.175030599755202
GATS2i,0.7688700656257
GATS2m,0.6202573371858474
GATS2p,1.037845347689926
GATS2s,0.3907637318116445
GATS2v,1.0018025113932796
GATS3Z,0.883923985618901
GATS3c,0.7982189942034204
GATS3d,1.0918822479928636
GATS3i,0.905597389900988
GATS3m,0.8745766582804567
GATS3p,1.1087050499576965
GATS3s,0.7244601790650393
GATS3v,1.09431244440647
GATS4Z,0.9834710743801652
GATS4c,1.006547924884806
GATS4d,1.0334928229665072
GATS4i,1.093568627876258
GATS4m,0.9782055574973234
GATS4p,1.171646360858394
GATS4s,0.9892822091617274
GATS4v,1.1094515546255188
GATS5Z,0.9837575757575757
GATS5c,0.9517858546901302
GATS5d,0.9347368421052632
GATS5i,0.9373042025025288
GATS5m,0.9761846521414742
GATS5p,0.9330780616385491
GATS5s,1.0058934248428226
GATS5v,0.9529201648900764
GATS6Z,0.9761694616063548
GATS6c,0.8866377798609926
GATS6d,0.9872253449156873
GATS6i,0.880602322784848
GATS6m,0.9821526045900356
GATS6p,0.9382385058544648
GATS6s,0.9490563995886258
GATS6v,0.9569448985080512
GATS7Z,1.1102231102231102
GATS7c,0.8520122455504696
GATS7d,0.8814343551185656
GATS7i,1.1003108629229648
GATS7m,1.122989964080737
GATS7p,0.989475888946769
GATS7s,1.211350310886919
GATS7v,0.9808832271363258
GATS8Z,1.268939393939394
GATS8c,1.1567410648476204
GATS8d,0.9236842105263158
GATS8i,1.0775917017306929
GATS8m,1.2657137124648137
GATS8p,0.8972684109229746
GATS8s,1.3261316158605316
GATS8v,0.9656497335662299
MATS1Z,-0.03862150920974445
MATS1c,-0.6648005032821575
MATS1d,0.15944272445820445
MATS1i,0.07684248298149321
MATS1m,-0.0339291740895539
MATS1p,0.14574359053597027
MATS1s,-0.10969217459295415
MATS1v,0.11829467516584773
MATS2Z,0.12878787878787878
MATS2c,0.2096045527091432
MATS2d,-0.06395348837209294
MATS2i,0.28394820212197225
MATS2m,0.13217978069989395
MATS2p,0.03168207164686907
MATS2s,0.344755631334505
MATS2v,-0.030501104554955864
MATS3Z,-0.05981424413627804
MATS3c,-0.03271033012005249
MATS3d,-0.0758251561106155
MATS3i,-0.10881176020569137
MATS3m,-0.05524779077138354
MATS3p,-0.10174427264423931
MATS3s,-0.053985776433193175
MATS3v,-0.08453459337998243
MATS4Z,-0.04275711662075299
MATS4c,-0.11906868912639695
MATS4d,-0.09011164274322168
MATS4i,-0.2160903075283775
MATS4m,-0.04022140996946278
MATS4p,-0.19096182542155893
MATS4s,-0.12316025109699805
MATS4v,-0.11039567957420524
MATS5Z,0.058787878787878785
MATS5c,0.03126277642086484
MATS5d,-0.012631578947368433
MATS5i,-0.0037208821230270677
MATS5m,0.06208119808289167
MATS5p,0.013816592452959508
MATS5s,0.07310576860456378
MATS5v,0.012114325930224955
MATS6Z,0.04744042365401588
MATS6c,0.10052193294101683
MATS6d,-0.021716913643331632
MATS6i,0.16592361297027838
MATS6m,0.045517484775592476
MATS6p,0.04335956614453198
MATS6s,0.05140593457940518
MATS6v,0.03646274734724236
MATS7Z,-0.09285159285159286
MATS7c,0.09037484075690676
MATS7d,0.05870445344129554
MATS7i,0.011176937136793515
MATS7m,-0.09984044628360803
MATS7p,0.01613815096729376
MATS7s,-0.13060473141566745
MATS7v,0.001536876521622369
MATS8Z,-0.26496212121212126
MATS8c,-0.24553082554966704
MATS8d,0.033881578947368415
MATS8i,-0.012292497707935106
MATS8m,-0.2604800887774876
MATS8p,0.07838989767524297
MATS8s,-0.2248242006487488
MATS8v,-0.018581615755123116
MAXdNH,7.300154306239713
MAXsOH,8.911602588602726
MINdNH,7.300154306239713
MINsOH,8.911602588602726
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.854647584679356
SpAD_D,387.6443624104686
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.46958495215939156
SssNH2,0
SsssAs,0
SsssCH,-0.6253930066723528
SsssNH,0
SssssB,0
SssssC,-4.833771846140554
SssssN,0
TMPC10,982
TMWC10,141.72282856822443
TSRW10,67.09559665467843
VE1_Dt,5.51798608061002
VE2_Dt,0.17799955098741999
VE3_Dt,2.839415064740429
VR1_Dt,193.43702453802655
VR2_Dt,6.239904017355695
VR3_Dt,6.396354116405258
Xc-3dv,1.0103880845191626
Xc-4dv,0.013498731178900972
Xc-5dv,0.16648637506574784
Xc-6dv,0.0038967480399284353
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1916383190435099
Xch-7d,0.4215035516879976
Xp-0dv,16.04597438299588
Xp-1dv,9.229947317688685
Xp-2dv,7.195559582484137
Xp-3dv,5.063117613056113
Xp-4dv,3.547722572318111
Xp-5dv,2.488029840468715
Xp-6dv,1.436027565758182
Xp-7dv,0.8655297480480361
Xpc-4d,6.179334470364447
Xpc-5d,9.115874662912946
Xpc-6d,14.540511292738854
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,4
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,7.098453114928261
AATS0dv,11.673469387755102
AATS0pe,7.066385714285715
AATS0se,8.39377469387755
AATS1dv,9.607843137254902
AATS1pe,6.800941176470588
AATS1se,8.023089411764705
AATS2dv,9.244186046511627
AATS2pe,6.880069767441861
AATS2se,8.118261162790697
AATS3dv,6.245762711864407
AATS3pe,6.54310593220339
AATS3se,7.907648949152542
AATS4dv,6.136363636363637
AATS4pe,6.6579924242424235
AATS4se,8.066147878787879
AATS5dv,7.064
AATS5pe,6.919995200000001
AATS5se,8.354653024000001
AATS6dv,6.339805825242719
AATS6pe,6.812493203883496
AATS6se,8.223463067961166
AATS7dv,5.868131868131868
AATS7pe,6.858163736263736
AATS7se,8.272805406593406
AATS8dv,6.0875
AATS8pe,6.928319999999999
AATS8se,8.3531456
AATSC0Z,8.081632653061224
AATSC0c,0.030734556990876346
AATSC0d,0.7755102040816326
AATSC0i,2.7893192409909777
AATSC0m,38.97880198298287
AATSC0p,0.23272302809401993
AATSC0s,4.61879309546948
AATSC0v,44.82671021836576
AATSC1Z,-0.3121248499399756
AATSC1c,-0.020432348955688743
AATSC1d,0.12364945978391366
AATSC1i,0.21433821630580077
AATSC1m,-1.3225185582828747
AATSC1p,0.03391788971482595
AATSC1s,-0.5066454586369693
AATSC1v,5.302761124035165
AATSC2Z,1.0408163265306123
AATSC2c,0.006442103070786306
AATSC2d,-0.04959658281917412
AATSC2i,0.7920221836236124
AATSC2m,5.152209498055267
AATSC2p,0.007373147649951063
AATSC2s,1.5923549296320332
AATSC2v,-1.3672641752250825
AATSC3Z,-0.4833967485299205
AATSC3c,-0.0010053375052651323
AATSC3d,-0.05880318228986508
AATSC3i,-0.3035107363878313
AATSC3m,-2.1534926964750274
AATSC3p,-0.023678235220990926
AATSC3s,-0.24934913144319162
AATSC3v,-3.789407720871853
AATSC4Z,-0.3455473098330241
AATSC4c,-0.0036595234117841858
AATSC4d,-0.06988249845392702
AATSC4i,-0.6027448525805609
AATSC4m,-1.567782374676063
AATSC4p,-0.04444121426246679
AATSC4s,-0.568851717403102
AATSC4v,-4.948675137632458
