DLiP-ID,J0000C
SIC4,0.9051893365013922
SIC5,0.9051893365013922
SaaN,0
SaaO,0
SaaS,0
Sare,50.34
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,-0.19871056844889412
StCH,0
StsC,0
TIC0,88.13697697664149
TIC1,176.32552415560085
TIC2,218.90859697359198
TIC3,247.43792198657286
TIC4,255.43792198657292
TIC5,255.43792198657292
Vabc,355.6437840278578
WPol,36
apol,56.74244599999999
bpol,31.587553999999994
nRot,5
ABCGG,15.858808481741049
ATS0Z,1452.0
ATS0d,164.0
ATS0i,8441.238627286079
ATS0m,5862.853548449311
ATS0p,79.173434906678
ATS0s,341.6214849108367
ATS0v,11228.422962909553
ATS1Z,1442.0
ATS1d,202.0
ATS1i,7734.0603863516
ATS1m,5547.415239505599
ATS1p,97.8240408
ATS1s,162.7237654320988
ATS1v,14045.210146804013
ATS2Z,2432.0
ATS2d,306.0
ATS2i,14481.180390965546
ATS2m,9384.346125225311
ATS2p,145.11280140424503
ATS2s,431.925925925926
ATS2v,20326.1146284367
ATS3Z,2005.0
ATS3d,346.0
ATS3i,19483.87767144139
ATS3m,7141.5501935056
ATS3p,166.44325797413103
ATS3s,305.8395061728395
ATS3v,21714.02366986483
ATS4Z,2026.0
ATS4d,340.0
ATS4i,21951.193043084844
ATS4m,7317.1290840112
ATS4p,155.402679960262
ATS4s,370.8148148148148
ATS4v,20384.998301810094
ATS5Z,1925.0
ATS5d,304.0
ATS5i,20477.92103680598
ATS5m,6891.328634564799
ATS5p,139.70443330262103
ATS5s,411.3904320987654
ATS5v,19159.168597170705
ATS6Z,1864.0
ATS6d,275.0
ATS6i,17821.29225581348
ATS6m,6757.316489649599
ATS6p,131.20900133513098
ATS6s,374.96296296296293
ATS6v,17848.513173813728
ATS7Z,1455.0
ATS7d,261.0
ATS7i,17261.654165225307
ATS7m,5076.662666059199
ATS7p,125.930501063225
ATS7s,285.5817901234568
ATS7v,16241.452684406697
ATS8Z,1563.0
ATS8d,231.0
ATS8i,15629.647896975106
ATS8m,5706.104852257599
ATS8p,112.989000368376
ATS8s,410.34259259259255
ATS8v,14535.880491531703
C1SP1,0
C1SP2,0
C1SP3,3
C2SP1,0
C2SP2,11
C2SP3,3
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.35
GGI10,0.1652892561983471
JGI10,0.007870916961826053
JGT10,0.4523318509434847
Kier1,22.68
Kier2,10.85782272456871
Kier3,8.345679012345679
MAXdO,12.184904420133268
MAXsF,12.473123078451232
MID_C,41.58269079745854
MID_N,6.297097719951191
MID_O,1.7774763311696167
MID_X,5.050556532424746
MID_h,15.105211675131384
MINdO,12.184904420133268
MINsF,12.473123078451232
MPC10,79
MWC01,30.0
MWC02,4.962844630259907
MWC03,5.752572638825633
MWC04,6.61338421837956
MWC05,7.415175109613295
MWC06,8.27614021955846
MWC07,9.083529205109796
MWC08,9.943429159629076
MWC09,10.754129814173721
MWC10,11.613051303581544
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.084600000000004
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.41610040220442
SRW05,0.0
SRW06,6.88653164253051
SRW07,0.0
SRW08,8.427049641563272
SRW09,0.0
SRW10,10.001566622695764
SaaCH,15.992293265603077
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.6491151871103866
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3928999561512174
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.535826283062709
SssPH,0
SssSe,0
SsssB,0
SsssN,2.350447710843565
SsssP,0
VE1_A,4.875246476219774
VE1_D,5.2120883041883985
VE2_A,0.17411594557927762
VE2_D,0.18614601086387136
VE3_A,2.613790079577463
VE3_D,2.6806000187769037
VR1_A,199.1028995637038
VR1_D,168.80919716356783
VR2_A,7.11081784156085
VR2_D,6.028899898698851
VR3_A,6.323441191498874
VR3_D,6.158388483424891
WPath,2528
Xc-3d,2.869956032534292
Xc-4d,0.3535533905932738
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,19.98491689530906
Xp-1d,13.371124597668572
Xp-2d,12.86650673217015
Xp-3d,8.621601662386938
Xp-4d,7.499236542225945
Xp-5d,5.760936347264043
Xp-6d,3.607858266206577
Xp-7d,2.5147535037398434
ZMIC0,89.31644319876983
ZMIC1,54.566015121682646
ZMIC2,38.286313440013636
ZMIC3,31.721811601344903
ZMIC4,31.00728611579897
ZMIC5,31.00728611579897
nAcid,0
nAtom,50
nBase,1
nRing,3
piPC1,3.6375861597263857
piPC2,4.127134385045092
piPC3,4.465908118654584
piPC4,4.96109484853612
piPC5,5.376435145811989
piPC6,5.284471959725984
piPC7,5.436719689407155
piPC8,5.714763627165435
piPC9,5.479596713763548
AATS0Z,29.04
AATS0d,3.28
AATS0i,168.82477254572157
AATS0m,117.25707096898623
AATS0p,1.58346869813356
AATS0s,6.8324296982167345
AATS0v,224.56845925819107
AATS1Z,27.73076923076923
AATS1d,3.8846153846153846
AATS1i,148.73193050676153
AATS1m,106.6810622981846
AATS1p,1.881231553846154
AATS1s,3.1293031813865153
AATS1v,270.1001951308464
AATS2Z,26.725274725274726
AATS2d,3.3626373626373627
AATS2i,159.13385045017083
AATS2m,103.12468269478364
AATS2p,1.5946461692774179
AATS2s,4.746438746438747
AATS2v,223.3638970157879
AATS3Z,16.434426229508198
AATS3d,2.8360655737704916
AATS3i,159.70391533968353
AATS3m,58.53729666807869
AATS3p,1.3642889997879593
AATS3s,2.5068811981380286
AATS3v,177.98380057266255
AATS4Z,15.233082706766917
AATS4d,2.556390977443609
AATS4i,165.04656423372063
AATS4m,55.016008150460145
AATS4p,1.1684412027087367
AATS4s,2.7880813143971035
AATS4v,153.27066392338418
AATS5Z,15.909090909090908
AATS5d,2.512396694214876
AATS5i,169.23901683310726
AATS5m,56.95312921127933
AATS5p,1.1545820934100912
AATS5s,3.399920926436078
AATS5v,158.34023634025377
AATS6Z,17.42056074766355
AATS6d,2.5700934579439254
AATS6i,166.5541332319017
AATS6m,63.15249055747289
AATS6p,1.2262523489264578
AATS6s,3.504326756663205
AATS6v,166.80853433470773
AATS7Z,13.857142857142858
AATS7d,2.4857142857142858
AATS7i,164.3967063354791
AATS7m,48.34916824818285
AATS7p,1.1993381053640475
AATS7s,2.7198265726043505
AATS7v,154.68050175625424
AATS8Z,16.627659574468087
AATS8d,2.4574468085106385
AATS8i,166.27284996782026
AATS8m,60.7032431091234
AATS8p,1.202010642216766
AATS8s,4.365346729708431
AATS8v,154.63702650565642
AMID_C,1.4850960999092335
AMID_N,0.22489634714111398
AMID_O,0.06348129754177202
AMID_X,0.1803770190151695
AMID_h,0.5394718455404066
ATS0dv,430.44444444444446
ATS0pe,330.26599999999996
ATS0se,399.31700099999995
ATS1dv,357.33333333333337
ATS1pe,342.7595
ATS1se,407.71990399999993
ATS2dv,520.0
ATS2pe,609.6587
ATS2se,730.10844
ATS3dv,418.66666666666663
ATS3pe,745.7810000000001
ATS3se,923.2740959999999
ATS4dv,428.66666666666663
ATS4pe,803.6932999999999
ATS4se,1004.0195040000001
ATS5dv,436.66666666666663
ATS5pe,769.3905
ATS5se,951.4205100000001
ATS6dv,388.66666666666663
ATS6pe,684.0652000000001
ATS6se,840.8710199999999
ATS7dv,297.0
ATS7pe,636.9709999999999
ATS7se,794.7169819999999
ATS8dv,399.66666666666663
ATS8pe,586.4927
ATS8se,726.684448
ATSC0Z,536.0800000000002
ATSC0c,0.8786849809686111
ATSC0d,29.52
ATSC0i,140.8374202681572
ATSC0m,2509.520118623568
ATSC0p,14.77933134541968
ATSC0s,159.60535150891633
ATSC0v,2513.812061311125
ATSC1Z,23.43679999999997
ATSC1c,-0.6551605186372419
ATSC1d,-0.9007999999999958
ATSC1i,-9.855207694628376
ATSC1m,107.67087256378187
ATSC1p,0.5444484716503311
ATSC1s,-9.785765843621396
ATSC1v,66.24326169835084
ATSC2Z,178.49439999999998
ATSC2c,0.43787111831790315
ATSC2d,-5.206399999999998
ATSC2i,49.40294102872089
ATSC2m,845.7656089988067
ATSC2p,-1.9969415143506595
ATSC2s,106.237708127572
ATSC2v,-417.46108572333867
ATSC3Z,-112.91519999999997
ATSC3c,-0.3829958047228657
ATSC3d,-6.468799999999997
ATSC3i,-25.532762580675026
ATSC3m,-517.8991641067387
ATSC3p,-3.591946426802499
ATSC3s,5.040665226337458
ATSC3v,-740.1103432829739
ATSC4Z,212.3072
ATSC4c,0.3252283937301615
ATSC4d,-0.9231999999999996
ATSC4i,-53.65012263304821
ATSC4m,1017.3326164460779
ATSC4p,-1.9905853736750272
ATSC4s,35.61363501371743
ATSC4v,296.4189703650038
ATSC5Z,-35.7536
ATSC5c,-0.3932175415705702
ATSC5d,1.3215999999999986
ATSC5i,-20.641965528697014
ATSC5m,-145.0042491006095
ATSC5p,1.4284617340131758
ATSC5s,-41.74617836076818
ATSC5v,435.7780036327712
ATSC6Z,19.148799999999984
ATSC6c,0.4917727885980884
ATSC6d,-1.3727999999999996
ATSC6i,23.09767142602474
ATSC6m,61.46932480406936
ATSC6p,-0.950397703444395
ATSC6s,-15.331707373113858
ATSC6v,-325.4301077255282
ATSC7Z,-24.16799999999997
ATSC7c,-0.5388610867163566
ATSC7d,-1.0720000000000007
ATSC7i,-15.782199347285683
ATSC7m,-132.0247709923525
ATSC7p,-1.2328706841363268
ATSC7s,-21.524281721536347
ATSC7v,-258.4776132793863
ATSC8Z,139.1296
ATSC8c,0.3316385108276613
ATSC8d,3.3023999999999996
ATSC8i,27.202173411115474
ATSC8m,670.1450116932947
ATSC8p,0.695755886700562
ATSC8s,118.24123614540467
ATSC8v,-58.75322742252544
AXp-0d,0.7137470319753235
AXp-1d,0.4457041532556191
AXp-2d,0.31381723737000367
AXp-3d,0.19159114805304306
AXp-4d,0.12929718176251628
AXp-5d,0.0847196521656477
AXp-6d,0.05550551178779349
AXp-7d,0.03592505005342633
GATS1Z,0.7118986259226521
GATS1c,1.9562407509683724
GATS1d,1.2289582030435688
GATS1i,1.0277750879834024
GATS1m,0.7046986888455862
GATS1p,0.9651010495133064
GATS1s,0.5537557824227788
GATS1v,0.9558651935107538
GATS2Z,0.7824607119488478
GATS2c,0.6775709502391808
GATS2d,1.1400354388159266
GATS2i,0.8446468607719622
GATS2m,0.7654580113764601
GATS2p,1.1204087385103068
GATS2s,0.40297984404101733
GATS2v,1.0532451927419413
GATS3Z,0.936144531890273
GATS3c,1.0803607685135168
GATS3d,1.0000166600026654
GATS3i,0.7606045974124196
GATS3m,0.9281106378437033
GATS3p,1.0158796622304822
GATS3s,0.3949624983825775
GATS3v,1.1220424616246114
GATS4Z,0.7150837659736565
GATS4c,0.9077140538170632
GATS4d,0.9734702610183996
GATS4i,0.8234925516684211
GATS4m,0.7160096714823627
GATS4p,0.9158944089065254
GATS4s,0.4762428705927157
GATS4v,0.9596701717909305
GATS5Z,0.9503022245353782
GATS5c,1.2956628880521923
GATS5d,0.9396906985598782
GATS5i,0.9201276589004688
GATS5m,0.9532984705604155
GATS5p,0.8331067133872135
GATS5s,1.143524804244734
GATS5v,0.8777743036894028
GATS6Z,0.8290452533936208
GATS6c,0.7975390453025945
GATS6d,0.8997543246460501
GATS6i,0.7638942974008638
GATS6m,0.8433466678359063
GATS6p,0.8773027940355781
GATS6s,0.9567142739965728
GATS6v,1.0076111537463122
GATS7Z,0.8683405461871361
GATS7c,1.0581341019213784
GATS7d,0.916892502258356
GATS7i,0.870543768090745
GATS7m,0.8848804015319877
GATS7p,0.9331041021849802
GATS7s,0.8105583486829975
GATS7v,1.0670302753725334
GATS8Z,0.7978425735123686
GATS8c,0.6457771721155666
GATS8d,0.7857997462953352
GATS8i,0.6495048204498789
GATS8m,0.7926136447483044
GATS8p,0.8903531500928096
GATS8s,0.3807290758019315
GATS8v,1.0045679502403921
MATS1Z,0.04203735378186946
MATS1c,-0.7169372992545755
MATS1d,-0.029341254951010913
MATS1i,-0.06728439946423459
MATS1m,0.041254773926366034
MATS1p,0.03542163942212909
MATS1s,-0.058954102386257944
MATS1v,0.025338188530888192
MATS2Z,0.18294628815446598
MATS2c,0.27380521092222115
MATS2d,-0.09690580422287735
MATS2i,0.1927362276376561
MATS2m,0.1851773871514754
MATS2p,-0.07424020658557236
MATS2s,0.3657293853320487
MATS2v,-0.09124557338836102
MATS3Z,-0.0863242824046325
MATS3c,-0.17863682336512657
MATS3d,-0.08980852103603
MATS3i,-0.0743001891071912
MATS3m,-0.08457941986847592
MATS3p,-0.09960594000544731
MATS3s,0.012943465771705373
MATS3v,-0.12066292299645603
MATS4Z,0.14888586935178563
MATS4c,0.13914692532654
MATS4d,-0.011757034863581713
MATS4i,-0.14320923371486036
MATS4m,0.15240199431202853
MATS4p,-0.050634250532258646
MATS4s,0.08388556188778634
MATS4v,0.044329369271391326
MATS5Z,-0.027559720332847808
MATS5c,-0.18492018293830367
MATS5d,0.01849985442003178
MATS5i,-0.060564428157906025
MATS5m,-0.023876720793720378
MATS5p,0.03993911700139475
MATS5s,-0.10808213360548607
MATS5v,0.07163365869373413
MATS6Z,0.016691608310658034
MATS6c,0.2615275934845968
MATS6d,-0.021730871514322615
MATS6i,0.07663662387548562
MATS6m,0.011446006485518072
MATS6p,-0.030049470168589307
MATS6s,-0.04488790113890759
MATS6v,-0.060493839669804435
MATS7Z,-0.021468011171040538
MATS7c,-0.29202788603615126
MATS7d,-0.017292553877919743
MATS7i,-0.053361762862509494
MATS7m,-0.025052175553894152
MATS7p,-0.03972312849878018
MATS7s,-0.06421876124914119
MATS7v,-0.048963317364262966
MATS8Z,0.1380486240542059
MATS8c,0.20075848230812587
MATS8d,0.05950527590382285
MATS8i,0.1027371926337158
MATS8m,0.1420431380316365
MATS8p,0.025040572527148842
MATS8s,0.39406118874350177
MATS8v,-0.012432002055797826
MAXssS,-0.19871056844889412
MINssS,-0.19871056844889412
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.94304469901767
SpAD_D,374.00965577343845
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.340233948765382
SssNH2,0
SsssAs,0
SsssCH,0.055329769253379846
SsssNH,0
SssssB,0
SssssC,-4.352575962192025
SssssN,0
TMPC10,634
TMWC10,132.414256299131
TSRW10,62.84212217316728
VE1_Dt,5.216439785980891
VE2_Dt,0.18630142092788898
VE3_Dt,2.6814345530481676
VR1_Dt,169.16829036948923
VR2_Dt,6.041724656053186
VR3_Dt,6.160513437626214
Xc-3dv,1.0482338873185448
Xc-4dv,0.03306500356330541
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.30787104404421906
Xp-0dv,16.02313677421209
Xp-1dv,9.885274937872564
Xp-2dv,7.848555084627779
Xp-3dv,5.218376321731943
Xp-4dv,3.8003425636661023
Xp-5dv,2.604554395594294
Xp-6dv,1.396842838492166
Xp-7dv,0.8290085145146538
Xpc-4d,2.909575161210893
Xpc-5d,5.009904498385738
Xpc-6d,6.306506587440061
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.734150011272598
AATS0dv,8.60888888888889
AATS0pe,6.605319999999999
AATS0se,7.986340019999999
AATS1dv,6.871794871794872
AATS1pe,6.591528846153846
AATS1se,7.840767384615384
AATS2dv,5.714285714285714
AATS2pe,6.699546153846153
AATS2se,8.02316967032967
AATS3dv,3.431693989071038
AATS3pe,6.112959016393443
AATS3se,7.567820459016392
AATS4dv,3.2230576441102756
AATS4pe,6.042806766917293
AATS4se,7.54901882706767
AATS5dv,3.608815426997245
AATS5pe,6.358599173553719
AATS5se,7.862979421487605
AATS6dv,3.6323987538940807
AATS6pe,6.3931327102803746
AATS6se,7.8586076635514015
AATS7dv,2.8285714285714287
AATS7pe,6.066390476190475
AATS7se,7.5687331619047615
AATS8dv,4.25177304964539
AATS8pe,6.239284042553192
AATS8se,7.730685617021276
AATSC0Z,10.721600000000002
AATSC0c,0.017573699619372222
AATSC0d,0.5904
AATSC0i,2.816748405363144
AATSC0m,50.19040237247136
AATSC0p,0.2955866269083936
AATSC0s,3.1921070301783265
AATSC0v,50.2762412262225
AATSC1Z,0.4507076923076917
AATSC1c,-0.012599240743023883
AATSC1d,-0.017323076923076844
AATSC1i,-0.18952322489669954
AATSC1m,2.0705937031496515
AATSC1p,0.01047016291635252
AATSC1s,-0.18818780468502685
AATSC1v,1.273908878814439
AATSC2Z,1.961476923076923
AATSC2c,0.004811770530965969
AATSC2d,-0.05721318681318679
AATSC2i,0.5428894618540757
AATSC2m,9.294127571415459
AATSC2p,-0.021944412245611642
AATSC2s,1.1674473420612308
AATSC2v,-4.587484458498227
AATSC3Z,-0.925534426229508
AATSC3c,-0.003139309874777588
AATSC3d,-0.05302295081967211
AATSC3i,-0.20928493918586086
AATSC3m,-4.245075115629006
AATSC3p,-0.029442183826249992
AATSC3s,0.04131692808473326
AATSC3v,-6.066478223630933
AATSC4Z,1.5962947368421052
AATSC4c,0.002445326268647831
AATSC4d,-0.006941353383458643
AATSC4i,-0.40338438069961063
AATSC4m,7.649117416887804
AATSC4p,-0.014966807320864866
AATSC4s,0.26777169183246186
AATSC4v,2.2287140628947655
AATSC5Z,-0.29548429752066113
AATSC5c,-0.003249731748517109
