DLiP-ID,T006S9
MIC4,39.7039375
MIC5,39.7039375
MPC2,47
MPC3,59
MPC4,74
MPC5,94
MPC6,92
MPC7,99
MPC8,108
MPC9,121
Mare,0.9729999999999999
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18156025140621282
RPCG,0.11449550124657687
SIC0,0.24778309310799063
SIC1,0.5825422850942756
SIC2,0.7981516275928987
SIC3,0.90625
SIC4,0.9114583333333334
SIC5,0.9114583333333334
SaaN,8.84804966218833
SaaO,0
SaaS,0
Sare,62.27199999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.32564341966308
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,95.1487077534684
TIC1,223.69623747620184
TIC2,306.4902249956731
TIC3,348.0
TIC4,350.0
TIC5,350.0
Vabc,418.99630541662395
WPol,47
apol,69.89337599999999
bpol,38.39862400000002
nRot,8
ABCGG,17.637234785306827
ATS0Z,1320.0
ATS0d,196.0
ATS0i,10488.53787567347
ATS0m,5191.8052720000005
ATS0p,90.71972495516802
ATS0s,263.2222222222223
ATS0v,13205.031389302814
ATS1Z,1545.0
ATS1d,253.0
ATS1i,9825.726949874452
ATS1m,5802.1681309999985
ATS1p,119.370289586
ATS1s,190.33333333333331
ATS1v,17149.24897329219
ATS2Z,2258.0
ATS2d,409.0
ATS2i,18965.06417060494
ATS2m,8221.555698999999
ATS2p,185.809870023339
ATS2s,339.69444444444446
ATS2v,25514.11687596976
ATS3Z,2444.0
ATS3d,489.0
ATS3i,28166.394253153267
ATS3m,8511.549966999999
ATS3p,224.60184641171497
ATS3s,412.97222222222223
ATS3v,29456.88201164825
ATS4Z,2335.0
ATS4d,471.0
ATS4i,30268.55389488916
ATS4m,7938.227309999999
ATS4p,222.40919519165803
ATS4s,446.19444444444446
ATS4v,28567.194155072742
ATS5Z,2296.0
ATS5d,450.0
ATS5i,30173.72002484325
ATS5m,7902.798821999999
ATS5p,212.933620560148
ATS5s,462.5277777777778
ATS5v,27424.74443365845
ATS6Z,2267.0
ATS6d,421.0
ATS6i,28218.508960175757
ATS6m,7863.6357929999995
ATS6p,199.71833795105402
ATS6s,465.1666666666667
ATS6v,25977.731526238247
ATS7Z,2061.0
ATS7d,384.0
ATS7i,27547.009280197108
ATS7m,7040.401452
ATS7p,179.608079331054
ATS7s,453.0
ATS7v,23395.079309936278
ATS8Z,1724.0
ATS8d,336.0
ATS8i,23653.894262115165
ATS8m,5857.689902
ATS8p,153.59865851596
ATS8s,375.02777777777777
ATS8v,19845.233134744405
C1SP1,0
C1SP2,5
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,8
C3SP2,2
C3SP3,2
C4SP3,0
FCSP3,0.52
GGI10,0.09907152331394756
JGI10,0.0038104432043825982
JGT10,0.3759476443312376
Kier1,25.103673469387754
Kier2,12.630149388863739
Kier3,7.497845446710715
MAXdO,12.752555001199028
MID_C,52.19743035534355
MID_N,8.350053266696687
MID_O,5.189857187671869
MID_X,0.0
MID_h,13.539910454368556
MINdO,11.351966253730453
MPC10,111
MWC01,35.0
MWC02,5.10594547390058
MWC03,5.932245187448011
MWC04,6.785587645007929
MWC05,7.628031126930335
MWC06,8.484049972822984
MWC07,9.332115428902103
MWC08,10.188779270365272
MWC09,11.039283223998446
MWC10,11.896056343980838
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.654500000000003
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.556828061699537
SRW05,0.0
SRW06,7.0431599159883405
SRW07,0.0
SRW08,8.613775289262481
SRW09,0.0
SRW10,10.227417172661774
SaaCH,11.488678919131306
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.196521996579866
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5946951046604776
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.350762417569228
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9617377645502645
SsssP,0
VE1_A,4.8141069792636175
VE1_D,5.576821951297115
VE2_A,0.15044084310198805
VE2_D,0.17427568597803483
VE3_A,2.7347013714505164
VE3_D,2.8817698811695087
VR1_A,338.1427690735763
VR1_D,209.32475256871285
VR2_A,10.566961533549259
VR2_D,6.541398517772277
VR3_A,6.986619009814396
VR3_D,6.507037695851827
WPath,3547
Xc-3d,1.8855321746565754
Xc-4d,0.0
Xc-5d,0.2845177968644246
Xc-6d,0.0
Xp-0d,22.338288046437576
Xp-1d,15.580520035918413
Xp-2d,13.842555168098839
Xp-3d,11.101424559380773
Xp-4d,9.080382550961032
Xp-5d,7.592967112463167
Xp-6d,4.92961837141557
Xp-7d,3.5025072037041767
ZMIC0,107.42846856707591
ZMIC1,49.69398397687047
ZMIC2,30.670958593344352
ZMIC3,25.6875
ZMIC4,25.5625
ZMIC5,25.5625
nAcid,1
nAtom,64
nBase,0
nRing,4
piPC1,3.784189633918261
piPC2,4.2626798770413155
piPC3,4.68213122712422
piPC4,5.120983351265121
piPC5,5.593316354962674
piPC6,5.588885894177036
piPC7,5.766072375791697
piPC8,5.93373611789896
piPC9,6.140086579231219
AATS0Z,20.625
AATS0d,3.0625
AATS0i,163.88340430739797
AATS0m,81.12195737500001
AATS0p,1.4174957024245003
AATS0s,4.112847222222223
AATS0v,206.32861545785647
AATS1Z,23.059701492537314
AATS1d,3.7761194029850746
AATS1i,146.65264104290227
AATS1m,86.59952434328356
AATS1p,1.7816461132238806
AATS1s,2.8407960199004973
AATS1v,255.95893989988343
AATS2Z,18.357723577235774
AATS2d,3.3252032520325203
AATS2i,154.18751358215397
AATS2m,66.8419162520325
AATS2p,1.5106493497832438
AATS2s,2.7617434507678413
AATS2v,207.43184452007935
AATS3Z,13.886363636363637
AATS3d,2.778409090909091
AATS3i,160.03633098382537
AATS3m,48.36107935795454
AATS3p,1.276146854612017
AATS3s,2.346433080808081
AATS3v,167.36864779345595
AATS4Z,12.48663101604278
AATS4d,2.518716577540107
AATS4i,161.86392457159977
AATS4m,42.45041342245989
AATS4p,1.1893539849821284
AATS4s,2.3860665478312537
AATS4v,152.76574414477403
AATS5Z,12.41081081081081
AATS5d,2.4324324324324325
AATS5i,163.10118932347703
AATS5m,42.71783147027026
AATS5p,1.1509925435683677
AATS5s,2.5001501501501506
AATS5v,148.24186180355917
AATS6Z,13.028735632183908
AATS6d,2.4195402298850577
AATS6i,162.17533885158483
AATS6m,45.19330915517241
AATS6p,1.1478065399485864
AATS6s,2.673371647509579
AATS6v,149.2973076220589
AATS7Z,12.41566265060241
AATS7d,2.3132530120481927
AATS7i,165.94583903733198
AATS7m,42.41205693975903
AATS7p,1.0819763815123735
AATS7s,2.7289156626506026
AATS7v,140.93421271045952
AATS8Z,12.140845070422536
AATS8d,2.3661971830985915
AATS8i,166.5767201557406
AATS8m,41.25133733802817
AATS8p,1.0816806937743664
AATS8s,2.6410406885758997
AATS8v,139.75516292073524
AMID_C,1.631169698604486
AMID_N,0.26093916458427147
AMID_O,0.1621830371147459
AMID_X,0.0
AMID_h,0.4231222016990174
ATS0dv,400.0
ATS0pe,389.9097000000001
ATS0se,484.3654399999999
ATS1dv,387.0
ATS1pe,428.1975
ATS1se,513.749012
ATS2dv,498.0
ATS2pe,763.4603
ATS2se,932.628028
ATS3dv,445.0
ATS3pe,1055.1695
ATS3se,1316.177588
ATS4dv,415.0
ATS4pe,1111.9315000000001
ATS4se,1395.5350239999998
ATS5dv,456.0
ATS5pe,1093.9147
ATS5se,1378.2574399999999
ATS6dv,458.0
ATS6pe,1037.9477000000002
ATS6se,1303.851756
ATS7dv,403.0
ATS7pe,1001.2062
ATS7se,1259.499656
ATS8dv,345.0
ATS8pe,855.1732999999999
ATS8se,1076.7159120000001
ATSC0Z,464.4375
ATSC0c,1.1117706157651788
ATSC0d,33.4375
ATSC0i,93.50617915866985
ATSC0m,2213.9749417499997
ATSC0p,14.390287319583997
ATSC0s,95.30381944444444
ATSC0v,3219.478301323221
ATSC1Z,20.2294921875
ATSC1c,-0.6640574444213654
ATSC1d,7.2138671875
ATSC1i,-12.87734442126712
ATSC1m,97.81067610546836
ATSC1p,-0.03353143283200294
ATSC1s,-0.2199707031249971
ATSC1v,69.86623848908798
ATSC2Z,-24.5283203125
ATSC2c,0.30484139278957867
ATSC2d,-8.5126953125
ATSC2i,-8.629061160968716
ATSC2m,-129.5077707382816
ATSC2p,-2.068612684017004
ATSC2s,28.5341525607639
ATSC2v,-479.4405590503857
ATSC3Z,-102.578125
ATSC3c,-0.17797558464624677
ATSC3d,-9.046875
ATSC3i,-10.589573539211383
ATSC3m,-482.9429035625001
ATSC3p,-1.4718471907970012
ATSC3s,-19.917100694444457
ATSC3v,-457.87425551017316
ATSC4Z,-144.9658203125
ATSC4c,-0.1558605426295427
ATSC4d,-7.0751953125
ATSC4i,-12.723340952753354
ATSC4m,-688.6576974882812
ATSC4p,-3.2487584133140004
ATSC4s,-23.43546549479167
ATSC4v,-818.2494218090085
ATSC5Z,23.2978515625
ATSC5c,0.09596677602688633
ATSC5d,-2.8740234375
ATSC5i,10.03312341726253
ATSC5m,111.05652694140628
ATSC5p,0.35608996016800054
ATSC5s,-0.4711100260416732
ATSC5v,152.58218654911707
ATSC6Z,33.716796875
ATSC6c,0.11300530087631369
ATSC6d,-2.439453125
ATSC6i,-32.82377750286721
ATSC6m,148.1061995546876
ATSC6p,-3.3561354127499987
ATSC6s,4.622775607638886
ATSC6v,-394.12419046769537
ATSC7Z,-30.603515625
ATSC7c,-0.04910192111322993
ATSC7d,5.583984375
ATSC7i,-0.40182380537248896
ATSC7m,-138.56330091406244
ATSC7p,0.08735369863800191
ATSC7s,-28.53369140625001
ATSC7v,-18.830314204634078
ATSC8Z,-37.626953125
ATSC8c,0.15176471289270832
ATSC8d,3.404296875
ATSC8i,15.48170674653473
ATSC8m,-170.5984997578124
ATSC8p,1.665084280888001
ATSC8s,-29.90326605902778
ATSC8v,109.82522015686442
AXp-0d,0.6980715014511742
AXp-1d,0.44515771531195464
AXp-2d,0.2945224503850817
AXp-3d,0.18815973829458937
AXp-4d,0.12270787231028421
AXp-5d,0.08077624587726773
AXp-6d,0.053582808384951844
AXp-7d,0.035378860643476534
GATS1Z,0.8665272748088383
GATS1c,1.558095399940773
GATS1d,0.9420560747663551
GATS1i,1.397885473132126
GATS1m,0.8726215283924802
GATS1p,1.162544147278728
GATS1s,0.6082863757539835
GATS1v,1.0608364858572568
GATS2Z,0.9572555313764683
GATS2c,0.7798390728974948
GATS2d,1.3939366309550947
GATS2i,1.2141547767561265
GATS2m,0.9651858569536265
GATS2p,1.147265809895249
GATS2s,0.4199449503375624
GATS2v,1.1127114574677417
GATS3Z,1.0373986126913055
GATS3c,0.89539575273577
GATS3d,1.2150382327952423
GATS3i,1.0749899003040249
GATS3m,1.0389531738069535
GATS3p,1.0495155973009038
GATS3s,0.8514486333413377
GATS3v,1.0559573830753914
GATS4Z,1.0764790079425905
GATS4c,0.8690291196183179
GATS4d,1.0478484681893148
GATS4i,1.0361065516814798
GATS4m,1.077427607154068
GATS4p,1.0693019166868594
GATS4s,0.9896509281452729
GATS4v,1.079106484989528
GATS5Z,0.9627339087169527
GATS5c,0.8334267169898406
GATS5d,1.0133468047486738
GATS5i,0.9143922526707725
GATS5m,0.9632167930174875
GATS5p,0.9751457399954974
GATS5s,0.9799031566405646
GATS5v,0.9721946945448968
GATS6Z,0.9623988974426796
GATS6c,0.9574403076022964
GATS6d,0.9799548823718981
GATS6i,1.078586271134578
GATS6m,0.9639357090998895
GATS6p,1.0748944945887924
GATS6s,1.070871978165212
GATS6v,1.0326397709808932
GATS7Z,1.0561746379948538
GATS7c,1.192993252205006
GATS7d,0.8285553428667942
GATS7i,0.9418558537554594
GATS7m,1.0503844588712488
GATS7p,0.9307646607661536
GATS7s,1.4266754603805512
GATS7v,0.9458710072652332
GATS8Z,1.0665559769598618
GATS8c,1.1440003915909862
GATS8d,0.9221534816374886
GATS8i,0.8676557073926262
GATS8m,1.0603887845820805
GATS8p,0.8746535811189774
GATS8s,1.4133820135495547
GATS8v,0.9250863270107529
MATS1Z,0.04160666188636952
MATS1c,-0.5705525222601233
MATS1d,0.20608174082856742
MATS1i,-0.13155009669461593
MATS1m,0.042200610237906375
MATS1p,-0.0022258086082946912
MATS1s,-0.002204751812483233
MATS1v,0.02072941427337266
MATS2Z,-0.02747991549354331
MATS2c,0.14267031113581097
MATS2d,-0.1324671377554897
MATS2i,-0.04801734006087836
MATS2m,-0.03043672982082161
MATS2p,-0.07479706911731043
MATS2s,0.1557863978311885
MATS2v,-0.0774861586216092
MATS3Z,-0.0803146523776318
MATS3c,-0.058212002996926145
MATS3d,-0.0983857264231096
MATS3i,-0.04118181331871525
MATS3m,-0.07932140422359168
MATS3p,-0.03719294468578345
MATS3s,-0.07599466750573414
MATS3v,-0.05171636945277575
MATS4Z,-0.10682593586485867
MATS4c,-0.04797990237322434
MATS4d,-0.07241741216452596
MATS4i,-0.04656924762424926
MATS4m,-0.10645573738199304
MATS4p,-0.0772656245482892
MATS4s,-0.08415920914648435
MATS4v,-0.08698383919842428
MATS5Z,0.01735389002244069
MATS5c,0.029861660886903733
MATS5d,-0.029734781510482443
MATS5i,0.0371196684818822
MATS5m,0.017353202397064227
MATS5p,0.008560487735677424
MATS5s,-0.0017100951940190723
MATS5v,0.01639557217656666
MATS6Z,0.02670236675498881
MATS6c,0.037386460434382776
MATS6d,-0.026834246428187776
MATS6i,-0.12911567634248247
MATS6m,0.02460544719232835
MATS6p,-0.08578290232650422
MATS6s,0.01784116594585482
MATS6v,-0.04502754978121434
MATS7Z,-0.025404808576250906
MATS7c,-0.01702766819310064
MATS7d,0.06438464136921518
MATS7i,-0.0016567891313957657
MATS7m,-0.024129449040153083
MATS7p,0.0023403656693370967
MATS7s,-0.11543022440431189
MATS7v,-0.002254986521355576
MATS8Z,-0.036514335643791425
MATS8c,0.06152437957088544
MATS8d,0.04588653415822035
MATS8i,0.07462256194304721
MATS8m,-0.03472914856877351
MATS8p,0.05215048902757425
MATS8s,-0.14141645574329484
MATS8v,0.015374755206326631
MAXaaN,4.692579865664628
MAXsOH,9.32564341966308
MINaaN,4.155469796523702
MINsOH,9.32564341966308
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.100566117801215
SpAD_D,457.9426212994066
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,8.588096908334588
SssNH2,0
SsssAs,0
SsssCH,0.39734942838099974
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,872
TMWC10,143.39209367335647
TSRW10,67.70386031665345
VE1_Dt,5.559293750718261
VE2_Dt,0.17372792970994566
VE3_Dt,2.8786218867479243
VR1_Dt,211.5575551991757
VR2_Dt,6.611173599974241
VR3_Dt,6.517647899873046
Xc-3dv,0.9348404661138339
Xc-4dv,0.0
Xc-5dv,0.10320915688024587
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3367701210266095
Xch-7d,0.42815235012539116
Xp-0dv,18.50232770949659
Xp-1dv,11.703912871251527
Xp-2dv,8.98165884443188
Xp-3dv,6.7087475888005965
Xp-4dv,4.887120478266742
Xp-5dv,3.641589604865577
Xp-6dv,2.1179637083756466
Xp-7dv,1.3674846714813769
Xpc-4d,3.889714674406263
Xpc-5d,5.767663966525695
Xpc-6d,8.444288068701432
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,67
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,4
nSpiro,0
naRing,2
piPC10,5.923085326584473
AATS0dv,6.25
AATS0pe,6.092339062500002
AATS0se,7.568209999999999
AATS1dv,5.776119402985074
AATS1pe,6.391007462686567
AATS1se,7.6678957014925375
AATS2dv,4.048780487804878
AATS2pe,6.206994308943089
AATS2se,7.58234169105691
AATS3dv,2.528409090909091
AATS3pe,5.99528125
AATS3se,7.47828175
AATS4dv,2.2192513368983957
AATS4pe,5.946157754010696
AATS4se,7.462754139037432
AATS5dv,2.464864864864865
AATS5pe,5.9130524324324325
AATS5se,7.450040216216215
AATS6dv,2.632183908045977
AATS6pe,5.9652166666666675
AATS6se,7.493400896551725
AATS7dv,2.427710843373494
AATS7pe,6.03136265060241
AATS7se,7.587347325301205
AATS8dv,2.4295774647887325
AATS8pe,6.022347183098591
AATS8se,7.582506422535212
AATSC0Z,7.2568359375
AATSC0c,0.01737141587133092
AATSC0d,0.5224609375
AATSC0i,1.4610340493542164
AATSC0m,34.593358464843746
AATSC0p,0.22484823936849996
AATSC0s,1.4891221788194444
AATSC0v,50.304348458175326
AATSC1Z,0.3019327192164179
AATSC1c,-0.009911305140617393
AATSC1d,0.10766965951492537
AATSC1i,-0.19219917046667342
AATSC1m,1.4598608373950501
AATSC1p,-0.0005004691467463125
AATSC1s,-0.003283144822761151
AATSC1v,1.0427796789416115
AATSC2Z,-0.19941723831300814
AATSC2c,0.002478385307232347
AATSC2d,-0.0692089049796748
AATSC2i,-0.07015496878836354
AATSC2m,-1.0529087051892814
AATSC2p,-0.016817989300951252
AATSC2s,0.2319849801688122
AATSC2v,-3.897890723986875
AATSC3Z,-0.5828302556818182
AATSC3c,-0.0010112249127627658
AATSC3d,-0.05140269886363636
AATSC3i,-0.06016803147279195
AATSC3m,-2.743993770241478
AATSC3p,-0.008362768129528415
AATSC3s,-0.11316534485479805
AATSC3v,-2.6015582699441655
AATSC4Z,-0.7752182904411765
AATSC4c,-0.0008334788375911373
AATSC4d,-0.03783526905080214
AATSC4i,-0.06803925643183611
AATSC4m,-3.682661483894552
AATSC4p,-0.017373039643390376
AATSC4s,-0.12532334489193409
AATSC4v,-4.375665357267425
AATSC5Z,0.12593433277027027
AATSC5c,0.0005187393298750612
AATSC5d,-0.015535261824324324
AATSC5i,0.054233099552770433
AATSC5m,0.6003055510346286
AATSC5p,0.0019248105955027056
