DLiP-ID,C0004G
DLiP-Mol-ID,30261
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H14O2/c1-18-15-10-8-14(9-11-15)16(17)12-7-13-5-3-2-4-6-13/h2-12H,1H3/b12-7+"
Standard Inchi Key(RDKit),KJHHAPASNNVTSN-KPKJPENVSA-N
Canonical SMILES(RDKit),COc1ccc(C(=O)/C=C/c2ccccc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),238.286
MW Monoisotopic(RDKit),238.099379688
MolLogP(RDKit),3.5913
XLogP(SDF),
XLogP(CDK),3.763
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),26.3
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.600695036860606
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,16986.024465179522
qed,0.6006950368606063
Chi0,12.794682450997078
Chi1,8.792024997884274
TPSA,26.3
Chi0n,10.167349542013612
Chi0v,10.167349542013612
Chi1n,5.709230991019564
Chi1v,5.709230991019564
Chi2n,3.8367692461896836
Chi2v,3.8367692461896836
Chi3n,2.6012669630933463
Chi3v,2.6012669630933463
Chi4n,1.5875725831936558
Chi4v,1.5875725831936558
