DLiP-ID,J00005
DLiP-Mol-ID,26683
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H21ClF3N3O/c21-16-5-1-3-14(11-16)13-27-9-7-17(8-10-27)25-19(28)26-18-6-2-4-15(12-18)20(22,23)24/h1-6,11-12,17H,7-10,13H2,(H2,25,26,28)"
Standard Inchi Key(RDKit),VKWPMMIKZVOWQM-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1cccc(C(F)(F)F)c1)NC1CCN(Cc2cccc(Cl)c2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),411.855
MW Monoisotopic(RDKit),411.132524632
MolLogP(RDKit),5.1449
XLogP(SDF),
XLogP(CDK),4.569
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),44.37
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.730798632428519
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,DCN1/UBE2M
Common Target Pref Name,DCN1/UBE2M
RDKit Descriptors
Ipc,1577793.1077105664
qed,0.7307986324285185
Chi0,20.148053602125593
Chi1,13.2918449013236
TPSA,44.370000000000005
Chi0n,15.099006106640102
Chi0v,15.854935052658558
Chi1n,9.01019590550855
