DLiP-ID,C001IB
MZ,0.6744186046511629
Mi,1.1101826854544956
Mm,0.6396984934352812
Mp,0.7084845286171843
Mv,0.6702785017443044
SZ,29.000000000000004
Si,47.73785547454331
Sm,27.507035217717092
Sp,30.464834730538925
Sv,28.821975575005087
nB,0
nC,21
nF,0
nH,18
nI,0
nN,2
nO,2
nP,0
nS,0
nX,0
ABC,19.339172262220554
AMW,7.677600646883732
IC0,1.4426062452994097
IC1,2.799141029729263
IC2,3.6013753520873424
IC3,4.766624569199765
IC4,5.176151091861087
IC5,5.315685975582017
MID,50.8623727286425
Mpe,0.9677154582763335
Mse,0.9994918613120143
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,99.96940000000001
SdO,24.53091234790008
SdS,0
Spe,41.611764705882344
SsF,0
SsI,0
Sse,42.978150036416615
StN,0
fMF,0.5116279069767442
nBr,0
nCl,0
AMID,2.0344949091457
BIC0,0.24841020820340698
BIC1,0.481999303865089
BIC2,0.6201403910080528
BIC3,0.8207909854269596
BIC4,0.8913095826468145
BIC5,0.9153368524785491
CIC0,3.983658509402688
CIC1,2.6271237249728348
CIC2,1.8248894026147555
CIC3,0.659640185502333
CIC4,0.2501136628410112
CIC5,0.11057877912008074
GGI1,5.0
GGI2,2.222222222222223
GGI3,1.5625
GGI4,1.1955555555555557
GGI5,0.5972222222222221
GGI6,0.3281632653061224
GGI7,0.2534722222222222
GGI8,0.20131015369110605
GGI9,0.14687500000000003
JGI1,0.18518518518518512
JGI2,0.06172839506172842
JGI3,0.044642857142857144
JGI4,0.038566308243727594
JGI5,0.01990740740740741
JGI6,0.0117201166180758
JGI7,0.009748931623931626
JGI8,0.00915046153141391
JGI9,0.008159722222222223
MIC0,12.772502288853097
MIC1,23.897490370543157
MIC2,33.53312681638604
MIC3,38.70195091421741
MIC4,40.74289318394374
MIC5,41.580800160687936
MPC2,36
MPC3,44
MPC4,54
MPC5,64
MPC6,58
MPC7,62
MPC8,64
MPC9,69
Mare,0.9789767441860467
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16749388443408247
RPCG,0.13276327332630175
SIC0,0.2658562216392644
SIC1,0.5158504341874738
SIC2,0.6636932613666873
SIC3,0.878435679915779
SIC4,0.9539068449204812
SIC5,0.9796215658249519
SaaN,0
SaaO,0
SaaS,0
Sare,42.09600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,62.032068547874616
TIC1,120.36306427835831
TIC2,154.8591401397557
TIC3,204.9648564755899
TIC4,222.57449695002674
TIC5,228.57449695002674
Vabc,312.57569847878096
WPol,35
apol,50.87627399999999
bpol,20.933725999999997
nRot,4
ABCGG,14.947603151523563
ATS0Z,1000.0
ATS0d,144.0
ATS0i,6784.581911551482
ATS0m,3952.1637929999997
ATS0p,70.276340287282
ATS0s,203.94444444444446
ATS0v,10372.77223686475
ATS1Z,1130.0
ATS1d,176.0
ATS1i,6469.244463858997
ATS1m,4308.778347000002
ATS1p,87.87723356000004
ATS1s,151.22222222222223
ATS1v,12793.073677145332
ATS2Z,1597.0
ATS2d,264.0
ATS2i,10588.939104158439
ATS2m,5995.401667999996
ATS2p,126.05728094454693
ATS2s,242.44444444444449
ATS2v,17881.436175829866
ATS3Z,1696.0
ATS3d,286.0
ATS3i,14269.67444879909
ATS3m,6158.005683
ATS3p,137.85521805079193
ATS3s,305.33333333333326
ATS3v,19087.288034850983
ATS4Z,1565.0
ATS4d,264.0
ATS4i,15432.872444608882
ATS4m,5644.454023
ATS4p,121.97533469098
ATS4s,325.30555555555554
ATS4v,16854.790938102225
ATS5Z,1462.0
ATS5d,237.0
ATS5i,13085.764358529892
ATS5m,5310.700853999999
ATS5p,111.25683751503699
ATS5s,304.4999999999999
ATS5v,15802.82537722665
ATS6Z,1352.0
ATS6d,222.0
ATS6i,12055.51713736399
ATS6m,4874.4380439999995
ATS6p,112.06437422564098
ATS6s,274.27777777777777
ATS6v,15525.0727179187
ATS7Z,1239.0
ATS7d,223.0
ATS7i,12001.162836601332
ATS7m,4444.027586
ATS7p,112.697770557037
ATS7s,223.00000000000006
ATS7v,15107.76333673857
ATS8Z,1134.0
ATS8d,197.0
ATS8i,11507.084443860387
ATS8m,4003.9163099999996
ATS8p,102.19808602849
ATS8s,239.61111111111117
ATS8v,13477.338397875676
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.047619047619047616
GGI10,0.09101112131415162
JGI10,0.006067408087610108
JGT10,0.39487679312415946
Kier1,19.753086419753085
Kier2,9.796296296296296
Kier3,6.0
MAXdO,12.32282876348172
MID_C,43.22600735702496
MID_N,4.072163087652191
MID_O,3.564202283965338
MID_X,0.0
MID_h,7.636365371617528
MINdO,12.208083584418361
MPC10,69
MWC01,27.0
MWC02,4.844187086458591
MWC03,5.659482215759621
MWC04,6.505784060128229
MWC05,7.333676395657684
MWC06,8.181720455128108
MWC07,9.0142038261485
MWC08,9.86250929580757
MWC09,10.69740723991905
MWC10,11.54567335143003
NaaCH,13
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.499620000000003
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.769641976852503
SRW07,0.0
SRW08,8.325306029752582
SRW09,0.0
SRW10,9.918129829272997
SaaCH,23.447880704501443
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.444640604756878
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.37685499778934073
SdssS,0
SsCH3,1.9409875831773378
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.679100424120265
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.631269428185082
VE1_D,4.931112454907511
VE2_A,0.18525077712740326
VE2_D,0.19724449819630047
VE3_A,2.449121736947337
VE3_D,2.511855344556263
VR1_A,160.01396764957218
VR1_D,143.40147597117357
VR2_A,6.4005587059828875
VR2_D,5.736059038846943
VR3_A,5.991551841107576
VR3_D,5.881938952672714
WPath,1696
Xc-3d,1.501661279183041
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,17.648053602125596
Xp-1d,12.114193540729627
Xp-2d,10.754576404365842
Xp-3d,8.537910614407663
Xp-4d,6.967984953245938
Xp-5d,5.402474258240684
Xp-6d,3.140167850391123
Xp-7d,2.169221169921298
ZMIC0,79.26638617691738
ZMIC1,63.797905168218804
ZMIC2,40.94301673057872
ZMIC3,28.178219577545736
ZMIC4,23.976471824044864
ZMIC5,22.382860310229937
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.22683374526818
piPC3,4.738389029774314
piPC4,5.248995811215326
piPC5,5.728678318626197
piPC6,5.683792329779699
piPC7,5.950805299760354
piPC8,6.152998616790501
piPC9,6.467601671705287
AATS0Z,23.25581395348837
AATS0d,3.3488372093023258
AATS0i,157.78097468724377
AATS0m,91.91078588372092
AATS0p,1.6343334950530697
AATS0s,4.742894056847546
AATS0v,241.22726132243605
AATS1Z,25.11111111111111
AATS1d,3.911111111111111
AATS1i,143.76098808575549
AATS1m,95.75062993333339
AATS1p,1.9528274124444454
AATS1s,3.360493827160494
AATS1v,284.29052615878516
AATS2Z,22.180555555555557
AATS2d,3.6666666666666665
AATS2i,147.0685986688672
AATS2m,83.26946761111105
AATS2p,1.750795568674263
AATS2s,3.3672839506172845
AATS2v,248.35328021985924
AATS3Z,18.236559139784948
AATS3d,3.075268817204301
AATS3i,153.43735966450635
AATS3m,66.21511487096774
AATS3p,1.4823141725891607
AATS3s,3.2831541218637983
AATS3v,205.23965628872025
AATS4Z,16.302083333333332
AATS4d,2.75
AATS4i,160.75908796467584
AATS4m,58.79639607291667
AATS4p,1.2705764030310418
AATS4s,3.3885995370370368
AATS4v,175.57073893856486
AATS5Z,17.829268292682926
AATS5d,2.8902439024390243
AATS5i,159.5824921771938
AATS5m,64.7646445609756
AATS5p,1.3567907014028902
AATS5s,3.71341463414634
AATS5v,192.7173826491055
AATS6Z,17.558441558441558
AATS6d,2.883116883116883
AATS6i,156.56515762810375
AATS6m,63.30439018181818
AATS6p,1.4553814834498828
AATS6s,3.562049062049062
AATS6v,201.62432101193116
AATS7Z,15.884615384615385
AATS7d,2.858974358974359
AATS7i,153.8610620077094
AATS7m,56.97471264102564
AATS7p,1.4448432122697052
AATS7s,2.85897435897436
AATS7v,193.68927354793038
AATS8Z,15.324324324324325
AATS8d,2.6621621621621623
AATS8i,155.50114113324847
AATS8m,54.10697716216216
AATS8p,1.3810552166012162
AATS8s,3.2379879879879887
AATS8v,182.12619456588752
AMID_C,1.7290402942809984
AMID_N,0.16288652350608765
AMID_O,0.1425680913586135
AMID_X,0.0
AMID_h,0.30545461486470116
ATS0dv,334.0
ATS0pe,265.82289999999995
ATS0se,326.389892
ATS1dv,340.0
ATS1pe,288.24050000000005
ATS1se,343.94130799999976
ATS2dv,456.0
ATS2pe,453.6862000000001
ATS2se,547.1245279999999
ATS3dv,459.0
ATS3pe,578.6485000000002
ATS3se,707.70118
ATS4dv,425.0
ATS4pe,593.5196
ATS4se,734.7894679999999
ATS5dv,390.0
ATS5pe,520.1709999999999
ATS5se,639.3510399999999
ATS6dv,346.0
ATS6pe,484.0742000000001
ATS6se,594.2946079999999
ATS7dv,297.0
ATS7pe,468.14399999999995
ATS7se,580.302808
ATS8dv,288.0
ATS8pe,446.2551
ATS8se,552.3801679999999
ATSC0Z,295.90697674418595
ATSC0c,0.6399130046394272
ATSC0d,23.441860465116278
ATSC0i,64.76751939926157
ATSC0m,1413.662170465116
ATSC0p,10.08110177279186
ATSC0s,67.25193798449612
ATSC0v,2190.9548346599618
ATSC1Z,5.446187128177385
ATSC1c,-0.44268652864397495
ATSC1d,5.7934018388318
ATSC1i,2.1407640144939837
ATSC1m,28.08335532720382
ATSC1p,0.5076901992786134
ATSC1s,-5.262364040622556
ATSC1v,106.36409670024769
ATSC2Z,4.085992428339637
ATSC2c,0.20872698041547735
ATSC2d,-6.321254732287727
ATSC2i,-14.661842206290903
ATSC2m,8.628948314223887
ATSC2p,-1.8844174622136465
ATSC2s,7.759028904512947
ATSC2v,-351.38123442020293
ATSC3Z,-75.05462412114656
ATSC3c,-0.12490191422576216
ATSC3d,-4.1416982152514885
ATSC3i,-35.067995378594425
ATSC3m,-366.33902751757705
ATSC3p,-4.822684956394721
ATSC3s,-5.825250886365001
ATSC3v,-885.6439016378573
ATSC4Z,41.34721471065441
ATSC4c,0.19599326849152968
ATSC4d,-2.6608977825851814
ATSC4i,-2.7363995207715064
ATSC4m,196.53517426392648
ATSC4p,-0.34917120562271264
ATSC4s,-0.6832672315365704
ATSC4v,143.1054025606817
ATSC5Z,-23.822606814494318
ATSC5c,-0.280981964863234
ATSC5d,-0.2612222823147645
ATSC5i,11.211246494132109
ATSC5m,-101.13558886371018
ATSC5p,1.624769016731451
ATSC5s,-19.63677062676522
ATSC5v,260.90281709892565
ATSC6Z,-78.11249323958896
ATSC6c,0.235742391010319
ATSC6d,0.8599242833964306
ATSC6i,23.04281587220291
ATSC6m,-363.5694510886966
ATSC6p,1.7788475346964587
ATSC6s,-18.5054083288264
ATSC6v,-27.27006745173673
ATSC7Z,-20.970795024337477
ATSC7c,-0.12107825976907383
ATSC7d,-3.7084910762574372
ATSC7i,-9.17049263520115
ATSC7m,-97.84360035532725
ATSC7p,-0.3378930462443744
ATSC7s,-10.44149990986119
ATSC7v,-121.6172364030126
ATSC8Z,-57.93293672255273
ATSC8c,-0.05641086538862505
ATSC8d,-2.4115738236884807
ATSC8i,-19.29594788914432
ATSC8m,-289.49366735857217
ATSC8p,-3.5472413653521784
ATSC8s,24.952737215311583
ATSC8v,-750.1443610385081
AXp-0d,0.7059221440850239
AXp-1d,0.44867383484183804
AXp-2d,0.2987382334546067
AXp-3d,0.1940434230547196
AXp-4d,0.12903675839344328
AXp-5d,0.08441366028501068
AXp-6d,0.0541408250067435
AXp-7d,0.034987438224537065
GATS1Z,0.7633029445666984
GATS1c,1.6724043724105278
GATS1d,0.8162037037037037
GATS1i,1.0318688934439388
GATS1m,0.7667668568297551
GATS1p,0.89270673790377
GATS1s,0.5647641186226858
GATS1v,0.8458339111643749
GATS2Z,0.8289485748716339
GATS2c,0.7517430231970061
GATS2d,1.34375
GATS2i,1.1596456163142972
GATS2m,0.8374168246780185
GATS2p,1.06602518757849
GATS2s,0.5397063249636587
GATS2v,1.0181975117134496
GATS3Z,1.048498646195658
GATS3c,1.2322709553778588
GATS3d,1.0884856630824373
GATS3i,1.266066455877469
GATS3m,1.0509629354818153
GATS3p,1.1689951560112393
GATS3s,0.9386413227708978
GATS3v,1.1212781415835607
GATS4Z,0.9795096864193653
GATS4c,1.2282292395827645
GATS4d,1.1197916666666667
GATS4i,1.0313921698092918
GATS4m,0.9750491527549603
GATS4p,0.963453188563785
GATS4s,1.268189393502776
GATS4v,0.9225922203003242
GATS5Z,1.0844294630465956
GATS5c,1.7002728227932908
GATS5d,1.1034044715447155
GATS5i,0.9304222730668354
GATS5m,1.0713428777626164
GATS5p,0.851043151954837
GATS5s,1.7846978665740778
GATS5v,0.8510384368198038
GATS6Z,1.1382569803663802
GATS6c,0.9778543947541063
GATS6d,0.9191017316017316
GATS6i,0.8071609591879867
GATS6m,1.1296657962695003
GATS6p,0.8543558596990567
GATS6s,1.538425870135858
GATS6v,0.9348504871319689
GATS7Z,0.9853668415834405
GATS7c,0.8403915054674083
GATS7d,1.079594017094017
GATS7i,1.019817696822723
GATS7m,0.9872836690825492
GATS7p,1.0176350756989367
GATS7s,0.9167593975962368
GATS7v,1.0299287157323764
GATS8Z,1.060687613108236
GATS8c,0.8802650890405505
GATS8d,0.8837274774774775
GATS8i,1.162140786009
GATS8m,1.068789343389471
GATS8p,1.1767082079852287
GATS8s,0.43885000786620293
GATS8v,1.1818967298642453
MATS1Z,0.017587062069929073
MATS1c,-0.6610454370335993
MATS1d,0.23615520282186944
MATS1i,0.031584024927261034
MATS1m,0.018982757523122465
MATS1p,0.04812233834709471
MATS1s,-0.07477079984716427
MATS1v,0.04638927371104121
MATS2Z,0.008246664221593479
MATS2c,0.194802090561835
MATS2d,-0.16104497354497366
MATS2i,-0.13519705657296574
MATS2m,0.0036454251909180976
MATS2p,-0.1116362089920576
MATS2s,0.06890306247691987
MATS2v,-0.09578138186503991
MATS3Z,-0.11727562509929593
MATS3c,-0.09024718519396033
MATS3d,-0.08169056152927123
MATS3i,-0.2503451509761809
MATS3m,-0.11981827387695332
MATS3p,-0.22119046432078868
MATS3s,-0.040049337637465855
MATS3v,-0.18690082509721848
MATS4Z,0.06258759692968671
MATS4c,0.13718841604304854
MATS4d,-0.050843253968253975
MATS4i,-0.01892428432308018
MATS4m,0.06227186521521386
MATS4p,-0.015514137843605304
MATS4s,-0.0045507503570079485
MATS4v,0.02925632873984839
MATS5Z,-0.04221712760981745
MATS5c,-0.23025661303733325
MATS5d,-0.005843495934959346
MATS5i,0.09077186123597825
MATS5m,-0.037515693083877755
MATS5p,0.0845158634613184
MATS5s,-0.1531157502226858
MATS5v,0.06244532736548759
MATS6Z,-0.14741545785242738
MATS6c,0.20572850883179328
MATS6d,0.020485466914038346
MATS6i,0.198680853086703
MATS6m,-0.1436215066863627
MATS6p,0.09853906962698061
MATS6s,-0.15366381068646076
MATS6v,-0.006950731583162823
MATS7Z,-0.03906911227722294
MATS7c,-0.10430835274048983
MATS7d,-0.08721255596255599
MATS7i,-0.07805653262765337
MATS7m,-0.038155806836762965
MATS7p,-0.018477580709509382
MATS7s,-0.085591756331195
MATS7v,-0.03060099573705382
MATS8Z,-0.11376458193496865
MATS8c,-0.0512245983549151
MATS8d,-0.05977852852852854
MATS8i,-0.17311934074220575
MATS8m,-0.11899539841226657
MATS8p,-0.20446523543661596
MATS8s,0.2156006793491665
MATS8v,-0.19895193154302715
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.22906187631374
SpAD_D,280.11812216078783
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,572
TMWC10,125.6446439264374
TSRW10,59.31371584583505
VE1_Dt,4.9248132679011665
VE2_Dt,0.19699253071604667
VE3_Dt,2.5105770906324385
VR1_Dt,143.9226187842464
VR2_Dt,5.756904751369856
VR3_Dt,5.885566517461547
Xc-3dv,0.6020620726159658
Xc-4dv,0.0
Xc-5dv,0.034020690871988585
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.30822255106243907
Xp-0dv,13.822050080392865
Xp-1dv,7.961666303078659
Xp-2dv,5.724558014610263
Xp-3dv,3.6945479477127647
Xp-4dv,2.4570620039677427
Xp-5dv,1.5706937680865838
Xp-6dv,0.7199782133548576
Xp-7dv,0.39931152334751796
Xpc-4d,3.0885166901140777
Xpc-5d,4.544045988581964
Xpc-6d,6.348159926377046
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,3
piPC10,6.776293172478991
AATS0dv,7.767441860465116
AATS0pe,6.1819279069767425
AATS0se,7.5904626046511625
AATS1dv,7.555555555555555
AATS1pe,6.405344444444446
AATS1se,7.643140177777773
AATS2dv,6.333333333333333
AATS2pe,6.301197222222224
AATS2se,7.598951777777777
AATS3dv,4.935483870967742
AATS3pe,6.222026881720432
AATS3se,7.609690107526882
AATS4dv,4.427083333333333
AATS4pe,6.182495833333333
AATS4se,7.654056958333332
AATS5dv,4.7560975609756095
AATS5pe,6.343548780487804
AATS5se,7.796963902439023
AATS6dv,4.4935064935064934
AATS6pe,6.286677922077923
AATS6se,7.718111792207791
AATS7dv,3.8076923076923075
AATS7pe,6.001846153846153
AATS7se,7.43977958974359
AATS8dv,3.891891891891892
AATS8pe,6.030474324324325
AATS8se,7.4645968648648635
AATSC0Z,6.881557598701999
AATSC0c,0.014881697782312261
AATSC0d,0.5451595457003786
AATSC0i,1.5062213813781762
AATSC0m,32.875864429421306
AATSC0p,0.23444422727422928
AATSC0s,1.5639985577789797
AATSC0v,50.95243801534795
AATSC1Z,0.12102638062616412
AATSC1c,-0.009837478414310555
AATSC1d,0.1287422630851511
AATSC1i,0.04757253365542186
AATSC1m,0.6240745628267516
AATSC1p,0.011282004428413631
AATSC1s,-0.11694142312494568
AATSC1v,2.3636465933388373
AATSC2Z,0.05674989483805051
AATSC2c,0.002898985839103852
AATSC2d,-0.08779520461510731
AATSC2i,-0.20363669730959588
AATSC2m,0.11984650436422066
AATSC2p,-0.026172464752967313
AATSC2s,0.10776429034045759
AATSC2v,-4.880294922502818
AATSC3Z,-0.8070389690445867
AATSC3c,-0.0013430313357608835
AATSC3d,-0.04453438941130633
AATSC3i,-0.37707521912467123
AATSC3m,-3.93912932814599
AATSC3p,-0.051856827488115285
AATSC3s,-0.06263710630500001
AATSC3v,-9.523052705783412
AATSC4Z,0.4307001532359835
AATSC4c,0.0020415965467867675
AATSC4d,-0.027717685235262305
AATSC4i,-0.028504161674703193
AATSC4m,2.0472413985825675
AATSC4p,-0.0036372000585699234
AATSC4s,-0.007117366995172608
AATSC4v,1.4906812766737678
AATSC5Z,-0.2905195952987112
AATSC5c,-0.003426609327600415
AATSC5d,-0.0031856375892044455
AATSC5i,0.13672251822112327
AATSC5m,-1.2333608398013436
AATSC5p,0.01981425630160306
AATSC5s,-0.23947281252152708
AATSC5v,3.1817416719381177
AATSC6Z,-1.014447964150506
