DLiP-ID,C100ML
C4SP3,0
FCSP3,0.125
GGI10,0.16926844199571472
JGI10,0.007052851749821446
JGT10,0.4493172332580082
Kier1,25.103673469387754
Kier2,11.620158267388588
Kier3,6.3720703125
MAXdO,12.825704615383547
MID_C,49.511572331973206
MID_N,6.483929886877313
MID_O,7.234862195892718
MID_X,0.0
MID_h,15.75182597038968
MINdO,12.385620676945184
MPC10,144
MWC01,35.0
MWC02,5.1298987149230735
MWC03,5.978885764901122
MWC04,6.85751406254539
MWC05,7.721791776817535
MWC06,8.604287898267172
MWC07,9.475700145423472
MWC08,10.360564237707871
MWC09,11.236657997333701
MWC10,12.123381015891953
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.469320000000002
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.58724865840025
SRW05,3.044522437723423
SRW06,7.089243155027514
SRW07,5.41610040220442
SRW08,8.670257567143075
SRW09,7.496097345175956
SRW10,10.293534407915912
SaaCH,20.384377081167614
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.988704019653977
SaasN,1.9006555492567396
SdCH2,0
SddsN,0
SdsCH,1.6603101379440663
SdssC,-1.1132924068732697
SdssS,0
SsCH3,3.519881605672688
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7229695379969066
SssPH,0
SssSe,0
SsssB,0
SsssN,0.9606068961101428
SsssP,0
VE1_A,4.548487210157535
VE1_D,5.563706089065616
VE2_A,0.14214022531742296
VE2_D,0.1738658152833005
VE3_A,2.677945506200325
VE3_D,2.8794152587954565
VR1_A,481.0647104288674
VR1_D,212.59328421265482
VR2_A,15.033272200902106
VR2_D,6.643540131645463
VR3_A,7.339152603978822
VR3_D,6.522531686374773
WPath,3320
Xc-3d,2.1859164367547885
Xc-4d,0.0
Xc-5d,0.4071002733496682
Xc-6d,0.0
Xp-0d,22.664561460070644
Xp-1d,15.439892043425118
Xp-2d,13.990010516789052
Xp-3d,11.677218166264495
Xp-4d,9.788560185244666
Xp-5d,7.267904899551267
Xp-6d,4.846153148728301
Xp-7d,3.450928124175007
ZMIC0,101.29982117064503
ZMIC1,61.49562301311888
ZMIC2,33.29862601218156
ZMIC3,26.567883168671347
ZMIC4,26.18858391922062
ZMIC5,26.18858391922062
nAcid,0
nAtom,53
nBase,0
nRing,4
piPC1,3.8815637979434374
piPC2,4.457250055911469
piPC3,4.989581884898423
piPC4,5.5346239043885275
piPC5,5.960683122768544
piPC6,6.18826412308259
piPC7,6.539676269458327
piPC8,6.894448383663983
piPC9,7.158696373693849
AATS0Z,29.132075471698112
AATS0d,3.5660377358490565
AATS0i,158.6639693869685
AATS0m,115.5467924339623
AATS0p,1.714779000034509
AATS0s,5.248492377772601
AATS0v,245.4612667796712
AATS1Z,28.839285714285715
AATS1d,4.160714285714286
AATS1i,144.73707320688032
AATS1m,111.04309137500002
AATS1p,1.9618046160714289
AATS1s,3.382826278659612
AATS1v,284.62933212269957
AATS2Z,26.652173913043477
AATS2d,3.9130434782608696
AATS2i,151.69047023463688
AATS2m,101.69485875000001
AATS2p,1.7390032662167723
AATS2s,3.283984165324745
AATS2v,248.69980305529458
AATS3Z,22.46846846846847
AATS3d,3.3513513513513513
AATS3i,153.89251622545652
AATS3m,83.20976645945947
AATS3p,1.584816115126973
AATS3s,3.3725114002891776
AATS3v,222.3523232804447
AATS4Z,19.80327868852459
AATS4d,3.0491803278688523
AATS4i,156.19059294363555
AATS4m,72.41978263934428
AATS4p,1.4529709708560081
AATS4s,3.533444646832624
AATS4v,197.93122111644288
AATS5Z,22.0
AATS5d,2.9743589743589745
AATS5i,156.7872624030523
AATS5m,81.75469555555556
AATS5p,1.4740453231660937
AATS5s,3.976548485807745
AATS5v,199.60077883074229
AATS6Z,19.68141592920354
AATS6d,3.0442477876106193
AATS6i,158.48032116565585
AATS6m,72.7693102920354
AATS6p,1.3967671054417965
AATS6s,3.2296514803889433
AATS6v,189.56154807102615
AATS7Z,23.75531914893617
AATS7d,3.202127659574468
AATS7i,157.00992024121706
AATS7m,88.21551320212761
AATS7p,1.5391775847105529
AATS7s,3.9678881008668245
AATS7v,217.08619101626832
AATS8Z,21.666666666666668
AATS8d,3.03125
AATS8i,157.51152365124284
AATS8m,79.21340336458333
AATS8p,1.4912976506181144
AATS8s,3.8280606995884767
AATS8v,205.57775356513503
AMID_C,1.5472366353741627
AMID_N,0.20262280896491602
AMID_O,0.22608944362164743
AMID_X,0.0
AMID_h,0.4922445615746775
ATS0dv,468.44444444444446
ATS0pe,339.41559999999987
ATS0se,414.81574899999987
ATS1dv,458.33333333333326
ATS1pe,367.97200000000004
ATS1se,438.0168639999999
ATS2dv,620.0
ATS2pe,600.8752000000001
ATS2se,724.2874879999999
ATS3dv,613.0
ATS3pe,717.6304
ATS3se,871.762326
ATS4dv,605.0
ATS4pe,767.9668000000001
ATS4se,945.125814
ATS5dv,651.3333333333334
ATS5pe,744.4540999999998
ATS5se,913.588814
ATS6dv,576.6666666666667
ATS6pe,701.0341
ATS6se,868.951826
ATS7dv,535.0
ATS7pe,622.5350000000002
ATS7se,758.041556
ATS8dv,492.33333333333337
ATS8pe,625.6422
ATS8se,767.1692579999999
ATSC0Z,510.867924528302
ATSC0c,1.1219464077977093
ATSC0d,32.75471698113208
ATSC0i,84.15733465132573
ATSC0m,2345.408205018869
ATSC0p,14.82549420246279
ATSC0s,100.09910189714523
ATSC0v,2647.8894147179103
ATSC1Z,31.064079743680992
ATSC1c,-0.6238972778010217
ATSC1d,11.768600925596298
ATSC1i,-14.340395781105148
ATSC1m,144.69176650836675
ATSC1p,-0.2032102701490784
ATSC1s,-5.131499232576456
ATSC1v,-5.182339847954218
ATSC2Z,126.07831968672122
ATSC2c,0.2771168768719452
ATSC2d,-2.347810608757567
ATSC2i,-3.16864509844905
ATSC2m,565.6518958729097
ATSC2p,1.1521048233437794
ATSC2s,-1.7664367326069796
ATSC2v,282.12382029817644
ATSC3Z,-97.32716269134924
ATSC3c,-0.08388231591772005
ATSC3d,-11.599501601993591
ATSC3i,-0.4937508990587888
ATSC3m,-473.23569415272254
ATSC3p,-2.961014191444714
ATSC3s,-23.955055423948398
ATSC3v,-670.9747857586632
ATSC4Z,-35.960128159487404
ATSC4c,-0.6699753114604557
ATSC4d,-1.4919900320398722
ATSC4i,-20.523757599857124
ATSC4m,-167.82276345852597
ATSC4p,-1.9204388797792373
ATSC4s,11.724010028514076
ATSC4v,-307.858920639857
ATSC5Z,134.95194019223925
ATSC5c,0.6299409128664781
ATSC5d,7.843360626557493
ATSC5i,-0.5017670123437438
ATSC5m,586.1091988451408
ATSC5p,-1.045829270226145
ATSC5s,48.07556362778665
ATSC5v,-247.7770821643872
ATSC6Z,144.07404770380916
ATSC6c,0.040879821421895425
ATSC6d,2.353150587397651
ATSC6i,-5.70051073993231
ATSC6m,707.1194121673192
ATSC6p,1.634678852302989
ATSC6s,7.955542175087814
ATSC6v,866.8352637967286
ATSC7Z,-93.67141331434676
ATSC7c,-0.16110973407570187
ATSC7d,-5.659309362762549
ATSC7i,7.1292482966627615
ATSC7m,-414.40756203346297
ATSC7p,1.059277867185482
ATSC7s,-22.79958476599564
ATSC7v,11.353597569982398
ATSC8Z,-167.94944820220724
ATSC8c,0.11369979353944618
ATSC8d,-8.046279814880739
ATSC8i,18.89720485005098
ATSC8m,-740.7426770341755
ATSC8p,0.5013413247155081
ATSC8s,-20.922640142086895
ATSC8v,-3.69186685742946
AXp-0d,0.7082675456272076
AXp-1d,0.4411397726692891
AXp-2d,0.2855104187099807
AXp-3d,0.18245653384788274
AXp-4d,0.11793446006318875
AXp-5d,0.07650426210053965
AXp-6d,0.04846153148728301
AXp-7d,0.03027129933486848
GATS1Z,0.6943365764092606
GATS1c,1.5513106555653986
GATS1d,0.7229056945358788
GATS1i,1.2433486832498826
GATS1m,0.6939540372892964
GATS1p,0.9303654250421949
GATS1s,0.5436674419802116
GATS1v,0.8773011606446907
GATS2Z,0.7628535137808551
GATS2c,0.9977837374969571
GATS2d,1.1992962332197956
GATS2i,1.1022116395340165
GATS2m,0.7610725048823035
GATS2p,0.9151277124075766
GATS2s,0.6302508641991351
GATS2v,0.8427273519008672
GATS3Z,0.9862389350496898
GATS3c,1.1602671981122243
GATS3d,1.2013949433304272
GATS3i,1.044822617969033
GATS3m,0.991333004095552
GATS3p,1.0314474984209097
GATS3s,1.0296351441137943
GATS3v,1.0364079452999486
GATS4Z,1.0212129064757607
GATS4c,1.2018642290310813
GATS4d,1.03451499584498
GATS4i,1.0930831496121363
GATS4m,1.0195303139302097
GATS4p,1.0491087378661197
GATS4s,0.9867403073379308
GATS4v,1.0277407356111137
GATS5Z,0.9417524334794241
GATS5c,0.6758199725684044
GATS5d,0.793778801843318
GATS5i,1.0196380169935584
GATS5m,0.9389014426661892
GATS5p,1.0645597665269955
GATS5s,0.9128790415447866
GATS5v,1.015903116954208
GATS6Z,0.9827453892484869
GATS6c,0.9235049987528221
GATS6d,1.060713266180009
GATS6i,1.0119374038796927
GATS6m,0.9644807972416167
GATS6p,1.0139163467261239
GATS6s,1.0197065205776112
GATS6v,0.8670885412769435
GATS7Z,1.2441905055273885
GATS7c,1.4298818260022634
GATS7d,1.1653348367487009
GATS7i,1.0035647659469982
GATS7m,1.2190440060297625
GATS7p,1.022093817677752
GATS7s,1.6365989207150207
GATS7v,0.9036009684672848
GATS8Z,1.404350254838233
GATS8c,1.1517774807327128
GATS8d,1.2154737903225805
GATS8i,0.902249645553226
GATS8m,1.370830199868115
GATS8p,1.106669943218367
GATS8s,1.609886125234398
GATS8v,0.9471424378584643
MATS1Z,0.05754898908891367
MATS1c,-0.5262944871907466
MATS1d,0.34004690585911784
MATS1i,-0.16127127063924732
MATS1m,0.05838660476285332
MATS1p,-0.012972519030418407
MATS1s,-0.04851789272759352
MATS1v,-0.0018523109279770238
MATS2Z,0.14217388092775882
MATS2c,0.14229148298744113
MATS2d,-0.04129307753957126
MATS2i,-0.0216905052735565
MATS2m,0.13893729818411488
MATS2p,0.0447683262500537
MATS2s,-0.010166136777344872
MATS2v,0.06138015133656072
MATS3Z,-0.09096583657080036
MATS3c,-0.03569860051335297
MATS3d,-0.16909017312243116
MATS3i,-0.0028013593201541972
MATS3m,-0.09634117635165651
MATS3p,-0.09536394319126125
MATS3s,-0.11426675384573307
MATS3v,-0.12099272211833219
MATS4Z,-0.030579377054024044
MATS4c,-0.2594195644270236
MATS4d,-0.019788282843544613
MATS4i,-0.10594511656513915
MATS4m,-0.031084827877263636
MATS4p,-0.05627394339440288
MATS4s,0.050881749934550725
MATS4v,-0.0505089031931057
MATS5Z,0.11966317033535233
MATS5c,0.2543417826688199
MATS5d,0.10847217298830202
MATS5i,-0.00270084798819365
MATS5m,0.11320095880468738
MATS5p,-0.031955205960151625
MATS5s,0.21756258556157151
MATS5v,-0.04238881723827044
MATS6Z,0.13227401859335303
MATS6c,0.017089694675790204
MATS6d,0.033695607846335796
MATS6i,-0.03177014682200644
MATS6m,0.14140727259268004
MATS6p,0.051715495605963564
MATS6s,0.03727666301176769
MATS6v,0.15354446065096208
MATS7Z,-0.10338236264824309
MATS7c,-0.08096506789797989
MATS7d,-0.09741763898421413
MATS7i,0.04776390040036401
MATS7m,-0.09962245677725252
MATS7p,0.04028549782695986
MATS7s,-0.1284235800721251
MATS7v,0.0024175845360619387
MATS8Z,-0.18149914438371006
MATS8c,0.055948983463287846
MATS8d,-0.13562067972350225
MATS8i,0.12396818277959365
MATS8m,-0.17436269106767038
MATS8p,0.018669339848428664
MATS8s,-0.11539604944354219
MATS8v,-0.0007697519955113583
MAXssO,5.192099252246189
MAXssS,0.8259362495635945
MINssO,5.192099252246189
MINssS,0.8259362495635945
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.277720925865765
SpAD_D,431.2782276848805
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.3378567921892306
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,978
TMWC10,144.4886816138113
TSRW10,83.85968385063185
VE1_Dt,5.571580553032523
VE2_Dt,0.17411189228226634
VE3_Dt,2.880829585257383
VR1_Dt,211.6747432235784
VR2_Dt,6.614835725736825
VR3_Dt,6.518201676264092
Xc-3dv,1.0171116684640564
Xc-4dv,0.0
Xc-5dv,0.13097391087089097
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.5862873331187655
Xch-7d,0.8459704580233739
Xp-0dv,18.38747523570902
Xp-1dv,10.697323460683311
Xp-2dv,8.17978410285823
Xp-3dv,5.794398125238675
Xp-4dv,4.150178876744511
Xp-5dv,2.5550962691968784
Xp-6dv,1.4837203801935543
Xp-7dv,0.8992444013226979
Xpc-4d,4.875078071243441
Xpc-5d,7.820593291605332
Xpc-6d,10.816597944403984
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.4189402131883995
AATS0dv,8.838574423480084
AATS0pe,6.4040679245283
AATS0se,7.826712245283017
AATS1dv,8.184523809523808
AATS1pe,6.570928571428572
AATS1se,7.821729714285712
AATS2dv,6.739130434782608
AATS2pe,6.531252173913044
AATS2se,7.8726900869565215
AATS3dv,5.5225225225225225
AATS3pe,6.465138738738739
AATS3se,7.853714648648649
AATS4dv,4.959016393442623
AATS4pe,6.294809836065575
AATS4se,7.746932901639344
AATS5dv,5.566951566951567
AATS5pe,6.362855555555554
AATS5se,7.8084514017094016
AATS6dv,5.103244837758113
AATS6pe,6.203841592920353
AATS6se,7.689839168141593
AATS7dv,5.691489361702128
AATS7pe,6.6227127659574485
AATS7se,8.064271872340425
AATS8dv,5.128472222222222
AATS8pe,6.51710625
AATS8se,7.991346437499999
AATSC0Z,9.639017443930227
AATSC0c,0.02116880014712659
AATSC0d,0.6180135279458883
AATSC0i,1.587874238704259
AATSC0m,44.25298500035602
AATSC0p,0.2797263057068451
AATSC0s,1.8886622999461364
AATSC0v,49.960177636186984
AATSC1Z,0.5547157097085892
AATSC1c,-0.011141022817875388
AATSC1d,0.21015358795707675
AATSC1i,-0.25607849609116334
AATSC1m,2.5837815447922634
AATSC1p,-0.0036287548240906855
AATSC1s,-0.0916339148674367
AATSC1v,-0.09254178299918246
AATSC2Z,1.3704165183339263
AATSC2c,0.003012139965999404
AATSC2d,-0.025519680529973554
AATSC2i,-0.03444179454835924
AATSC2m,6.148390172531627
AATSC2p,0.012522878514606298
AATSC2s,-0.01920039926746717
AATSC2v,3.0665632641106133
AATSC3Z,-0.8768212855076508
AATSC3c,-0.0007556965397992797
AATSC3d,-0.1045000144323747
AATSC3i,-0.004448206297826926
AATSC3m,-4.26338463200651
AATSC3p,-0.026675803526528954
AATSC3s,-0.21581131012566124
AATSC3v,-6.044817889717686
AATSC4Z,-0.29475514884825743
AATSC4c,-0.005491600913610293
AATSC4d,-0.0122294264921301
AATSC4i,-0.1682275213103043
AATSC4m,-1.3755964217911965
AATSC4p,-0.015741302293272436
