DLiP-ID,C000Z1
piPC3,4.454347296253507
piPC4,4.96109484853612
piPC5,5.43372200355424
piPC6,5.371219254531703
piPC7,5.468323819449117
piPC8,5.699920861549816
piPC9,5.921075612292236
AATS0Z,31.88235294117647
AATS0d,3.2941176470588234
AATS0i,159.6034064036437
AATS0m,129.38203714705884
AATS0p,1.6455909608201769
AATS0s,5.006691725615714
AATS0v,240.71715914120043
AATS1Z,27.685714285714287
AATS1d,3.8857142857142857
AATS1i,145.20360957503573
AATS1m,106.46145308571427
AATS1p,1.8956380573142857
AATS1s,3.490270429159318
AATS1v,279.7140144254183
AATS2Z,25.035714285714285
AATS2d,3.5714285714285716
AATS2i,150.15079940135885
AATS2m,95.43350303571428
AATS2p,1.672835757346357
AATS2s,3.44731040564374
AATS2v,241.45885949333515
AATS3Z,22.1
AATS3d,3.1285714285714286
AATS3i,157.510919164181
AATS3m,82.35006558571428
AATS3p,1.4437731652069998
AATS3s,3.5160787771898883
AATS3v,206.47110150733363
AATS4Z,22.615384615384617
AATS4d,2.9692307692307693
AATS4i,158.21043394278826
AATS4m,83.90675156923076
AATS4p,1.4111991618499231
AATS4s,4.015938588160811
AATS4v,203.224616924061
AATS5Z,20.803030303030305
AATS5d,2.742424242424242
AATS5i,158.1538203206149
AATS5m,76.8523723939394
AATS5p,1.3795810477824395
AATS5s,3.9414359645841124
AATS5v,193.97422315337647
AATS6Z,19.046153846153846
AATS6d,2.6
AATS6i,158.46597496577277
AATS6m,69.49091586153845
AATS6p,1.343713882592154
AATS6s,3.3890155112377336
AATS6v,184.41847737043932
AATS7Z,17.716666666666665
AATS7d,2.466666666666667
AATS7i,160.40359503813644
AATS7m,64.47783206666668
AATS7p,1.3014745697364665
AATS7s,3.2822359396433476
AATS7v,175.7573450939271
AATS8Z,18.88235294117647
AATS8d,2.2941176470588234
AATS8i,158.3915045093231
AATS8m,69.1393633137255
AATS8p,1.331285579460588
AATS8s,2.688332122972646
AATS8v,173.30996937533607
AMID_C,1.534473907583654
AMID_N,0.1014234924081731
AMID_O,0.2762274454435072
AMID_X,0.08808419759330822
AMID_h,0.46573513544498846
ATS0dv,277.60493827160496
ATS0pe,220.0255
ATS0se,269.498645
ATS1dv,273.1111111111111
ATS1pe,231.26099999999997
ATS1se,275.94815800000003
ATS2dv,370.66666666666663
ATS2pe,364.41760000000005
ATS2se,440.32340400000004
ATS3dv,393.44444444444446
ATS3pe,456.61260000000004
ATS3se,558.5695679999999
ATS4dv,361.22222222222223
ATS4pe,433.90960000000007
ATS4se,527.785884
ATS5dv,302.0
ATS5pe,426.4865
ATS5se,523.852104
ATS6dv,238.77777777777777
ATS6pe,410.84839999999997
ATS6se,508.025244
ATS7dv,209.44444444444446
ATS7pe,375.9271
ATS7se,467.27302000000003
ATS8dv,112.33333333333331
ATS8pe,314.3664
ATS8se,392.872546
ATSC0Z,404.4705882352941
ATSC0c,0.9749588341929183
ATSC0d,19.764705882352946
ATSC0i,47.84649963651173
ATSC0m,1895.8428994411763
ATSC0p,8.72382162393294
ATSC0s,57.73081242099033
ATSC0v,1717.002351439378
ATSC1Z,-3.484429065743953
ATSC1c,-0.5322179152404308
ATSC1d,6.94809688581315
ATSC1i,0.06572068382571605
ATSC1m,-13.014074954152209
ATSC1p,0.27074695176332514
ATSC1s,-7.318119145638298
ATSC1v,61.577047888215546
ATSC2Z,35.57785467128027
ATSC2c,0.037134328098148116
ATSC2d,1.0934256055363343
ATSC2i,-10.474566470330304
ATSC2m,166.9786043910035
ATSC2p,-0.44811469163284406
ATSC2s,3.27794173023038
ATSC2v,-41.49067544070894
ATSC3Z,-26.910034602076124
ATSC3c,0.007697137794639861
ATSC3d,-2.8685121107266425
ATSC3i,-5.9688963842026315
ATSC3m,-115.73143723183394
ATSC3p,0.017630549976121124
ATSC3s,-1.6574588279594917
ATSC3v,108.87914845560354
ATSC4Z,-60.78200692041523
ATSC4c,-0.008250015835967323
ATSC4d,-7.844290657439445
ATSC4i,-7.43589360345907
ATSC4m,-292.04615357871967
ATSC4p,-1.8903745281677995
ATSC4s,-3.8744717856749236
ATSC4v,-451.7013238751437
ATSC5Z,-3.67820069204153
ATSC5c,0.06942839338586877
ATSC5d,-3.9550173010380614
ATSC5i,-1.0393095552486016
ATSC5m,-25.542271209342523
ATSC5p,-0.898293158279121
ATSC5s,7.627973096767149
ATSC5v,-155.87662226968507
ATSC6Z,-15.60553633217993
ATSC6c,-0.17105790277183075
ATSC6d,-0.5501730103806233
ATSC6i,-1.5824725354599591
ATSC6m,-79.60385263754321
ATSC6p,-1.2325905758892701
ATSC6s,-16.12695302508427
ATSC6v,-203.31216631586122
ATSC7Z,31.346020761245683
ATSC7c,0.24728444110635728
ATSC7d,-2.1730103806228382
ATSC7i,10.290857814756524
ATSC7m,152.86996910380617
ATSC7p,2.18071012393328
ATSC7s,-7.493566563772825
ATSC7v,199.2443494848369
ATSC8Z,28.64705882352942
ATSC8c,-0.13253853351356304
ATSC8d,-6.529411764705884
ATSC8i,-5.368027432254583
ATSC8m,127.91758695588237
ATSC8p,-0.6715335680110585
ATSC8s,-4.074554295883875
ATSC8v,-140.40535290036814
AXp-0d,0.7267584713501617
AXp-1d,0.45778058109191405
AXp-2d,0.2987728707197216
AXp-3d,0.19021249816893177
AXp-4d,0.12431734934181697
AXp-5d,0.08496824286783916
AXp-6d,0.055543901840116934
AXp-7d,0.0336415737110428
GATS1Z,0.6107454500124657
GATS1c,1.4642662524770145
GATS1d,0.7632653061224487
GATS1i,1.1140247411338282
GATS1m,0.6135712446803739
GATS1p,0.8757941067233574
GATS1s,0.773660495192153
GATS1v,0.844658583591311
GATS2Z,0.668731301421092
GATS2c,0.9295974769738021
GATS2d,1.1180644132653057
GATS2i,1.185118448292883
GATS2m,0.6718648155508468
GATS2p,0.9552157428836274
GATS2s,0.6231982423562092
GATS2v,0.9281326136160436
GATS3Z,0.9738126402393418
GATS3c,1.176804482849033
GATS3d,1.1926020408163263
GATS3i,1.0639090357353689
GATS3m,0.9696940626208468
GATS3p,0.9444509899194036
GATS3s,0.9806802156697223
GATS3v,0.8931635859178508
GATS4Z,0.948305141629749
GATS4c,1.36949201587676
GATS4d,1.2714972527472523
GATS4i,1.1221332521446112
GATS4m,0.948463906987486
GATS4p,1.0149584534821792
GATS4s,1.3462323224272668
GATS4v,1.0137067559201514
GATS5Z,0.8881980802792322
GATS5c,1.0374651369865113
GATS5d,1.1257440476190472
GATS5i,1.005086999167056
GATS5m,0.8905707598439049
GATS5p,0.9866007503399651
GATS5s,1.297553327003666
GATS5v,0.9793413104752478
GATS6Z,0.9169250906161901
GATS6c,0.9009701255548931
GATS6d,0.9760989010989009
GATS6i,0.9926918501116587
GATS6m,0.9199486820259841
GATS6p,1.0216102477047622
GATS6s,1.443212041123938
GATS6v,1.0240235080976199
GATS7Z,0.805682809773124
GATS7c,0.7900986825488162
GATS7d,0.9461309523809521
GATS7i,0.8362665019199371
GATS7m,0.8065128401993111
GATS7p,0.7988370047119868
GATS7s,1.1586021554220918
GATS7v,0.9088509695290893
GATS8Z,1.0694444444444444
GATS8c,1.012906653793329
GATS8d,1.0312499999999998
GATS8i,0.9710074399750581
GATS8m,1.0705770844468205
GATS8p,1.0822958557367433
GATS8s,0.6913606015323558
GATS8v,1.0818635240723484
MATS1Z,-0.008368652871270693
MATS1c,-0.530290788655392
MATS1d,0.34149659863945575
MATS1i,0.0013343285399587629
MATS1m,-0.006668402874997128
MATS1p,0.030148636217932488
MATS1s,-0.12314100095024333
MATS1v,0.03483845180100788
MATS2Z,0.053405218981135205
MATS2c,0.023124916938932732
MATS2d,0.03358843537414972
MATS2i,-0.13291585094923275
MATS2m,0.05347482482940105
MATS2p,-0.031186978131150594
MATS2s,0.03447342630702811
MATS2v,-0.014671364433916681
MATS3Z,-0.032315299592786506
MATS3c,0.003834633478717894
MATS3d,-0.07049319727891151
MATS3i,-0.060593319590367636
MATS3m,-0.029650353616492816
MATS3p,0.0009816122288549345
MATS3s,-0.01394491774777923
MATS3v,0.03080028270023038
MATS4Z,-0.07860562939096971
MATS4c,-0.004426230880184809
MATS4d,-0.20760073260073253
MATS4i,-0.08129213998878672
MATS4m,-0.08057766994060316
MATS4p,-0.11334611530161244
MATS4s,-0.03510511449969346
MATS4v,-0.13760874494103742
MATS5Z,-0.004684718035503386
MATS5c,0.03668477149281214
MATS5d,-0.10308441558441554
MATS5i,-0.011189990828277823
MATS5m,-0.006940522190832506
MATS5p,-0.053045225072942896
MATS5s,0.06806697729592047
MATS5v,-0.0467675993988083
MATS6Z,-0.020181679867543743
MATS6c,-0.09177458402533506
MATS6d,-0.014560439560439568
MATS6i,-0.01730021780047775
MATS6m,-0.02196328520416355
MATS6p,-0.07390564750670654
MATS6s,-0.14612018458101664
MATS6v,-0.06193812273550584
MATS7Z,0.04391603645530348
MATS7c,0.14372694009821296
MATS7d,-0.0623015873015873
MATS7i,0.12187905362629041
MATS7m,0.04569277119482019
MATS7p,0.14165073406652504
MATS7s,-0.07355438470486522
MATS7v,0.06575712099642238
MATS8Z,0.04721737444250535
MATS8c,-0.09062846475515034
MATS8d,-0.22023809523809526
MATS8i,-0.07479512570456646
MATS8m,0.04498178162813937
MATS8p,-0.05131799624519088
MATS8s,-0.04705233508201256
MATS8v,-0.05451569039598388
MAXsCl,5.840185032052816
MAXsOH,9.698806453136811
MAXssO,5.4004016107471795
MINsCl,5.840185032052816
MINsOH,9.698806453136811
MINssO,5.4004016107471795
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.202074155300235
SpAD_D,172.39918639490523
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.46498855715125553
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,402
TMWC10,112.79515568686422
TSRW10,53.18445103423024
VE1_Dt,4.4172395683983785
VE2_Dt,0.22086197841991892
VE3_Dt,2.1786621495116183
VR1_Dt,100.13492696737138
VR2_Dt,5.006746348368569
VR3_Dt,5.299665726775391
Xc-3dv,0.5078261276456721
Xc-4dv,0.0
Xc-5dv,0.05037563652321228
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2912333734517709
Xp-0dv,11.646162260969296
Xp-1dv,6.509967854411255
Xp-2dv,4.481203048269351
Xp-3dv,2.873423594715823
Xp-4dv,1.905728687306342
Xp-5dv,1.2532507633412138
Xp-6dv,0.5742957458517697
Xp-7dv,0.26818784708367455
Xpc-4d,2.7573522705413893
Xpc-5d,4.1409394805693305
Xpc-6d,6.356424920139573
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,35
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.169022170201307
AATS0dv,8.16485112563544
AATS0pe,6.471338235294118
AATS0se,7.926430735294118
AATS1dv,7.803174603174602
AATS1pe,6.607457142857142
AATS1se,7.884233085714286
AATS2dv,6.619047619047619
AATS2pe,6.5074571428571435
AATS2se,7.862917928571429
AATS3dv,5.620634920634921
AATS3pe,6.523037142857143
AATS3se,7.9795652571428555
AATS4dv,5.557264957264957
AATS4pe,6.6755323076923085
AATS4se,8.11978283076923
AATS5dv,4.575757575757576
AATS5pe,6.461916666666666
AATS5se,7.937153090909092
AATS6dv,3.6735042735042733
AATS6pe,6.320744615384615
AATS6se,7.815772984615385
AATS7dv,3.490740740740741
AATS7pe,6.265451666666666
AATS7se,7.7878836666666675
AATS8dv,2.202614379084967
AATS8pe,6.164047058823529
AATS8se,7.7033832549019605
AATSC0Z,11.896193771626297
AATSC0c,0.02867525982920348
AATSC0d,0.5813148788927337
AATSC0i,1.4072499893091686
AATSC0m,55.760085277681654
AATSC0p,0.2565829889392041
AATSC0s,1.697965071205598
AATSC0v,50.500069159981706
AATSC1Z,-0.09955511616411294
AATSC1c,-0.015206226149726595
AATSC1d,0.19851705388037572
AATSC1i,0.0018777338235918873
AATSC1m,-0.3718307129757774
AATSC1p,0.007735627193237861
AATSC1s,-0.20908911844680853
AATSC1v,1.759344225377587
AATSC2Z,0.6353188334157192
AATSC2c,0.0006631130017526449
AATSC2d,0.019525457241720254
AATSC2i,-0.18704582982732684
AATSC2m,2.981760792696491
AATSC2p,-0.008002048064872215
AATSC2s,0.058534673754113926
AATSC2v,-0.7409049185840882
AATSC3Z,-0.38442906574394464
AATSC3c,0.00010995911135199801
AATSC3d,-0.04097874443895203
AATSC3i,-0.08526994834575188
AATSC3m,-1.6533062461690562
AATSC3p,0.0002518649996588732
AATSC3s,-0.02367798325656417
AATSC3v,1.555416406508622
AATSC4Z,-0.9351077987756189
AATSC4c,-0.00012692332055334342
AATSC4d,-0.12068139472983762
AATSC4i,-0.11439836313013954
AATSC4m,-4.4930177473649175
AATSC4p,-0.029082685048735377
AATSC4s,-0.05960725824115267
AATSC4v,-6.949251136540672
