DLiP-ID,T006KK
DLiP-Mol-ID,24158
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H24N2O4/c1-13-2-3-17-22-16(5-18(24)23(17)10-13)11-27-19(25)20-6-14-4-15(7-20)9-21(26,8-14)12-20/h2-3,5,10,14-15,26H,4,6-9,11-12H2,1H3"
Standard Inchi Key(RDKit),VDRAZPSJSFPNGH-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2nc(COC(=O)C34CC5CC(CC(O)(C5)C3)C4)cc(=O)n2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),368.433
MW Monoisotopic(RDKit),368.173607248
MolLogP(RDKit),2.37742
XLogP(SDF),
XLogP(CDK),2.371
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),80.9
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),6
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.841544925980306
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Rac1/GEFs
Common Target Pref Name,RAC1/TIAM1
RDKit Descriptors
Ipc,1494872.0212165462
qed,0.8415449259803061
Chi0,18.811190308942127
Chi1,12.840685599811808
TPSA,80.9
Chi0n,15.480234741335055
Chi0v,15.480234741335055
Chi1n,9.728352932031155
Chi1v,9.728352932031155
Chi2n,9.062197691971713
Chi2v,9.062197691971713
Chi3n,6.674898299452375
Chi3v,6.674898299452375
Chi4n,6.077751595986131
Chi4v,6.077751595986131
MolMR,98.05980000000004
MolWt,368.43300000000016
fr_SH,0
Kappa1,16.927081338183182
Kappa2,5.643870003714879
Kappa3,2.7758992415665906
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
