DLiP-ID,C002JT
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,311.1269914040005
MZ,0.6833333333333332
Mi,1.1257583745548518
Mm,0.6480330530347183
Mp,0.6801119910179642
Mv,0.6505956085894568
SZ,27.33333333333333
Si,45.03033498219408
Sm,25.92132212138873
Sp,27.204479640718567
Sv,26.02382434357827
nB,0
nC,17
nF,0
nH,17
nI,0
nN,3
nO,3
nP,0
nS,0
nX,0
ABC,17.88451858532758
AMW,7.778174785100012
IC0,1.6098403047164007
IC1,3.4306409835272818
IC2,4.192896608419108
IC3,4.784183719779189
IC4,4.8341837197791895
IC5,4.8341837197791895
MID,46.873037033165716
Mpe,0.9822549019607845
Mse,1.013201019664967
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,88.39420000000003
SdO,12.050271129316943
SdS,0
Spe,39.29019607843138
SsF,0
SsI,0
Sse,40.52804078659868
StN,0
fMF,0.475
nBr,0
nCl,0
AMID,2.03795813187677
BIC0,0.2852376549978425
BIC1,0.6078540749749715
BIC2,0.7429134385131221
BIC3,0.8476799477008202
BIC4,0.8565391387075982
BIC5,0.8565391387075982
CIC0,3.712087790170962
CIC1,1.8912871113600809
CIC2,1.1290314864682545
CIC3,0.5377443751081739
CIC4,0.48774437510817314
CIC5,0.48774437510817314
GGI1,4.5
GGI2,2.88888888888889
GGI3,1.1319444444444444
GGI4,0.8705555555555556
GGI5,0.6213888888888889
GGI6,0.39519274376417235
GGI7,0.1744968820861678
GGI8,0.11716584782060971
GGI9,0.15780864197530867
JGI1,0.18000000000000002
JGI2,0.08496732026143794
JGI3,0.03537326388888889
JGI4,0.03482222222222223
JGI5,0.03106944444444444
JGI6,0.019759637188208612
JGI7,0.009694271227009322
JGI8,0.006892108695329984
JGI9,0.009863040123456792
MIC0,15.240243054659011
MIC1,31.711310880212228
MIC2,37.88529663639816
MIC3,40.33116404464912
MIC4,40.38156404464912
MIC5,40.38156404464912
MPC2,34
MPC3,43
MPC4,51
MPC5,59
MPC6,62
MPC7,63
MPC8,58
MPC9,51
Mare,0.9961
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.20400541815527914
RPCG,0.1218852520374974
SIC0,0.30249193074647746
SIC1,0.6446237007266237
SIC2,0.7878529235385789
SIC3,0.8989568506901153
SIC4,0.9083519419255709
SIC5,0.9083519419255709
SaaN,0
SaaO,0
SaaS,0
Sare,39.844
SdNH,0
SdSe,0
SddC,0
SdsN,3.975771447467876
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.46047613362493
SssS,0
StCH,0
StsC,0
TIC0,64.39361218865602
TIC1,137.22563934109127
TIC2,167.71586433676433
TIC3,191.36734879116756
TIC4,193.3673487911676
TIC5,193.3673487911676
Vabc,281.98812197578735
WPol,32
apol,45.431480999999984
bpol,23.674518999999997
nRot,4
ABCGG,13.958718076445384
ATS0Z,968.0
ATS0d,135.0
ATS0i,6489.178183779733
ATS0m,3826.2552950000004
ATS0p,60.52933138243301
ATS0s,168.66666666666669
ATS0v,9107.32583562254
ATS1Z,1106.0
ATS1d,164.0
ATS1i,6218.971215107698
ATS1m,4225.736537000002
ATS1p,74.68648126000002
ATS1s,143.8888888888889
ATS1v,11214.002250580605
ATS2Z,1559.0
ATS2d,250.0
ATS2i,10860.975941263641
ATS2m,5858.147213999999
ATS2p,106.74685363794296
ATS2s,233.69444444444449
ATS2v,15856.569438465092
ATS3Z,1568.0
ATS3d,252.0
ATS3i,12104.642724835297
ATS3m,5729.332279999999
ATS3p,118.47878335254698
ATS3s,267.8333333333333
ATS3v,16773.887396142447
ATS4Z,1351.0
ATS4d,227.0
ATS4i,14365.118226832483
ATS4m,4750.427436999999
ATS4p,108.51659108273498
ATS4s,266.7222222222223
ATS4v,14698.752251211461
ATS5Z,1104.0
ATS5d,191.0
ATS5i,13329.826031621078
ATS5m,3885.8126840000004
ATS5p,87.744027239527
ATS5s,235.0277777777778
ATS5v,11656.863978148715
ATS6Z,1010.0
ATS6d,161.0
ATS6i,9733.924268310384
ATS6m,3719.9042439999994
ATS6p,70.99295383843298
ATS6s,197.33333333333337
ATS6v,9933.833947038971
ATS7Z,907.0
ATS7d,142.0
ATS7i,7598.3173470854435
ATS7m,3287.11345
ATS7p,66.586798039396
ATS7s,177.22222222222229
ATS7v,9467.49196497247
ATS8Z,834.0
ATS8d,144.0
ATS8i,8181.795325443191
ATS8m,2997.9936410000005
ATS8p,65.77652252164101
ATS8s,152.22222222222226
ATS8v,9215.23513117287
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.17647058823529413
GGI10,0.09764717885930008
JGI10,0.006102948678706255
JGT10,0.4185442567297044
Kier1,17.8112
Kier2,8.392733564013842
Kier3,4.7593293672255275
MAXdO,12.050271129316943
MID_C,34.97594246331507
MID_N,6.0444730951161985
MID_O,5.852621474734437
MID_X,0.0
MID_h,11.897094569850635
MINdO,12.050271129316943
MPC10,57
MWC01,25.0
MWC02,4.77912349311153
MWC03,5.60947179518496
MWC04,6.459904454377535
MWC05,7.304515946460155
MWC06,8.157370441186774
MWC07,9.006386515055114
MWC08,9.860632242229698
MWC09,10.711903499513792
MWC10,11.567233709823565
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.2451999999999996
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.231108616854587
SRW05,2.3978952727983707
SRW06,6.715383386334681
SRW07,4.59511985013459
SRW08,8.280711075662847
SRW09,6.580639137284949
SRW10,9.888424674859083
SaaCH,12.864476739757222
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.6892822565492955
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.6015056531872007
SdssC,-0.30142437221802254
SdssS,0
SsCH3,3.96167971640291
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.4997112780297304
SssPH,0
SssSe,0
SsssB,0
SsssN,2.0162039840134316
SsssP,0
VE1_A,3.6285327558164884
VE1_D,4.7314316869610336
VE2_A,0.15776229373115166
VE2_D,0.20571442117221886
VE3_A,2.121737490001637
VE3_D,2.387136961872697
VR1_A,490.9587661950972
VR1_D,126.39503749251175
VR2_A,21.346033312830315
VR2_D,5.495436412717902
VR3_A,7.029269267967117
VR3_D,5.672321343533101
WPath,1437
Xc-3d,1.4398264056274477
Xc-4d,0.0
Xc-5d,0.3678511301977579
Xc-6d,0.0
Xp-0d,16.233840039752504
Xp-1d,11.131030293135234
Xp-2d,9.957205232907015
Xp-3d,8.241040547654725
Xp-4d,6.363449426590108
Xp-5d,4.678296846058241
Xp-6d,3.377413888829307
Xp-7d,2.333690539201802
ZMIC0,75.0453390830034
ZMIC1,44.33389869874337
ZMIC2,30.11850265776377
ZMIC3,24.813656247509613
ZMIC4,24.647559842765244
ZMIC5,24.647559842765244
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.07753744390572
piPC3,4.620058798481842
piPC4,5.107459478731796
piPC5,5.596568390349052
piPC6,5.771051639191304
piPC7,5.993103827752974
piPC8,5.983936280687191
piPC9,6.111467339502679
AATS0Z,24.2
AATS0d,3.375
AATS0i,162.22945459449335
AATS0m,95.656382375
AATS0p,1.5132332845608252
AATS0s,4.216666666666667
AATS0v,227.68314589056348
AATS1Z,26.333333333333332
AATS1d,3.9047619047619047
AATS1i,148.07074321684996
AATS1m,100.61277469047623
AATS1p,1.7782495538095244
AATS1s,3.4259259259259265
AATS1v,267.0000535852525
AATS2Z,22.594202898550726
AATS2d,3.6231884057971016
AATS2i,157.40544842411074
AATS2m,84.90068426086955
AATS2p,1.5470558498252602
AATS2s,3.3868760064412244
AATS2v,229.80535418065352
AATS3Z,19.848101265822784
AATS3d,3.189873417721519
AATS3i,153.22332563082654
AATS3m,72.5231934177215
AATS3p,1.499731434842367
AATS3s,3.3902953586497886
AATS3v,212.32768855876515
AATS4Z,15.179775280898877
AATS4d,2.550561797752809
AATS4i,161.40582277339868
AATS4m,53.375589179775275
AATS4p,1.2192875402554493
AATS4s,2.996878901373284
AATS4v,165.15451967653328
AATS5Z,13.8
AATS5d,2.3875
AATS5i,166.62282539526348
AATS5m,48.57265855000001
AATS5p,1.0968003404940876
AATS5s,2.9378472222222225
AATS5v,145.71079972685894
AATS6Z,17.11864406779661
AATS6d,2.7288135593220337
AATS6i,164.98176725949804
AATS6m,63.04922447457626
AATS6p,1.203270404041237
AATS6s,3.3446327683615826
AATS6v,168.3700668989656
AATS7Z,18.895833333333332
AATS7d,2.9583333333333335
AATS7i,158.29827806428008
AATS7m,68.48153020833333
AATS7p,1.3872249591540833
AATS7s,3.692129629629631
AATS7v,197.23941593692646
AATS8Z,16.68
AATS8d,2.88
AATS8i,163.63590650886383
AATS8m,59.95987282000001
AATS8p,1.3155304504328202
AATS8s,3.044444444444445
AATS8v,184.30470262345742
AMID_C,1.520693150578916
AMID_N,0.2628031780485304
AMID_O,0.2544618032493233
AMID_X,0.0
AMID_h,0.5172649812978537
ATS0dv,348.0
ATS0pe,256.0481
ATS0se,313.06271599999997
ATS1dv,344.0
ATS1pe,279.3446
ATS1se,331.9528599999999
ATS2dv,472.0
ATS2pe,456.6317000000001
ATS2se,551.194008
ATS3dv,417.0
ATS3pe,506.1161
ATS3se,614.1041999999999
ATS4dv,340.0
ATS4pe,551.1729999999999
ATS4se,682.8208839999999
ATS5dv,316.0
ATS5pe,487.2012
ATS5se,609.909616
ATS6dv,306.0
ATS6pe,368.5574
ATS6se,456.51428
ATS7dv,240.0
ATS7pe,311.46220000000005
ATS7se,379.713896
ATS8dv,210.0
ATS8pe,314.8755000000001
ATS8se,388.160396
ATSC0Z,295.6
ATSC0c,1.0303392183177995
ATSC0d,22.775
ATSC0i,61.55680458181893
ATSC0m,1402.924837975
ATSC0p,8.928844736098974
ATSC0s,46.166666666666664
ATSC0v,1936.7671705289263
ATSC1Z,20.320000000000036
ATSC1c,-0.4471245086423171
ATSC1d,8.811250000000001
ATSC1i,-7.474348758746771
ATSC1m,93.67365885124993
ATSC1p,-0.9824057080333025
ATSC1s,-3.1111111111111107
ATSC1v,-60.53325516390614
ATSC2Z,25.190000000000026
ATSC2c,-0.1448815828459945
ATSC2d,-5.311875000000001
ATSC2i,24.532052361897534
ATSC2m,128.50162466812498
ATSC2p,3.40159078506454
ATSC2s,2.5486111111111116
ATSC2v,582.2920137390497
ATSC3Z,-97.00999999999998
ATSC3c,0.17960426580362926
ATSC3d,-10.430625000000001
ATSC3i,-32.530216035314
ATSC3m,-470.41292287562504
ATSC3p,-4.700130609984553
ATSC3s,4.020833333333333
ATSC3v,-968.6246897462831
ATSC4Z,-63.91000000000001
ATSC4c,-0.24936689858497652
ATSC4d,2.675625000000001
ATSC4i,-33.86931475939895
ATSC4m,-307.27033084437494
ATSC4p,-3.7259735770769677
ATSC4s,-7.881944444444444
ATSC4v,-657.3884360305633
ATSC5Z,78.99999999999999
ATSC5c,-0.021306985518236374
ATSC5d,5.075000000000001
ATSC5i,-4.841045391473447
ATSC5m,370.2979989750001
ATSC5p,0.6191027563465777
ATSC5s,4.902777777777779
ATSC5v,293.43273435286943
ATSC6Z,136.29
ATSC6c,0.27632364211946525
ATSC6d,-1.768125
ATSC6i,15.973252152759967
ATSC6m,639.4806283618751
ATSC6p,2.101821907019488
ATSC6s,19.5625
ATSC6v,609.0607766167724
ATSC7Z,-57.319999999999986
ATSC7c,0.06314524556727946
ATSC7d,0.29500000000000004
ATSC7i,-0.2797177075764587
ATSC7m,-271.55154092000004
ATSC7p,-0.7894339640712209
ATSC7s,-11.194444444444446
ATSC7v,-308.43491043450086
ATSC8Z,-22.9
ATSC8c,-0.29914351148487206
ATSC8d,2.8812499999999996
ATSC8i,20.17013047501886
ATSC8m,-97.34106806874999
ATSC8p,2.140698479303881
ATSC8s,-12.569444444444445
ATSC8v,333.8219380060615
AXp-0d,0.7058191321631524
AXp-1d,0.44524121172540937
AXp-2d,0.2928589774384416
AXp-3d,0.19165210575941222
AXp-4d,0.12477351816843349
AXp-5d,0.07929316688234306
AXp-6d,0.054474417561763015
AXp-7d,0.03704270697145718
GATS1Z,0.724072105161415
GATS1c,1.4520405621562626
GATS1d,0.7135016465422613
GATS1i,1.2801692472336956
GATS1m,0.7298813345650963
GATS1p,1.1274334856079724
GATS1s,0.6332946536015128
GATS1v,0.9586001526692629
GATS2Z,0.8709625227981407
GATS2c,1.3589091868931031
GATS2d,1.3401422230706823
GATS2i,0.8604331767772697
GATS2m,0.8652280689440708
GATS2p,0.7432520411525666
GATS2s,0.7055014911316905
GATS2v,0.7385548579213823
GATS3Z,1.0337695483119507
GATS3c,0.7837187633730859
GATS3d,1.3113979630118524
GATS3i,1.3244851986466528
GATS3m,1.040333528969589
GATS3p,1.2736067419989505
GATS3s,0.860805191244345
GATS3v,1.2123465359871837
GATS4Z,1.0703045415152574
GATS4c,0.9137574117898987
GATS4d,0.7407590128146624
GATS4i,1.2201787562527657
GATS4m,1.0728071451809889
GATS4p,1.1510108344375822
GATS4s,1.1057883421895915
GATS4v,1.1318217727826994
GATS5Z,0.9021058863328822
GATS5c,0.7523182639563605
GATS5d,0.7598792535675083
GATS5i,0.975194913447911
GATS5m,0.904400753714049
GATS5p,0.9053864123399299
GATS5s,1.0781024368231047
GATS5v,0.919974031760179
GATS6Z,0.7099894497832618
GATS6c,0.7750029625672524
GATS6d,1.0738804442873358
GATS6i,0.7889890897759427
GATS6m,0.7129633131813885
GATS6p,0.7880943750036281
GATS6s,0.8994523649268801
GATS6v,0.7665289520283601
GATS7Z,1.1104533152909335
GATS7c,0.8645324663007995
GATS7d,0.9453896816684964
GATS7i,1.02487474170891
GATS7m,1.1077595098078905
GATS7p,1.0424904191227256
GATS7s,1.9887184115523464
GATS7v,1.0643381564550527
GATS8Z,1.0370094722598104
GATS8c,1.0219611680512857
GATS8d,0.7877058177826566
GATS8i,0.774930478737824
GATS8m,1.0306261379526347
GATS8p,0.7449798233867404
GATS8s,1.3192418772563175
GATS8v,0.8122797471302567
MATS1Z,0.06546813583349453
MATS1c,-0.4132938529398876
MATS1d,0.36845956824002934
MATS1i,-0.1156399757531452
MATS1m,0.06359072561473289
MATS1p,-0.10478673462184272
MATS1s,-0.06417970316887284
MATS1v,-0.02976646861892845
MATS2Z,0.04940087466415647
MATS2c,-0.08151618602474328
MATS2d,-0.1352073688731924
MATS2i,0.23103017979406135
MATS2m,0.05309884994787588
MATS2p,0.22085014862241614
MATS2s,0.03200265090078307
MATS2v,0.17429074222825888
MATS3Z,-0.16616707490450655
MATS3c,0.08826109609785031
MATS3d,-0.23189150884408571
MATS3i,-0.2675739192898791
MATS3m,-0.16977656391188822
MATS3p,-0.26653089368429655
MATS3s,0.04409815838778961
MATS3v,-0.253227588915737
MATS4Z,-0.09717048547232064
MATS4c,-0.10877486618724519
MATS4d,0.05280035520911706
MATS4i,-0.24728645419818376
MATS4m,-0.09843651018249089
MATS4p,-0.18754888404898407
MATS4s,-0.07673170270014468
MATS4v,-0.15255084935531035
MATS5Z,0.13362652232746952
MATS5c,-0.010339791565453355
MATS5d,0.1114160263446762
MATS5i,-0.039321772989685616
MATS5m,0.13197357012706865
MATS5p,0.034668693131350424
MATS5s,0.05309867629362215
MATS5v,0.07575322909690112
MATS6Z,0.3125845737483085
MATS6c,0.18182173319553474
MATS6d,-0.05263353736813708
MATS6i,0.17592406829699336
MATS6m,0.30903023240054794
MATS6p,0.15959108337923056
MATS6s,0.28727895735177145
MATS6v,0.21320196185759524
MATS7Z,-0.1615922417681551
MATS7c,0.051071566564888704
MATS7d,0.01079399926820344
MATS7i,-0.0037867152336866984
MATS7m,-0.16130083710920742
MATS7p,-0.07367824798949728
MATS7s,-0.20206578419574817
MATS7v,-0.1327103721809559
MATS8Z,-0.06197564276048714
MATS8c,-0.23226798022753997
MATS8d,0.10120746432491767
MATS8i,0.26213356085707146
MATS8m,-0.0555075028591002
MATS8p,0.19180071264082976
MATS8s,-0.21780986762936222
MATS8v,0.1378883091724012
MAXdsN,3.975771447467876
MAXssO,5.24890798441973
MINdsN,3.975771447467876
MINssO,5.2115681492052
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.74268837854263
SpAD_D,257.8000954212177
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.18204603386848195
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,526
TMWC10,121.45654209694312
TSRW10,70.62110764665343
VE1_Dt,4.7255566985687585
VE2_Dt,0.20545898689429384
VE3_Dt,2.3858944967435143
VR1_Dt,127.08601825352714
VR2_Dt,5.52547905450118
VR3_Dt,5.677773289206308
Xc-3dv,0.6465829417039837
Xc-4dv,0.0
Xc-5dv,0.10543483357487618
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3180413817439771
Xch-7d,0.4085104950924315
Xp-0dv,12.945080997095062
Xp-1dv,7.137638592485772
Xp-2dv,5.2531263548415446
Xp-3dv,3.423959887313715
Xp-4dv,2.1262965088359467
Xp-5dv,1.2890027230652936
Xp-6dv,0.7190464929069492
Xp-7dv,0.37180276098116555
Xpc-4d,3.3932297445884623
Xpc-5d,4.338966244012397
Xpc-6d,5.429142490006346
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.49176623804264
AATS0dv,8.7
AATS0pe,6.401202499999999
AATS0se,7.826567899999999
AATS1dv,8.19047619047619
AATS1pe,6.651061904761905
AATS1se,7.903639523809521
AATS2dv,6.840579710144928
AATS2pe,6.617850724637682
AATS2se,7.98831895652174
AATS3dv,5.2784810126582276
AATS3pe,6.406532911392405
AATS3se,7.773470886075947
AATS4dv,3.8202247191011236
AATS4pe,6.192955056179774
AATS4se,7.672144764044942
AATS5dv,3.95
AATS5pe,6.090014999999999
AATS5se,7.623870200000001
AATS6dv,5.186440677966102
AATS6pe,6.246735593220339
AATS6se,7.737530169491525
AATS7dv,5.0
AATS7pe,6.488795833333334
AATS7se,7.9107061666666665
AATS8dv,4.2
AATS8pe,6.297510000000002
AATS8se,7.76320792
AATSC0Z,7.390000000000001
AATSC0c,0.025758480457944988
AATSC0d,0.569375
AATSC0i,1.5389201145454732
AATSC0m,35.073120949374996
AATSC0p,0.22322111840247433
AATSC0s,1.1541666666666666
AATSC0v,48.41917926322316
AATSC1Z,0.4838095238095247
AATSC1c,-0.010645821634340883
AATSC1d,0.20979166666666668
AATSC1i,-0.17796068473206597
AATSC1m,2.230325210744046
AATSC1p,-0.02339061209603101
AATSC1s,-0.07407407407407407
AATSC1v,-1.4412679800930033
AATSC2Z,0.3650724637681163
AATSC2c,-0.002099733084724558
AATSC2d,-0.07698369565217392
AATSC2i,0.3555369907521382
AATSC2m,1.862342386494565
AATSC2p,0.04929841717484841
AATSC2s,0.03693639291465379
AATSC2v,8.439014691870286
AATSC3Z,-1.2279746835443035
AATSC3c,0.0022734717190332817
AATSC3d,-0.1320332278481013
AATSC3i,-0.411774886522962
AATSC3m,-5.95459396045095
AATSC3p,-0.05949532417701966
AATSC3s,0.050896624472573836
AATSC3v,-12.26107202210485
AATSC4Z,-0.7180898876404496
AATSC4c,-0.0028018752649997362
AATSC4d,0.030063202247191022
AATSC4i,-0.38055409842021287
AATSC4m,-3.452475627464887
AATSC4p,-0.0418648716525502
AATSC4s,-0.08856117353308364
AATSC4v,-7.386386921691723
AATSC5Z,0.9874999999999998
AATSC5c,-0.0002663373189779547
AATSC5d,0.06343750000000001
AATSC5i,-0.06051306739341809
AATSC5m,4.628724987187502
