DLiP-ID,C002V1
DLiP-Mol-ID,33211
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H12N2O2/c1-2-7-14-13(6-1)17-16(15-8-4-10-20-15)18(14)11-12-5-3-9-19-12/h1-10H,11H2"
Standard Inchi Key(RDKit),BBKODUSYDNJJKK-UHFFFAOYSA-N
Canonical SMILES(RDKit),c1coc(Cn2c(-c3ccco3)nc3ccccc32)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),264.284
MW Monoisotopic(RDKit),264.089877624
MolLogP(RDKit),3.9376
XLogP(SDF),
XLogP(CDK),2.681
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),44.1
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.562668975247618
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,116925.67590372993
qed,0.5626689752476179
Chi0,13.363596551749424
Chi1,9.915816237971965
TPSA,44.1
Chi0n,10.69153324501045
Chi0v,10.69153324501045
Chi1n,6.4318950305775076
Chi1v,6.4318950305775076
Chi2n,4.566934492412987
Chi2v,4.566934492412987
Chi3n,3.2901635594572793
Chi3v,3.2901635594572793
Chi4n,2.3878349107036545
Chi4v,2.3878349107036545
MolMR,75.24500000000003
MolWt,264.284
fr_SH,0
Kappa1,11.108253315043438
Kappa2,4.417141500474834
Kappa3,1.7347869472357411
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,826.7649354303929
MolLogP,3.9376000000000015
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.9304002858361822
SMR_VSA1,8.834301874106695
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,66.81750995784543
SMR_VSA8,0.0
SMR_VSA9,11.58465191687437
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,2
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,114.81963659446664
NHOHCount,0
PEOE_VSA1,13.401401521898048
