DLiP-ID,J1005B
CIC3,0.48774437510817137
CIC4,0.3688721875540857
CIC5,0.3688721875540857
GGI1,3.0
GGI2,2.000000000000001
GGI3,1.2569444444444444
GGI4,0.8761111111111113
GGI5,0.6394444444444446
GGI6,0.34045351473922897
GGI7,0.16581632653061223
GGI8,0.10910336356764927
GGI9,0.07031635802469136
JGI1,0.13636363636363635
JGI2,0.07142857142857145
JGI3,0.04655349794238682
JGI4,0.0336965811965812
JGI5,0.023683127572016457
JGI6,0.016212072130439476
JGI7,0.009753901560624247
JGI8,0.008392566428280714
JGI9,0.006392396184062852
MIC0,23.98057510057863
MIC1,40.31369716422294
MIC2,44.40057651418392
MIC3,46.24073646390638
MIC4,46.3605596289609
MIC5,46.3605596289609
MPC2,28
MPC3,35
MPC4,44
MPC5,50
MPC6,48
MPC7,49
MPC8,47
MPC9,44
Mare,0.9768000000000001
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,1
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.23049147946850798
RPCG,0.14391276415082316
SIC0,0.30142506576568295
SIC1,0.6426112706222052
SIC2,0.8091425242943338
SIC3,0.9083519419255712
SIC4,0.9306882428741471
SIC5,0.9306882428741471
SaaN,4.052828823563401
SaaO,5.223059017301441
SaaS,0
Sare,39.072
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,3.38889209617738
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,64.16650104006636
TIC1,136.7972390086232
TIC2,172.2479333124038
TIC3,193.36734879116764
TIC4,198.12223629333107
TIC5,198.12223629333107
Vabc,281.81814535245485
WPol,27
apol,46.243066999999975
bpol,23.614932999999994
nRot,7
ABCGG,13.618760302509065
ATS0Z,2046.0
ATS0d,119.0
ATS0i,6475.093653565731
ATS0m,9616.508468000002
ATS0p,66.07895319213101
ATS0s,145.772719478738
ATS0v,8989.679935278407
ATS1Z,1143.0
ATS1d,148.0
ATS1i,5984.376998753496
ATS1m,4468.875601000002
ATS1p,76.77614988000003
ATS1s,122.2638888888889
ATS1v,10848.733960166426
ATS2Z,1562.0
ATS2d,227.0
ATS2i,10808.669863671495
ATS2m,5838.8841710000015
ATS2p,111.34876276879197
ATS2s,190.72685185185188
ATS2v,15019.227489110588
ATS3Z,1595.0
ATS3d,241.0
ATS3i,14312.049439544076
ATS3m,5823.737853999997
ATS3p,117.32788583297997
ATS3s,235.06018518518522
ATS3v,15460.577708861816
ATS4Z,1569.0
ATS4d,235.0
ATS4i,14197.093850249334
ATS4m,5707.530497
ATS4p,112.21590521528199
ATS4s,237.6712962962963
ATS4v,14949.764416941995
ATS5Z,1611.0
ATS5d,216.0
ATS5i,12905.916031205837
ATS5m,5949.734846
ATS5p,106.324332676735
ATS5s,264.2268518518518
ATS5v,14513.797652175039
ATS6Z,1393.0
ATS6d,195.0
ATS6i,12509.83599621514
ATS6m,4944.941595999999
ATS6p,102.85943212279199
ATS6s,235.90432098765436
ATS6v,13552.812975043758
ATS7Z,1406.0
ATS7d,172.0
ATS7i,12494.109646240331
ATS7m,5316.402863
ATS7p,92.49198179958398
ATS7s,205.53240740740745
ATS7v,11869.567028630307
ATS8Z,952.0
ATS8d,149.0
ATS8i,11148.301593368331
ATS8m,3366.477256
ATS8p,82.20298968613096
ATS8s,151.58950617283952
ATS8v,9966.47181927224
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.04061014182226304
JGI10,0.004512237980251448
JGT10,0.356988588786851
Kier1,17.355371900826448
Kier2,9.209183673469388
Kier3,5.289795918367347
MAXdO,12.017053768266564
MID_C,32.53894384080977
MID_N,4.0692427453246625
MID_O,3.7831038377549904
MID_X,1.7069059155377309
MID_h,9.559252498617383
MINdO,12.017053768266564
MPC10,38
MWC01,22.0
MWC02,4.61512051684126
MWC03,5.424950017481403
MWC04,6.267200548541362
MWC05,7.109062135687172
MWC06,7.9672801789422
MWC07,8.824824939175638
MWC08,9.691840166360345
MWC09,10.55828364171215
MWC10,11.430619364421151
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.543820000000003
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.056245805348308
SRW05,2.3978952727983707
SRW06,6.4967749901858625
SRW07,4.727387818712341
SRW08,8.031710375322042
SRW09,6.803505257608338
SRW10,9.624104282899042
SaaCH,9.709235525354199
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.9168516106575275
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.00745701058201087
SdssS,0
SsCH3,1.8054447777350915
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.927307846749811
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.637486914211179
VE1_D,4.498444384683592
VE2_A,0.1732136625814847
VE2_D,0.21421163736588533
VE3_A,2.0332303797528004
VE3_D,2.2456689894477617
VR1_A,530.8919200283248
VR1_D,109.76172634579927
VR2_A,25.28056762039642
VR2_D,5.226748873609489
VR3_A,7.0164958048178505
VR3_D,5.440249236952425
WPath,1040
Xc-3d,0.9632095886329041
Xc-4d,0.0
Xc-5d,0.21982198216447035
Xc-6d,0.0
Xp-0d,15.079139501373252
Xp-1d,10.219545352812842
Xp-2d,8.470642753072134
Xp-3d,6.7165269305555215
Xp-4d,5.362229819052949
Xp-5d,4.122658814343879
Xp-6d,2.525132027503208
Xp-7d,1.7605942561798102
ZMIC0,71.59447331656229
ZMIC1,40.18818701430636
ZMIC2,30.24731660613334
ZMIC3,25.66250375385666
ZMIC4,25.220831102285814
ZMIC5,25.220831102285814
nAcid,0
nAtom,40
nBase,0
nRing,2
piPC1,3.3843902633457743
piPC2,3.886705197443856
piPC3,4.395991175024254
piPC4,4.9483165296969975
piPC5,5.334830089480193
piPC6,5.498448143553174
piPC7,5.830782165417508
piPC8,6.0589041295325075
piPC9,6.22279325841615
AATS0Z,51.15
AATS0d,2.975
AATS0i,161.87734133914327
AATS0m,240.41271170000005
AATS0p,1.6519738298032753
AATS0s,3.64431798696845
AATS0v,224.74199838196017
AATS1Z,27.878048780487806
AATS1d,3.6097560975609757
AATS1i,145.9604146037438
AATS1m,108.99696587804881
AATS1p,1.8725890214634155
AATS1s,2.982046070460705
AATS1v,264.60326732113236
AATS2Z,22.0
AATS2d,3.1971830985915495
AATS2i,152.2347868122746
AATS2m,82.23780522535213
AATS2p,1.5682924333632673
AATS2s,2.686293688054252
AATS2v,211.53841533958575
AATS3Z,17.921348314606742
AATS3d,2.707865168539326
AATS3i,160.8095442645402
AATS3m,65.43525678651682
AATS3p,1.3182908520559549
AATS3s,2.641125676238036
AATS3v,173.71435627934625
AATS4Z,18.03448275862069
AATS4d,2.7011494252873565
AATS4i,163.1849867844751
AATS4m,65.60379881609195
AATS4p,1.2898379909802529
AATS4s,2.731853980417199
AATS4v,171.83637260852868
AATS5Z,20.1375
AATS5d,2.7
AATS5i,161.32395039007298
AATS5m,74.371685575
AATS5p,1.3290541584591875
AATS5s,3.3028356481481476
AATS5v,181.422470652188
AATS6Z,17.858974358974358
AATS6d,2.5
AATS6i,160.38251277198898
AATS6m,63.39668712820511
AATS6p,1.3187106682409229
AATS6s,3.0244143716365945
AATS6v,173.754012500561
AATS7Z,18.25974025974026
AATS7d,2.2337662337662336
AATS7i,162.26116423688742
AATS7m,69.04419302597402
AATS7p,1.201194568825766
AATS7s,2.669252044252045
AATS7v,154.15022115104296
AATS8Z,13.797101449275363
AATS8d,2.1594202898550723
AATS8i,161.56958830968597
AATS8m,48.78952544927537
AATS8p,1.1913476766105937
AATS8s,2.196949364823761
AATS8v,144.4416205691629
AMID_C,1.5494735162290367
AMID_N,0.19377346406307916
AMID_O,0.1801478017978567
AMID_X,0.08128123407322528
AMID_h,0.45520249993416106
ATS0dv,259.06721536351165
ATS0pe,246.91199999999998
ATS0se,305.767737
ATS1dv,266.51851851851853
ATS1pe,264.01110000000006
ATS1se,316.39415399999984
ATS2dv,346.51851851851853
ATS2pe,440.51959999999985
ATS2se,539.23525
ATS3dv,321.51851851851853
ATS3pe,545.7407000000001
ATS3se,678.7511260000001
ATS4dv,322.51851851851853
ATS4pe,539.1105
ATS4se,668.970274
ATS5dv,321.51851851851853
ATS5pe,507.6477
ATS5se,626.0260460000002
ATS6dv,197.03703703703704
ATS6pe,493.27600000000007
ATS6se,610.081206
ATS7dv,133.5925925925926
ATS7pe,468.1523000000001
ATS7se,586.813828
ATS8dv,97.03703703703704
ATS8pe,401.78650000000005
ATS8se,509.50830200000007
ATSC0Z,1236.0
ATSC0c,0.5141239759643017
ATSC0d,19.775
ATSC0i,57.654062888168724
ATSC0m,6532.1997796000005
ATSC0p,12.618422052968773
ATSC0s,43.69838605967078
ATSC0v,2168.648177588527
ATSC1Z,6.75
ATSC1c,-0.23086653536073037
ATSC1d,7.155625000000003
ATSC1i,0.22605719107041367
ATSC1m,28.65179641000012
ATSC1p,0.0058108421290544165
ATSC1s,2.344296607081618
ATSC1v,4.007429230263931
ATSC2Z,-154.75
ATSC2c,-0.04835735761480177
ATSC2d,3.0743750000000007
ATSC2i,-24.390033177223206
ATSC2m,-821.9481070899997
ATSC2p,-3.917861042712075
ATSC2s,8.709944648062416
ATSC2v,-435.9929716762472
ATSC3Z,-94.75
ATSC3c,0.13541766912639
ATSC3d,3.4506250000000005
ATSC3i,-0.9991751543826047
ATSC3m,-496.0997240100002
ATSC3p,0.22170952139740077
ATSC3s,-2.4615821652091903
ATSC3v,117.57093848696712
ATSC4Z,-138.75
ATSC4c,-0.18779035003202926
ATSC4d,-2.785624999999998
ATSC4i,3.5889856260048143
ATSC4m,-704.64210373
ATSC4p,-0.3697504283488856
ATSC4s,-5.486672292952674
ATSC4v,66.4831015337829
ATSC5Z,-121.5
ATSC5c,0.13969812663996706
ATSC5d,-7.649999999999999
ATSC5i,-0.21514875028951572
ATSC5m,-640.8582912999998
ATSC5p,-0.62638990476325
ATSC5s,15.18677769204389
ATSC5v,25.263452907642357
ATSC6Z,-339.5
ATSC6c,-0.08475235767726264
ATSC6d,-8.411249999999999
ATSC6i,-4.743200734764527
ATSC6m,-1667.8080128199997
ATSC6p,-2.8355303209545366
ATSC6s,-20.369408114711938
ATSC6v,-843.0633566930098
ATSC7Z,125.75
ATSC7c,0.01871398653644611
ATSC7d,-3.966875000000001
ATSC7i,-0.42072068725888956
ATSC7m,654.1015269699997
ATSC7p,-1.312500450727616
ATSC7s,-16.98069074717078
ATSC7v,-351.55558546992495
ATSC8Z,-17.75
ATSC8c,0.02339737469033289
ATSC8d,-2.711875
ATSC8i,-2.885260675422298
ATSC8m,-76.58415101000028
ATSC8p,-0.21624183740978659
ATSC8s,-5.075958665552126
ATSC8v,-158.37080644406814
AXp-0d,0.7180542619701549
AXp-1d,0.4645247887642201
AXp-2d,0.3025229554668619
AXp-3d,0.19190076944444348
AXp-4d,0.12186885952393066
AXp-5d,0.08245317628687758
AXp-6d,0.052606917239650164
AXp-7d,0.03593049502407776
GATS1Z,0.5152439024390243
GATS1c,1.466912159104886
GATS1d,0.7696339921679874
GATS1i,1.1854070780940076
GATS1m,0.5100598455348208
GATS1p,0.8585436668860857
GATS1s,0.5281174170817149
GATS1v,0.9500990979810028
GATS2Z,0.889050321345549
GATS2c,1.0186314926843933
GATS2d,1.1110913267213904
GATS2i,1.3074798573472062
GATS2m,0.8890584802552182
GATS2p,1.1215317468867467
GATS2s,0.5277932167629601
GATS2v,1.0928781359146087
GATS3Z,0.7689811279589833
GATS3c,1.0285900898790061
GATS3d,1.00825295813861
GATS3i,1.0078070105048025
GATS3m,0.7612170215159346
GATS3p,0.8725695424291059
GATS3s,1.085813514244788
GATS3v,0.9165062930294272
GATS4Z,0.7980833612320053
GATS4c,1.4228547258237993
GATS4d,1.201447316796722
GATS4i,1.0169063263020137
GATS4m,0.788495065488551
GATS4p,0.8708429231582274
GATS4s,1.1689057216881131
GATS4v,0.8994139107055744
GATS5Z,0.8371510922330097
GATS5c,1.3872116645062682
GATS5d,1.3805309734513274
GATS5i,1.022503142104699
GATS5m,0.8298295795540842
GATS5p,0.9052671142249779
GATS5s,1.3361068017780526
GATS5v,0.9030280086853908
GATS6Z,0.9393203883495146
GATS6c,1.5604830698632421
GATS6d,1.2642225031605565
GATS6i,1.050361446472358
GATS6m,0.9226801719724915
GATS6p,1.0041455729735376
GATS6s,1.929314610284649
GATS6v,1.1058429448031617
GATS7Z,0.5837378640776699
GATS7c,1.0790336006752064
GATS7d,1.0117063720097854
GATS7i,0.9548080006531321
GATS7m,0.5726199563775747
GATS7p,0.8973735005320085
GATS7s,1.7032330343698705
GATS7v,1.0133294940191861
GATS8Z,0.6914309835373575
GATS8c,0.6319927429998508
GATS8d,0.9575111306546474
GATS8i,0.9366696819862721
GATS8m,0.6809172622061266
GATS8p,0.8971375346616867
GATS8s,0.9406609865381552
GATS8v,1.0238011056533027
MATS1Z,0.005327965901018234
MATS1c,-0.4380959744814748
MATS1d,0.35302642533378575
MATS1i,0.0038252915752371736
MATS1m,0.004279258603604571
MATS1p,0.00044927283684527116
MATS1s,0.05233874399690971
MATS1v,0.0018028221886426442
MATS2Z,-0.07053648753361594
MATS2c,-0.05299029617072276
MATS2d,0.0875874717330532
MATS2i,-0.23833296516273225
MATS2m,-0.07089026235131439
MATS2p,-0.17492247830992882
MATS2s,0.11229273004797806
MATS2v,-0.11326403505017532
MATS3Z,-0.03445329260754155
MATS3c,0.11837976171120176
MATS3d,0.07842440943763407
MATS3i,-0.00778899981406048
MATS3m,-0.034133396959276016
MATS3p,0.007896766196252661
MATS3s,-0.02531738955998645
MATS3v,0.024365810819925195
MATS4Z,-0.051612543242941636
MATS4c,-0.1679369079362268
MATS4d,-0.06476597352398386
MATS4i,0.028620850832247906
MATS4m,-0.049596367526457664
MATS4p,-0.013472381588474445
MATS4s,-0.057727714413483844
MATS4v,0.014094929527901902
MATS5Z,-0.0491504854368932
MATS5c,0.13586035000404945
MATS5d,-0.19342604298356508
MATS5i,-0.0018658593992485718
MATS5m,-0.04905378838086017
MATS5p,-0.024820453069877995
MATS5s,0.17376817614392123
MATS5v,0.005824700651936678
MATS6Z,-0.14085967969463115
MATS6c,-0.08453748426200453
MATS6d,-0.2181270057376252
MATS6i,-0.04218975231512672
MATS6m,-0.1309338644374539
MATS6p,-0.11523771412986651
MATS6s,-0.23904430477072838
MATS6v,-0.1993593001333401
MATS7Z,0.0528516790652713
MATS7c,0.018908963405704873
MATS7d,-0.10420805490337733
MATS7i,-0.003790820459563819
MATS7m,0.052018158122558784
MATS7p,-0.0540335719553765
MATS7s,-0.20186416126291104
MATS7v,-0.08421203589107286
MATS8Z,-0.008325125463158388
MATS8c,0.026382149261209607
MATS8d,-0.07949944117700948
MATS8i,-0.02901122315607043
MATS8m,-0.006796578607379674
MATS8p,-0.009934489936856318
MATS8s,-0.06733852205972239
MATS8v,-0.04233474295405105
MAXaaN,4.052828823563401
MAXaaO,5.223059017301441
MAXsBr,3.38889209617738
MINaaN,4.052828823563401
MINaaO,5.223059017301441
MINsBr,3.38889209617738
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.918287106296603
SpAD_D,207.04593058851214
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.535202856945905
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,426
TMWC10,114.88918150916268
TSRW10,67.94428629264462
VE1_Dt,4.513530808367488
VE2_Dt,0.2149300384936899
VE3_Dt,2.249017076288561
VR1_Dt,108.0658147997251
VR2_Dt,5.145991180939291
VR3_Dt,5.424677782540828
Xc-3dv,0.37596588903549705
Xc-4dv,0.0
Xc-5dv,0.058124842825863374
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.32188405478043614
Xch-7d,0.3396573426620889
Xp-0dv,13.649956440432485
Xp-1dv,8.217396416823957
Xp-2dv,5.669209618269167
Xp-3dv,3.772576057461482
Xp-4dv,2.467658761441867
Xp-5dv,1.5739072092804376
Xp-6dv,0.7949589113273813
Xp-7dv,0.4970441194323172
Xpc-4d,2.239120637251193
Xpc-5d,3.5985733484632565
Xpc-6d,5.342147504488808
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.242998135399357
AATS0dv,6.476680384087791
AATS0pe,6.1728
AATS0se,7.644193425
AATS1dv,6.500451671183379
AATS1pe,6.439295121951221
AATS1se,7.71693058536585
AATS2dv,4.880542514345332
AATS2pe,6.204501408450702
AATS2se,7.594862676056337
AATS3dv,3.612567623803579
AATS3pe,6.131917977528091
AATS3se,7.626417146067417
AATS4dv,3.707109408258834
AATS4pe,6.196672413793103
AATS4se,7.689313494252874
AATS5dv,4.0189814814814815
AATS5pe,6.34559625
AATS5se,7.825325575000003
AATS6dv,2.5261158594491926
AATS6pe,6.324051282051283
AATS6se,7.821553923076922
AATS7dv,1.7349687349687353
AATS7pe,6.079900000000001
AATS7se,7.620958805194804
AATS8dv,1.406333870101986
AATS8pe,5.822992753623189
AATS8se,7.384178289855074
AATSC0Z,30.9
AATSC0c,0.012853099399107542
AATSC0d,0.49437499999999995
AATSC0i,1.441351572204218
AATSC0m,163.30499449
AATSC0p,0.31546055132421935
AATSC0s,1.0924596514917695
AATSC0v,54.21620443971317
AATSC1Z,0.16463414634146342
AATSC1c,-0.005630891106359277
AATSC1d,0.17452743902439033
AATSC1i,0.00551359002610765
AATSC1m,0.6988243026829297
AATSC1p,0.00014172785680620527
AATSC1s,0.05717796602638092
AATSC1v,0.09774217634790075
AATSC2Z,-2.1795774647887325
AATSC2c,-0.0006810895438704474
AATSC2d,0.04330105633802818
AATSC2i,-0.3435215940453973
AATSC2m,-11.576733902676052
AATSC2p,-0.05518114144664894
AATSC2s,0.12267527673327347
AATSC2v,-6.140746079947143
AATSC3Z,-1.0646067415730338
AATSC3c,0.0015215468441167415
AATSC3d,0.038771067415730345
AATSC3i,-0.011226687127894435
AATSC3m,-5.574154202359553
AATSC3p,0.002491118217948323
AATSC3s,-0.02765822657538416
AATSC3v,1.3210217807524396
AATSC4Z,-1.5948275862068966
AATSC4c,-0.002158509770483095
AATSC4d,-0.032018678160919516
AATSC4i,0.04125270834488292
AATSC4m,-8.099334525632184
AATSC4p,-0.00425000492355041
AATSC4s,-0.06306519876957097
AATSC4v,0.7641735808480793
AATSC5Z,-1.51875
AATSC5c,0.0017462265829995883
