DLiP-ID,T007XS
DLiP-Mol-ID,26278
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H24Cl2N2O5S/c1-2-14-5-7-15(8-6-14)10-19(22(28)29)25-21(27)20-4-3-9-26(20)32(30,31)18-12-16(23)11-17(24)13-18/h5-8,11-13,19-20H,2-4,9-10H2,1H3,(H,25,27)(H,28,29)/t19-,20-/m0/s1"
Standard Inchi Key(RDKit),ZFEZMZIUQXOHHJ-PMACEKPBSA-N
Canonical SMILES(RDKit),CCc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),499.416
MW Monoisotopic(RDKit),498.078298228
MolLogP(RDKit),3.521
XLogP(SDF),
XLogP(CDK),4.389
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),103.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.578723605887355
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11805449.467863817
qed,0.5787236058873549
Chi0,23.465890847321376
Chi1,15.111429334209978
TPSA,103.78000000000002
Chi0n,17.42328391797706
Chi0v,19.751638390941693
Chi1n,10.204431441087447
Chi1v,12.400423715906541
Chi2n,7.652519047425699
Chi2v,10.41594520924206
Chi3n,5.434627897990919
Chi3v,7.7569990727252405
Chi4n,3.717464979615642
Chi4v,6.101103683202887
MolMR,122.46630000000005
MolWt,499.41600000000017
fr_SH,0
Kappa1,24.511205068165516
Kappa2,10.2077685483806
Kappa3,5.6137592708593695
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1085.5543024772282
MolLogP,3.5210000000000017
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.7728076915086497
SMR_VSA1,23.113398747313283
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,49.58618882520837
SMR_VSA6,6.544756405912575
SMR_VSA7,63.63673909010791
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,196.9263694682712
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,54.39108525400209
PEOE_VSA7,48.58846905755685
PEOE_VSA8,23.01084465632124
PEOE_VSA9,4.895483475517775
RingCount,3
SMR_VSA10,45.10165595117597
