DLiP-ID,C001PW
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,62.032068547874616
TIC1,144.48164912770872
TIC2,185.19041896477256
TIC3,211.7197439777534
TIC4,225.3293844521902
TIC5,227.3293844521902
Vabc,302.855698478781
WPol,40
apol,50.876273999999995
bpol,22.073725999999994
nRot,3
ABCGG,15.319726807558343
ATS0Z,1000.0
ATS0d,152.0
ATS0i,6784.581911551482
ATS0m,3952.1637929999997
ATS0p,70.276340287282
ATS0s,196.44444444444446
ATS0v,10372.77223686475
ATS1Z,1171.0
ATS1d,196.0
ATS1i,6588.384207395597
ATS1m,4475.004456000002
ATS1p,90.09430557000003
ATS1s,144.97222222222223
ATS1v,13141.854499747284
ATS2Z,1720.0
ATS2d,304.0
ATS2i,11606.699956944143
ATS2m,6442.6411309999985
ATS2p,136.32139382454702
ATS2s,236.0833333333334
ATS2v,19430.616091974047
ATS3Z,1890.0
ATS3d,340.0
ATS3i,15788.553927097686
ATS3m,6936.991792000001
ATS3p,154.7642678178859
ATS3s,334.4722222222222
ATS3v,21369.206233235527
ATS4Z,1773.0
ATS4d,309.0
ATS4i,16286.906343118584
ATS4m,6359.583135000001
ATS4p,144.94678779303698
ATS4s,343.7222222222222
ATS4v,19875.120791001085
ATS5Z,1574.0
ATS5d,270.0
ATS5i,16178.16914542083
ATS5m,5583.981097999998
ATS5p,126.03092205213099
ATS5s,345.22222222222206
ATS5v,17249.831930025302
ATS6Z,1331.0
ATS6d,240.0
ATS6i,13934.080558241185
ATS6m,4720.382381999999
ATS6p,110.53484671443299
ATS6s,267.3888888888889
ATS6v,15029.155432945072
ATS7Z,1169.0
ATS7d,219.0
ATS7i,12520.922497306685
ATS7m,4133.250015
ATS7p,100.972920920735
ATS7s,222.63888888888897
ATS7v,13583.101391361837
ATS8Z,1010.0
ATS8d,190.0
ATS8i,11130.779031971982
ATS8m,3561.9644399999997
ATS8p,91.03441540073497
ATS8s,204.8888888888889
ATS8v,12129.698490522765
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.14285714285714285
GGI10,0.08132231404958679
JGI10,0.005421487603305785
JGT10,0.3653121229606322
Kier1,18.367346938775512
Kier2,8.347140039447732
Kier3,3.983539094650206
MAXdO,12.638626420877502
MID_C,43.95465293888612
MID_N,4.270808205370534
MID_O,3.562322979898736
MID_X,0.0
MID_h,7.833131185269269
MINdO,12.616590293524816
MPC10,108
MWC01,28.0
MWC02,4.90527477843843
MWC03,5.771441123130016
MWC04,6.647688373563329
MWC05,7.526717561352706
MWC06,8.408939605975984
MWC07,9.292381082312392
MWC08,10.177514314164908
MWC09,11.06333604067481
MWC10,11.9502832193653
NaaCH,10
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.666500000000002
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3612921657094255
SRW05,2.3978952727983707
SRW06,6.8885724595653635
SRW07,4.727387818712341
SRW08,8.50045386741194
SRW09,6.842683282238422
SRW10,10.153740306328956
SaaCH,19.288622285632325
SaaNH,3.0519223424732154
SaaSe,0
SaaaC,1.6545647828024834
SaasC,1.6212870615035122
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.0409115173847314
SdssC,0.33918432200448945
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.621574074074074
SsssP,0
VE1_A,4.164580143800033
VE1_D,4.927110451701331
VE2_A,0.16658320575200133
VE2_D,0.19708441806805324
VE3_A,2.342906196601398
VE3_D,2.5110434328224875
VR1_A,294.20942070157724
VR1_D,148.5341431017222
VR2_A,11.76837682806309
VR2_D,5.941365724068889
VR3_A,6.600582560948183
VR3_D,5.917105583566302
WPath,1613
Xc-3d,1.323732373102326
Xc-4d,0.0
Xc-5d,0.4928338467407533
Xc-6d,0.0
Xp-0d,17.225403871315226
Xp-1d,12.237183443017884
Xp-2d,10.740779654292778
Xp-3d,9.769859470908365
Xp-4d,7.998775634938295
Xp-5d,6.253539047152801
Xp-6d,4.008044383559683
Xp-7d,3.0042176066634245
ZMIC0,79.26638617691738
ZMIC1,50.24041564258822
ZMIC2,33.54959363850404
ZMIC3,24.724940817071275
ZMIC4,22.594888031529806
ZMIC5,22.435526880148316
nAcid,0
nAtom,43
nBase,0
nRing,4
piPC1,3.6888794541139363
piPC2,4.287028906051602
piPC3,4.919068100570765
piPC4,5.470956785688478
piPC5,5.938525161813763
piPC6,6.1580046776039445
piPC7,6.518305765080279
piPC8,6.791559362092438
piPC9,6.726575257888311
AATS0Z,23.25581395348837
AATS0d,3.5348837209302326
AATS0i,157.78097468724377
AATS0m,91.91078588372092
AATS0p,1.6343334950530697
AATS0s,4.568475452196383
AATS0v,241.22726132243605
AATS1Z,25.456521739130434
AATS1d,4.260869565217392
AATS1i,143.2257436390347
AATS1m,97.28270556521744
AATS1p,1.958571860217392
AATS1s,3.151570048309179
AATS1v,285.69248912494095
AATS2Z,22.05128205128205
AATS2d,3.8974358974358974
AATS2i,148.803845601848
AATS2m,82.5979632179487
AATS2p,1.7477101772377823
AATS2s,3.0267094017094025
AATS2v,249.11046271761597
AATS3Z,18.349514563106798
AATS3d,3.3009708737864076
AATS3i,153.2869313310455
AATS3m,67.34943487378642
AATS3p,1.502565706969766
AATS3s,3.247303128371089
AATS3v,207.46802168189834
AATS4Z,16.885714285714286
AATS4d,2.942857142857143
AATS4i,155.1133937439865
AATS4m,60.567458428571435
AATS4p,1.3804455980289236
AATS4s,3.273544973544973
AATS4v,189.28686467620082
AATS5Z,15.584158415841584
AATS5d,2.6732673267326734
AATS5i,160.1798925289191
AATS5m,55.28694156435642
AATS5p,1.2478309114072375
AATS5s,3.4180418041804166
AATS5v,170.79041514876536
AATS6Z,15.298850574712644
AATS6d,2.7586206896551726
AATS6i,160.16184549702513
AATS6m,54.257268758620675
AATS6p,1.2705154794762412
AATS6s,3.0734355044699875
AATS6v,172.74891302235716
AATS7Z,14.987179487179487
AATS7d,2.8076923076923075
AATS7i,160.52464740136776
AATS7m,52.9903848076923
AATS7p,1.2945246271889104
AATS7s,2.8543447293447306
AATS7v,174.14232553027998
AATS8Z,14.428571428571429
AATS8d,2.7142857142857144
AATS8i,159.01112902817118
AATS8m,50.88520628571428
AATS8p,1.3004916485819282
AATS8s,2.9269841269841272
AATS8v,173.2814070074681
AMID_C,1.7581861175554447
AMID_N,0.17083232821482133
AMID_O,0.14249291919594945
AMID_X,0.0
AMID_h,0.3133252474107708
ATS0dv,336.0
ATS0pe,265.82289999999995
ATS0se,326.3898919999999
ATS1dv,349.0
ATS1pe,294.91450000000003
ATS1se,351.55081599999977
ATS2dv,499.0
ATS2pe,493.72810000000004
ATS2se,595.2680599999998
ATS3dv,513.0
ATS3pe,633.9432000000002
ATS3se,777.6474079999997
ATS4dv,445.0
ATS4pe,650.5820999999999
ATS4se,801.281572
ATS5dv,396.0
ATS5pe,628.0697
ATS5se,779.0068400000001
ATS6dv,321.0
ATS6pe,535.0474999999999
ATS6se,664.4108160000001
ATS7dv,279.0
ATS7pe,475.13149999999996
ATS7se,590.1587479999998
ATS8dv,246.0
ATS8pe,420.59150000000005
ATS8se,524.774768
ATSC0Z,295.90697674418595
ATSC0c,0.669698845465882
ATSC0d,24.651162790697672
ATSC0i,64.76751939926157
ATSC0m,1413.6621704651166
ATSC0p,10.081101772791857
ATSC0s,66.79069767441858
ATSC0v,2190.9548346599618
ATSC1Z,14.262303948080039
ATSC1c,-0.263838419784626
ATSC1d,8.698756084369924
ATSC1i,-3.9745366319800395
ATSC1m,68.77330406057341
ATSC1p,0.17286647333652425
ATSC1s,-1.9718316206958713
ATSC1v,77.67119387342436
ATSC2Z,-21.505678745267716
ATSC2c,-0.22141132680912248
ATSC2d,-3.6462952947539193
ATSC2i,0.17847257759216806
ATSC2m,-105.0709997041642
ATSC2p,-0.6731625478160927
ATSC2s,-1.0408779520461504
ATSC2v,-171.30564145951433
ATSC3Z,27.757706868577607
ATSC3c,0.1174760987931778
ATSC3d,-12.350459707950241
ATSC3i,-8.407603447449272
ATSC3m,117.90488986262856
ATSC3p,-1.7248059450495714
ATSC3s,33.523961901328036
ATSC3v,-239.2221340870024
ATSC4Z,-72.67982693347756
ATSC4c,-0.015030811653374384
ATSC4d,-8.171444023796646
ATSC4i,-30.93366428500059
ATSC4m,-356.5087915310977
ATSC4p,-4.711163769775587
ATSC4s,-11.681419385854218
ATSC4v,-898.0909552879095
ATSC5Z,-37.73499188750676
ATSC5c,0.1759970591980876
ATSC5d,2.9356408869659263
ATSC5i,-2.0769815378043557
ATSC5m,-176.08360023201737
ATSC5p,-0.3283317068428597
ATSC5s,-23.97866714740701
ATSC5v,-172.15069899601448
ATSC6Z,-28.43969713358571
ATSC6c,-0.09977309175370594
ATSC6d,0.310438074634937
ATSC6i,-5.926205421143092
ATSC6m,-128.15119454570046
ATSC6p,0.17103164607593205
ATSC6s,-16.975752659095004
ATSC6v,-8.879751334206697
ATSC7Z,-30.27312060573282
ATSC7c,-0.055737042597339956
ATSC7d,-2.599783666846945
ATSC7i,7.563515350646636
ATSC7m,-139.2481984948621
ATSC7p,0.2943174645603683
ATSC7s,-3.487906375818759
ATSC7v,19.189287229394985
ATSC8Z,-8.685776095186583
ATSC8c,-0.004264906394567644
ATSC8d,1.4981070849107616
ATSC8i,11.160364075133758
ATSC8m,-36.93114468739862
ATSC8p,0.7897213638740632
ATSC8s,-1.3698695991827397
ATSC8v,138.48475221085204
AXp-0d,0.689016154852609
AXp-1d,0.4370422658220673
AXp-2d,0.27540460652032767
AXp-3d,0.1809233235353401
AXp-4d,0.11592428456432312
AXp-5d,0.07534384394160001
AXp-6d,0.047153463335996265
AXp-7d,0.030971315532612623
GATS1Z,0.7312815220808335
GATS1c,1.4080244172820648
GATS1d,0.6666940114848237
GATS1i,1.1173458964336969
GATS1m,0.7359133997440395
GATS1p,0.9250904224419406
GATS1s,0.5067474314722863
GATS1v,0.8585912180508253
GATS2Z,0.8861932628829834
GATS2c,1.2550754177898602
GATS2d,1.234143686502177
GATS2i,1.0628070928864808
GATS2m,0.8900643039999933
GATS2p,0.9730766088191248
GATS2s,0.5750839225769591
GATS2v,0.9504096925485523
GATS3Z,0.8922707031738817
GATS3c,0.9654992718820328
GATS3d,1.3564022714782926
GATS3i,1.044280426396898
GATS3m,0.8981202683491724
GATS3p,1.0419611518835212
GATS3s,0.620944269410715
GATS3v,1.0077765884271563
GATS4Z,1.084800377239862
GATS4c,1.1749795609203935
GATS4d,1.1439622641509433
GATS4i,1.1548947015709135
GATS4m,1.0845618299989963
GATS4p,1.1611558505312873
GATS4s,1.3890823274528015
GATS4v,1.1205131167958757
GATS5Z,1.1207362091128954
GATS5c,1.0944338865704097
GATS5d,0.9193629740332524
GATS5i,0.9728843249358753
GATS5m,1.111792287110475
GATS5p,0.979214118690375
GATS5s,1.8726546052933994
GATS5v,0.9852167156812512
GATS6Z,1.0914427256664032
GATS6c,1.1814812147987448
GATS6d,0.9889720234222512
GATS6i,1.028665382615682
GATS6m,1.0838386142553122
GATS6p,0.9531324374633264
GATS6s,1.4956799832442187
GATS6v,0.9624857418847026
GATS7Z,1.0736222281333885
GATS7c,1.2187923910624832
GATS7d,1.03755442670537
GATS7i,0.9587936331813012
GATS7m,1.069648008647604
GATS7p,0.9362168327672686
GATS7s,0.9909448432254842
GATS7v,0.9609189558757298
GATS8Z,1.0330949386985229
GATS8c,1.0123299835431523
GATS8d,0.9005660377358491
GATS8i,0.8566274009182911
GATS8m,1.0303967633375557
GATS8p,0.9375533564816878
GATS8s,1.0657671773444757
GATS8v,0.9576255999712674
MATS1Z,0.04505521916815877
MATS1c,-0.36827234807137804
MATS1d,0.3298605414273993
MATS1i,-0.05736405771997332
MATS1m,0.045476274262336906
MATS1p,0.01602925717282806
MATS1s,-0.02759716503169029
MATS1v,0.03313883065087184
MATS2Z,-0.040065613941753536
MATS2c,-0.1822611629791619
MATS2d,-0.08154329946782773
MATS2i,0.001519106020813995
MATS2m,-0.040974256408169735
MATS2p,-0.03681169365910831
MATS2s,-0.008591276218365352
MATS2v,-0.04310345604848833
MATS3Z,0.039161526417472683
MATS3c,0.07323205081892152
MATS3d,-0.2091591866642242
MATS3i,-0.054193373527676704
MATS3m,0.03481908957942977
MATS3p,-0.07142717473397893
MATS3s,0.20954176094449106
MATS3v,-0.04558260765532644
MATS4Z,-0.10058606907082232
MATS4c,-0.009191407884603169
MATS4d,-0.13575022461814915
MATS4i,-0.19559297867240044
MATS4m,-0.10327703569269941
MATS4p,-0.19138123766354367
MATS4s,-0.07162403649172455
MATS4v,-0.1678672802789489
MATS5Z,-0.05429203718862929
MATS5c,0.111885277318352
MATS5d,0.05070054175228842
MATS5i,-0.013652822816000188
MATS5m,-0.05302984462166762
MATS5p,-0.013866022705859618
MATS5s,-0.152846726176796
MATS5v,-0.03345202766909315
MATS6Z,-0.047502773291128716
MATS6c,-0.07363479515818888
MATS6d,0.006224246367382331
MATS6i,-0.04522396543659029
MATS6m,-0.04480497354890098
MATS6p,0.008385282129719661
MATS6s,-0.12562100449311095
MATS6v,-0.002003164348269021
MATS7Z,-0.05639957600818965
MATS7c,-0.04588156509972963
MATS7d,-0.05813981615868411
MATS7i,0.06437841523162148
MATS7m,-0.054302247104993234
MATS7p,0.016094662989007625
MATS7s,-0.028788742272377363
MATS7v,0.0048283558652650925
MATS8Z,-0.018031167198095832
MATS8c,-0.003912013718832319
MATS8d,0.03733153638814014
MATS8i,0.10585015886312187
MATS8m,-0.016047875558715414
MATS8p,0.04812118387727773
MATS8s,-0.01259893000840075
MATS8v,0.03882745713593234
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.85588770840273
SpAD_D,266.9714991884001
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.793383566389519
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,789
TMWC10,128.74357609897788
TSRW10,73.91507644059936
VE1_Dt,4.9219216774087595
VE2_Dt,0.19687686709635038
VE3_Dt,2.5099897709591485
VR1_Dt,149.46514108386566
VR2_Dt,5.978605643354626
VR3_Dt,5.923353927508956
Xc-3dv,0.610379738537145
Xc-4dv,0.0
Xc-5dv,0.12255747194900603
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.46036705832614233
Xch-7d,0.5727242554349442
Xp-0dv,13.735883481073214
Xp-1dv,8.38017157680168
Xp-2dv,6.173614265006947
Xp-3dv,4.669037864097467
Xp-4dv,3.286209325722278
Xp-5dv,2.1983476511075146
Xp-6dv,1.1685280254404138
Xp-7dv,0.7385167489061525
Xpc-4d,3.966798545297437
Xpc-5d,6.319932446764289
Xpc-6d,9.267415390752385
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,46
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.0115485515308205
AATS0dv,7.813953488372093
AATS0pe,6.1819279069767425
AATS0se,7.590462604651161
AATS1dv,7.586956521739131
AATS1pe,6.4111847826086965
AATS1se,7.6424090434782554
AATS2dv,6.397435897435898
AATS2pe,6.329847435897436
AATS2se,7.631641794871792
AATS3dv,4.980582524271845
AATS3pe,6.154788349514565
AATS3se,7.5499748349514535
AATS4dv,4.238095238095238
AATS4pe,6.196019999999999
AATS4se,7.631253066666667
AATS5dv,3.9207920792079207
AATS5pe,6.218511881188119
AATS5se,7.712939009900992
AATS6dv,3.689655172413793
AATS6pe,6.149971264367815
AATS6se,7.636905931034484
AATS7dv,3.576923076923077
AATS7pe,6.091429487179487
AATS7se,7.566137794871793
AATS8dv,3.5142857142857142
AATS8pe,6.008450000000001
AATS8se,7.4967824
AATSC0Z,6.881557598701999
AATSC0c,0.015574391755020511
AATSC0d,0.5732828555976203
AATSC0i,1.5062213813781762
AATSC0m,32.87586442942131
AATSC0p,0.23444422727422926
AATSC0s,1.553272038939967
AATSC0v,50.95243801534795
AATSC1Z,0.31005008582782695
AATSC1c,-0.005735617821404914
AATSC1d,0.1891033931384766
AATSC1i,-0.08640297026043564
AATSC1m,1.4950718274037698
AATSC1p,0.0037579668116635707
AATSC1s,-0.04286590479773633
AATSC1v,1.68850421463966
AATSC2Z,-0.2757138300675348
AATSC2c,-0.0028386067539631086
AATSC2d,-0.04674737557376819
AATSC2i,0.0022881099691303597
AATSC2m,-1.3470640987713358
AATSC2p,-0.008630289074565292
AATSC2s,-0.0133445891287968
AATSC2v,-2.196226172557876
AATSC3Z,0.2694922996949282
AATSC3c,0.0011405446484774543
AATSC3d,-0.11990737580534215
AATSC3i,-0.0816272179364007
AATSC3m,1.1447076685692095
AATSC3p,-0.01674568878688904
AATSC3s,0.32547535826532076
AATSC3v,-2.3225449911359455
AATSC4Z,-0.6921888279378815
AATSC4c,-0.00014315058717499413
AATSC4d,-0.07782327641711091
AATSC4i,-0.29460632652381513
AATSC4m,-3.395321824105692
AATSC4p,-0.044868226378815115
AATSC4s,-0.1112516131986116
AATSC4v,-8.553247193218185
AATSC5Z,-0.37361378106442333
AATSC5c,0.001742545140575125
AATSC5d,0.02906575135609828
AATSC5i,-0.020564173641627284
