DLiP-ID,T007E1
DLiP-Mol-ID,25427
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H25N5O6S/c1-2-32-20(30)13-7-8-26(18(28)9-13)14-3-5-15(6-4-14)27-12-16(33-22(27)31)10-24-19(29)17-11-25-21(23)34-17/h3-6,11,13,16H,2,7-10,12H2,1H3,(H2,23,25)(H,24,29)"
Standard Inchi Key(RDKit),XOVGJUGDRUQTOU-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOC(=O)C1CCN(c2ccc(N3CC(CNC(=O)c4cnc(N)s4)OC3=O)cc2)C(=O)C1
SMILES(SDF),
MW(SDF),
MW(RDKit),487.538
MW Monoisotopic(RDKit),487.15255452
MolLogP(RDKit),1.7866
XLogP(SDF),
XLogP(CDK),-0.459
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),11
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),144.16
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.562614278788965
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,56220082.928355135
qed,0.5626142787889645
Chi0,24.24191172926027
Chi1,16.350575645948076
TPSA,144.16
Chi0n,18.56082166038321
Chi0v,19.377318241310938
Chi1n,10.900658300435417
Chi1v,11.717154881363145
Chi2n,7.89269214011077
Chi2v,8.95491913720072
Chi3n,5.627959687409823
Chi3v,6.453225029966021
Chi4n,3.9044898783682935
Chi4v,4.5054899966406285
MolMR,124.62660000000002
MolWt,487.5380000000003
fr_SH,0
Kappa1,23.486911370705023
Kappa2,10.077936596496368
Kappa3,5.1132701104539535
fr_ArN,1
fr_COO,0
fr_C_O,4
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1087.7092215084103
