DLiP-ID,C0025M
ATS0Z,1498.0
ATS0d,186.0
ATS0i,8752.703270772077
ATS0m,5930.832142000003
ATS0p,91.00712571637597
ATS0s,291.4478737997257
ATS0v,12859.384199393682
ATS1Z,1564.0
ATS1d,237.0
ATS1i,8340.424845425649
ATS1m,5972.706440000002
ATS1p,114.71110309600003
ATS1s,181.07716049382717
ATS1v,16330.255601161063
ATS2Z,2383.0
ATS2d,374.0
ATS2i,14935.320660238545
ATS2m,8966.626063000002
ATS2p,176.5737369039431
ATS2s,322.4753086419753
ATS2v,24119.77784326635
ATS3Z,2674.0
ATS3d,441.0
ATS3i,21751.74859259287
ATS3m,9774.867455
ATS3p,210.22970168522502
ATS3s,389.60493827160485
ATS3v,27954.979853797253
ATS4Z,2866.0
ATS4d,436.0
ATS4i,22306.767857089053
ATS4m,10426.254474000001
ATS4p,206.833945517829
ATS4s,412.81481481481484
ATS4v,27156.776635766488
ATS5Z,2500.0
ATS5d,390.0
ATS5i,20694.666136191732
ATS5m,9041.337500000001
ATS5p,181.98095804552696
ATS5s,483.3117283950617
ATS5v,24460.943877708127
ATS6Z,2457.0
ATS6d,379.0
ATS6i,18935.84139060765
ATS6m,8999.232103000002
ATS6p,175.19121562673504
ATS6s,449.3086419753086
ATS6v,24201.771119117988
ATS7Z,2589.0
ATS7d,391.0
ATS7i,19479.51544550792
ATS7m,9445.061145
ATS7p,188.81044239218798
ATS7s,398.21913580246905
ATS7v,25709.345818923877
ATS8Z,2473.0
ATS8d,389.0
ATS8i,20965.988460476572
ATS8m,8909.193526999998
ATS8p,200.54653506413095
ATS8s,393.52777777777777
ATS8v,26562.674277825015
C1SP1,0
C1SP2,4
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,7
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.2916666666666667
GGI10,0.14376288133863893
JGI10,0.00532455116069033
JGT10,0.38418864287052945
Kier1,24.134948096885815
Kier2,11.421457673155274
Kier3,6.118626430801249
MAXdO,13.421652153145208
MID_C,50.537384762934806
MID_N,4.098677600362525
MID_O,6.948691164578442
MID_X,0.0
MID_h,13.139060758407787
MINdO,10.797498337605003
MPC10,172
MWC01,34.0
MWC02,5.093750200806762
MWC03,5.942799375126701
MWC04,6.827629234502852
MWC05,7.70210434005105
MWC06,8.596928159435091
MWC07,9.483644576482009
MWC08,10.383967364449738
MWC09,11.277721984163579
MWC10,12.181436656336668
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.225800000000004
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.54907608489522
SRW05,2.3978952727983707
SRW06,7.046647277848756
SRW07,4.948759890378168
SRW08,8.639233817325263
SRW09,7.167809184316444
SRW10,10.289396003095074
SaaCH,13.621330123502604
SaaNH,0
SaaSe,0
SaaaC,1.9845903781833485
SaasC,3.890033216059101
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.658942715473302
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.846843479675821
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.40276238514343
VE1_D,5.473677929385757
VE2_A,0.14202459306914292
VE2_D,0.17657025578663732
VE3_A,2.6136342702273723
VE3_D,2.831352883949311
VR1_A,470.95199931486894
VR1_D,204.96291290465632
VR2_A,15.191999977898998
VR2_D,6.611706867892139
VR3_A,7.286158288031452
VR3_D,6.454231161602626
WPath,2705
Xc-3d,1.9825689902078785
Xc-4d,0.0
Xc-5d,0.38360804208197713
Xc-6d,0.0
Xp-0d,21.79431797206756
Xp-1d,15.024877143252587
Xp-2d,13.559508763112113
Xp-3d,10.858823763413156
Xp-4d,9.499548447071348
Xp-5d,7.9189530530664864
Xp-6d,5.655627794893844
Xp-7d,4.03408058693832
ZMIC0,100.62304423181756
ZMIC1,55.74009500077604
ZMIC2,33.962982971538736
ZMIC3,26.877548719494854
ZMIC4,25.2766270823103
ZMIC5,25.13912309272758
nAcid,1
nAtom,55
nBase,0
nRing,4
piPC1,3.828641396489095
piPC2,4.415824014257172
piPC3,4.98275009060672
piPC4,5.600965018974845
piPC5,6.089186588761049
piPC6,6.365073424238416
piPC7,6.696764149464854
piPC8,7.042040293812096
piPC9,7.417427894539563
AATS0Z,27.236363636363638
AATS0d,3.381818181818182
AATS0i,159.14005946858322
AATS0m,107.83331167272732
AATS0p,1.6546750130250176
AATS0s,5.299052250904103
AATS0v,233.80698544352148
AATS1Z,26.96551724137931
AATS1d,4.086206896551724
AATS1i,143.80042836940774
AATS1m,102.97769724137935
AATS1p,1.9777776395862074
AATS1s,3.1220200085142613
AATS1v,281.55613105450107
AATS2Z,23.594059405940595
AATS2d,3.702970297029703
AATS2i,147.87446198255986
AATS2m,88.77847587128714
AATS2p,1.7482548208311197
AATS2s,3.192824838039359
AATS2v,238.80968161649852
AATS3Z,19.1
AATS3d,3.15
AATS3i,155.36963280423478
AATS3m,69.82048182142857
AATS3p,1.5016407263230358
AATS3s,2.782892416225749
AATS3v,199.67842752712323
AATS4Z,20.041958041958043
AATS4d,3.0489510489510487
AATS4i,155.99138361600737
AATS4m,72.91087044755245
AATS4p,1.4463912273974056
AATS4s,2.886816886816887
AATS4v,189.90752892144397
AATS5Z,19.23076923076923
AATS5d,3.0
AATS5i,159.18973950916717
AATS5m,69.54875000000001
AATS5p,1.3998535234271305
AATS5s,3.7177825261158595
AATS5v,188.16110675160098
AATS6Z,20.475
AATS6d,3.158333333333333
AATS6i,157.79867825506375
AATS6m,74.99360085833335
AATS6p,1.4599267968894587
AATS6s,3.7442386831275716
AATS6v,201.6814259926499
AATS7Z,20.712
AATS7d,3.128
AATS7i,155.83612356406337
AATS7m,75.56048916
AATS7p,1.5104835391375038
AATS7s,3.1857530864197523
AATS7v,205.67476655139103
AATS8Z,18.183823529411764
AATS8d,2.860294117647059
AATS8i,154.16167985644537
AATS8m,65.50877593382351
AATS8p,1.4746068754715511
AATS8s,2.8935866013071894
AATS8v,195.3137814545957
AMID_C,1.6302382181591872
AMID_N,0.13221540646330726
AMID_O,0.22415132788962716
AMID_X,0.0
AMID_h,0.42384066962605765
ATS0dv,416.44444444444446
ATS0pe,344.6939999999998
ATS0se,424.76950499999987
ATS1dv,402.33333333333337
ATS1pe,374.06800000000004
ATS1se,447.9297959999999
ATS2dv,553.3333333333333
ATS2pe,633.3044999999997
ATS2se,769.8009959999998
ATS3dv,579.0
ATS3pe,860.1594999999999
ATS3se,1065.2056440000003
ATS4dv,585.6666666666667
ATS4pe,886.3857999999998
ATS4se,1097.44218
ATS5dv,632.0
ATS5pe,820.6944000000001
ATS5se,1013.6735639999999
ATS6dv,551.3333333333334
ATS6pe,770.9467
ATS6se,945.4634980000001
ATS7dv,480.0
ATS7pe,796.1043999999998
ATS7se,978.9553579999999
ATS8dv,504.0
ATS8pe,835.5234999999999
ATS8se,1034.219506
ATSC0Z,536.1818181818181
ATSC0c,1.1137254538318637
ATSC0d,32.10909090909091
ATSC0i,83.53246519210208
ATSC0m,2466.196711527273
ATSC0p,15.621580225011922
ATSC0s,117.48900112233446
ATSC0v,2844.209199374781
ATSC1Z,19.008264462809926
ATSC1c,-0.7748465961282465
ATSC1d,9.539504132231412
ATSC1i,7.0112178046972
ATSC1m,92.4512818076039
ATSC1p,1.8046341143653097
ATSC1s,-4.141643483091295
ATSC1v,232.6627633019143
ATSC2Z,88.702479338843
ATSC2c,0.4997655559074444
ATSC2d,4.2360330578512455
ATSC2i,-12.727848287364061
ATSC2m,383.0444665590088
ATSC2p,-0.5777268987327226
ATSC2s,33.23567368409119
ATSC2v,-270.82011104124916
ATSC3Z,3.719008264462822
ATSC3c,-0.3907713205805192
ATSC3d,3.049586776859507
ATSC3i,0.9592317315435126
ATSC3m,46.81483500330591
ATSC3p,2.7595055376632924
ATSC3s,-20.423867179086024
ATSC3v,482.6606253917255
ATSC4Z,-11.09090909090908
ATSC4c,0.02935597549636422
ATSC4d,-11.956363636363632
ATSC4i,-38.18637060027698
ATSC4m,-82.53276167999951
ATSC4p,-6.540730183017427
ATSC4s,-15.7853323357027
ATSC4v,-838.3251212315365
ATSC5Z,-131.88429752066116
ATSC5c,0.16796252838951856
ATSC5d,-2.3305785123966922
ATSC5i,5.537707068843996
ATSC5m,-561.3080547371899
ATSC5p,-2.807098281362138
ATSC5s,50.61216145744764
ATSC5v,-24.08577780105665
ATSC6Z,-69.57851239669421
ATSC6c,-0.05285861606563429
ATSC6d,-4.51074380165289
ATSC6i,15.577320761383769
ATSC6m,-309.6105293504129
ATSC6p,1.4653204129572666
ATSC6s,-2.4059812490788968
ATSC6v,49.168307693457876
ATSC7Z,-92.68595041322311
ATSC7c,0.03756146550357059
ATSC7d,-3.611570247933882
ATSC7i,21.05654901048833
ATSC7m,-454.86005879834653
ATSC7p,1.6422099891751456
ATSC7s,-64.91769490641545
ATSC7v,-146.49566197518396
ATSC8Z,-120.8677685950413
ATSC8c,-0.3729512473920735
ATSC8d,-16.65157024793388
ATSC8i,-14.048995337174945
ATSC8m,-554.0016685219832
ATSC8p,-2.8506580373866397
ATSC8s,-16.736358081374913
ATSC8v,-566.4477306081749
AXp-0d,0.7030425152279858
AXp-1d,0.4419081512721349
AXp-2d,0.2885001864491939
AXp-3d,0.17514231876472833
AXp-4d,0.11175939349495703
AXp-5d,0.07400890703800454
AXp-6d,0.047130231624115365
AXp-7d,0.030105079007002385
GATS1Z,0.7518679622548848
GATS1c,1.6130773423118487
GATS1d,0.7683934080524857
GATS1i,1.0214244111412496
GATS1m,0.7528738186816178
GATS1p,0.860244371867555
GATS1s,0.5924279455588336
GATS1v,0.8639795452403456
GATS2Z,0.7872495794849068
GATS2c,0.5334060713940688
GATS2d,1.065673951313591
GATS2i,1.133865077262691
GATS2m,0.792742995040615
GATS2p,1.0249872812901475
GATS2s,0.4186786440461423
GATS2v,1.0307720023558355
GATS3Z,1.0380540619096061
GATS3c,0.9583812573433431
GATS3d,1.0691231192363695
GATS3i,1.0172106456313077
GATS3m,1.0251613444545022
GATS3p,0.978430399897761
GATS3s,0.8832274475970854
GATS3v,0.9271762236436928
GATS4Z,1.1930510994600518
GATS4c,0.9596893350022362
GATS4d,1.2525045735691263
GATS4i,1.23325143449162
GATS4m,1.175644566955699
GATS4p,1.2871217832227209
GATS4s,0.9043058029351849
GATS4v,1.1031929473159876
GATS5Z,1.3119688551529856
GATS5c,1.1272469898582538
GATS5d,1.1125533583064726
GATS5i,1.055730617955482
GATS5m,1.2810613661615733
GATS5p,1.177385122774424
GATS5s,0.8631413529426765
GATS5v,0.965512056132706
GATS6Z,1.0692268565615464
GATS6c,1.2748920163033701
GATS6d,1.2192808607021517
GATS6i,0.9714141293809867
GATS6m,1.0614183688043783
GATS6p,0.927143955922002
GATS6s,1.2614156875968998
GATS6v,0.9144931528672847
GATS7Z,1.1158901322482198
GATS7c,1.0234219931120527
GATS7d,1.1503284258210646
GATS7i,0.9280365068365881
GATS7m,1.1111040058597115
GATS7p,0.9696047517673692
GATS7s,1.49324427054327
GATS7v,0.9631298237785958
GATS8Z,1.0852469929986237
GATS8c,0.9141563058036709
GATS8d,1.1871294384118314
GATS8i,1.0634981539045254
GATS8m,1.0805799069634021
GATS8p,1.100303463992299
GATS8s,0.933445046737595
GATS8v,1.0730430881803226
MATS1Z,0.03361747407069611
MATS1c,-0.6597391856194772
MATS1d,0.28172960518608214
MATS1i,0.07959263015418744
MATS1m,0.035548388555426455
MATS1p,0.10954659809504146
MATS1s,-0.033427984805329276
MATS1v,0.07757111624910341
MATS2Z,0.09008759472081496
MATS2c,0.24435964825196851
MATS2d,0.07184104593924862
MATS2i,-0.08297380518077135
MATS2m,0.08457904834740246
MATS2p,-0.020139048175928115
MATS2s,0.1540453490242975
MATS2v,-0.05185142433411292
MATS3Z,0.002724894637407363
MATS3c,-0.1378412462295681
MATS3d,0.03731192363695199
MATS3i,0.0045113122966676696
MATS3m,0.0074574514825858145
MATS3p,0.06939704214360538
MATS3s,-0.06829287873266485
MATS3v,0.06666762568052902
MATS4Z,-0.00795576075331924
MATS4c,0.010137830438773887
MATS4d,-0.14321805035281812
MATS4i,-0.1758246399374766
MATS4m,-0.012871386020649089
MATS4p,-0.16103783476263414
MATS4s,-0.051675319473150426
MATS4v,-0.11336463541643987
MATS5Z,-0.10406395909956442
MATS5c,0.06380483579572185
MATS5d,-0.03070824984754767
MATS5i,0.028047491022800096
MATS5m,-0.0962925964447655
MATS5p,-0.07602422332099926
MATS5s,0.18225397556485687
MATS5v,-0.0035827662621390577
MATS6Z,-0.05947637617271392
MATS6c,-0.02175299631825288
MATS6d,-0.06438750471876176
MATS6i,0.08547102414071461
MATS6m,-0.057539946140141185
MATS6p,0.04299214161425004
MATS6s,-0.009385911832543434
MATS6v,0.007923282986517064
MATS7Z,-0.07605968124788062
MATS7c,0.014839424532058961
MATS7d,-0.04949037372593428
MATS7i,0.11091354173862993
MATS7m,-0.08115266107354843
MATS7p,0.04625475687025207
MATS7s,-0.2431188067475439
MATS7v,-0.02266292201123962
MATS8Z,-0.09116375441326073
MATS8c,-0.13542464310944838
MATS8d,-0.20972536806342007
MATS8i,-0.06801641713297384
MATS8m,-0.0908462781455221
MATS8p,-0.07379788925749721
MATS8s,-0.0576086275462574
MATS8v,-0.08054193988235837
MAXaaS,1.4401799099269335
MAXsOH,8.84428548046732
MINaaS,1.4401799099269335
MINsOH,8.84428548046732
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.01745123829733
SpAD_D,362.6836344977413
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.506415690895932
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1123
TMWC10,142.48998189135446
TSRW10,81.27292403525456
VE1_Dt,5.510432678348107
VE2_Dt,0.17775589284993895
VE3_Dt,2.838045257588908
VR1_Dt,197.7455330479851
VR2_Dt,6.378888162838229
VR3_Dt,6.4183831289987
Xc-3dv,0.9359082505425931
Xc-4dv,0.0
Xc-5dv,0.19456427223160458
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3634023029066286
Xch-7d,0.712455766194777
Xp-0dv,17.88790269091635
Xp-1dv,11.296304872256375
Xp-2dv,8.796495860926234
Xp-3dv,6.712314451277407
Xp-4dv,5.302681115845208
Xp-5dv,3.869883232924805
Xp-6dv,2.650329553837649
Xp-7dv,1.701647375638076
Xpc-4d,4.1751635728576195
Xpc-5d,7.257629440663223
Xpc-6d,11.599471282430361
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,2
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,7.451390256630386
AATS0dv,7.571717171717172
AATS0pe,6.267163636363633
AATS0se,7.723081909090907
AATS1dv,6.936781609195403
AATS1pe,6.4494482758620695
AATS1se,7.722927517241377
AATS2dv,5.478547854785478
AATS2pe,6.270341584158413
AATS2se,7.6217920396039585
AATS3dv,4.135714285714286
AATS3pe,6.143996428571428
AATS3se,7.608611742857145
AATS4dv,4.095571095571096
AATS4pe,6.198502097902097
AATS4se,7.674420839160839
AATS5dv,4.861538461538461
AATS5pe,6.313033846153846
AATS5se,7.797488953846154
AATS6dv,4.594444444444445
AATS6pe,6.424555833333333
AATS6se,7.878862483333334
AATS7dv,3.84
AATS7pe,6.368835199999999
AATS7se,7.831642863999999
AATS8dv,3.7058823529411766
AATS8pe,6.143555147058823
AATS8se,7.60455519117647
AATSC0Z,9.748760330578511
AATSC0c,0.020249553706033884
AATSC0d,0.583801652892562
AATSC0i,1.518772094401856
AATSC0m,44.83994020958678
AATSC0p,0.28402873136385315
AATSC0s,2.1361636567697175
AATSC0v,51.71289453408692
AATSC1Z,0.3277286976346539
AATSC1c,-0.013359424071176663
AATSC1d,0.16447420917640365
AATSC1i,0.12088306559822758
AATSC1m,1.5939876173724812
AATSC1p,0.031114381282160514
AATSC1s,-0.07140764626019475
AATSC1v,4.011426953481282
AATSC2Z,0.8782423696915149
AATSC2c,0.004948173820865786
AATSC2d,0.04194092136486382
AATSC2i,-0.1260182998748917
AATSC2m,3.7925194708812753
AATSC2p,-0.0057200683042843824
AATSC2s,0.3290660760801108
AATSC2v,-2.68138723803217
AATSC3Z,0.026564344746163013
AATSC3c,-0.00279122371843228
AATSC3d,0.021782762691853624
AATSC3i,0.006851655225310805
AATSC3m,0.3343916785950422
AATSC3p,0.019710753840452087
AATSC3s,-0.14588476556490018
AATSC3v,3.447575895655182
AATSC4Z,-0.07755880483153202
AATSC4c,0.00020528654193261692
AATSC4d,-0.0836109345200254
AATSC4i,-0.26703755664529355
AATSC4m,-0.5771521795804162
AATSC4p,-0.045739371909212775
AATSC4s,-0.1103869394105084
