DLiP-ID,T001SV
ATS6pe,611.1572
ATS6se,762.8475920000001
ATS7dv,304.0
ATS7pe,532.7727
ATS7se,663.0048320000001
ATS8dv,276.0
ATS8pe,472.603
ATS8se,591.22946
ATSC0Z,359.91666666666663
ATSC0c,1.4136713237712786
ATSC0d,28.979166666666664
ATSC0i,71.85716224242043
ATSC0m,1706.8625394791663
ATSC0p,10.768551441695479
ATSC0s,103.7199074074074
ATSC0v,2336.3832502134287
ATSC1Z,0.2951388888888582
ATSC1c,-0.8841219361233938
ATSC1d,8.209201388888891
ATSC1i,2.5073685271275763
ATSC1m,6.425678980034199
ATSC1p,0.6764760572138959
ATSC1s,-12.26147762345679
ATSC1v,150.8807683628078
ATSC2Z,16.1458333333333
ATSC2c,0.20418813755859677
ATSC2d,-6.2968749999999964
ATSC2i,9.425574287392395
ATSC2m,71.6666817031245
ATSC2p,0.3686058949224522
ATSC2s,29.77256944444445
ATSC2v,29.646634749241485
ATSC3Z,-83.88368055555557
ATSC3c,0.22707694086443023
ATSC3d,-6.512586805555552
ATSC3i,-9.731469805445188
ATSC3m,-400.22646764800385
ATSC3p,-2.013473248298982
ATSC3s,-16.609037422839506
ATSC3v,-547.0621970479272
ATSC4Z,-93.23263888888889
ATSC4c,-0.3199241484701476
ATSC4d,-10.214409722222221
ATSC4i,-28.252586673075513
ATSC4m,-447.0873441519097
ATSC4p,-4.772395316573485
ATSC4s,-23.62683256172839
ATSC4v,-826.8817057485644
ATSC5Z,-69.74826388888889
ATSC5c,-0.19442253329396558
ATSC5d,1.4066840277777768
ATSC5i,7.442441741650482
ATSC5m,-325.7446979578991
ATSC5p,0.7862407624260421
ATSC5s,4.125048225308637
ATSC5v,-109.93378146715679
ATSC6Z,55.881944444444464
ATSC6c,0.3329735427696396
ATSC6d,-2.4357638888888897
ATSC6i,-8.202197948687136
ATSC6m,257.26836591840294
ATSC6p,-0.7427615533788312
ATSC6s,0.9596836419753143
ATSC6v,10.783903783835285
ATSC7Z,-23.142361111111107
ATSC7c,0.20285647641818938
ATSC7d,5.287326388888889
ATSC7i,10.237726094569755
ATSC7m,-107.50663635850677
ATSC7p,0.4116712519312248
ATSC7s,-10.909047067901234
ATSC7v,-9.78133785900134
ATSC8Z,-15.532986111111107
ATSC8c,-0.6995294427303348
ATSC8d,1.1167534722222217
ATSC8i,12.574745107096195
ATSC8m,-55.98768428949646
ATSC8p,3.046927692987377
ATSC8s,-20.05994405864197
ATSC8v,452.5463044165522
AXp-0d,0.7180940954863613
AXp-1d,0.44605381881984646
AXp-2d,0.2971208545987486
AXp-3d,0.1862022775838777
AXp-4d,0.12062326299631336
AXp-5d,0.07758173513107651
AXp-6d,0.051039521021913864
AXp-7d,0.033647884989320906
GATS1Z,0.7926557073396621
GATS1c,1.581999799454131
GATS1d,0.8271459381739757
GATS1i,1.1573734151333113
GATS1m,0.7955714276817865
GATS1p,1.0074331578353446
GATS1s,0.7688334412033833
GATS1v,0.9069159848694027
GATS2Z,0.8332616677140874
GATS2c,0.8309468489512183
GATS2d,1.3515456506110715
GATS2i,1.0364979820317612
GATS2m,0.8389896776960267
GATS2p,1.0190901937452648
GATS2s,0.4462504264320944
GATS2v,0.9704285756278365
GATS3Z,1.0015361849059263
GATS3c,0.8054577292269999
GATS3d,1.1635045166130091
GATS3i,1.1033009065437922
GATS3m,1.0047259773004025
GATS3p,1.097857388303537
GATS3s,0.8528182223080438
GATS3v,1.0795959396510393
GATS4Z,1.0612606194453846
GATS4c,0.9679786284921877
GATS4d,1.0666814134822764
GATS4i,1.117614333598611
GATS4m,1.0631951937901005
GATS4p,1.1540040642359455
GATS4s,0.9850545330314117
GATS4v,1.1180170418489221
GATS5Z,1.0991869483102725
GATS5c,0.9675259399403467
GATS5d,0.8913499414773842
GATS5i,0.8714539257446684
GATS5m,1.0953093207480824
GATS5p,0.9498638077386884
GATS5s,1.1207395095992048
GATS5v,0.9997334431233829
GATS6Z,0.9160592729798565
GATS6c,0.7612578882934
GATS6d,0.9325664989216392
GATS6i,0.9513286615485964
GATS6m,0.9191465141174886
GATS6p,1.0509286453550055
GATS6s,0.8507139509451648
GATS6v,1.0199453198299946
GATS7Z,1.0348164142216385
GATS7c,0.9016869993316541
GATS7d,0.7732098373263339
GATS7i,0.8525646932796035
GATS7m,1.033427845353391
GATS7p,0.9674493546051611
GATS7s,1.0158405481701624
GATS7v,0.9949041496792552
GATS8Z,1.0429903507004687
GATS8c,1.2626078952469675
GATS8d,0.9478372095194526
GATS8i,0.7957221062272134
GATS8m,1.0354807608875773
GATS8p,0.8139341117250959
GATS8s,0.9998744978100883
GATS8v,0.8796599974972343
MATS1Z,0.0007872192637183715
MATS1c,-0.6003920744563257
MATS1d,0.27194823867721074
MATS1i,0.03349803569923712
MATS1m,0.003614029646883656
MATS1p,0.06030681270749366
MATS1s,-0.11348851741915326
MATS1v,0.061995624054856514
MATS2Z,0.025634240730327735
MATS2c,0.0825361127341134
MATS2d,-0.12416555407209608
MATS2i,0.07495484488752736
MATS2m,0.023992787115205437
MATS2p,0.019559913986214247
MATS2s,0.16402730440715582
MATS2v,0.0072509226133495655
MATS3Z,-0.09727895950149494
MATS3c,0.06704524520018726
MATS3d,-0.09380176913699868
MATS3i,-0.05652645816450536
MATS3m,-0.09787024057432149
MATS3p,-0.07804264389014673
MATS3s,-0.06683835309118044
MATS3v,-0.09773182715822114
MATS4Z,-0.09564535950273391
MATS4c,-0.08355962057715426
MATS4d,-0.13014433445777804
MATS4i,-0.14517306256634147
MATS4m,-0.09671452748908735
MATS4p,-0.16363530446526875
MATS4s,-0.08410876734576155
MATS4v,-0.13067640689878382
MATS5Z,-0.07687538629044448
MATS5c,-0.05455744408361326
MATS5d,0.019256020105637765
MATS5i,0.04108669882487704
MATS5m,-0.0757067626815865
MATS5p,0.02896370636690064
MATS5s,0.01577694010694534
MATS5v,-0.01866564277221358
MATS6Z,0.07452651076638114
MATS6c,0.11305831690993957
MATS6d,-0.04034507548526242
MATS6i,-0.05479001525397853
MATS6m,0.07234842454185847
MATS6p,-0.0331080319903923
MATS6s,0.004441270337224121
MATS6v,0.002215507158668461
MATS7Z,-0.0358879370224589
MATS7c,0.08009090761928565
MATS7d,0.10183404945413205
MATS7i,0.07951997410380372
MATS7m,-0.035154385679095096
MATS7p,0.021337131769481175
MATS7s,-0.05870397119220887
MATS7v,-0.0023366677374804952
MATS8Z,-0.02690317323334225
MATS8c,-0.3084665400147284
MATS8d,0.024022706265696907
MATS8i,0.10908866840911448
MATS8m,-0.020447700254592603
MATS8p,0.17638245099269761
MATS8s,-0.12056412799600245
MATS8v,0.12074508201639836
MAXdNH,7.3998099184846104
MAXsOH,8.960554097744046
MAXssO,5.8219931552868065
MINdNH,7.3998099184846104
MINsOH,8.960554097744046
MINssO,5.8219931552868065
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.20787278259668
SpAD_D,328.013537440404
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.9077619442818474
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,788
TMWC10,131.1722773594909
TSRW10,69.86353830160601
VE1_Dt,5.1607087866268095
VE2_Dt,0.1911373624676596
VE3_Dt,2.6343257048198754
VR1_Dt,156.79526870726406
VR2_Dt,5.807232174343113
VR3_Dt,6.0481927064105285
Xc-3dv,0.7376221529589841
Xc-4dv,0.0
Xc-5dv,0.08951697391242405
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.281830552528124
Xp-0dv,14.773508121841253
Xp-1dv,8.639453080957379
Xp-2dv,6.442226807112335
Xp-3dv,4.4650383622704855
Xp-4dv,3.0689324060909304
Xp-5dv,2.1351462725791914
Xp-6dv,1.3286376187148403
Xp-7dv,0.7484299805205905
Xpc-4d,4.043486298109457
Xpc-5d,5.731923087974239
Xpc-6d,8.386894231696921
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.928354157813358
AATS0dv,8.208333333333334
AATS0pe,6.390608333333334
AATS0se,7.831454916666665
AATS1dv,7.5
AATS1pe,6.58339
AATS1se,7.852005999999999
AATS2dv,6.107142857142857
AATS2pe,6.457592857142858
AATS2se,7.803182190476191
AATS3dv,4.7043478260869565
AATS3pe,6.346597391304348
AATS3se,7.7551624347826085
AATS4dv,3.6153846153846154
AATS4pe,6.21795
AATS4se,7.699171323076922
AATS5dv,3.6363636363636362
AATS5pe,6.236088429752066
AATS5se,7.768291966942149
AATS6dv,3.77
AATS6pe,6.111572
AATS6se,7.6284759200000005
AATS7dv,3.5348837209302326
AATS7pe,6.195031395348837
AATS7se,7.709358511627908
AATS8dv,3.5844155844155843
AATS8pe,6.137701298701299
AATS8se,7.678304675324676
AATSC0Z,7.498263888888888
AATSC0c,0.029451485911901637
AATSC0d,0.6037326388888888
AATSC0i,1.497024213383759
AATSC0m,35.5596362391493
AATSC0p,0.22434482170198913
AATSC0s,2.1608314043209877
AATSC0v,48.6746510461131
AATSC1Z,0.0059027777777771635
AATSC1c,-0.017682438722467875
AATSC1d,0.16418402777777782
AATSC1i,0.05014737054255153
AATSC1m,0.128513579600684
AATSC1p,0.013529521144277919
AATSC1s,-0.2452295524691358
AATSC1v,3.017615367256156
AATSC2Z,0.19221230158730118
AATSC2c,0.0024308111614118662
AATSC2d,-0.07496279761904757
AATSC2i,0.11220921770705232
AATSC2m,0.8531747821800535
AATSC2p,0.004388165415743479
AATSC2s,0.3544353505291006
AATSC2v,0.35293612796716056
AATSC3Z,-0.7294233091787441
AATSC3c,0.0019745820944733062
AATSC3d,-0.05663118961352654
AATSC3i,-0.0846214765690886
AATSC3m,-3.480230153460903
AATSC3p,-0.0175084630286868
AATSC3s,-0.14442641237251744
AATSC3v,-4.757062583025453
AATSC4Z,-0.7171741452991452
AATSC4c,-0.0024609549882319047
AATSC4d,-0.07857238247863248
AATSC4i,-0.21732758979288855
AATSC4m,-3.4391334165531515
AATSC4p,-0.03671073320441143
AATSC4s,-0.18174486585944916
AATSC4v,-6.3606285057581875
AATSC5Z,-0.5764319329660238
AATSC5c,-0.0016067977958178973
AATSC5d,0.011625487832874188
