DLiP-ID,C0008K
MWC03,4.962844630259907
MWC04,5.783825182329737
MWC05,6.594413459749778
MWC06,7.419979923661835
MWC07,8.237743803890933
MWC08,9.065198986306513
MWC09,9.885883506587767
MWC10,10.714395546283317
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.52836
SRW02,3.367295829986474
SRW03,0.0
SRW04,4.61512051684126
SRW05,0.0
SRW06,6.066108090103747
SRW07,0.0
SRW08,7.60339933974067
SRW09,0.0
SRW10,9.181838011503471
SaaCH,4.0429383975812545
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.03704176114890312
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.3186111111111112
SdssC,-0.0601020408163262
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.351190161262139
VE1_D,3.68384288263872
VE2_A,0.2393707258044385
VE2_D,0.2631316344741943
VE3_A,1.5457877913825768
VE3_D,1.6404287055268165
VR1_A,67.31745539068332
VR1_D,57.320273237158304
VR2_A,4.808389670763094
VR2_D,4.094305231225593
VR3_A,4.54589180651706
VR3_D,4.385126606442787
WPath,323
Xc-3d,0.8796528112548947
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,10.55204176387779
Xp-1d,6.668233757796584
Xp-2d,5.551869946862685
Xp-3d,4.528146841445762
Xp-4d,2.9665432941872756
Xp-5d,2.1805355122500267
Xp-6d,1.2522209696555462
Xp-7d,0.7596594519580699
ZMIC0,43.092322354161254
ZMIC1,34.19875151967087
ZMIC2,28.239810378076374
ZMIC3,25.85349666421154
ZMIC4,23.995954188301646
ZMIC5,23.76376137881291
nAcid,0
nAtom,20
nBase,0
nRing,1
piPC1,3.1354942159291497
piPC2,3.597312260588446
piPC3,4.162781723775329
piPC4,4.563045259687421
piPC5,5.047850793022399
piPC6,5.166926538422625
piPC7,5.414293214668716
piPC8,5.6507332535663855
piPC9,5.497168225293202
AATS0Z,29.6
AATS0d,3.5
AATS0i,158.54160851352472
AATS0m,117.65328469999997
AATS0p,1.7131542714547003
AATS0s,9.480555555555556
AATS0v,267.0540692225479
AATS1Z,29.0
AATS1d,4.05
AATS1i,144.24028072169503
AATS1m,112.20638389999999
AATS1p,1.9882696605999999
AATS1s,5.2555555555555555
AATS1v,305.28112553210286
AATS2Z,27.428571428571427
AATS2d,3.9285714285714284
AATS2i,142.62313272603572
AATS2m,105.62044435714287
AATS2p,1.9154858249999998
AATS2s,4.58829365079365
AATS2v,288.66099125944777
AATS3Z,23.27027027027027
AATS3d,3.027027027027027
AATS3i,151.34740751393107
AATS3m,87.10640027027027
AATS3p,1.5616086982932165
AATS3s,5.741741741741742
AATS3v,231.18646738243217
AATS4Z,17.83783783783784
AATS4d,2.4864864864864864
AATS4i,161.33539648957822
AATS4m,64.27706662162163
AATS4p,1.301370291195811
AATS4s,5.102102102102103
AATS4v,185.7946047429195
AATS5Z,18.571428571428573
AATS5d,2.5357142857142856
AATS5i,159.04532632692482
AATS5m,68.78268039285713
AATS5p,1.3475104353962137
AATS5s,4.575396825396825
AATS5v,192.50872544991765
AATS6Z,22.3
AATS6d,2.25
AATS6i,166.3163147783224
AATS6m,83.05181065000001
AATS6p,1.2877940117849
AATS6s,6.65
AATS6v,199.51280594131202
AATS7Z,27.083333333333332
AATS7d,1.8333333333333333
AATS7i,172.45192218962907
AATS7m,102.88129649999998
AATS7p,1.1141058695707502
AATS7s,11.805555555555557
AATS7v,187.96846463690815
AATS8Z,23.0
AATS8d,1.3333333333333333
AATS8i,182.8965928747333
AATS8m,83.441379
AATS8p,0.90973887
AATS8s,14.833333333333334
AATS8v,143.7202414042827
AMID_C,1.4497607190375728
AMID_N,0.24567956175705866
AMID_O,0.2509053804168322
AMID_X,0.0
AMID_h,0.4965849421738909
ATS0dv,232.0
ATS0pe,136.21540000000002
ATS0se,162.82264800000004
ATS1dv,209.0
ATS1pe,135.64899999999997
ATS1se,160.42723999999998
ATS2dv,257.0
ATS2pe,184.72200000000004
ATS2se,219.33949600000005
ATS3dv,274.0
ATS3pe,246.18810000000002
ATS3se,295.977704
ATS4dv,203.0
ATS4pe,239.31509999999997
ATS4se,293.54578799999996
ATS5dv,167.0
ATS5pe,175.73049999999995
ATS5se,216.16505200000003
ATS6dv,162.0
ATS6pe,136.769
ATS6se,164.75959600000002
ATS7dv,130.0
ATS7pe,89.00919999999999
ATS7se,105.58002400000001
ATS8dv,50.0
ATS8pe,45.5112
ATS8se,54.13471199999999
ATSC0Z,131.2
ATSC0c,0.8658651545662466
ATSC0d,12.200000000000001
ATSC0i,33.37082216200578
ATSC0m,620.102249
ATSC0p,4.2389271971658005
ATSC0s,66.27222222222224
ATSC0v,845.1467412445733
ATSC1Z,-15.199999999999996
ATSC1c,-0.4546658599863737
ATSC1d,2.800000000000001
ATSC1i,5.062301919050043
ATSC1m,-66.2047880000002
ATSC1p,0.9694603464000012
ATSC1s,-9.950000000000001
ATSC1v,110.55345429079844
ATSC2Z,-7.679999999999994
ATSC2c,-0.0911641557004559
ATSC2d,-6.2799999999999985
ATSC2i,-4.996791518773443
ATSC2m,-38.95924000000018
ATSC2p,-0.9743542090475177
ATSC2s,-0.16444444444444328
ATSC2v,-151.1941813520532
ATSC3Z,-33.72
ATSC3c,0.2977713327637502
ATSC3d,-3.77
ATSC3i,-18.32712109510178
ATSC3m,-167.47487375000006
ATSC3p,-2.205745967577829
ATSC3s,8.521388888888888
ATSC3v,-459.61237507815173
ATSC4Z,-28.320000000000007
ATSC4c,-0.2691852830428622
ATSC4d,0.029999999999999527
ATSC4i,5.655428358406837
ATSC4m,-127.52692124999982
ATSC4p,0.6247093173258687
ATSC4s,-12.66194444444444
ATSC4v,34.90915652313345
ATSC5Z,46.72
ATSC5c,0.12943145293238278
ATSC5d,0.6199999999999998
ATSC5i,-7.888422741715634
ATSC5m,223.90236850000025
ATSC5p,0.49828018133537966
ATSC5s,-3.00888888888889
ATSC5v,230.4108734021993
ATSC6Z,-9.999999999999998
ATSC6c,-0.19661142658208364
ATSC6d,-0.9000000000000001
ATSC6i,-4.436097872719936
ATSC6m,-43.8248705
ATSC6p,-0.2455683462849005
ATSC6s,-31.727777777777778
ATSC6v,18.00816947553276
ATSC7Z,11.080000000000002
ATSC7c,0.11817677159947865
ATSC7d,-1.1200000000000003
ATSC7i,-2.0601056394560127
ATSC7m,48.030371499999944
ATSC7p,-0.6752593855769807
ATSC7s,12.036666666666665
ATSC7v,-77.27985842950827
ATSC8Z,-11.759999999999998
ATSC8c,0.1457304367956051
ATSC8d,1.5399999999999998
ATSC8i,5.991459370577632
ATSC8m,-59.99337250000001
ATSC8p,-0.25086246824034075
ATSC8s,14.251666666666662
ATSC8v,-116.96709213672183
AXp-0d,0.7537172688484136
AXp-1d,0.47630241127118456
AXp-2d,0.30843721927014917
AXp-3d,0.21562604006884584
AXp-4d,0.13484287700851252
AXp-5d,0.08722142049000108
AXp-6d,0.05962956998359744
AXp-7d,0.04220330288655944
GATS1Z,0.753048780487805
GATS1c,1.3433396176975536
GATS1d,0.8565573770491802
GATS1i,0.7746411857238125
GATS1m,0.7457040299332958
GATS1p,0.6968699130748738
GATS1s,0.8465504233380834
GATS1v,0.6665268799920091
GATS2Z,0.6930531358885018
GATS2c,0.7285613357807798
GATS2d,1.5573770491803276
GATS2i,0.9998423340372528
GATS2m,0.701573504936603
GATS2p,1.0987746342640243
GATS2s,0.5816407793731959
GATS2v,0.9790163699602112
GATS3Z,1.0137195121951221
GATS3c,0.6889340184225271
GATS3d,1.073327425786442
GATS3i,1.1739455884276786
GATS3m,1.0210894502230932
GATS3p,1.2388406118995599
GATS3s,0.7371882738636027
GATS3v,1.2170189856753995
GATS4Z,1.2348590969017799
GATS4c,1.127266693880943
GATS4d,0.9049623393885686
GATS4i,0.8114780916774578
GATS4m,1.229774272122347
GATS4p,0.9360610039805741
GATS4s,1.060690164554696
GATS4v,1.054999868888006
GATS5Z,0.8663164198606272
GATS5c,0.7503326411349809
GATS5d,0.8064988290398126
GATS5i,1.0491673740624015
GATS5m,0.868208582698017
GATS5p,0.9525478703526044
GATS5s,0.8344909763721061
GATS5v,0.94789999165897
GATS6Z,1.1187118902439026
GATS6c,1.2581669265697646
GATS6d,0.9733606557377048
GATS6i,1.2087202739504677
GATS6m,1.1095844986606394
GATS6p,0.9361799292478519
GATS6s,1.7572093218207725
GATS6v,0.8927361741981518
GATS7Z,0.9594131097560976
GATS7c,1.3469847522252152
GATS7d,1.0382513661202184
GATS7i,1.2427091712315188
GATS7m,0.9560460315177256
GATS7p,1.0699291624760663
GATS7s,1.3976443960097238
GATS7v,0.9333576811874287
GATS8Z,1.4964430894308947
GATS8c,1.3395492534520537
GATS8d,0.2595628415300546
GATS8i,0.6814774259828055
GATS8m,1.5014065328227288
GATS8p,0.9583806652997586
GATS8s,1.3020789672227342
GATS8v,1.2229156870318745
MATS1Z,-0.11585365853658534
MATS1c,-0.525100077753028
MATS1d,0.2295081967213116
MATS1i,0.15169844765807738
MATS1m,-0.10676430880030593
MATS1p,0.2287041747374653
MATS1s,-0.15013831838377062
MATS1v,0.13080977408490754
MATS2Z,-0.04181184668989544
MATS2c,-0.07520484422816918
MATS2d,-0.3676814988290397
MATS2i,-0.10695381677432911
MATS2m,-0.0448765161169875
MATS2p,-0.16418477124167896
MATS2s,-0.0017723914110870137
MATS2v,-0.12778354166503575
MATS3Z,-0.1389255108767304
MATS3c,0.1858920829886335
MATS3d,-0.16703588834736374
MATS3i,-0.29686268726628273
MATS3m,-0.14598714797401713
MATS3p,-0.28127284620665827
MATS3s,0.06950357180887817
MATS3v,-0.29395974632524924
MATS4Z,-0.11667765326301915
MATS4c,-0.16804644191327672
MATS4d,0.0013291980505095047
MATS4i,0.09160662230617907
MATS4m,-0.11116468462597989
MATS4p,0.07966183337468372
MATS4s,-0.10327546089135486
MATS4v,0.02232726391282178
MATS5Z,0.25435540069686413
MATS5c,0.10677302039618168
MATS5d,0.036299765807962514
MATS5i,-0.16884773306751977
MATS5m,0.2579095035894409
MATS5p,0.08396332342709865
MATS5s,-0.0324299725758356
MATS5v,0.19473446119537055
MATS6Z,-0.07621951219512195
MATS6c,-0.22706933700383836
MATS6d,-0.07377049180327869
MATS6i,-0.1329334306234336
MATS6m,-0.07067361966623024
MATS6p,-0.05793172066014499
MATS6s,-0.47874926649341926
MATS6v,0.021307742900379303
MATS7Z,0.14075203252032523
MATS7c,0.2274733946278257
MATS7d,-0.15300546448087435
MATS7i,-0.10288956569378634
MATS7m,0.12909261221961243
MATS7p,-0.26549932493472544
MATS7s,0.30270768714896457
MATS7v,-0.1523992908728588
MATS8Z,-0.29878048780487804
MATS8c,0.5610205239121345
MATS8d,0.4207650273224043
MATS8i,0.5984728556672266
MATS8m,-0.32249182881665917
MATS8p,-0.19726883444162516
MATS8s,0.7168245452259195
MATS8v,-0.46132853396352086
MAXsOH,9.113320105820106
MAXtsC,1.6901499905517763
MINsOH,8.991514077853363
MINtsC,1.6901499905517763
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,17.366504269349356
SpAD_D,95.55984584455993
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,173
TMWC10,94.83867230896543
TSRW10,44.83376178817562
VE1_Dt,3.704085957579367
VE2_Dt,0.2645775683985262
VE3_Dt,1.645908759825769
VR1_Dt,56.02040596379221
VR2_Dt,4.001457568842301
VR3_Dt,4.36218825319222
Xc-3dv,0.2974932733872214
Xc-4dv,0.0
Xc-5dv,0.016666666666666666
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.06804138174397717
Xch-7d,0.18419528592042317
Xp-0dv,7.098255458758336
Xp-1dv,3.7098113319021273
Xp-2dv,2.5297712223648916
Xp-3dv,1.5513773843182526
Xp-4dv,0.8864583943175154
Xp-5dv,0.5407397943153547
Xp-6dv,0.22937467965721262
Xp-7dv,0.09661935317619773
Xpc-4d,2.0136265326335296
Xpc-5d,2.2966705475213174
Xpc-6d,3.0034026788468235
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,20
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,11.6
AATS0pe,6.810770000000001
AATS0se,8.141132400000002
AATS1dv,10.45
AATS1pe,6.782449999999999
AATS1se,8.021362
AATS2dv,9.178571428571429
AATS2pe,6.597214285714287
AATS2se,7.83355342857143
AATS3dv,7.405405405405405
AATS3pe,6.653732432432433
AATS3se,7.999397405405406
AATS4dv,5.486486486486487
AATS4pe,6.4679756756756746
AATS4se,7.933669945945945
AATS5dv,5.964285714285714
AATS5pe,6.276089285714284
AATS5se,7.72018042857143
AATS6dv,8.1
AATS6pe,6.83845
AATS6se,8.237979800000002
AATS7dv,10.833333333333334
AATS7pe,7.417433333333332
AATS7se,8.798335333333334
AATS8dv,8.333333333333334
AATS8pe,7.5852
AATS8se,9.022452
AATSC0Z,6.56
AATSC0c,0.04329325772831233
AATSC0d,0.6100000000000001
AATSC0i,1.668541108100289
AATSC0m,31.005112450000002
AATSC0p,0.21194635985829002
AATSC0s,3.313611111111112
AATSC0v,42.257337062228665
AATSC1Z,-0.7599999999999998
AATSC1c,-0.022733292999318686
AATSC1d,0.14000000000000007
AATSC1i,0.25311509595250214
AATSC1m,-3.31023940000001
AATSC1p,0.04847301732000006
AATSC1s,-0.49750000000000005
AATSC1v,5.527672714539922
AATSC2Z,-0.2742857142857141
AATSC2c,-0.0032558627035877107
AATSC2d,-0.22428571428571423
AATSC2i,-0.17845683995619438
AATSC2m,-1.391401428571435
AATSC2p,-0.034798364608839914
AATSC2s,-0.005873015873015831
AATSC2v,-5.399792191144757
AATSC3Z,-0.9113513513513514
AATSC3c,0.008047873858479734
AATSC3d,-0.10189189189189189
AATSC3i,-0.495327597164913
AATSC3m,-4.526347939189191
AATSC3p,-0.05961475588048186
AATSC3s,0.23030780780780777
AATSC3v,-12.42195608319329
AATSC4Z,-0.7654054054054056
AATSC4c,-0.007275277920077357
AATSC4d,0.000810810810810798
AATSC4i,0.15284941509207667
AATSC4m,-3.4466735472972925
AATSC4p,0.016884035603401855
AATSC4s,-0.3422147147147146
AATSC4v,0.9434907168414445
AATSC5Z,1.6685714285714286
AATSC5c,0.004622551890442242
AATSC5d,0.022142857142857134
AATSC5i,-0.2817293836327012
AATSC5m,7.9965131607142945
AATSC5p,0.017795720761977846
AATSC5s,-0.10746031746031749
AATSC5v,8.22895976436426
AATSC6Z,-0.4999999999999999
AATSC6c,-0.009830571329104181
AATSC6d,-0.045000000000000005
AATSC6i,-0.22180489363599679
AATSC6m,-2.191243525
AATSC6p,-0.012278417314245026
AATSC6s,-1.5863888888888888
AATSC6v,0.900408473776638
