DLiP-ID,T000YB
Sp,40.24278203592815
Sv,37.65630449826992
nB,0
nC,25
nF,0
nH,22
nI,0
nN,3
nO,3
nP,0
nS,1
nX,1
ABC,25.809531067015556
AMW,8.711037095345466
IC0,1.7138383433661946
IC1,3.4265239259360945
IC2,4.484942097000905
IC3,5.454086986251931
IC4,5.672268804433749
IC5,5.672268804433749
MID,67.4361025525963
Mpe,0.9791800356506237
Mse,1.0107263457591211
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,129.2972
SdO,39.71509570498267
SdS,0
Spe,53.854901960784304
SsF,0
SsI,0
Sse,55.58994901675166
StN,0
fMF,0.5272727272727272
nBr,0
nCl,1
AMID,2.0435182591695846
BIC0,0.27777296206445934
BIC1,0.5553590886655986
BIC2,0.7269038271863083
BIC3,0.8839794624694719
BIC4,0.9193416132461532
BIC5,0.9193416132461532
CIC0,4.067521370158465
CIC1,2.3548357875885655
CIC2,1.2964176165237546
CIC3,0.32727272727272894
CIC4,0.10909090909091113
CIC5,0.10909090909091113
GGI1,7.0
GGI2,4.000000000000002
GGI3,2.25
GGI4,2.1066666666666674
GGI5,1.2777777777777777
GGI6,0.7730612244897959
GGI7,0.6336805555555556
GGI8,0.46006550768455523
GGI9,0.20687500000000003
JGI1,0.19444444444444445
JGI2,0.08000000000000002
JGI3,0.04411764705882353
JGI4,0.043888888888888894
JGI5,0.025054466230936816
JGI6,0.015776759683465223
JGI7,0.012932256235827663
JGI8,0.009201310153691106
JGI9,0.004497282608695654
MIC0,20.708866185192086
MIC1,36.47193462849964
MIC2,46.201775906816565
MIC3,49.579328500636144
MIC4,49.79925577336341
MIC5,49.79925577336341
MPC2,50
MPC3,63
MPC4,80
MPC5,102
MPC6,96
MPC7,105
MPC8,117
MPC9,125
Mare,0.9882181818181821
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14600610368043887
RPCG,0.10117798413489132
SIC0,0.2964420877249544
SIC1,0.5926847827718165
SIC2,0.7757590461823415
SIC3,0.9433917376725199
SIC4,0.981130579224173
SIC5,0.981130579224173
SaaN,4.23616043226131
SaaO,0
SaaS,0
Sare,54.35200000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.918272254807935
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,94.2611088851407
TIC1,188.4588159264852
TIC2,246.67181533504979
TIC3,299.9747842438562
TIC4,311.97478424385616
TIC5,311.97478424385616
Vabc,409.3738015321574
WPol,51
apol,67.205446
bpol,32.384553999999994
nRot,8
ABCGG,19.76568111318506
ATS0Z,1806.0
ATS0d,194.0
ATS0i,8703.610527637979
ATS0m,7269.994683000003
ATS0p,98.22599590667797
ATS0s,278.13809823197687
ATS0v,13751.62796695157
ATS1Z,1858.0
ATS1d,244.0
ATS1i,8294.642991279601
ATS1m,7196.120181
ATS1p,120.30987080000001
ATS1s,169.1579218106996
ATS1v,17028.872174638498
ATS2Z,2570.0
ATS2d,368.0
ATS2i,14420.547874743626
ATS2m,9760.488425000003
ATS2p,177.77961110969804
ATS2s,362.91049382716045
ATS2v,24654.44374153505
ATS3Z,2926.0
ATS3d,425.0
ATS3i,20242.93674417228
ATS3m,10833.287608
ATS3p,206.44024002673498
ATS3s,401.6311728395062
ATS3v,27433.55939113551
ATS4Z,2949.0
ATS4d,406.0
ATS4i,22087.225692572705
ATS4m,10781.263323
ATS4p,195.38954781098002
ATS4s,473.3585390946502
ATS4v,26045.061759957338
ATS5Z,2899.0
ATS5d,392.0
ATS5i,21471.7261394503
ATS5m,10733.485892
ATS5p,186.639167532376
ATS5s,579.0231481481483
ATS5v,25609.592744979174
ATS6Z,2763.0
ATS6d,394.0
ATS6i,21208.821482580806
ATS6m,10061.798775000005
ATS6p,187.56876777898
ATS6s,496.29012345679007
ATS6v,25678.69921415304
ATS7Z,2698.0
ATS7d,392.0
ATS7i,21063.53258190644
ATS7m,9820.583191
ATS7p,193.35933322273507
ATS7s,497.7921810699589
ATS7v,26526.947415124276
ATS8Z,2689.0
ATS8d,396.0
ATS8i,21131.72285984167
ATS8m,9890.180370000002
ATS8p,201.79078792267805
ATS8s,444.26028806584355
ATS8v,27231.032701841395
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,17
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.12
GGI10,0.20599938781756963
JGI10,0.00542103652151499
JGT10,0.4353340918262883
Kier1,26.074074074074073
Kier2,12.3008
Kier3,7.2562358276643995
MAXdO,13.31718213624599
MID_C,52.038469324213104
MID_N,6.094987147728947
MID_O,5.288014107242907
MID_X,1.7591291514601675
MID_h,15.397633228383185
MINdO,13.080731432490692
MPC10,122
MWC01,36.0
MWC02,5.153291594497779
MWC03,5.988961416889864
MWC04,6.863803391452954
MWC05,7.720017940432244
MWC06,8.599510233905452
MWC07,9.465370112152714
MWC08,10.348397707607221
MWC09,11.220311249472886
MWC10,12.106489851093675
NaaCH,15
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.0942000000000025
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.60947179518496
SRW05,0.0
SRW06,7.1252830915107115
SRW07,0.0
SRW08,8.728587995695898
SRW09,0.0
SRW10,10.37888287047015
SaaCH,26.379449876041097
SaaNH,0
SaaSe,0
SaaaC,1.0552850221270003
SaasC,2.3220926468317975
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4253945158310237
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.419894547325104
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.269420100937884
VE1_D,5.652529873886442
VE2_A,0.1293763666950874
VE2_D,0.1712887840571649
VE3_A,2.645400478747377
VE3_D,2.926025678703457
VR1_A,880.631727176969
VR1_D,221.44832036729866
VR2_A,26.685809914453607
VR2_D,6.710555162645414
VR3_A,7.974561990189992
VR3_D,6.594111714108875
WPath,3278
Xc-3d,2.5703697281251867
Xc-4d,0.2041241452319315
Xc-5d,0.5185228312386285
Xc-6d,0.08333333333333333
Xp-0d,23.260937777247953
Xp-1d,15.920653420525285
Xp-2d,14.618842960803791
Xp-3d,11.698049398308495
Xp-4d,9.455802388329348
Xp-5d,8.082171281894755
Xp-6d,4.833398249251282
Xp-7d,3.324841229099159
ZMIC0,102.9590892047732
ZMIC1,68.8580052062302
ZMIC2,38.94442833251315
ZMIC3,28.608525055782778
ZMIC4,27.6539476845756
ZMIC5,27.6539476845756
nAcid,0
nAtom,55
nBase,0
nRing,4
piPC1,3.9415818076696905
piPC2,4.56954300834494
piPC3,5.090678001769792
piPC4,5.647652943100006
piPC5,6.212981776677608
piPC6,6.290758625995742
piPC7,6.634345865817075
piPC8,6.9498864162010205
piPC9,7.236291532936167
AATS0Z,32.836363636363636
AATS0d,3.5272727272727273
AATS0i,158.24746413887235
AATS0m,132.18172150909095
AATS0p,1.7859271983032357
AATS0s,5.057056331490489
AATS0v,250.02959939911946
AATS1Z,32.03448275862069
AATS1d,4.206896551724138
AATS1i,143.01108605654485
AATS1m,124.07103760344827
AATS1p,2.0743081172413795
AATS1s,2.916515893287924
AATS1v,293.6012443903189
AATS2Z,26.49484536082474
AATS2d,3.7938144329896906
AATS2i,148.66544200766626
AATS2m,100.62359201030931
AATS2p,1.8327794959762684
AATS2s,3.741345297187221
AATS2v,254.1695231086088
AATS3Z,22.33587786259542
AATS3d,3.2442748091603053
AATS3i,154.526234688338
AATS3m,82.69685196946565
AATS3p,1.5758796948605724
AATS3s,3.0658868155687493
AATS3v,209.4164839017978
AATS4Z,21.369565217391305
AATS4d,2.9420289855072466
AATS4i,160.05236009110655
AATS4m,78.12509654347825
AATS4p,1.4158662884853626
AATS4s,3.4301343412655814
AATS4v,188.73233159389375
AATS5Z,21.634328358208954
AATS5d,2.925373134328358
AATS5i,160.23676223470375
AATS5m,80.10064098507463
AATS5p,1.3928296084505671
AATS5s,4.321068269762301
AATS5v,191.1163637685013
AATS6Z,20.774436090225564
AATS6d,2.962406015037594
AATS6i,159.4648231772993
AATS6m,75.65262236842109
AATS6p,1.41029148706
AATS6s,3.731504687645038
AATS6v,193.0729264222033
AATS7Z,20.285714285714285
AATS7d,2.9473684210526314
AATS7i,158.37242542786797
AATS7m,73.83897136090225
AATS7p,1.4538295731032713
AATS7s,3.7427983539094654
AATS7v,199.45073244454343
AATS8Z,19.772058823529413
AATS8d,2.911764705882353
AATS8i,155.38031514589463
AATS8m,72.72191448529414
AATS8p,1.4837557935491033
AATS8s,3.266619765190026
AATS8v,200.22818163118674
AMID_C,1.5769233128549425
AMID_N,0.1846965802342105
AMID_O,0.16024285173463357
AMID_X,0.05330694398364144
AMID_h,0.466594946314642
ATS0dv,430.0493827160494
ATS0pe,348.91009999999983
ATS0se,427.7986379999998
ATS1dv,375.44444444444446
ATS1pe,375.90110000000004
ATS1se,450.0274259999999
ATS2dv,613.3333333333333
ATS2pe,628.9744000000001
ATS2se,757.2138779999998
ATS3dv,579.6666666666667
ATS3pe,824.6909000000002
ATS3se,1012.9570539999999
ATS4dv,606.4444444444443
ATS4pe,883.0686999999999
ATS4se,1089.1774979999998
ATS5dv,715.8888888888889
ATS5pe,864.1733999999999
ATS5se,1062.658198
ATS6dv,600.7777777777778
ATS6pe,857.1978999999999
ATS6se,1055.934952
ATS7dv,618.1111111111111
ATS7pe,857.5297000000002
ATS7se,1052.962688
ATS8dv,579.0
ATS8pe,843.2293999999999
ATS8se,1041.298036
ATSC0Z,669.6363636363633
ATSC0c,0.7102852112549451
ATSC0d,33.345454545454544
ATSC0i,85.91046414312524
ATSC0m,3081.2703113454554
ATSC0p,16.106505505606794
ATSC0s,101.12500415679428
ATSC0v,2832.613242771355
ATSC1Z,97.2561983471074
ATSC1c,-0.3993309062252988
ATSC1d,4.944793388429754
ATSC1i,-4.324804204507756
ATSC1m,418.6654877811579
ATSC1p,-0.7139998810324754
ATSC1s,-19.07448998023634
ATSC1v,124.77523840645176
ATSC2Z,-25.867768595041376
ATSC2c,0.07189797173089393
ATSC2d,-6.663801652892555
ATSC2i,-7.781904067278324
ATSC2m,-130.53990126380097
ATSC2p,-1.528048448325916
ATSC2s,33.4669771571558
ATSC2v,-537.8793798767722
ATSC3Z,-67.38842975206614
ATSC3c,0.07398764091267383
ATSC3d,-4.1682644628099155
ATSC3i,-27.43307606809777
ATSC3m,-321.854508386446
ATSC3p,-3.5342337658119574
ATSC3s,-10.936048614338924
ATSC3v,-663.16899130769
ATSC4Z,-95.21487603305786
ATSC4c,-0.2908721579061993
ATSC4d,-4.430413223140495
ATSC4i,-7.217375051832558
ATSC4m,-448.43928659404946
ATSC4p,-2.275912030670081
ATSC4s,-27.553095290729974
ATSC4v,-396.91644893983
ATSC5Z,49.41322314049589
ATSC5c,0.2862345349345254
ATSC5d,-2.768925619834711
ATSC5i,-9.16469459863559
ATSC5m,264.12618784925616
ATSC5p,0.1868877235213584
ATSC5s,59.88353277758254
ATSC5v,273.656820070665
ATSC6Z,-216.33884297520663
ATSC6c,-0.0887899512917327
ATSC6d,-0.27173553719008214
ATSC6i,-8.370002569602857
ATSC6m,-953.7935329080992
ATSC6p,-2.2481077173116804
ATSC6s,-27.90620350216217
ATSC6v,-90.60076071023613
ATSC7Z,-204.06611570247938
ATSC7c,0.006124554791888597
ATSC7d,-0.5626446280991735
ATSC7i,21.22146457097848
ATSC7m,-928.2542424899171
ATSC7p,1.8488377201413184
ATSC7s,-45.56778311862862
ATSC7v,-180.5192607427951
ATSC8Z,8.00826446280994
ATSC8c,0.08776448580345492
ATSC8d,-4.890578512396694
ATSC8i,-8.631700447658977
ATSC8m,57.6461721094214
ATSC8p,-1.2367481168045602
ATSC8s,-3.631631185908217
ATSC8v,33.96792059929391
AXp-0d,0.7048769023408471
AXp-1d,0.44224037279236905
AXp-2d,0.2923768592160758
AXp-3d,0.18568332378267452
AXp-4d,0.11819752985411684
AXp-5d,0.07923697335190936
AXp-6d,0.05034789842970085
AXp-7d,0.03166515456284913
GATS1Z,0.7028261256284704
GATS1c,1.5465443325268955
GATS1d,0.9911912909412252
GATS1i,1.1520834012424512
GATS1m,0.6931932876048221
GATS1p,1.0606602684338835
GATS1s,0.699067840311825
GATS1v,0.8458980291382484
GATS2Z,0.803913774908958
GATS2c,1.0033997120940197
GATS2d,1.2604694825124512
GATS2i,1.120601236410315
GATS2m,0.802087974005948
GATS2p,0.9708892060253043
GATS2s,0.5685483368712855
GATS2v,0.994265267347688
GATS3Z,1.0440211162075397
GATS3c,1.0637200169733683
GATS3d,1.180563070750123
GATS3i,1.159447361387433
GATS3m,1.0362541745317155
GATS3p,1.1205944474470766
GATS3s,0.9565546154828645
GATS3v,1.0617235229489652
GATS4Z,1.1263413568806153
GATS4c,1.5430456156322805
GATS4d,1.1734863211796502
GATS4i,1.0941002180287156
GATS4m,1.110596429212059
GATS4p,1.12323626126422
GATS4s,1.4806676974759478
GATS4v,1.0051221863310682
GATS5Z,0.9339887583532248
GATS5c,1.2607596420023135
GATS5d,1.1480899754227774
GATS5i,1.0941313771004852
GATS5m,0.914480345576671
GATS5p,1.0240974742426707
GATS5s,1.3195267755888218
GATS5v,0.8974805216858655
GATS6Z,1.1835398978031564
GATS6c,1.4806190453320507
GATS6d,1.144546207394167
GATS6i,1.0690410251481315
GATS6m,1.1628470204582206
GATS6p,1.1088570335262644
GATS6s,1.7302301420523003
GATS6v,0.9534244354095032
GATS7Z,0.9952770195921523
GATS7c,1.2997970879172345
GATS7d,1.0288739843064587
GATS7i,0.9096420884369273
GATS7m,0.9904647271624719
GATS7p,0.8932317077276778
GATS7s,1.784617451011546
GATS7v,0.9423615628987703
GATS8Z,0.8431705291402473
GATS8c,0.9081395531378833
GATS8d,1.0299931041118737
GATS8i,1.0149460410916664
GATS8m,0.8403036205421577
GATS8p,0.9931185834295503
GATS8s,1.0512185049906615
GATS8v,0.9743854462841357
MATS1Z,0.1377250554738922
MATS1c,-0.5331321184099059
MATS1d,0.14061971195427372
MATS1i,-0.047736995443031366
MATS1m,0.12884633161926143
MATS1p,-0.042036980179686816
MATS1s,-0.178866528415556
MATS1v,0.04177109143533348
MATS2Z,-0.021903367660272528
MATS2c,0.05739510064639044
MATS2d,-0.11331212267703955
MATS2i,-0.051360679702660283
MATS2m,-0.02402173853952883
MATS2p,-0.05379312247315063
MATS2s,0.187650138822916
MATS2v,-0.10766847691497354
MATS3Z,-0.04225106897173525
MATS3c,0.043733859114705925
MATS3d,-0.05248195659593595
MATS3i,-0.134066365577126
MATS3m,-0.04385520962956953
MATS3p,-0.09212666294686436
MATS3s,-0.045403912025166665
MATS3v,-0.09829429763682668
MATS4Z,-0.05666949989572146
MATS4c,-0.16321233706333152
MATS4d,-0.05295307635168239
MATS4i,-0.03348241783559228
MATS4m,-0.05800393492579413
MATS4p,-0.056316771426267516
MATS4s,-0.10859140314204586
MATS4v,-0.0558464304116626
MATS5Z,0.0302874036010553
MATS5c,0.16540443497720694
MATS5d,-0.03408258597958951
MATS5i,-0.043785450556642236
MATS5m,0.03518354169586085
MATS5p,0.004762525781106764
MATS5s,0.24305622695291296
MATS5v,0.03965307633158883
MATS6Z,-0.13360001959827625
MATS6c,-0.051694232751294866
MATS6d,-0.003369929731635517
MATS6i,-0.04028937909519401
MATS6m,-0.12800756091244414
MATS6p,-0.05772006873742427
MATS6s,-0.11411776384311818
MATS6v,-0.013226825119372301
MATS7Z,-0.12602099873631958
MATS7c,0.00356576567847973
MATS7d,-0.006977640393240462
MATS7i,0.10215046219465487
MATS7m,-0.12457996137326686
MATS7p,0.04746882877058536
MATS7s,-0.18634184733810835
MATS7v,-0.026354046851325797
MATS8Z,0.004836410534890052
MATS8c,0.0499700543103944
MATS8d,-0.05931265636025402
MATS8i,-0.04063254977455107
MATS8m,0.007565967226397107
MATS8p,-0.031053010737773074
MATS8s,-0.014523355414422326
MATS8v,0.0048495948919273545
MAXaaN,4.23616043226131
MAXsCl,5.918272254807935
MINaaN,4.23616043226131
MINsCl,5.918272254807935
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-4.030560879508163
SdssSe,0
SdsssP,0
SpAD_A,42.82364114440288
SpAD_D,411.93228124962945
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.44797474873277565
SssNH2,0
SsssAs,0
SsssCH,-1.0104920599927218
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,929
TMWC10,146.46615349750476
TSRW10,69.13268519401011
VE1_Dt,5.6211016870637485
VE2_Dt,0.17033641475950753
VE3_Dt,2.9204501428933636
VR1_Dt,224.88068962524085
VR2_Dt,6.814566352280026
VR3_Dt,6.609492461702619
Xc-3dv,1.3558080079143708
Xc-4dv,0.05103103630798288
Xc-5dv,0.180627270096079
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3367701210266096
Xch-7d,0.4517115053491895
Xp-0dv,19.18241462671793
Xp-1dv,12.205289689754462
Xp-2dv,9.657975035779389
Xp-3dv,6.9170211919006785
Xp-4dv,4.996861490837453
Xp-5dv,3.6531765415778064
Xp-6dv,2.128589410610581
Xp-7dv,1.334399046260986
Xpc-4d,5.003321683529157
Xpc-5d,7.671535656285466
Xpc-6d,12.296720356705197
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,58
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,4
piPC10,7.185261238257902
AATS0dv,7.819079685746353
AATS0pe,6.3438199999999965
AATS0se,7.778157054545451
AATS1dv,6.473180076628353
AATS1pe,6.481053448275863
AATS1se,7.759093551724136
AATS2dv,6.323024054982817
AATS2pe,6.484272164948454
AATS2se,7.8063286391752555
AATS3dv,4.424936386768448
AATS3pe,6.29535038167939
AATS3se,7.732496595419846
AATS4dv,4.39452495974235
AATS4pe,6.399048550724637
AATS4se,7.8925905652173896
AATS5dv,5.342454394693201
AATS5pe,6.449055223880596
AATS5se,7.930285059701493
AATS6dv,4.517126148705096
AATS6pe,6.4450969924812025
AATS6se,7.939360541353384
AATS7dv,4.647451963241437
AATS7pe,6.447591729323309
AATS7se,7.917012691729324
AATS8dv,4.257352941176471
AATS8pe,6.200216176470588
AATS8se,7.6566032058823525
AATSC0Z,12.17520661157024
AATSC0c,0.01291427656827173
AATSC0d,0.6062809917355372
AATSC0i,1.5620084389659135
AATSC0m,56.02309656991737
AATSC0p,0.29284555464739626
AATSC0s,1.8386364392144414
AATSC0v,51.502058959479186
AATSC1Z,1.6768310059846103
AATSC1c,-0.006885015624574118
AATSC1d,0.08525505842120265
AATSC1i,-0.07456558973289235
AATSC1m,7.218370478985481
AATSC1p,-0.01231034277642199
AATSC1s,-0.3288705169006266
AATSC1v,2.151297213904341
AATSC2Z,-0.2666780267530039
AATSC2c,0.0007412162034112777
AATSC2d,-0.06869898611229439
AATSC2i,-0.08022581512658067
AATSC2m,-1.3457721779773295
AATSC2p,-0.015753076786865113
AATSC2s,0.3450203830634619
AATSC2v,-5.545148246152291
AATSC3Z,-0.5144154942905813
AATSC3c,0.0005647911520051437
AATSC3d,-0.03181881269320546
AATSC3i,-0.20941279441296007
AATSC3m,-2.4569046441713436
AATSC3p,-0.026978883708488225
AATSC3s,-0.0834812871323582
AATSC3v,-5.0623587122724425
AATSC4Z,-0.6899628698047671
AATSC4c,-0.00210776926018985
AATSC4d,-0.03210444364594562
AATSC4i,-0.05229981921617796
