DLiP-ID,P000I9
JGI5,0.0265952380952381
JGI6,0.017394351680065968
JGI7,0.0136269154126297
JGI8,0.012960338456370202
JGI9,0.007369791666666667
MIC0,16.854403794646817
MIC1,38.21782966115797
MIC2,42.2553487372576
MIC3,43.12935908922225
MIC4,43.12935908922225
MIC5,43.12935908922225
MPC2,42
MPC3,52
MPC4,65
MPC5,72
MPC6,71
MPC7,72
MPC8,77
MPC9,85
Mare,1.01344
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,3
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.13286659848424315
RPCG,0.084472873832717
SIC0,0.3030441810454443
SIC1,0.7091354491435138
SIC2,0.892397938729859
SIC3,0.9406261005285034
SIC4,0.9406261005285034
SIC5,0.9406261005285034
SaaN,3.7366972981585453
SaaO,5.049254357947957
SaaS,0
Sare,50.672
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,27.817566640049428
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,85.51688884842714
TIC1,200.11292470186498
TIC2,251.828281512136
TIC3,265.4379219865728
TIC4,265.4379219865728
TIC5,265.4379219865728
Vabc,339.2880075995778
WPol,39
apol,53.941445999999985
bpol,27.252554
nRot,6
ABCGG,17.843005407388237
ATS0Z,1250.0
ATS0d,166.0
ATS0i,8308.154720208478
ATS0m,4939.699788000002
ATS0p,68.68090790667799
ATS0s,316.72222222222223
ATS0v,10578.747963641275
ATS1Z,1369.0
ATS1d,206.0
ATS1i,7890.869415551951
ATS1m,5207.270026
ATS1p,87.866933838
ATS1s,195.1388888888889
ATS1v,13320.901064488422
ATS2Z,2010.0
ATS2d,326.0
ATS2i,13933.745077310294
ATS2m,7534.776682
ATS2p,132.07254633994302
ATS2s,323.22222222222223
ATS2v,19557.74227702297
ATS3Z,2100.0
ATS3d,346.0
ATS3i,19145.77742778699
ATS3m,7491.377555
ATS3p,147.843578701339
ATS3s,416.1111111111111
ATS3v,21167.211051289032
ATS4Z,2056.0
ATS4d,330.0
ATS4i,20841.742204870727
ATS4m,7307.438481
ATS4p,140.844688906376
ATS4s,461.30555555555554
ATS4v,20090.69871969932
ATS5Z,1944.0
ATS5d,300.0
ATS5i,18871.671142720577
ATS5m,6988.439099
ATS5p,129.24733452752702
ATS5s,512.5833333333334
ATS5v,18397.774615478862
ATS6Z,1743.0
ATS6d,299.0
ATS6i,17880.017570643377
ATS6m,6236.471752999999
ATS6p,125.83031016922497
ATS6s,351.83333333333337
ATS6v,17795.777133049043
ATS7Z,1799.0
ATS7d,289.0
ATS7i,17352.91550852799
ATS7m,6407.622528999999
ATS7p,124.902326563584
ATS7s,402.3055555555556
ATS7v,17807.234641540643
ATS8Z,1630.0
ATS8d,260.0
ATS8i,16475.531188988232
ATS8m,5811.466813999999
ATS8p,120.30497528813099
ATS8s,347.86111111111114
ATS8v,16686.915007841148
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.3888888888888889
GGI10,0.14447505356596266
JGI10,0.007603950187682245
JGT10,0.5003511002991677
Kier1,22.68
Kier2,10.346938775510203
Kier3,6.25
MAXdO,12.570655365541278
MID_C,37.27639342034704
MID_N,8.238798141667306
MID_O,10.756044860574045
MID_X,0.0
MID_h,18.99484300224135
MINdO,12.554996551514616
MPC10,86
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.808142489980444
MWC04,6.678342114654332
MWC05,7.528869256642251
MWC06,8.399085102935908
MWC07,9.257319373170178
MWC08,10.127870335685289
MWC09,10.990718653830616
MWC10,11.86202478620315
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,0.3885200000000001
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,3.044522437723423
SRW06,6.9167150203536085
SRW07,5.351858133476067
SRW08,8.472405008626103
SRW09,7.3796321526095525
SRW10,10.070737771809798
SaaCH,7.885418660951566
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.000885803120098
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6834668495752549
SdssS,0
SsCH3,1.7485185504750702
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7446478699504495
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3592774083056713
SsssP,0
VE1_A,4.119750963653217
VE1_D,5.205280203715655
VE2_A,0.14713396298761489
VE2_D,0.18590286441841625
VE3_A,2.445412133000439
VE3_D,2.679292951366005
VR1_A,396.59774377775307
VR1_D,170.72066243843702
VR2_A,14.164205134919753
VR2_D,6.097166515658465
VR3_A,7.012541944339308
VR3_D,6.169648084989708
WPath,2327
Xc-3d,2.2291686074204295
Xc-4d,0.0
Xc-5d,0.41467231195209747
Xc-6d,0.0
Xp-0d,20.25878406613483
Xp-1d,13.3294075958929
Xp-2d,12.480977937623901
Xp-3d,9.733827965991818
Xp-4d,7.7794834324370505
Xp-5d,5.794955951954577
Xp-6d,3.662077224273064
Xp-7d,2.3351352551509756
ZMIC0,94.55313996501842
ZMIC1,39.628644505560494
ZMIC2,27.802074622392
ZMIC3,25.53946221319788
ZMIC4,25.53946221319788
ZMIC5,25.53946221319788
nAcid,0
nAtom,50
nBase,0
nRing,3
piPC1,3.6506582412937387
piPC2,4.1705337005796475
piPC3,4.596381679955012
piPC4,5.036546675880757
piPC5,5.310431196931548
piPC6,5.302060352826871
piPC7,5.412482755292501
piPC8,5.452378756674802
piPC9,5.722154340338864
AATS0Z,25.0
AATS0d,3.32
AATS0i,166.16309440416956
AATS0m,98.79399576000003
AATS0p,1.3736181581335598
AATS0s,6.334444444444444
AATS0v,211.5749592728255
AATS1Z,26.326923076923077
AATS1d,3.9615384615384617
AATS1i,151.74748876061443
AATS1m,100.1398081923077
AATS1p,1.689748727653846
AATS1s,3.752670940170941
AATS1v,256.17117431708505
AATS2Z,22.584269662921347
AATS2d,3.662921348314607
AATS2i,156.55893345292463
AATS2m,84.66041215730337
AATS2p,1.4839611948308205
AATS2s,3.631710362047441
AATS2v,219.7499132249772
AATS3Z,17.796610169491526
AATS3d,2.9322033898305087
AATS3i,162.2523510829406
AATS3m,63.486250466101694
AATS3p,1.2529116839096526
AATS3s,3.5263653483992465
AATS3v,179.38314450244943
AATS4Z,16.317460317460316
AATS4d,2.619047619047619
AATS4i,165.41065241960894
AATS4m,57.995543500000004
AATS4p,1.1178149913204445
AATS4s,3.6611552028218695
AATS4v,159.4499898388835
AATS5Z,17.05263157894737
AATS5d,2.6315789473684212
AATS5i,165.5409749361454
AATS5m,61.302097359649125
AATS5p,1.133748548487079
AATS5s,4.496345029239766
AATS5v,161.38398785507775
AATS6Z,15.990825688073395
AATS6d,2.743119266055046
AATS6i,164.03685844626952
AATS6m,57.21533718348623
AATS6p,1.1544065153139906
AATS6s,3.2278287461773703
AATS6v,163.26401039494536
AATS7Z,17.133333333333333
AATS7d,2.7523809523809524
AATS7i,165.26586198598085
AATS7m,61.02497646666666
AATS7p,1.1895459672722286
AATS7s,3.831481481481482
AATS7v,169.59271087181565
AATS8Z,16.138613861386137
AATS8d,2.5742574257425743
AATS8i,163.1240711781013
AATS8m,57.539275386138605
AATS8p,1.1911383691894157
AATS8s,3.4441694169416945
AATS8v,165.21698027565492
AMID_C,1.3312997650123943
AMID_N,0.29424279077383236
AMID_O,0.3841444593062159
AMID_X,0.0
AMID_h,0.6783872500800482
ATS0dv,450.0
ATS0pe,331.493
ATS0se,404.45233599999995
ATS1dv,424.0
ATS1pe,355.1368
ATS1se,422.001216
ATS2dv,550.0
ATS2pe,588.3003
ATS2se,708.9627679999999
ATS3dv,508.0
ATS3pe,773.3373000000001
ATS3se,945.9664760000001
ATS4dv,545.0
ATS4pe,813.8571999999999
ATS4se,1005.7240919999999
ATS5dv,544.0
ATS5pe,740.5001999999998
ATS5se,913.2859
ATS6dv,411.0
ATS6pe,690.0066
ATS6se,856.1626920000001
ATS7dv,473.0
ATS7pe,689.834
ATS7se,848.11914
ATS8dv,423.0
ATS8pe,637.9054
ATS8se,788.5772399999998
ATSC0Z,401.28
ATSC0c,1.2581112066621347
ATSC0d,31.520000000000007
ATSC0i,72.68354473536363
ATSC0m,1891.5190516799994
ATSC0p,10.48731597525968
ATSC0s,125.94666666666666
ATSC0v,2290.644028455359
ATSC1Z,6.268799999999992
ATSC1c,-0.5488054001948639
ATSC1d,8.019200000000003
ATSC1i,1.399098118578562
ATSC1m,31.38299289279989
ATSC1p,0.9561069106967303
ATSC1s,-11.12008888888889
ATSC1v,95.83569508439749
ATSC2Z,35.201599999999985
ATSC2c,-0.018538332865512125
ATSC2d,-8.625599999999993
ATSC2i,-14.913239326727748
ATSC2m,159.07877248959988
ATSC2p,-1.1833749427846332
ATSC2s,19.179377777777777
ATSC2v,-79.94434661300677
ATSC3Z,-194.1808
ATSC3c,0.0321430447460876
ATSC3d,-10.667199999999998
ATSC3i,-7.792778344275593
ATSC3m,-914.4373544848
ATSC3p,-3.174731389414166
ATSC3s,-43.2608
ATSC3v,-901.8259364774309
ATSC4Z,-52.945600000000006
ATSC4c,-0.3383274177540951
ATSC4d,-5.1504
ATSC4i,-21.794753954648183
ATSC4m,-244.15593795360002
ATSC4p,-1.9589944981821128
ATSC4s,-38.513377777777784
ATSC4v,-263.05050936182624
ATSC5Z,31.001599999999982
ATSC5c,0.45401362618018964
ATSC5d,3.0943999999999985
ATSC5i,4.842934823936531
ATSC5m,135.59074436960003
ATSC5p,-0.22765927126235017
ATSC5s,47.71604444444446
ATSC5v,-66.02615700639694
ATSC6Z,25.289599999999986
ATSC6c,-0.3887108861093606
ATSC6d,1.7664
ATSC6i,-4.097618312737348
ATSC6m,133.1790336176
ATSC6p,0.6497549847073781
ATSC6s,-30.53817777777778
ATSC6v,336.66021040230174
ATSC7Z,-106.088
ATSC7c,0.3988140912513806
ATSC7d,-0.9519999999999991
ATSC7i,13.299026075698782
ATSC7m,-493.03590600800004
ATSC7p,1.9085503933291916
ATSC7s,-26.906888888888894
ATSC7v,-95.0939393278512
ATSC8Z,-9.265599999999996
ATSC8c,-0.46608034452505714
ATSC8d,-9.5504
ATSC8i,1.8106918535335328
ATSC8m,-52.84390087359995
ATSC8p,-1.975588895544394
ATSC8s,6.91328888888889
ATSC8v,-320.49122492050805
AXp-0d,0.7235280023619582
AXp-1d,0.4443135865297633
AXp-2d,0.29716614137199765
AXp-3d,0.1871889993459965
AXp-4d,0.11968436049903154
AXp-5d,0.08048549933270246
AXp-6d,0.051578552454550196
AXp-7d,0.032432434099319105
GATS1Z,0.773749961661146
GATS1c,1.3805438818316784
GATS1d,0.9267620070285042
GATS1i,1.290351371349119
GATS1m,0.7785882202717782
GATS1p,1.0742970714368205
GATS1s,0.7750936327681777
GATS1v,0.970208381074581
GATS2Z,0.7889080784187231
GATS2c,0.9562764479196693
GATS2d,1.4322990931386526
GATS2i,1.3281404126175527
GATS2m,0.7970270249422111
GATS2p,1.1567869942001074
GATS2s,0.5495199501840146
GATS2v,1.0305485624423214
GATS3Z,1.1388239835914904
GATS3c,1.0461306869507379
GATS3d,1.165926395939086
GATS3i,1.111208458772696
GATS3m,1.1395712214856955
GATS3p,1.1336077744108917
GATS3s,1.071820598441812
GATS3v,1.1384116255091252
GATS4Z,1.0471352782208048
GATS4c,1.1773007739568475
GATS4d,1.0178722504230115
GATS4i,1.0769408235617348
GATS4m,1.045025698610344
GATS4p,1.037711121093895
GATS4s,1.2296871691721363
GATS4v,1.0159051120895686
GATS5Z,0.9618781303338092
GATS5c,0.9564637425442621
GATS5d,0.9272864903375186
GATS5i,0.9326429733442062
GATS5m,0.9632866538015654
GATS5p,0.9756904570634959
GATS5s,1.0487572170775588
GATS5v,0.9839854380882257
GATS6Z,0.9499875627350279
GATS6c,1.1298292069458755
GATS6d,0.9840846644623478
GATS6i,0.9766123719354391
GATS6m,0.9478289624635781
GATS6p,0.9725797145473148
GATS6s,1.0751521120212688
GATS6v,0.9399044270106893
GATS7Z,1.1123571238702818
GATS7c,0.8592738794634315
GATS7d,0.9697546531302874
GATS7i,0.9075295070892896
GATS7m,1.1088380033341385
GATS7p,0.8785834308444636
GATS7s,1.1588753028912886
GATS7v,0.9744865271935039
GATS8Z,0.9514849511266917
GATS8c,1.045543309277355
GATS8d,1.0774237322209375
GATS8i,0.9993859973477474
GATS8m,0.9576776738654842
GATS8p,1.1074089738412385
GATS8s,0.7548345415210587
GATS8v,1.0850383955957517
MATS1Z,0.015021163047478818
MATS1c,-0.41943629258926235
MATS1d,0.2446310035142523
MATS1i,0.018508820082695384
MATS1m,0.015953291444679746
MATS1p,0.08766147316876866
MATS1s,-0.08489619809225994
MATS1v,0.040228732909695974
MATS2Z,0.04928274465530525
MATS2c,-0.008278118571331207
MATS2d,-0.15373866423316018
MATS2i,-0.11526989184915089
MATS2m,0.04724779104122337
MATS2p,-0.06339251960703995
MATS2s,0.08555154035435802
MATS2v,-0.019606954951990423
MATS3Z,-0.20504385964912283
MATS3c,0.010825699781006342
MATS3d,-0.14340101522842633
MATS3i,-0.04543015525966911
MATS3m,-0.20484776769550664
MATS3p,-0.12827163481862128
MATS3s,-0.14554452247745436
MATS3v,-0.16682191966697082
MATS4Z,-0.05235785169995697
MATS4c,-0.10671307202117247
MATS4d,-0.064841672709693
MATS4i,-0.11899133315875811
MATS4m,-0.05122194084149534
MATS4p,-0.07412561716971029
MATS4s,-0.12134569992393414
MATS4v,-0.04557020709718002
MATS5Z,0.03388455189009204
MATS5c,0.1582759793871225
MATS5d,0.04305815299670493
MATS5i,0.02922386667791854
MATS5m,0.03144014048956545
MATS5p,-0.009521078396680404
MATS5s,0.16616628468623748
MATS5v,-0.012642226567087798
MATS6Z,0.028909325022313904
MATS6c,-0.14172653814505726
MATS6d,0.02570670143901643
MATS6i,-0.025860618585744944
MATS6m,0.032297480572731956
MATS6p,0.028420307539292353
MATS6s,-0.11122436822602128
MATS6v,0.06741828379135138
MATS7Z,-0.12589238247132986
MATS7c,0.15094967044154756
MATS7d,-0.014382402707275787
MATS7i,0.0871293438276044
MATS7m,-0.12412193398339162
MATS7p,0.08666025919090747
MATS7s,-0.10173198363966945
MATS7v,-0.01976860118326334
MATS8Z,-0.01143074833799169
MATS8c,-0.18339622332467542
MATS8d,-0.14999748705835048
MATS8i,0.01233266909275466
MATS8m,-0.013830337550073171
MATS8p,-0.09325687402116542
MATS8s,0.027173567452023633
MATS8v,-0.06926393637201812
MAXaaN,3.7366972981585453
MAXaaO,5.049254357947957
MAXsOH,9.944100470320258
MINaaN,3.7366972981585453
MINaaO,5.049254357947957
MINsOH,8.936733084864587
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.329283040560455
SpAD_D,345.3077147183652
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.41767452402459826
SssNH2,0
SsssAs,0
SsssCH,-1.5354595137973575
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,680
TMWC10,133.62910585552274
TSRW10,78.7804663923261
VE1_Dt,5.212527986300559
VE2_Dt,0.18616171379644855
VE3_Dt,2.6806843733661125
VR1_Dt,169.7003756851621
VR2_Dt,6.060727703041503
VR3_Dt,6.163653803238347
Xc-3dv,0.8846897854489658
Xc-4dv,0.0
Xc-5dv,0.09216819471562848
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.49185395284047334
Xch-7d,0.5713486006061899
Xp-0dv,15.277905453464912
Xp-1dv,8.77474360288699
Xp-2dv,6.736500513766459
Xp-3dv,4.5382445977262496
Xp-4dv,3.142320567334362
Xp-5dv,1.918190193767259
Xp-6dv,1.045757056318526
Xp-7dv,0.579162455495314
Xpc-4d,4.43720046676383
Xpc-5d,6.295624726067826
Xpc-6d,8.614745408643538
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,8
nHBDon,4
nHRing,2
nSpiro,0
naRing,2
piPC10,5.763622475012218
AATS0dv,9.0
AATS0pe,6.62986
AATS0se,8.089046719999999
AATS1dv,8.153846153846153
AATS1pe,6.829553846153846
AATS1se,8.115408
AATS2dv,6.179775280898877
AATS2pe,6.610115730337078
AATS2se,7.965873797752807
AATS3dv,4.305084745762712
AATS3pe,6.553705932203391
AATS3se,8.016665050847458
AATS4dv,4.325396825396825
AATS4pe,6.459184126984126
AATS4se,7.981937238095237
AATS5dv,4.771929824561403
AATS5pe,6.495615789473683
AATS5se,8.011279824561404
AATS6dv,3.770642201834862
AATS6pe,6.330335779816514
AATS6se,7.8547035963302765
AATS7dv,4.504761904761905
AATS7pe,6.569847619047619
AATS7se,8.077325142857143
AATS8dv,4.188118811881188
AATS8pe,6.315895049504951
AATS8se,7.807695445544553
AATSC0Z,8.025599999999999
AATSC0c,0.025162224133242695
AATSC0d,0.6304000000000002
AATSC0i,1.4536708947072725
AATSC0m,37.83038103359999
AATSC0p,0.2097463195051936
AATSC0s,2.518933333333333
AATSC0v,45.812880569107186
AATSC1Z,0.120553846153846
AATSC1c,-0.010553950003747382
AATSC1d,0.15421538461538467
AATSC1i,0.02690573304958773
AATSC1m,0.6035190940923056
AATSC1p,0.018386671359552506
AATSC1s,-0.21384786324786328
AATSC1v,1.8429941362384132
AATSC2Z,0.39552359550561783
AATSC2c,-0.00020829587489339465
AATSC2d,-0.09691685393258419
AATSC2i,-0.1675644868171657
AATSC2m,1.787401938085392
AATSC2p,-0.013296347671737452
AATSC2s,0.21549862671660425
AATSC2v,-0.8982510855394019
AATSC3Z,-1.6456
AATSC3c,0.0002723986842888779
AATSC3d,-0.09039999999999998
AATSC3i,-0.0660404944430135
AATSC3m,-7.74946910580339
AATSC3p,-0.026904503300120054
AATSC3s,-0.3666169491525424
AATSC3v,-7.642592682012126
AATSC4Z,-0.42020317460317463
AATSC4c,-0.0026851382361436117
AATSC4d,-0.040876190476190476
AATSC4i,-0.17297423773530304
AATSC4m,-1.937745539314286
AATSC4p,-0.01554757538239772
AATSC4s,-0.3056617283950618
AATSC4v,-2.087702455252589
AATSC5Z,0.27194385964912265
