DLiP-ID,T007NK
Mp,0.7437509813705923
Mv,0.7075265112965601
SZ,31.333333333333336
Si,39.95817242879852
Sm,31.072017317458993
Sp,26.77503532934132
Sv,25.470954406676164
nB,0
nC,17
nF,0
nH,13
nI,0
nN,2
nO,3
nP,0
nS,0
nX,1
ABC,17.286801603882218
AMW,10.333637621555564
IC0,1.7158285531297168
IC1,3.6489559041599935
IC2,4.392147223664534
IC3,5.0588138903312005
IC4,5.114369445886756
IC5,5.114369445886756
MID,45.82216255499537
Mpe,0.9946623093681914
Mse,1.0211519786355914
NdO,2
NdS,0
NsF,0
NsI,0
NtN,1
SMR,87.89300000000003
SdO,23.623419977948068
SdS,0
Spe,35.80784313725489
SsF,0
SsI,0
Sse,36.76147123088129
StN,8.764041195815116
fMF,0.4444444444444444
nBr,1
nCl,0
AMID,1.9922679371737118
BIC0,0.30890289073537636
BIC1,0.656926372337695
BIC2,0.7907240915478353
BIC3,0.9107449759856304
BIC4,0.9207467163554467
BIC5,0.9207467163554467
CIC0,3.4540964483125953
CIC1,1.5209690972823187
CIC2,0.7777777777777786
CIC3,0.1111111111111116
CIC4,0.055555555555556246
CIC5,0.055555555555556246
GGI1,5.0
GGI2,2.666666666666668
GGI3,1.5
GGI4,1.244444444444445
GGI5,0.7777777777777778
GGI6,0.550204081632653
GGI7,0.38020833333333337
GGI8,0.2093726379440665
GGI9,0.0925
JGI1,0.20833333333333331
JGI2,0.08333333333333337
JGI3,0.045454545454545456
JGI4,0.04291187739463601
JGI5,0.02777777777777778
JGI6,0.020377928949357523
JGI7,0.015208333333333332
JGI8,0.010468631897203325
JGI9,0.006166666666666667
MIC0,26.173951325229506
MIC1,43.89444731905829
MIC2,52.20047305800776
MIC3,53.48375083578553
MIC4,53.539750835785526
MIC5,53.539750835785526
MPC2,32
MPC3,39
MPC4,45
MPC5,53
MPC6,48
MPC7,48
MPC8,48
MPC9,45
Mare,1.0053333333333336
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,1
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.23441744229015934
RPCG,0.15933256097336096
SIC0,0.3318865462557064
SIC1,0.7058044174996743
SIC2,0.8495572416310114
SIC3,0.9785081773758587
SIC4,0.9892540886879293
SIC5,0.9892540886879293
SaaN,0
SaaO,0
SaaS,0
Sare,36.19200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,3.2676828816175405
SsCl,0
SsLi,0
SsOH,9.32163773148148
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,1.9989280767381485
TIC0,61.769827912669804
TIC1,131.36241254975977
TIC2,158.11730005192322
TIC3,182.11730005192322
TIC4,184.11730005192322
TIC5,184.11730005192322
Vabc,297.35852173683554
WPol,33
apol,44.714308999999986
bpol,17.297690999999997
nRot,5
ABCGG,14.569536864963144
ATS0Z,2140.0
ATS0d,125.0
ATS0i,5677.833383312736
ATS0m,10010.644205999999
ATS0p,66.84337976303698
ATS0s,249.32827503429354
ATS0v,9443.085147406517
ATS1Z,1173.0
ATS1d,153.0
ATS1i,5306.70938154935
ATS1m,4656.847215000001
ATS1p,75.551047696
ATS1s,142.88580246913583
ATS1v,11047.896648831036
ATS2Z,1766.0
ATS2d,222.0
ATS2i,8637.398493895547
ATS2m,6996.323017999998
ATS2p,110.662016954849
ATS2s,233.54320987654324
ATS2v,15610.013173726204
ATS3Z,2127.0
ATS3d,248.0
ATS3i,12491.293624505293
ATS3m,8307.093053999999
ATS3p,129.070400662792
ATS3s,290.98765432098764
ATS3v,17523.17265976063
ATS4Z,2150.0
ATS4d,223.0
ATS4i,13263.82502255204
ATS4m,8344.097074
ATS4p,114.56111733133899
ATS4s,320.98611111111114
ATS4v,15748.742768287091
ATS5Z,1635.0
ATS5d,204.0
ATS5i,11747.898956777439
ATS5m,6123.020099
ATS5p,99.35652500703699
ATS5s,355.5771604938272
ATS5v,14034.591932132304
ATS6Z,1701.0
ATS6d,192.0
ATS6i,10456.050928935643
ATS6m,6558.241328999999
ATS6p,99.67665292994299
ATS6s,282.8256172839506
ATS6v,14024.025096261948
ATS7Z,1953.0
ATS7d,172.0
ATS7i,10608.271739577742
ATS7m,7703.186589999999
ATS7p,95.039692441641
ATS7s,286.7746913580246
ATS7v,13287.14900520134
ATS8Z,1353.0
ATS8d,137.0
ATS8i,8507.349963907793
ATS8m,5249.093625999999
ATS8p,80.185099684792
ATS8s,228.76851851851853
ATS8v,10869.115887250904
C1SP1,1
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.11764705882352941
GGI10,0.0782573206815631
JGI10,0.008695257853507013
JGT10,0.4687276859936938
Kier1,19.32638888888889
Kier2,9.474609375
Kier3,5.7856673241288625
MAXdO,12.223513790936229
MAXtN,8.764041195815116
MID_C,35.10055766187119
MID_N,3.753750328917835
MID_O,5.200095146584914
MID_X,1.7677594176214395
MID_h,10.721604893124189
MINdO,11.39990618701184
MINtN,8.764041195815116
MPC10,38
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.541263545158426
MWC04,6.385194398997726
MWC05,7.217443431696533
MWC06,8.063062911326792
MWC07,8.901230352110781
MWC08,9.747593687577451
MWC09,10.588174042178206
MWC10,11.434996355407028
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.746480000000001
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,0.0
SRW06,6.652863029353347
SRW07,0.0
SRW08,8.210939733379021
SRW09,0.0
SRW10,9.808022360718061
SaaCH,13.388450143435055
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.194717019083678
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5756636064919776
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.517176555807508
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.326029719017991
VE1_D,4.722467566518579
VE2_A,0.18808824865295612
VE2_D,0.2053246768051556
VE3_A,2.297559320303213
VE3_D,2.3852405754423858
VR1_A,143.98871262766176
VR1_D,124.01959015357389
VR2_A,6.260378809898337
VR2_D,5.3921560936336475
VR3_A,5.8026440349087505
VR3_D,5.653348661171274
WPath,1292
Xc-3d,1.515735574742849
Xc-4d,0.0
Xc-5d,0.35911675639654195
Xc-6d,0.0
Xp-0d,16.819626477379405
Xp-1d,11.007239053047545
Xp-2d,9.673380177727665
Xp-3d,7.705830009105221
Xp-4d,5.786782636908861
Xp-5d,4.482290438807467
Xp-6d,2.6608827632495973
Xp-7d,1.6971055747448736
ZMIC0,74.47652704982156
ZMIC1,47.83417189893838
ZMIC2,30.940018065892126
ZMIC3,27.35071111880344
ZMIC4,27.174604174278866
ZMIC5,27.174604174278866
nAcid,1
nAtom,36
nBase,0
nRing,2
piPC1,3.5553480614894135
piPC2,4.060443010546419
piPC3,4.553876891600541
piPC4,4.988730458708206
piPC5,5.445119684605523
piPC6,5.441876438519404
piPC7,5.58361378308433
piPC8,5.621645561776009
piPC9,5.827013605417174
AATS0Z,59.44444444444444
AATS0d,3.4722222222222223
AATS0i,157.71759398090933
AATS0m,278.07345016666665
AATS0p,1.8567605489732495
AATS0s,6.925785417619265
AATS0v,262.3079207612921
AATS1Z,31.7027027027027
AATS1d,4.135135135135135
AATS1i,143.42457787971216
AATS1m,125.86073554054056
AATS1p,2.041920208
AATS1s,3.861778445111779
AATS1v,298.59180131975774
AATS2Z,29.93220338983051
AATS2d,3.76271186440678
AATS2i,146.3965846422974
AATS2m,118.58174606779659
AATS2p,1.8756274060143898
AATS2s,3.958359489432936
AATS2v,264.57649446993565
AATS3Z,26.25925925925926
AATS3d,3.0617283950617282
AATS3i,154.2135015371024
AATS3m,102.55670437037035
AATS3p,1.5934617365776789
AATS3s,3.5924401768023166
AATS3v,216.3354649353164
AATS4Z,25.903614457831324
AATS4d,2.6867469879518073
AATS4i,159.80512075363905
AATS4m,100.53129004819276
AATS4p,1.380254425678783
AATS4s,3.867302543507363
AATS4v,189.74388877454328
AATS5Z,22.397260273972602
AATS5d,2.7945205479452055
AATS5i,160.93012269558136
AATS5m,83.87698765753424
AATS5p,1.36104828776763
AATS5s,4.870920006764756
AATS5v,192.25468400181236
AATS6Z,25.388059701492537
AATS6d,2.8656716417910446
AATS6i,156.06046162590513
AATS6m,97.88419894029849
AATS6p,1.4877112377603432
AATS6s,4.22127786990971
AATS6v,209.31380740689474
AATS7Z,29.149253731343283
AATS7d,2.5671641791044775
AATS7i,158.33241402354838
AATS7m,114.97293417910447
AATS7p,1.4185028722632984
AATS7s,4.280219274000367
AATS7v,198.31565679404986
AATS8Z,25.055555555555557
AATS8d,2.537037037037037
AATS8i,157.5435178501443
AATS8m,97.2054375185185
AATS8p,1.484909253422074
AATS8s,4.236454046639232
AATS8v,201.2799238379797
AMID_C,1.5261112026900518
AMID_N,0.16320653603990587
AMID_O,0.22609109332977886
AMID_X,0.07685910511397563
AMID_h,0.4661567344836604
ATS0dv,335.06721536351165
ATS0pe,236.2081
ATS0se,286.3491849999999
ATS1dv,308.03703703703707
ATS1pe,243.6285
ATS1se,289.4859379999999
ATS2dv,400.8148148148148
ATS2pe,383.0417
ATS2se,459.174836
ATS3dv,399.5925925925926
ATS3pe,517.2342
ATS3se,631.0277859999999
ATS4dv,380.3703703703704
ATS4pe,537.6968
ATS4se,660.151158
ATS5dv,418.77777777777777
ATS5pe,475.4757
ATS5se,582.86121
ATS6dv,355.55555555555554
ATS6pe,437.7465
ATS6se,534.327728
ATS7dv,320.8888888888889
ATS7pe,439.9368
ATS7se,539.6133219999999
ATS8dv,264.55555555555554
ATS8pe,345.7851
ATS8se,425.0807960000001
ATSC0Z,1158.2222222222226
ATSC0c,0.9004645417853816
ATSC0d,21.63888888888889
ATSC0i,54.308061647790254
ATSC0m,6141.679804999999
ATSC0p,11.305340058940299
ATSC0s,97.63560004191433
ATSC0v,1810.7280258327112
ATSC1Z,-11.283950617283951
ATSC1c,-0.597124288584659
ATSC1d,3.371141975308642
ATSC1i,3.6747954033554016
ATSC1m,-50.01821797222205
ATSC1p,0.7664455581137997
ATSC1s,-4.802261085602635
ATSC1v,103.74045135572183
ATSC2Z,11.913580246913583
ATSC2c,0.11390926762862662
ATSC2d,-8.491512345679011
ATSC2i,-7.422894464158863
ATSC2m,58.207502305555735
ATSC2p,-0.900705425576859
ATSC2s,21.38961359157225
ATSC2v,-347.997203476924
ATSC3Z,-45.44444444444444
ATSC3c,0.25232516922596043
ATSC3d,-5.743055555555555
ATSC3i,-11.452008666370222
ATSC3m,-227.96748008333344
ATSC3p,-0.8435621934368812
ATSC3s,-8.344511483577202
ATSC3v,-366.1954047476708
ATSC4Z,-82.79012345679011
ATSC4c,-0.4011528401859018
ATSC4d,0.41589506172839497
ATSC4i,-18.010518939786774
ATSC4m,-440.7661316944445
ATSC4p,-3.179385733199316
ATSC4s,-43.60775802987772
ATSC4v,-377.6807164591452
ATSC5Z,-108.06172839506175
ATSC5c,0.29163532914201795
ATSC5d,0.14891975308641972
ATSC5i,7.460542692430437
ATSC5m,-574.9926454722224
ATSC5p,0.5934076517845728
ATSC5s,29.510979559878237
ATSC5v,266.8270232689546
ATSC6Z,-90.80246913580247
ATSC6c,-0.09981350053739337
ATSC6d,-3.661265432098766
ATSC6i,-6.779929685117009
ATSC6m,-441.67433580555553
ATSC6p,-0.6982436528975691
ATSC6s,-23.020575668618438
ATSC6v,-185.8091245966633
ATSC7Z,-52.91358024691361
ATSC7c,0.021805720408620832
ATSC7d,0.0609567901234567
ATSC7i,-3.305517155892552
ATSC7m,-310.1285004722217
ATSC7p,-2.330864624259236
ATSC7s,-44.996674967505804
ATSC7v,-123.45686112977526
ATSC8Z,-51.777777777777786
ATSC8c,-0.0658069436448425
ATSC8d,-1.0972222222222228
ATSC8i,7.29136087620638
ATSC8m,-253.45563800000014
ATSC8p,1.3564526711716518
ATSC8s,-17.58715206332876
ATSC8v,101.8593322680599
AXp-0d,0.731288107712148
AXp-1d,0.4586349605436477
AXp-2d,0.30229313055398954
AXp-3d,0.19758538484885182
AXp-4d,0.1285951697090858
AXp-5d,0.08457151771334843
AXp-6d,0.055435057567699945
AXp-7d,0.0353563661405182
GATS1Z,0.49656717346663604
GATS1c,1.5849286293406362
GATS1d,0.939874405856434
GATS1i,0.9592914839339728
GATS1m,0.492446914243398
GATS1p,0.6867833062658804
GATS1s,0.6187260208442777
GATS1v,0.7505499002856495
GATS2Z,0.6043745203376821
GATS2c,0.7579249739644721
GATS2d,1.3981419029176911
GATS2i,1.0843952605436193
GATS2m,0.6028213155100368
GATS2p,0.8607011766169504
GATS2s,0.44341335953735567
GATS2v,0.9832768403120419
GATS3Z,0.8951831244137457
GATS3c,0.7987071962428431
GATS3d,1.1282270717444016
GATS3i,1.0714405138178267
GATS3m,0.8932422974060626
GATS3p,0.9674166312094731
GATS3s,0.8150014039717919
GATS3v,1.050757904708445
GATS4Z,1.0858716909079138
GATS4c,1.2959332938113661
GATS4d,0.974372457738528
GATS4i,1.1187228160902627
GATS4m,1.085535018045736
GATS4p,1.1223462638524784
GATS4s,1.3147165715815585
GATS4v,1.070589488570883
GATS5Z,0.8488150369537104
GATS5c,1.0613721192955827
GATS5d,1.0635342114055601
GATS5i,0.9208515031917984
GATS5m,0.8406020696324368
GATS5p,0.8888651254064561
GATS5s,1.0334073127880423
GATS5v,0.8905736461119456
GATS6Z,0.8698031809486716
GATS6c,1.3376298696135258
GATS6d,1.0984231601938956
GATS6i,1.0061004809213974
GATS6m,0.8612081569267855
GATS6p,0.9586367677214178
GATS6s,1.2400267459113121
GATS6v,0.9929315136311619
GATS7Z,1.2705395699934703
GATS7c,1.1865583683442569
GATS7d,0.9777173184143466
GATS7i,0.9409931952326832
GATS7m,1.2775312678458783
GATS7p,1.194558708477435
GATS7s,1.5583971361209534
GATS7v,1.0260729635047894
GATS8Z,1.0182031849577893
GATS8c,1.0565600721634005
GATS8d,0.9135643988018827
GATS8i,0.8449293725492975
GATS8m,1.0143564588482532
GATS8p,0.9171116926411729
GATS8s,1.2241580167453303
GATS8v,0.9592811741063694
MATS1Z,-0.009479164506025593
MATS1c,-0.6452067431179989
MATS1d,0.15158033514901295
MATS1i,0.06583694022921556
MATS1m,-0.00792395171816403
MATS1p,0.06596270518286504
MATS1s,-0.0478562147766322
MATS1v,0.055743686480313005
MATS2Z,0.006276259479428176
MATS2c,0.07718678158185402
MATS2d,-0.23944213572376574
MATS2i,-0.08339873682505085
MATS2m,0.005782854725808338
MATS2p,-0.04861268822283771
MATS2s,0.1336734720070558
MATS2v,-0.1172662452165533
MATS3Z,-0.017438390040078442
MATS3c,0.12454073919849157
MATS3d,-0.11795749536442733
MATS3i,-0.09372055409576517
MATS3m,-0.016496932965237365
MATS3p,-0.03316278223050057
MATS3s,-0.03798483103383036
MATS3v,-0.08988291499290209
MATS4Z,-0.03100352291745646
MATS4c,-0.1932269344301049
MATS4d,0.00833629769398518
MATS4i,-0.1438422051967169
MATS4m,-0.031127586857047706
MATS4p,-0.12197869964728908
MATS4s,-0.1937224567063232
MATS4v,-0.09046820972808606
MATS5Z,-0.04601078648850386
MATS5c,0.1597177408356963
MATS5d,0.0033938839748887746
MATS5i,0.06774632765562018
MATS5m,-0.04616945623156035
MATS5p,0.025885058600226624
MATS5s,0.14905792330569984
MATS5v,0.07267017873808343
MATS6Z,-0.042124374291245215
MATS6c,-0.059559407537325804
MATS6d,-0.09091257448316825
MATS6i,-0.06707930982920535
MATS6m,-0.03864049593955741
MATS6p,-0.033185706236012434
MATS6s,-0.126688057768397
MATS6v,-0.05513679424238154
MATS7Z,-0.02454725604517704
MATS7c,0.013011624494378714
MATS7d,0.0015136129366006914
MATS7i,-0.03270414587523019
MATS7m,-0.02713202486936796
MATS7p,-0.11077993817142191
MATS7s,-0.2476280975649151
MATS7v,-0.036634452504411226
MATS8Z,-0.0298030186748529
MATS8c,-0.04872073660584484
MATS8d,-0.03380402225074884
MATS8i,0.08950618201638649
MATS8m,-0.02751208638323558
MATS8p,0.07998890577961665
MATS8s,-0.12008701782122307
MATS8v,0.03750216517514355
MAXsBr,3.2676828816175405
MAXsOH,9.32163773148148
MAXtsC,1.9989280767381485
MINsBr,3.2676828816175405
MINsOH,9.32163773148148
MINtsC,1.9989280767381485
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.770184977561293
SpAD_D,232.65383440939934
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.13614536092214657
SssNH2,0
SsssAs,0
SsssCH,-1.0532020030234321
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,443
TMWC10,119.6063465431653
TSRW10,56.73979515413489
VE1_Dt,4.7101116162542525
VE2_Dt,0.20478746157627184
VE3_Dt,2.382620728401169
VR1_Dt,124.93952460500955
VR2_Dt,5.432153243696067
VR3_Dt,5.660738940006972
Xc-3dv,0.7626243385301366
Xc-4dv,0.0
Xc-5dv,0.11519699992571514
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.24929698596356004
Xp-0dv,13.578143987944756
Xp-1dv,7.575311816508094
Xp-2dv,5.711319384675198
Xp-3dv,3.9362665619933987
Xp-4dv,2.4973322215553293
Xp-5dv,1.5585570841337086
Xp-6dv,0.8123824916974064
Xp-7dv,0.4215707210789569
Xpc-4d,3.365602440508139
Xpc-5d,4.443234140382169
Xpc-6d,6.3281741217179786
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,5.814503596556124
AATS0dv,9.307422648986435
AATS0pe,6.561336111111111
AATS0se,7.954144027777776
AATS1dv,8.325325325325327
AATS1pe,6.584554054054054
AATS1se,7.823944270270268
AATS2dv,6.7934714375392335
AATS2pe,6.492232203389831
AATS2se,7.782624338983052
AATS3dv,4.933241883859168
AATS3pe,6.385607407407408
AATS3se,7.790466493827159
AATS4dv,4.582775546630969
AATS4pe,6.478274698795182
AATS4se,7.953628409638554
AATS5dv,5.736681887366819
AATS5pe,6.513365753424658
AATS5se,7.984400136986301
AATS6dv,5.306799336650083
AATS6pe,6.533529850746269
AATS6se,7.97504071641791
AATS7dv,4.7893864013267
AATS7pe,6.566220895522388
AATS7se,8.053930179104476
AATS8dv,4.89917695473251
AATS8pe,6.403427777777778
AATS8se,7.871866592592594
AATSC0Z,32.17283950617285
AATSC0c,0.025012903938482822
AATSC0d,0.6010802469135803
AATSC0i,1.5085572679941737
AATSC0m,170.6022168055555
AATSC0p,0.31403722385945276
AATSC0s,2.712100001164287
AATSC0v,50.29800071757531
AATSC1Z,-0.30497163830497165
AATSC1c,-0.016138494286071867
AATSC1d,0.09111194527861195
AATSC1i,0.09931879468528113
AATSC1m,-1.3518437289789742
AATSC1p,0.020714744813886476
AATSC1s,-0.12979084015142256
AATSC1v,2.8037959825870766
AATSC2Z,0.20192508893073868
AATSC2c,0.0019306655530275697
AATSC2d,-0.14392393806235612
AATSC2i,-0.12581177057896378
AATSC2m,0.9865678356873854
AATSC2p,-0.015266193653845067
AATSC2s,0.3625358235859703
AATSC2v,-5.8982576860495595
AATSC3Z,-0.5610425240054869
AATSC3c,0.0031151255459995115
AATSC3d,-0.07090192043895747
AATSC3i,-0.14138282304160768
AATSC3m,-2.814413334362141
AATSC3p,-0.01041434806712199
AATSC3s,-0.10301866029107656
AATSC3v,-4.52093092281075
AATSC4Z,-0.9974713669492785
AATSC4c,-0.004833166749227733
AATSC4d,0.005010783876245722
AATSC4i,-0.21699420409381656
