DLiP-ID,T000A8
DLiP-Mol-ID,15691
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H18ClN3O3S2/c1-27-18-10-6-17(7-11-18)24-29(25,26)19-12-8-16(9-13-19)23-20(28)22-15-4-2-14(21)3-5-15/h2-13,24H,1H3,(H2,22,23,28)"
Standard Inchi Key(RDKit),AVMUVLRWHODDMT-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(NS(=O)(=O)c2ccc(NC(=S)Nc3ccc(Cl)cc3)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),447.969
MW Monoisotopic(RDKit),447.047811116
MolLogP(RDKit),4.9583
XLogP(SDF),
XLogP(CDK),4.487
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),79.46
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.463396972929053
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Cyclophilins
Common Target Pref Name,Cyclophilins
RDKit Descriptors
Ipc,2901531.123470283
qed,0.4633969729290531
Chi0,20.85516038331214
Chi1,13.852505073103423
TPSA,79.46
Chi0n,15.347409155604057
Chi0v,17.73633126347796
Chi1n,8.461162056367291
Chi1v,10.730538067434777
Chi2n,5.94439496558457
Chi2v,8.471481277929936
Chi3n,3.866810410397905
Chi3v,5.720109837478644
Chi4n,2.4172186221573333
Chi4v,3.837531903034066
MolMR,121.53989999999997
MolWt,447.96900000000005
fr_SH,0
Kappa1,20.9122942781342
Kappa2,9.125651760135874
Kappa3,5.833320146127329
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,1
fr_NH0,0
