DLiP-ID,T007KO
IC0,1.794738009231767
IC1,3.658313203934565
IC2,4.125871146123144
IC3,4.571860873964196
IC4,4.68614658824991
IC5,4.857575159678482
MID,43.71056083437693
Mpe,1.0035854341736692
Mse,1.0314639475600877
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,91.00600000000001
SdO,12.429700963718819
SdS,0
Spe,35.125490196078424
SsF,0
SsI,0
Sse,36.10123816460307
StN,0
fMF,0.4
nBr,2
nCl,0
AMID,1.9868436742898603
BIC0,0.3307501735289542
BIC1,0.6741862716456057
BIC2,0.7603519792409492
BIC3,0.8425429057810858
BIC4,0.8636044867123664
BIC5,0.8951968581092875
CIC0,3.3345450077131993
CIC1,1.4709698130104014
CIC2,1.0034118708218225
CIC3,0.5574221429807702
CIC4,0.4431364286950563
CIC5,0.2717078572664846
GGI1,5.5
GGI2,2.88888888888889
GGI3,1.9375
GGI4,1.5377777777777784
GGI5,0.7847222222222222
GGI6,0.4073469387755102
GGI7,0.3142361111111111
GGI8,0.292013101536911
GGI9,0.18250000000000005
JGI1,0.23913043478260865
JGI2,0.09027777777777782
JGI3,0.055357142857142855
JGI4,0.05125925925925926
JGI5,0.0313888888888889
JGI6,0.01697278911564626
JGI7,0.014283459595959593
JGI8,0.015369110607205841
JGI9,0.013035714285714286
MIC0,33.45588047772304
MIC1,49.92544590328846
MIC2,55.54128434691549
MIC3,61.98455627829355
MIC4,62.7284991354364
MIC5,62.9012991354364
MPC2,32
MPC3,41
MPC4,49
MPC5,58
MPC6,58
MPC7,53
MPC8,50
MPC9,52
Mare,1.0131428571428571
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,2
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.2238966185914684
RPCG,0.12985145520598507
SIC0,0.3499003668354265
SIC1,0.7132211640202064
SIC2,0.8043758031079632
SIC3,0.8913255242225308
SIC4,0.9136065552961062
SIC5,0.9470281019064697
SaaN,0
SaaO,0
SaaS,0
Sare,35.46
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,6.436028223987279
SsCl,0
SsLi,0
SsOH,9.689389188386302
SsSH,0
SssO,10.320391060158375
SssS,0
StCH,0
StsC,0
TIC0,62.81583032311185
TIC1,128.04096213770978
TIC2,144.40549011431003
TIC3,160.01513058874687
TIC4,164.01513058874684
TIC5,170.01513058874687
Vabc,287.7530137926267
WPol,35
apol,44.126308999999985
bpol,20.711691
nRot,4
ABCGG,14.263143126191322
ATS0Z,3308.0
ATS0d,123.0
ATS0i,5538.021764565237
ATS0m,16166.537132
ATS0p,70.00128376303698
ATS0s,181.23988340192045
ATS0v,9272.536410379907
ATS1Z,1341.0
ATS1d,147.0
ATS1i,5228.93054834435
ATS1m,5447.771565
ATS1p,71.669967696
ATS1s,131.49382716049382
ATS1v,10486.814250796133
ATS2Z,2102.0
ATS2d,218.0
ATS2i,8661.120852780094
ATS2m,8625.608460000001
ATS2p,103.906241375094
ATS2s,201.9753086419753
ATS2v,14864.771519230375
ATS3Z,2837.0
ATS3d,231.0
ATS3i,9954.783138292049
ATS3m,11675.434525
ATS3p,120.457141568849
ATS3s,246.1172839506173
ATS3v,16980.612866887313
ATS4Z,3500.0
ATS4d,208.0
ATS4i,11181.926755458597
ATS4m,15422.932628999999
ATS4p,119.498178125396
ATS4s,270.93012688614544
ATS4v,15861.823353354326
ATS5Z,1764.0
ATS5d,196.0
ATS5i,11614.465302205137
ATS5m,6636.844498999999
ATS5p,102.814846667037
ATS5s,262.2530864197531
ATS5v,13614.910988904243
ATS6Z,2003.0
ATS6d,177.0
ATS6i,10077.65226428309
ATS6m,8164.122855999998
ATS6p,89.67471604448998
ATS6s,221.29012345679013
ATS6v,12576.440511414843
ATS7Z,1776.0
ATS7d,163.0
ATS7i,9073.897596544393
ATS7m,7183.230933999999
ATS7p,87.965479419943
ATS7s,215.641975308642
ATS7v,11982.416745589222
ATS8Z,2177.0
ATS8d,135.0
ATS8i,8264.444412393996
ATS8m,9027.833840999998
ATS8p,90.007513532245
ATS8s,151.00308641975312
ATS8v,11430.90436614324
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.13333333333333333
GGI10,0.04122028364452607
JGI10,0.006870047274087677
JGT10,0.5339446244442912
Kier1,18.340264650283554
Kier2,8.203125
Kier3,4.521118381915526
MAXdO,12.429700963718819
MID_C,30.832126128309636
MID_N,2.0308431203728325
MID_O,7.331840786780493
MID_X,3.5157507989139747
MID_h,12.8784347060673
MINdO,12.429700963718819
MPC10,51
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.54907608489522
MWC04,6.418364935936212
MWC05,7.274479558773871
MWC06,8.146998697389993
MWC07,9.0068768914288
MWC08,9.880065382591635
MWC09,10.741449107803486
MWC10,11.614732675108687
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.186700000000002
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,0.0
SRW06,6.680854678790215
SRW07,0.0
SRW08,8.287780027088433
SRW09,0.0
SRW10,9.940156936893139
SaaCH,8.174303023665848
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.865133474813761
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.34700018896447404
SdssS,0
SsCH3,3.0178686911199537
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7475188964474677
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.316357211757051
VE1_D,4.623933379765074
VE2_A,0.19619805507986596
VE2_D,0.21017878998932152
VE3_A,2.2508691688759215
VE3_D,2.3197030841403055
VR1_A,119.45071113984933
VR1_D,116.92820438812768
VR2_A,5.4295777790840605
VR2_D,5.314918381278531
VR3_A,5.571361187570433
VR3_D,5.55001746910104
WPath,1084
Xc-3d,1.610554591534907
Xc-4d,0.0
Xc-5d,0.43643195358482345
Xc-6d,0.0
Xp-0d,16.27565640300939
Xp-1d,10.45592745803129
Xp-2d,9.283609374149723
Xp-3d,7.899824899651347
Xp-4d,5.964602719843641
Xp-5d,4.420074401421385
Xp-6d,3.1009145135693243
Xp-7d,1.8053152332867284
ZMIC0,83.03591759891215
ZMIC1,54.37935403647856
ZMIC2,43.913897997296615
ZMIC3,34.058222923198564
ZMIC4,32.80650971642057
ZMIC5,32.01228773664833
nAcid,0
nAtom,35
nBase,0
nRing,2
piPC1,3.4339872044851463
piPC2,4.04305126783455
piPC3,4.590056548178043
piPC4,5.093750200806762
piPC5,5.574053367981417
piPC6,5.673538020742596
piPC7,5.7277634519804295
piPC8,5.844268792289402
piPC9,6.1052116716427935
AATS0Z,94.51428571428572
AATS0d,3.5142857142857142
AATS0i,158.2291932732925
AATS0m,461.9010609142857
AATS0p,2.0000366789439137
AATS0s,5.178282382912013
AATS0v,264.9296117251402
AATS1Z,37.25
AATS1d,4.083333333333333
AATS1i,145.24807078734307
AATS1m,151.32698791666667
AATS1p,1.990832436
AATS1s,3.6526063100137174
AATS1v,291.30039585544813
AATS2Z,36.87719298245614
AATS2d,3.824561403508772
AATS2i,151.9494886452648
AATS2m,151.32646421052632
AATS2p,1.8229165153525262
AATS2s,3.543426467403075
AATS2v,260.7854652496557
AATS3Z,42.984848484848484
AATS3d,3.5
AATS3i,150.8300475498795
AATS3m,176.9005231060606
AATS3p,1.8251082055886212
AATS3s,3.7290497568275347
AATS3v,257.28201313465627
AATS4Z,48.611111111111114
AATS4d,2.888888888888889
AATS4i,155.3045382702583
AATS4m,214.207397625
AATS4p,1.6596969184082777
AATS4s,3.7629184289742423
AATS4v,220.3031021299212
AATS5Z,24.164383561643834
AATS5d,2.684931506849315
AATS5i,159.102264413769
AATS5m,90.91567806849314
AATS5p,1.4084225570826987
AATS5s,3.592508033147303
AATS5v,186.50562998498964
AATS6Z,31.793650793650794
AATS6d,2.8095238095238093
AATS6i,159.96273435369983
AATS6m,129.58925168253964
AATS6p,1.4234081911823806
AATS6s,3.512541642171272
AATS6v,199.62603986372767
AATS7Z,31.157894736842106
AATS7d,2.8596491228070176
AATS7i,159.1911859042876
AATS7m,126.02159533333332
AATS7p,1.5432540249112805
AATS7s,3.783192549274421
AATS7v,210.21783764191616
AATS8Z,40.31481481481482
AATS8d,2.5
AATS8i,153.0452668961851
AATS8m,167.18210816666664
AATS8p,1.6668058061526851
AATS8s,2.7963534522176503
AATS8v,211.6834141878378
AMID_C,1.401460278559529
AMID_N,0.09231105092603785
AMID_O,0.33326549030820424
AMID_X,0.15980685449608975
AMID_h,0.5853833957303318
ATS0dv,324.1344307270233
ATS0pe,234.5567
ATS0se,284.78019399999994
ATS1dv,307.0740740740741
ATS1pe,243.73049999999995
ATS1se,289.494176
ATS2dv,415.6296296296296
ATS2pe,383.2301
ATS2se,461.43351200000006
ATS3dv,422.74074074074076
ATS3pe,451.75429999999994
ATS3se,541.847456
ATS4dv,390.6968449931413
ATS4pe,482.7776
ATS4se,585.7740449999999
ATS5dv,360.0740740740741
ATS5pe,468.8603999999999
ATS5se,577.8575680000001
ATS6dv,261.1851851851852
ATS6pe,413.1443
ATS6se,506.71393600000005
ATS7dv,250.62962962962962
ATS7pe,379.6476
ATS7se,465.060312
ATS8dv,179.74074074074076
ATS8pe,346.61480000000006
ATS8se,426.009416
ATSC0Z,2023.8857142857141
ATSC0c,1.2416685274205745
ATSC0d,23.54285714285714
ATSC0i,48.798664303828915
ATSC0m,10857.10952057143
ATSC0p,14.368965306937541
ATSC0s,60.663124632569065
ATSC0v,1880.262958492732
ATSC1Z,-15.453877551020408
ATSC1c,-0.5811503288763977
ATSC1d,9.92734693877551
ATSC1i,-2.4414382241827073
ATSC1m,-70.62427581632654
ATSC1p,0.0778701600599861
ATSC1s,-7.3609462221102415
ATSC1v,32.658772168995654
ATSC2Z,92.58612244897958
ATSC2c,-0.014649690426172788
ATSC2d,-0.9983673469387757
ATSC2i,11.952644539731374
ATSC2m,478.1419151836732
ATSC2p,4.930001222166059
ATSC2s,-1.1962352677696586
ATSC2v,706.3105149084942
ATSC3Z,-205.07020408163262
ATSC3c,-0.2119917987801326
ATSC3d,-9.623673469387757
ATSC3i,-19.236260740415464
ATSC3m,-1126.2901711632649
ATSC3p,-4.180473480025849
ATSC3s,-11.909909017104784
ATSC3v,-472.462740136157
ATSC4Z,647.7779591836735
ATSC4c,-0.07172916113892495
ATSC4d,-5.459591836734692
ATSC4i,-23.75284670366039
ATSC4m,3579.750382795919
ATSC4p,-1.3478420737623154
ATSC4s,-3.8578051426331825
ATSC4v,-702.5108594912977
ATSC5Z,-282.27591836734695
ATSC5c,0.7509631168033836
ATSC5d,-1.1322448979591835
ATSC5i,-0.7195399928092763
ATSC5m,-1497.8972680204088
ATSC5p,-1.8269127993629048
ATSC5s,12.186434310349652
ATSC5v,-208.18597002327814
ATSC6Z,286.4057142857143
ATSC6c,-0.4910094054651327
ATSC6d,-1.3485714285714283
ATSC6i,9.17205950518125
ATSC6m,1443.5733394285712
ATSC6p,1.3622113308172215
ATSC6s,-24.936692141877323
ATSC6v,336.6344160822796
ATSC7Z,57.32897959183671
ATSC7c,-0.08145275298703318
ATSC7d,-2.055510204081633
ATSC7i,25.52457526914739
ATSC7m,354.58590804081587
ATSC7p,6.560684739031999
ATSC7s,0.4058811343467437
ATSC7v,491.38316403547725
ATSC8Z,-81.79510204081635
ATSC8c,-0.16972016692102548
ATSC8d,-3.180408163265306
ATSC8i,-18.28248767399206
ATSC8m,-517.4738259387755
ATSC8p,-3.9325179229581217
ATSC8s,-6.992928249489096
ATSC8v,-580.3663413302392
AXp-0d,0.739802563773154
AXp-1d,0.45460554165353434
AXp-2d,0.29011279294217884
AXp-3d,0.19267865608905724
AXp-4d,0.12172658611925798
AXp-5d,0.07620817933485145
AXp-6d,0.053464043337402144
AXp-7d,0.034062551571447705
GATS1Z,0.4825151680564183
GATS1c,1.3959864041037522
GATS1d,0.7220873786407768
GATS1i,1.1265328709766351
GATS1m,0.48051364463878443
GATS1p,0.6656860790521703
GATS1s,0.7760725317970362
GATS1v,0.7502384512284433
GATS2Z,0.5916619361946003
GATS2c,1.0742388108305314
GATS2d,1.165474365525464
GATS2i,0.8813335740696737
GATS2m,0.590258445974364
GATS2p,0.563495928024871
GATS2s,0.7149366673690837
GATS2v,0.6162265448237899
GATS3Z,1.017634416329995
GATS3c,1.151273314267711
GATS3d,1.3128861429832304
GATS3i,1.2382524312027587
GATS3m,1.0232226372355173
GATS3p,1.0846493803625692
GATS3s,1.0742501926237242
GATS3v,0.9903008831580539
GATS4Z,0.7761541134137695
GATS4c,1.049430642347529
GATS4d,1.0229571197411005
GATS4i,1.251545293365609
GATS4m,0.7725526285791238
GATS4p,0.9752026230151818
GATS4s,1.1017620223082087
GATS4v,1.08839925609749
GATS5Z,0.8298427314646141
GATS5c,0.5303402884975231
GATS5d,0.9891607926585982
GATS5i,0.9891709200907309
GATS5m,0.8242570518615696
GATS5p,0.9327060422260538
GATS5s,1.047759553803005
GATS5v,1.0325234448106924
GATS6Z,0.5462461021075287
GATS6c,1.1274460392172392
GATS6d,1.0086299892125135
GATS6i,0.9129345686398794
GATS6m,0.5440581574650856
GATS6p,0.740506856940644
GATS6s,1.576931610777609
GATS6v,0.8187899663812219
GATS7Z,0.6455967478128378
GATS7c,1.210495896739239
GATS7d,0.9627831715210355
GATS7i,0.6612172738985259
GATS7m,0.6370649821263504
GATS7p,0.5446177562665002
GATS7s,1.0209840328177893
GATS7v,0.7430652033401189
GATS8Z,1.2328869187669798
GATS8c,0.847709100687527
GATS8d,0.9761551600143833
GATS8i,1.1520401076725744
GATS8m,1.2420534007424762
GATS8p,1.272200414180637
GATS8s,0.6713732844486775
GATS8v,1.230379000999003
MATS1Z,-0.007423642090336992
MATS1c,-0.4550387254794363
MATS1d,0.40995819848975196
MATS1i,-0.048641095603654566
MATS1m,-0.006324196163526432
MATS1p,0.005268792737760133
MATS1s,-0.11797076950889689
MATS1v,0.016886778474135937
MATS2Z,0.028090088001640555
MATS2c,-0.007244625878198381
MATS2d,-0.026039005280190774
MATS2i,0.1504004923728143
MATS2m,0.02704181184465269
MATS2p,0.2106758328275322
MATS2s,-0.012108351358866584
MATS2v,0.23065892832700632
MATS3Z,-0.053732950374488574
MATS3c,-0.09053937569476303
MATS3d,-0.2167733156810827
MATS3i,-0.20904357748048288
MATS3m,-0.05501234832684661
MATS3p,-0.15428513516479878
MATS3s,-0.1041136749987515
MATS3v,-0.13325179952506397
MATS4Z,0.15558786806457484
MATS4c,-0.028081844268651773
MATS4d,-0.11272923408845735
MATS4i,-0.23661554814856406
MATS4m,0.16027805861073802
MATS4p,-0.04559834296228434
MATS4s,-0.03091370508351204
MATS4v,-0.18162264641361142
MATS5Z,-0.06687026254740837
MATS5c,0.28997337169707
MATS5d,-0.023058252427184463
MATS5i,-0.007069556779491059
MATS5m,-0.06614743285611482
MATS5p,-0.060958954028655706
MATS5s,0.0963156943547658
MATS5v,-0.05308576157191632
MATS6Z,0.07861821672595855
MATS6c,-0.21969067992957877
MATS6d,-0.031823085221143466
MATS6i,0.1044206575463535
MATS6m,0.07386728364965581
MATS6p,0.05266795879247116
MATS6s,-0.22837132014727562
MATS6v,0.09946434311274754
MATS7Z,0.017393277082819413
MATS7c,-0.04028035439480086
MATS7d,-0.053610969170499075
MATS7i,0.32117651247185863
MATS7m,0.020053973733555
MATS7p,0.2803605230562539
MATS7s,0.004108348513891189
MATS7v,0.16047037616173773
MATS8Z,-0.026194830835126737
MATS8c,-0.08859354124226511
MATS8d,-0.0875584322186264
MATS8i,-0.24282960811510415
MATS8m,-0.030892172669149034
MATS8p,-0.17738606468025123
MATS8s,-0.07471513415261546
MATS8v,-0.20005891605834375
MAXsBr,3.2180141119936394
MAXsOH,9.689389188386302
MAXssO,5.195326961031326
MINsBr,3.2180141119936394
MINsOH,9.689389188386302
MINssO,5.12506409912705
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.53752105046123
SpAD_D,203.36612551024558
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,489
TMWC10,118.34157353524024
TSRW10,55.92372521840536
VE1_Dt,4.637443997687837
VE2_Dt,0.2107929089858108
VE3_Dt,2.322620712254631
VR1_Dt,115.24173632424679
VR2_Dt,5.238260742011217
VR3_Dt,5.535489337494571
Xc-3dv,0.9563485090842112
Xc-4dv,0.0
Xc-5dv,0.15851487491999153
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3414591316634429
Xp-0dv,14.98663183708754
Xp-1dv,7.759171236589268
Xp-2dv,6.017510961385391
Xp-3dv,4.1350099198124015
Xp-4dv,3.0140766428838246
Xp-5dv,1.4970311336782014
Xp-6dv,1.028511452821413
Xp-7dv,0.4115486456895771
Xpc-4d,3.9334189982831775
Xpc-5d,5.667800406994457
Xpc-6d,7.994690239562889
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.406828417082892
AATS0dv,9.260983735057808
AATS0pe,6.70162
AATS0se,8.13657697142857
AATS1dv,8.529835390946502
AATS1pe,6.770291666666665
AATS1se,8.041504888888888
AATS2dv,7.291747888239116
AATS2pe,6.723335087719298
AATS2se,8.095324771929826
AATS3dv,6.405162738496072
AATS3pe,6.844762121212121
AATS3se,8.209809939393939
AATS4dv,5.4263450693491855
AATS4pe,6.705244444444444
AATS4se,8.135750624999998
AATS5dv,4.932521562658549
AATS5pe,6.422745205479451
AATS5se,7.915857095890413
AATS6dv,4.145796590241035
AATS6pe,6.557846031746031
AATS6se,8.04307834920635
AATS7dv,4.397011046133853
AATS7pe,6.660484210526316
AATS7se,8.158952842105263
AATS8dv,3.328532235939644
AATS8pe,6.4187925925925935
AATS8se,7.889063259259259
AATSC0Z,57.82530612244898
AATSC0c,0.035476243640587844
AATSC0d,0.6726530612244898
AATSC0i,1.394247551537969
AATSC0m,310.20312915918373
AATSC0p,0.4105418659125012
AATSC0s,1.7332321323591162
AATSC0v,53.721798814078056
AATSC1Z,-0.42927437641723354
AATSC1c,-0.01614306469101105
AATSC1d,0.2757596371882086
AATSC1i,-0.06781772844951965
AATSC1m,-1.9617854393424041
AATSC1p,0.0021630600016662805
AATSC1s,-0.20447072839195116
AATSC1v,0.9071881158054348
AATSC2Z,1.624317937701396
AATSC2c,-0.00025701211273987347
AATSC2d,-0.017515216612960977
AATSC2i,0.2096955182409013
AATSC2m,8.388454652345143
AATSC2p,0.08649124951168524
AATSC2s,-0.02098658364508173
AATSC2v,12.391412542254283
AATSC3Z,-3.107124304267161
AATSC3c,-0.0032119969512141304
AATSC3d,-0.14581323438466298
AATSC3i,-0.29145849606690094
AATSC3m,-17.0650025933828
AATSC3p,-0.06334050727311893
AATSC3s,-0.18045316692583005
AATSC3v,-7.158526365699348
AATSC4Z,8.996916099773243
AATSC4c,-0.0009962383491517355
AATSC4d,-0.07582766439909294
AATSC4i,-0.32990064866194985
AATSC4m,49.718755316609986
AATSC4p,-0.01872002880225438
AATSC4s,-0.05358062698101643
AATSC4v,-9.757095270712467
AATSC5Z,-3.8667934022924237
AATSC5c,0.010287165983607995
