DLiP-ID,T0084V
DLiP-Mol-ID,26607
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H13ClN4O/c1-3-6-19-13-11(14)8(2)17-12(18-13)10-5-4-9(15)7-16-10/h3-5,7H,1,6,15H2,2H3"
Standard Inchi Key(RDKit),ZVEUYESFFDDKJJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),C=CCOc1nc(-c2ccc(N)cn2)nc(C)c1Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),276.727
MW Monoisotopic(RDKit),276.077788716
MolLogP(RDKit),2.64742
XLogP(SDF),
XLogP(CDK),1.973
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),73.92
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.869160592944975
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,20741.03992796956
qed,0.8691605929449753
Chi0,13.828062645816686
Chi1,9.113392202930193
TPSA,73.92
Chi0n,10.42881845829419
Chi0v,11.184747404312645
Chi1n,5.612544847468726
Chi1v,5.990509320477954
Chi2n,3.8282105957233803
Chi2v,4.206175068732607
Chi3n,2.339831572242647
Chi3v,2.77499633467401
Chi4n,1.418572444927252
Chi4v,1.5576423429591015
MolMR,75.11440000000002
MolWt,276.727
fr_SH,0
Kappa1,13.29538834458379
Kappa2,5.666808716098972
Kappa3,3.0014982923170224
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,598.3373665151106
MolLogP,2.6474200000000003
NOCount,5
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,2.430960370115299
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,12.340549441675103
SMR_VSA7,41.701094807558455
SMR_VSA8,0.0
SMR_VSA9,17.398320829283758
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
