DLiP-ID,J000ER
AATSC4m,-5.728418217585515
AATSC4p,-0.0027815610477818563
AATSC4s,-0.16193371597496836
AATSC4v,-3.821546766320584
AATSC5Z,-0.04281479941229213
AATSC5c,-1.2881418408899828e-05
AATSC5d,-0.054871051459755966
AATSC5i,-0.13350067735972757
AATSC5m,-0.2969441173846591
AATSC5p,-0.017326298990933256
AATSC5s,0.07073937340357757
AATSC5v,-3.221243436533111
AATSC6Z,0.14980794790369786
AATSC6c,0.0018832036900193428
AATSC6d,0.009561470382294272
AATSC6i,-0.16336429324479335
AATSC6m,0.5674849926798997
AATSC6p,-0.02727419975517169
AATSC6s,0.13514926111386358
AATSC6v,-4.114114569323841
AATSC7Z,-0.1981786667003351
AATSC7c,-0.0010431382617425526
AATSC7d,0.0437008165157306
AATSC7i,0.25132395194362195
AATSC7m,-0.8476225153229717
AATSC7p,0.02160860366928855
AATSC7s,-0.13784016228107362
AATSC7v,2.9647032752896068
AATSC8Z,0.59834145966906
AATSC8c,-0.0005950385308325845
AATSC8d,0.019539577241949272
AATSC8i,-0.10990517390662809
AATSC8m,2.8007103450361983
AATSC8p,-0.007434207205072159
AATSC8s,0.050273886364212955
AATSC8v,1.0109642924979243
ATS0are,367.8846999999999
ATS1are,408.22900000000004
ATS2are,712.3098999999999
ATS3are,863.1629999999999
ATS4are,862.6910000000001
ATS5are,818.585
ATS6are,873.4248999999999
ATS7are,896.8258999999999
ATS8are,794.6459999999996
ATSC0dv,228.78688524590166
ATSC0pe,6.056967213114752
ATSC0se,3.7606712131147533
ATSC1dv,90.81725342649823
ATSC1pe,0.28408739586134396
ATSC1se,-0.04235798118785498
ATSC2dv,42.20505240526738
ATSC2pe,0.38198640150499225
ATSC2se,0.05488561461972227
ATSC3dv,-55.63504434291856
ATSC3pe,-0.8685482665949869
ATSC3se,-0.8576220370868073
ATSC4dv,-103.44531040042996
ATSC4pe,-3.071593603869904
ATSC4se,-1.6547582596076367
ATSC5dv,18.23273313625369
ATSC5pe,1.2239080623488352
ATSC5se,1.0076266852996505
ATSC6dv,20.497178177909152
ATSC6pe,2.1573216339693633
ATSC6se,1.4826503552808388
ATSC7dv,-9.02042461703843
ATSC7pe,-1.479400241870456
ATSC7se,-0.8969850943294837
ATSC8dv,38.349905939263614
ATSC8pe,1.0165518140284897
ATSC8se,0.26235620747110916
AXp-0dv,0.5839913026316984
AXp-1dv,0.31648526850824
AXp-2dv,0.17058160226593194
AXp-3dv,0.09377244319961069
AXp-4dv,0.04810288503109325
AXp-5dv,0.025264621579967138
AXp-6dv,0.013843229329419917
AXp-7dv,0.007629571580188432
BertzCT,1125.7140273208086
ECIndex,834
ETA_eta,29.272384512208916
GATS1dv,0.4922283219789668
GATS1pe,0.7449882213327642
GATS1se,0.804320410897967
GATS2dv,0.9418296011065834
GATS2pe,0.9774112386259
GATS2se,1.0374221135459365
GATS3dv,1.191218679229288
GATS3pe,1.138636359737694
GATS3se,1.2252911573415937
GATS4dv,1.3281230807026163
GATS4pe,1.4663526625617431
GATS4se,1.545308183213056
GATS5dv,0.9255417966371892
GATS5pe,0.7873095332052825
GATS5se,0.7339986493939338
GATS6dv,0.8946923567363317
GATS6pe,0.7519961997925901
GATS6se,0.7091749654291407
GATS7dv,1.072772337220911
GATS7pe,1.2646537736521668
GATS7se,1.3022571759920731
GATS8dv,0.933659384919737
GATS8pe,0.914527512366409
GATS8se,0.9763710567174613
LogEE_A,4.419360043701877
LogEE_D,204.22048002692577
MATS1dv,0.37252353550719836
MATS1pe,0.04401626840579663
MATS1se,-0.010570276937013987
MATS2dv,0.09785101000660455
MATS2pe,0.033452199213339175
MATS2se,0.007741500761254842
MATS3dv,-0.10446211231274143
MATS3pe,-0.06159993100221093
MATS3se,-0.0979652512971378
MATS4dv,-0.19700691970683365
MATS4pe,-0.22095830570403788
MATS4se,-0.19172157635061923
MATS5dv,0.03548378323531933
MATS5pe,0.08997106073275243
MATS5se,0.11930085679108283
MATS6dv,0.03717709497097777
MATS6pe,0.14779923158112293
MATS6se,0.16360097235083154
MATS7dv,-0.01614133393349376
MATS7pe,-0.09999402017464412
MATS7se,-0.09764801674694318
MATS8dv,0.07687964537310597
MATS8pe,0.07697549510151341
MATS8se,0.03199662508799432
MAXaaCH,2.130027486175574
MAXaasC,1.150894127959008
MAXaasN,2.2364424711923045
MAXdssC,-0.13493946195966333
MAXsCH3,1.9601809659654852
MAXssNH,3.0532075144872763
MDEC-11,0.25
MDEC-12,3.2057066562751686
MDEC-13,3.247594609625651
MDEC-22,16.345383199530637
MDEC-23,29.767348671497746
MDEC-33,10.024217058612066
MDEN-22,0.16666666666666669
MDEN-23,0.5345224838248487
MDEO-12,0.36514837167011066
MDEO-22,0.1111111111111111
MINaaCH,1.7772926434351466
MINaasC,0.579252154437941
MINaasN,2.2364424711923045
MINdssC,-0.13493946195966333
MINsCH3,1.6164309659654852
MINssNH,3.0532075144872763
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,685.0169252371161
SpAbs_A,41.50686213035363
SpAbs_D,408.4409600538513
SpMAD_A,1.297089441573551
SpMAD_D,12.76378000168286
SpMax_A,2.455071855493833
SpMax_D,204.22048002692577
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,65.38
TpiPC10,8.82105921930874
VAdjMat,6.169925001442312
VE1_DzZ,5.563744403818488
VE1_Dzi,5.56095101314369
VE1_Dzm,5.563734483330567
VE1_Dzp,5.540101659047604
VE1_Dzv,5.555224408836749
VE2_DzZ,0.17386701261932774
VE2_Dzi,0.1737797191607403
VE2_Dzm,0.17386670260408021
VE2_Dzp,0.17312817684523762
VE2_Dzv,0.17360076277614842
VE3_DzZ,2.879422145324028
VE3_Dzi,2.878919948970994
VE3_Dzm,2.879420362262829
VE3_Dzp,2.8751636604051067
VE3_Dzv,2.87788962971169
VR1_DzZ,217.53209256415477
VR1_Dzi,217.9398657720072
VR1_Dzm,217.53383603061127
VR1_Dzp,220.62391787606464
VR1_Dzv,218.8104453448705
VR2_DzZ,6.797877892629836
VR2_Dzi,6.810620805375225
VR2_Dzm,6.797932375956602
VR2_Dzp,6.89449743362702
VR2_Dzv,6.837826417027203
VR3_DzZ,6.545497201468794
VR3_Dzi,6.547369989459981
VR3_Dzm,6.545505216191813
VR3_Dzp,6.559610332670175
VR3_Dzv,6.55135661845018
Xch-3dv,0.0
Xch-4dv,0.2041241452319315
Xch-5dv,0.1912577882970241
Xch-6dv,0.22603666039335366
Xch-7dv,0.27094652611231096
Xpc-4dv,1.9419640879443574
Xpc-5dv,2.3606552357263757
Xpc-6dv,2.729136984566761
Zagreb1,174.0
Zagreb2,207.0
fragCpx,304.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,1
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,36
nBondsS,47
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.030896721311474
AATS1are,6.280446153846155
AATS2are,6.193999130434781
AATS3are,6.078612676056338
AATS4are,6.162078571428572
AATS5are,5.9750729927007304
AATS6are,5.941665986394557
AATS7are,6.01896577181208
AATS8are,5.974781954887215
AATSC0dv,3.750604676162322
AATSC0pe,0.09929454447729101
AATSC0se,0.061650347755979565
AATSC1dv,1.397188514253819
AATSC1pe,0.004370575320943753
AATSC1se,-0.0006516612490439227
AATSC2dv,0.36700045569797723
AATSC2pe,0.0033216208826521063
AATSC2se,0.0004772662140845415
AATSC3dv,-0.3917960869219617
AATSC3pe,-0.0061165370886970905
AATSC3se,-0.006039591810470474
AATSC4dv,-0.7388950742887854
AATSC4pe,-0.021939954313356456
AATSC4se,-0.011819701854340262
AATSC5dv,0.1330856433303189
AATSC5pe,0.008933635491597338
AATSC5se,0.007354939308756573
AATSC6dv,0.13943658624427996
AATSC6pe,0.014675657373941246
AATSC6se,0.010086056838645161
AATSC7dv,-0.06053976253045926
AATSC7pe,-0.009928860683694335
AATSC7se,-0.006020034190130763
AATSC8dv,0.28834515743807226
AATSC8pe,0.007643246722018719
AATSC8se,0.0019726030636925502
AETA_eta,0.9147620160065286
ATSC0are,6.32371475409836
ATSC1are,0.16335149153454404
ATSC2are,0.33316398817523546
ATSC3are,-1.1364638538027307
ATSC4are,-3.09156828809458
ATSC5are,1.4363635850577818
ATSC6are,2.4131513302875574
ATSC7are,-1.5769835796828735
ATSC8are,0.8734202902445594
BCUTZ-1h,8.022331306890763
BCUTZ-1l,5.686490795374252
BCUTc-1h,0.40768989168466974
BCUTc-1l,-0.529200685554968
BCUTd-1h,3.1962345771476315
BCUTd-1l,0.9779378231142306
BCUTi-1h,14.557908089508809
BCUTi-1l,10.947474450743169
BCUTm-1h,16.010555035099834
BCUTm-1l,11.698193796050573
BCUTp-1h,2.0009053326524495
BCUTp-1l,0.7518341334427969
BCUTs-1h,7.00827249009946
BCUTs-1l,1.2288561727406864
BCUTv-1h,20.90593132191869
BCUTv-1l,14.702375557777946
BalabanJ,1.1618824453146834
Diameter,15
ETA_beta,39.5
GATS1are,0.7700829029691032
GATS2are,1.001967477681169
GATS3are,1.1723943302690503
GATS4are,1.4979735031087387
GATS5are,0.7693874645690871
GATS6are,0.7339944335033854
GATS7are,1.2888875232232033
GATS8are,0.9312171893716081
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,342.508462618558
MATS1are,0.024241936585792868
MATS2are,0.027945879046211694
MATS3are,-0.07720134131986439
MATS4are,-0.21301410970680776
MATS5are,0.10113497752832505
MATS6are,0.15835244963304682
MATS7are,-0.10209358776568848
MATS8are,0.06334745897253088
MAXssCH2,1.2125878224475808
MAXsssCH,0.27135959115306174
MINssCH2,0.3873852040816328
MINsssCH,0.27135959115306174
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930698
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,58.22132451389413
SMR_VSA6,7.109797541277533
SMR_VSA7,65.10980495547365
SMR_VSA8,0.0
SMR_VSA9,22.756403153113265
SpAD_DzZ,322.6928951661775
SpAD_Dzi,319.3823965109079
SpAD_Dzm,322.7589011310382
SpAD_Dzp,446.8337654303447
SpAD_Dzv,394.43970640222517
SpAbs_Dt,685.0169252371161
SpDiam_A,4.838197436546498
SpDiam_D,293.61062377703337
SpMAD_Dt,21.406778913659878
SpMax_Dt,342.508462618558
SsssssAs,0
VE1_Dzpe,5.563682986431158
VE1_Dzse,5.563747488514336
VE2_Dzpe,0.1738650933259737
VE2_Dzse,0.173867109016073
VE3_Dzpe,2.8794111064045764
VE3_Dzse,2.879422699751904
VMcGowan,331.75000000000136
VR1_Dzpe,217.5354222418355
VR1_Dzse,217.5325108755643
VR2_Dzpe,6.7979819450573595
VR2_Dzse,6.797890964861384
VR3_Dzpe,6.545512507956028
VR3_Dzse,6.545499124454053
mZagreb1,8.722222222222223
mZagreb2,6.972222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,56
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.10366745498521901
AATSC1are,0.002513099869762216
AATSC2are,0.002897078158045526
AATSC3are,-0.00800326657607557
AATSC4are,-0.022082630629246997
AATSC5are,0.010484405730348773
AATSC6are,0.016415995444133042
AATSC7are,-0.010583782413979018
AATSC8are,0.0065670698514628525
AETA_beta,1.234375
BCUTdv-1h,6.022183712364787
BCUTdv-1l,0.9955207500591746
BCUTpe-1h,3.489287844383656
BCUTpe-1l,2.235204565565178
BCUTse-1h,3.7022087277009312
BCUTse-1l,2.4311177887452944
ETA_alpha,15.200000000000001
ETA_dBeta,-2.5
ETA_eta_B,0.3125254763995038
ETA_eta_F,29.8011949974117
ETA_eta_L,8.168601932980284
ETA_eta_R,59.073579509620615
ETA_psi_1,0.5868725868725873
LabuteASA,188.12554711415098
LogEE_DzZ,161.3832779402316
LogEE_Dzi,159.72854673401667
LogEE_Dzm,161.4161786052923
LogEE_Dzp,222.51661491875436
LogEE_Dzv,196.81579870381802
PEOE_VSA1,19.357614159397784
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,68.50231052539972
PEOE_VSA8,42.39753248145522
PEOE_VSA9,18.907691923874296
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,320.70297486746836
SpAD_Dzse,322.9876638469856
SpAbs_DzZ,321.58798445189166
SpAbs_Dzi,318.2619421540254
SpAbs_Dzm,321.6570599378422
SpAbs_Dzp,449.8346580850714
SpAbs_Dzv,395.78655472654043
SpDiam_Dt,477.82344633057085
SpMAD_DzZ,10.084152973943047
SpMAD_Dzi,9.980699890965871
SpMAD_Dzm,10.086215660344944
SpMAD_Dzp,13.963555169698273
SpMAD_Dzv,12.326240825069537
SpMax_DzZ,161.3832779402316
SpMax_Dzi,159.72854673401667
SpMax_Dzm,161.4161786052923
SpMax_Dzp,222.51661491875436
SpMax_Dzv,196.81579870381802
VE1_Dzare,5.56389362048129
VE2_Dzare,0.1738716756400403
VE3_Dzare,2.8794489644319974
VR1_Dzare,217.4910434944766
VR2_Dzare,6.796595109202394
VR3_Dzare,6.545308480150788
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47500000000000003
AETA_dBeta,-0.078125
AETA_eta_B,0.009766421137484493
AETA_eta_F,0.9312873436691156
AETA_eta_L,0.2552688104056339
AETA_eta_R,1.8460493596756442
BCUTare-1h,3.5440576559628574
BCUTare-1l,2.185480708068974
ETA_beta_s,21.0
ETA_dPsi_A,0.12712741312741271
ETA_dPsi_B,0.0
ETA_eta_BR,0.7425254763995037
ETA_eta_FL,7.433086152993308
ETA_eta_RL,15.601688085973592
LogEE_Dzpe,160.39085354068033
LogEE_Dzse,161.53027796661755
PEOE_VSA10,17.323428164567737
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,28.672021827115906
SlogP_VSA3,19.51033443475116
SlogP_VSA4,6.923737199690624
SlogP_VSA5,52.99258264886677
SlogP_VSA6,42.595045982382736
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,317.30589614356285
SpAbs_Dzpe,319.52199165908405
SpAbs_Dzse,321.89428255324196
SpDiam_DzZ,235.02431800375513
SpDiam_Dzi,231.15317310787538
SpDiam_Dzm,235.06839239441257
SpDiam_Dzp,317.58763737732636
SpDiam_Dzv,284.7378155976015
SpMAD_Dzpe,10.021967964608386
SpMAD_Dzse,10.0933644952183
SpMax_Dzpe,160.39085354068033
SpMax_Dzse,161.53027796661755
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.65625
AETA_eta_BR,0.02320392113748449
AETA_eta_FL,0.23228394228104088
AETA_eta_RL,0.48755275268667475
DetourIndex,5302
EState_VSA1,0.0
EState_VSA2,12.011146117099809
EState_VSA3,17.857719730893475
EState_VSA4,66.1862416988399
EState_VSA5,6.4208216229260096
EState_VSA6,13.176164609739143
EState_VSA7,25.122838405075456
EState_VSA8,28.21346596033398
EState_VSA9,14.457704428547306
ETA_beta_ns,18.5
ETA_shape_p,0.08771929824561403
ETA_shape_x,0.0
ETA_shape_y,0.35526315789473684
GhoseFilter,True
LogEE_Dzare,158.6971401378587
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,315.98013416124553
SpDiam_Dzpe,233.5005534704684
SpDiam_Dzse,235.2469776685066
SpMAD_Dzare,9.915809254486339
SpMax_Dzare,158.6971401378587
TopoPSA(NO),65.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2364424711923045
VSA_EState9,64.09689086214104
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.578125
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024999999999999967
FilterItLogS,-6.6468384692031695
SpDiam_Dzare,231.07627718941308
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.567213114754098
ETA_epsilon_2,0.8093749999999995
ETA_epsilon_3,0.44545454545454477
ETA_epsilon_4,0.5173333333333324
ETA_epsilon_5,0.7939393939393935
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.1217585692995532
ETA_dEpsilon_B,0.049879781420765545
ETA_dEpsilon_C,-0.07187878787878765
ETA_dEpsilon_D,0.01543560606060601
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.25,3.2057066562751686,3.247594609625651,0.0,16.345383199530637,29.767348671497746,0.0,10.024217058612066,0.0,0.0,0.0,0.36514837167011066,0.1111111111111111,0.0,0.0,0.0,0.16666666666666669,0.5345224838248487,0.0"
APolDescriptor,70.80299699999996
BCUTDescriptor,"11.889999999999997,15.996938878282243,-0.3485875042506781,0.23149559507663112,4.991392135939694,10.511652267207127"
BPolDescriptor,40.453002999999995
TPSADescriptor,65.38
ALOGPDescriptor,"2.1634000000000038,4.680299560000016,117.54180000000001"
XLogPDescriptor,4.816000000000002
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,431.22089202
ChiPathDescriptor,"22.07877502244374,15.601688085973592,14.081848134832748,12.460352943733977,9.650888238083974,7.521819258708917,5.678071144239387,4.0255609132869905,18.68772168421435,11.39346966629664,8.699661715562526,6.470298580773138,4.088745227642927,2.6275206443165833,1.6473442902009698,1.0223625917452497"
ChiChainDescriptor,"0.0,0.20412414523193154,0.35841374236010204,0.5777210825314643,0.8546074742294701,0.0,0.20412414523193154,0.1912577882970241,0.22603666039335366,0.270946526112311"
AtomCountDescriptor,61
BondCountDescriptor,36
SmallRingDescriptor,"5,3,4,3,0,1,2,2,0,0,0"
ChiClusterDescriptor,"2.008861999356297,0.0,0.48570226039551584,0.0,0.9263470967565104,0.0,0.12547138512929532,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,9,4,3,6,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.66
WeightedPathDescriptor,"66.09021565100112,2.065319239093785,18.117239870222207,8.440963652500376,9.676276217721806"
FractionalPSADescriptor,0.15161603069307614
WienerNumbersDescriptor,"3154.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.12957427253217,7.242354022173859,9.271177131717105,1.9419640879443578,2.3606552357263766,2.499756822488912"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,7,0,0,7,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.728395061728396,10.726643598615917,5.482041587901701"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3233.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"35.40334801045228,38.82373341792595,53.567541203714605,52.81655716994964,46.87546892530556"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.605568839660952,-0.33614019288639824,0.07800597020222048,-0.0828143564891425,-0.005598073271694093"
EccentricConnectivityIndexDescriptor,834
AutocorrelationDescriptorPolarizability,"2151.3825938331083,2545.1773369554094,3496.9050759766724,3374.7922203402773,3028.1051376496503"
