DLiP-ID,T003H4
Mpe,0.9965046888320543
Mse,1.028222869628551
NdO,2
NdS,0
NsF,2
NsI,0
NtN,0
SMR,89.67100000000005
SdO,24.042366373502876
SdS,0
Spe,45.8392156862745
SsF,28.932314814814816
SsI,0
Sse,47.298252002913344
StN,0
fMF,0.32608695652173914
nBr,0
nCl,0
AMID,1.9767056698448178
BIC0,0.3140807127292287
BIC1,0.6124507765613492
BIC2,0.8077911832647114
BIC3,0.8535542433295694
BIC4,0.8535542433295694
BIC5,0.8535542433295694
CIC0,3.7331637865132556
CIC1,2.032323223940343
CIC2,0.9187970110106622
CIC3,0.6579274457932698
CIC4,0.6579274457932698
CIC5,0.6579274457932698
GGI1,6.5
GGI2,4.000000000000002
GGI3,2.375
GGI4,1.844444444444445
GGI5,1.229166666666666
GGI6,0.6269387755102043
GGI7,0.3402777777777778
GGI8,0.19274376417233557
GGI9,0.13812500000000003
JGI1,0.25000000000000006
JGI2,0.10810810810810814
JGI3,0.059375
JGI4,0.04853801169590643
JGI5,0.03414351851851853
JGI6,0.021618578465869107
JGI7,0.014794685990338164
JGI8,0.008380163659666763
JGI9,0.008125
MIC0,21.06614519176091
MIC1,38.48654925967608
MIC2,42.65272281274399
MIC3,42.91567933448312
MIC4,42.91567933448312
MIC5,42.91567933448312
MPC2,37
MPC3,46
MPC4,54
MPC5,64
MPC6,61
MPC7,60
MPC8,59
MPC9,50
Mare,1.0122608695652178
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,1
NtCH,0
NtsC,0
RNCG,0.18831114957084089
RPCG,0.15094571735496967
SIC0,0.3241383338844326
SIC1,0.6320629260414571
SIC2,0.8336586032128905
SIC3,0.8808871067207273
SIC4,0.8808871067207273
SIC5,0.8808871067207273
SaaN,0
SaaO,0
SaaS,0
Sare,46.564000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,9.677620520251015
SssS,0.17193853930461023
StCH,0
StsC,0
TIC0,82.35831579901286
TIC1,160.5969816773668
TIC2,211.81918747213214
TIC3,223.8191874721322
TIC4,223.8191874721322
TIC5,223.8191874721322
Vabc,330.59480590473515
WPol,40
apol,50.71465299999998
bpol,32.671347
nRot,5
ABCGG,16.150920609817682
ATS0Z,1356.0
ATS0d,147.0
ATS0i,7706.25767893933
ATS0m,5443.6177022995425
ATS0p,69.56148500182898
ATS0s,326.8992626886145
ATS0v,9912.288491998195
ATS1Z,1308.0
ATS1d,181.0
ATS1i,6900.620631206894
ATS1m,5013.905547670404
ATS1p,84.73355051000007
ATS1s,152.66820987654322
ATS1v,12247.725969655008
ATS2Z,2180.0
ATS2d,280.0
ATS2i,13430.211683912936
ATS2m,8371.42306400417
ATS2p,124.81828841018798
ATS2s,324.5987654320988
ATS2v,17826.262024148116
ATS3Z,2370.0
ATS3d,318.0
ATS3i,16633.7128195199
ATS3m,8871.619420508805
ATS3p,147.55848528788607
ATS3s,434.26388888888874
ATS3v,20438.942737773617
ATS4Z,2275.0
ATS4d,309.0
ATS4i,18463.563626733485
ATS4m,8380.456441681597
ATS4p,146.91535071213096
ATS4s,443.35185185185185
ATS4v,20388.441388175837
ATS5Z,2348.0
ATS5d,276.0
ATS5i,20069.183148413915
ATS5m,8634.912870607997
ATS5p,132.834769439225
ATS5s,561.5555555555557
ATS5v,18790.004226609533
ATS6Z,2146.0
ATS6d,225.0
ATS6i,16501.869231148983
ATS6m,7902.006899558397
ATS6p,109.139557563282
ATS6s,539.962962962963
ATS6v,15237.234103348586
ATS7Z,1308.0
ATS7d,189.0
ATS7i,10124.567095645123
ATS7m,4697.490909340798
ATS7p,96.035999289094
ATS7s,216.90740740740742
ATS7v,12862.330174195064
ATS8Z,1308.0
ATS8d,193.0
ATS8i,12700.377802872381
ATS8m,4650.715673745602
ATS8p,94.23859717618801
ATS8s,295.5
ATS8v,13126.014026730101
C1SP1,0
C1SP2,2
C1SP3,6
C2SP1,0
C2SP2,5
C2SP3,1
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.5294117647058824
GGI10,0.12386491174369962
JGI10,0.010322075978641635
JGT10,0.5634051424170488
Kier1,21.301775147928993
Kier2,9.273922571219869
Kier3,5.489603024574669
MAXdO,12.32191463004955
MAXsF,14.466157407407408
MID_C,34.332908063910956
MID_N,2.2159131982266027
MID_O,7.38618489845163
MID_X,3.470212333833062
MID_h,15.084733682209494
MINdO,11.720451743453326
MINsF,14.466157407407408
MPC10,51
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.680172609017068
MWC04,6.561030665896573
MWC05,7.419979923661835
MWC06,8.304247465078474
MWC07,9.170455438277267
MWC08,10.056766423877352
MWC09,10.926459926995493
MWC10,11.8142663299577
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.8953000000000015
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.834108738813838
SRW07,0.0
SRW08,8.447843113281444
SRW09,0.0
SRW10,10.104508186762567
SaaCH,6.662377435542118
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.3088471379777304
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.1812292325613023
SdssS,0
SsCH3,5.152861566189696
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0.8381147119341563
SsssP,0
VE1_A,4.229714255138009
VE1_D,4.919944152556259
VE2_A,0.16918857020552036
VE2_D,0.19679776610225036
VE3_A,2.358425170673774
VE3_D,2.509587911207496
VR1_A,199.91994281305722
VR1_D,141.32175475559612
VR2_A,7.996797712522289
VR2_D,5.652870190223845
VR3_A,6.214207732351677
VR3_D,5.867329971182973
WPath,1564
Xc-3d,2.4291354149219724
Xc-4d,0.2041241452319315
Xc-5d,0.7888575758933195
Xc-6d,0.11785113019775792
Xp-0d,18.612519696192855
Xp-1d,11.758056040177376
Xp-2d,11.003901454915244
Xp-3d,8.773593131061096
Xp-4d,6.3867357144352885
Xp-5d,4.944629181802327
Xp-6d,3.101148326621244
Xp-7d,1.9288715530074272
ZMIC0,81.08653891376397
ZMIC1,40.17600069724847
ZMIC2,29.466576756781897
ZMIC3,28.2824193845832
ZMIC4,28.2824193845832
ZMIC5,28.2824193845832
nAcid,0
nAtom,46
nBase,0
nRing,2
piPC1,3.4657359027997265
piPC2,3.9415818076696905
piPC3,4.347046915777855
piPC4,4.666970586893538
piPC5,5.083343477478833
piPC6,5.079850363117729
piPC7,5.1814323650382565
piPC8,5.2816161748246255
piPC9,5.234112123200586
AATS0Z,29.47826086956522
AATS0d,3.1956521739130435
AATS0i,167.52734084650717
AATS0m,118.33951526738136
AATS0p,1.5122061956919344
AATS0s,7.106505710622054
AATS0v,215.4845324347434
AATS1Z,27.829787234042552
AATS1d,3.851063829787234
AATS1i,146.8217155575935
AATS1m,106.67884143979583
AATS1p,1.8028415002127676
AATS1s,3.2482597846073022
AATS1v,260.5899142479789
AATS2Z,25.952380952380953
AATS2d,3.3333333333333335
AATS2i,159.88347242753494
AATS2m,99.65979838100202
AATS2p,1.48593200488319
AATS2s,3.8642710170487953
AATS2v,212.21740504938234
AATS3Z,22.78846153846154
AATS3d,3.0576923076923075
AATS3i,159.9395463415375
AATS3m,85.30403288950774
AATS3p,1.4188315893065968
AATS3s,4.175614316239315
AATS3v,196.52829555551554
AATS4Z,19.782608695652176
AATS4d,2.6869565217391305
AATS4i,160.55272718898684
AATS4m,72.87353427549215
AATS4p,1.2775247888011387
AATS4s,3.855233494363929
AATS4v,177.29079467978988
AATS5Z,20.068376068376068
AATS5d,2.358974358974359
AATS5i,171.53147990097364
AATS5m,73.80267410776067
AATS5p,1.1353399097369659
AATS5s,4.799620132953467
AATS5v,160.5983267231584
AATS6Z,22.829787234042552
AATS6d,2.393617021276596
AATS6i,175.55180033137216
AATS6m,84.06390318679146
AATS6p,1.1610591230136382
AATS6s,5.7442868400315215
AATS6v,162.09823514200625
AATS7Z,20.123076923076923
AATS7d,2.9076923076923076
AATS7i,155.76257070223267
AATS7m,72.26909091293535
AATS7p,1.4774769121399076
AATS7s,3.337037037037037
AATS7v,197.88200267992406
AATS8Z,16.98701298701299
AATS8d,2.5064935064935066
AATS8i,164.9399714658751
AATS8m,60.398904853838985
AATS8p,1.2238778854050392
AATS8s,3.8376623376623376
AATS8v,170.46771463285845
AMID_C,1.3733163225564382
AMID_N,0.08863652792906411
AMID_O,0.2954473959380652
AMID_X,0.1388084933533225
AMID_h,0.6033893472883798
ATS0dv,416.44444444444446
ATS0pe,307.09569999999985
ATS0se,373.6288649999999
ATS1dv,330.33333333333337
ATS1pe,311.6865000000001
ATS1se,372.22029999999967
ATS2dv,488.0
ATS2pe,561.9864
ATS2se,681.6850499999999
ATS3dv,572.3333333333334
ATS3pe,684.8065
ATS3se,834.2546119999996
ATS4dv,539.0
ATS4pe,747.1352000000002
ATS4se,917.4514819999999
ATS5dv,553.3333333333334
ATS5pe,793.2253000000001
ATS5se,971.0573440000001
ATS6dv,489.33333333333337
ATS6pe,664.2263
ATS6se,809.6115420000001
ATS7dv,270.6666666666667
ATS7pe,417.88950000000017
ATS7se,512.9060099999999
ATS8dv,249.0
ATS8pe,500.3455
ATS8se,613.0953799999999
ATSC0Z,520.8695652173913
ATSC0c,1.1271556679636061
ATSC0d,31.152173913043477
ATSC0i,107.94159829146002
ATSC0m,2412.343405804986
ATSC0p,13.648962634211415
ATSC0s,151.86146336553952
ATSC0v,2282.8754697277036
ATSC1Z,30.850661625708852
ATSC1c,-0.5045276761551516
ATSC1d,10.540170132325144
ATSC1i,-13.962897456118801
ATSC1m,139.80904627489053
ATSC1p,-0.6120526046604877
ATSC1s,-7.835655805853111
ATSC1v,-78.16581412794763
ATSC2Z,215.36862003780712
ATSC2c,-0.4535100683753403
ATSC2d,-0.4083175803402629
ATSC2i,10.894860745946763
ATSC2m,1026.9990840310502
ATSC2p,2.8237268528394415
ATSC2s,25.884121096434235
ATSC2v,594.3874427963574
ATSC3Z,82.46880907372399
ATSC3c,0.5746820805835942
ATSC3d,-5.6701323251417755
ATSC3i,25.05213385284882
ATSC3m,382.22660723418176
ATSC3p,-0.9435426011668908
ATSC3s,58.07236442053619
ATSC3v,-175.84711316967528
ATSC4Z,8.217391304347819
ATSC4c,-0.06456501419705046
ATSC4d,-6.010869565217389
ATSC4i,-68.04845913416426
ATSC4m,63.32993326943869
ATSC4p,-4.2887285074681625
ATSC4s,-23.015241061310917
ATSC4v,-577.2164029273027
ATSC5Z,-14.559546313799649
ATSC5c,-0.3540938589568409
ATSC5d,-0.6479206049149343
ATSC5i,-34.66181042500891
ATSC5m,-69.63484422434763
ATSC5p,0.6983577963855154
ATSC5s,-34.65219947924364
ATSC5v,170.0564822024533
ATSC6Z,-63.16824196597355
ATSC6c,0.29925460406564885
ATSC6d,3.102079395085065
ATSC6i,54.25476287686963
ATSC6m,-327.11398037005915
ATSC6p,2.648126483504742
ATSC6s,17.60125503706819
ATSC6v,261.3378858915073
ATSC7Z,-251.66351606805296
ATSC7c,-0.12159850265964003
ATSC7d,-9.128071833648391
ATSC7i,-29.515876165452436
ATSC7m,-1113.2270883326466
ATSC7p,-5.305167208485321
ATSC7s,-15.372062804201315
ATSC7v,-635.8523770346917
ATSC8Z,-170.15122873345933
ATSC8c,0.11960680712490833
ATSC8d,-6.646030245746692
ATSC8i,-20.87651618919002
ATSC8m,-807.1469851385787
ATSC8p,-4.7259974675980825
ATSC8s,-24.558696713718195
ATSC8v,-596.2860505173437
AXp-0d,0.7445007878477142
AXp-1d,0.45223292462220677
AXp-2d,0.2974027420247363
AXp-3d,0.19073028545784992
AXp-4d,0.1182728836006535
AXp-5d,0.07725983096566136
AXp-6d,0.050838497157725315
AXp-7d,0.032147859216790454
GATS1Z,0.7076954498632474
GATS1c,1.5724419752321903
GATS1d,1.014238838324598
GATS1i,1.143731214291633
GATS1m,0.7047534861285354
GATS1p,1.1270493651725755
GATS1s,0.5684015768887132
GATS1v,1.078759278649383
GATS2Z,0.7801171595516339
GATS2c,1.4079404464762388
GATS2d,1.2037683182135381
GATS2i,0.9651980108490984
GATS2m,0.7606918344869047
GATS2p,0.9616633227329523
GATS2s,0.6518931107881268
GATS2v,0.8428878393116818
GATS3Z,0.9195975664569156
GATS3c,0.8970832713335422
GATS3d,1.243122282462827
GATS3i,0.8514474290378871
GATS3m,0.9067096006383637
GATS3p,1.0890836869424696
GATS3s,0.632683042764622
GATS3v,1.027429916354107
GATS4Z,0.9390651085141904
GATS4c,1.13625012163305
GATS4d,1.1744591765526866
GATS4i,1.1784741141646966
GATS4m,0.9320844913941243
GATS4p,1.122859650447155
GATS4s,1.0945611099862997
GATS4v,1.0908982500065396
GATS5Z,1.1589347630666498
GATS5c,1.243890300342371
GATS5d,1.0247463631971658
GATS5i,1.4327612731141708
GATS5m,1.1590541054389338
GATS5p,1.030136008740207
GATS5s,1.6395314573982338
GATS5v,0.9056230296802946
GATS6Z,1.5215452172059818
GATS6c,0.9452292853768414
GATS6d,0.8528826595002302
GATS6i,1.25945539854831
GATS6m,1.503324813745076
GATS6p,1.170085766745044
GATS6s,1.6953354690789961
GATS6v,0.8710434542889948
GATS7Z,1.591643123153975
GATS7c,0.945485282195031
GATS7d,1.4000751516452843
GATS7i,1.2060572012827928
GATS7m,1.534846782857944
GATS7p,1.6064877573753096
GATS7s,0.9676728815284132
GATS7v,1.2612533894239646
GATS8Z,1.137146868156885
GATS8c,0.8271476540423779
GATS8d,1.1068415185651752
GATS8i,1.406276082924389
GATS8m,1.1562575887642244
GATS8p,1.2162585529311614
GATS8s,1.245040176394269
GATS8v,1.1521278502880277
MATS1Z,0.05796895535111706
MATS1c,-0.4380877094285604
MATS1d,0.33114578848124016
MATS1i,-0.12660378156177182
MATS1m,0.05672259819500674
MATS1p,-0.043888332386167246
MATS1s,-0.05049957741035276
MATS1v,-0.03351155711915311
MATS2Z,0.226428968916448
MATS2c,-0.2203340308602093
MATS2d,-0.00717774897816765
MATS2i,0.05527278973142222
MATS2m,0.23313606966129544
MATS2p,0.1132926106788779
MATS2s,0.09333926744249937
MATS2v,0.1425824096220575
MATS3Z,0.07003017850263259
MATS3c,0.2255112688496191
MATS3d,-0.08050620001073594
MATS3i,0.10265506243401298
MATS3m,0.07008196601591829
MATS3p,-0.030576400690706187
MATS3s,0.16914003674435385
MATS3v,-0.0340704220867229
MATS4Z,0.006310517529215354
MATS4c,-0.022912545633984305
MATS4d,-0.07718073970690856
MATS4i,-0.2521676914600514
MATS4m,0.010500981430262965
MATS4p,-0.12568657772476785
MATS4s,-0.06062167597032005
MATS4v,-0.10113848268668843
MATS5Z,-0.010989826348757923
MATS5c,-0.12351123535855169
MATS5d,-0.008177214736879782
MATS5i,-0.12625086670701882
MATS5m,-0.01134904837215709
MATS5p,0.020116402240147827
MATS5s,-0.08971296189084146
MATS5v,0.029287543014104644
MATS6Z,-0.059347138848435364
MATS6c,0.12992326311030286
MATS6d,0.04872978871880149
MATS6i,0.24596822291131518
MATS6m,-0.06635749033012533
MATS6p,0.09494433519577773
MATS6s,0.05671866932949155
MATS6v,0.05602090625011901
MATS7Z,-0.3419288557852832
MATS7c,-0.07634644211531251
MATS7d,-0.2073648612378549
MATS7i,-0.1935135188631167
MATS7m,-0.32657964253013433
MATS7p,-0.27507043026522665
MATS7s,-0.07163562340836044
MATS7v,-0.19711449092271066
MATS8Z,-0.19515209331569933
MATS8c,0.06339267882363062
MATS8d,-0.1274503584343082
MATS8i,-0.11554104435681875
MATS8m,-0.1998851839448446
MATS8p,-0.20685258199655943
MATS8s,-0.09661061391383333
MATS8v,-0.15604129094982436
MAXssO,5.105546371236619
MAXssS,0.17193853930461023
MINssO,4.572074149014396
MINssS,0.17193853930461023
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.907260820188075
SpAD_D,259.66098540278284
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.13259024571975564
SssNH2,0
SsssAs,0
SsssCH,-0.8644458370333883
SsssNH,0
SssssB,0
SssssC,-3.6915091175359036
SssssN,0
TMPC10,533
TMWC10,125.77756586922037
TSRW10,59.66005686046904
VE1_Dt,4.929114370368445
VE2_Dt,0.1971645748147378
VE3_Dt,2.511450062892499
VR1_Dt,140.02251413386185
VR2_Dt,5.600900565354474
VR3_Dt,5.858093956795945
Xc-3dv,1.220005666603364
Xc-4dv,0.043740888263985325
Xc-5dv,0.2111265407554777
Xc-6dv,0.007985957062499249
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.2032631323962854
Xp-0dv,15.146302533462855
Xp-1dv,8.710380096342739
Xp-2dv,7.143253294321786
Xp-3dv,4.843223476751355
Xp-4dv,3.2304499338151866
Xp-5dv,2.184906421738392
Xp-6dv,1.3557362326961784
Xp-7dv,0.7879869786298972
Xpc-4d,5.15247538193114
Xpc-5d,7.021543145384867
Xpc-6d,10.35958440241915
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,47
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,5.166213525914699
AATS0dv,9.053140096618359
AATS0pe,6.6759934782608665
AATS0se,8.122366630434781
AATS1dv,7.028368794326242
AATS1pe,6.63162765957447
AATS1se,7.919580851063823
AATS2dv,5.809523809523809
AATS2pe,6.690314285714286
AATS2se,8.115298214285714
AATS3dv,5.503205128205129
AATS3pe,6.584677884615385
AATS3se,8.021678961538457
AATS4dv,4.6869565217391305
AATS4pe,6.496827826086958
AATS4se,7.977838973913043
AATS5dv,4.72934472934473
AATS5pe,6.779703418803419
AATS5se,8.299635418803419
AATS6dv,5.205673758865249
AATS6pe,7.066237234042553
AATS6se,8.612888744680852
AATS7dv,4.164102564102564
AATS7pe,6.429069230769233
AATS7se,7.890861692307691
AATS8dv,3.2337662337662336
AATS8pe,6.497993506493507
AATS8se,7.9622776623376605
AATSC0Z,11.323251417769375
AATSC0c,0.02450338408616535
AATSC0d,0.6772211720226843
AATSC0i,2.346556484596957
AATSC0m,52.44224795228231
AATSC0p,0.29671657900459597
AATSC0s,3.3013361601204245
AATSC0v,49.62772760277617
AATSC1Z,0.6563970558661458
AATSC1c,-0.010734631407556417
AATSC1d,0.22425893898564137
AATSC1i,-0.29708292459827235
AATSC1m,2.974660559040224
AATSC1p,-0.013022395843840164
AATSC1s,-0.16671608097559812
AATSC1v,-1.6631024282542048
AATSC2Z,2.5639121433072276
AATSC2c,-0.005398929385420718
AATSC2d,-0.00486092357547932
AATSC2i,0.1297007231660329
AATSC2m,12.226179571798216
AATSC2p,0.03361579586713621
AATSC2s,0.3081442987670742
AATSC2v,7.076040985670922
AATSC3Z,0.7929693180165768
AATSC3c,0.005525789236380713
AATSC3d,-0.05452050312636322
AATSC3i,0.24088590243123864
AATSC3m,3.6752558387902092
AATSC3p,-0.009072525011220104
AATSC3s,0.5583881194282326
AATSC3v,-1.690837626631493
AATSC4Z,0.07145557655954625
AATSC4c,-0.0005614349060613084
AATSC4d,-0.05226843100189034
AATSC4i,-0.5917257316014284
AATSC4m,0.5506950719081626
AATSC4p,-0.03729329136928837
