DLiP-ID,I00052
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.118600000000002
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.332718793265369
SRW05,2.3978952727983707
SRW06,6.842683282238422
SRW07,4.727387818712341
SRW08,8.437067146936952
SRW09,6.823286122355687
SRW10,10.075548313621022
SaaCH,14.594053918638638
SaaNH,3.1146990732064688
SaaSe,0
SaaaC,1.8836433274717912
SaasC,2.560135388643011
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5229938402830263
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6005817743764172
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.186585148503849
VE1_D,4.936280663477854
VE2_A,0.16746340594015396
VE2_D,0.19745122653911415
VE3_A,2.3481761331577755
VE3_D,2.5129028773708444
VR1_A,212.59669397229115
VR1_D,144.14980593864678
VR2_A,8.503867758891646
VR2_D,5.765992237545871
VR3_A,6.275687647201503
VR3_D,5.887143809711714
WPath,1539
Xc-3d,1.8655785156950864
Xc-4d,0.0
Xc-5d,0.4951995198844963
Xc-6d,0.0
Xp-0d,17.97432701575866
Xp-1d,11.952397498181154
Xp-2d,11.057968976905578
Xp-3d,8.955606565060545
Xp-4d,7.2014006382048725
Xp-5d,5.8766616157836715
Xp-6d,3.4768574989297973
Xp-7d,2.4690440418011566
ZMIC0,88.32215931572006
ZMIC1,56.70761143544126
ZMIC2,41.42224680411499
ZMIC3,31.67576727311514
ZMIC4,31.338802942975427
ZMIC5,31.338802942975427
nAcid,1
nAtom,39
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.259152536523347
piPC3,4.8313092462821
piPC4,5.395614207996271
piPC5,5.860430034682047
piPC6,6.002767613591706
piPC7,6.316078243893834
piPC8,6.578931065282495
piPC9,6.420484679941823
AATS0Z,87.23076923076923
AATS0d,3.6923076923076925
AATS0i,157.15669902223044
AATS0m,424.11727197435886
AATS0p,2.0353690427663067
AATS0s,5.6671195174281594
AATS0v,271.8229296491322
AATS1Z,35.80487804878049
AATS1d,4.390243902439025
AATS1i,144.58122259550362
AATS1m,144.95598568292684
AATS1p,2.097656585268293
AATS1s,3.464619090635351
AATS1v,303.0535900117086
AATS2Z,35.149253731343286
AATS2d,4.044776119402985
AATS2i,146.79285673036932
AATS2m,142.7911559104478
AATS2p,1.9693706502216273
AATS2s,3.6720103187764885
AATS2v,274.5132044551362
AATS3Z,30.488888888888887
AATS3d,3.2888888888888888
AATS3i,153.8517419682366
AATS3m,120.78473187777776
AATS3p,1.6954072730310215
AATS3s,3.2326474622770927
AATS3v,225.33630285487703
AATS4Z,29.815217391304348
AATS4d,2.9565217391304346
AATS4i,158.21441131432874
AATS4m,117.81971527173913
AATS4p,1.5115966054526198
AATS4s,3.426580112721417
AATS4v,203.42118563142662
AATS5Z,40.811764705882354
AATS5d,2.9176470588235293
AATS5i,159.5871238332928
AATS5m,179.19784109411768
AATS5p,1.4745260984792354
AATS5s,4.252754579197935
AATS5v,198.81953055560686
AATS6Z,27.139240506329113
AATS6d,2.962025316455696
AATS6i,158.15364509974793
AATS6m,105.95404122784808
AATS6p,1.484914696863139
AATS6s,3.913912330051571
AATS6v,205.43003701532086
AATS7Z,33.8051948051948
AATS7d,2.7532467532467533
AATS7i,158.4648923203596
AATS7m,135.94811794805193
AATS7p,1.5040476042251818
AATS7s,4.145242103575437
AATS7v,207.3626024422959
AATS8Z,35.276923076923076
AATS8d,2.707692307692308
AATS8i,157.29849241706216
AATS8m,142.7772692307692
AATS8p,1.5634026180252463
AATS8s,3.858024691358026
AATS8v,209.3035613525118
AMID_C,1.5103832765678582
AMID_N,0.1631551003180865
AMID_O,0.20811118147244984
AMID_X,0.14117848275119083
AMID_h,0.5124447645417272
ATS0dv,342.1344307270233
ATS0pe,256.3122
ATS0se,310.9701259999999
ATS1dv,336.0740740740741
ATS1pe,272.119
ATS1se,322.91539999999986
ATS2dv,463.3703703703703
ATS2pe,438.94470000000007
ATS2se,524.872544
ATS3dv,433.4074074074074
ATS3pe,578.4092
ATS3se,704.6420659999999
ATS4dv,415.7037037037037
ATS4pe,599.3382999999999
ATS4se,733.2687659999999
ATS5dv,463.43758573388203
ATS5pe,551.8761999999999
ATS5se,676.1321389999999
ATS6dv,450.33333333333337
ATS6pe,513.9481999999999
ATS6se,628.3278379999999
ATS7dv,401.44444444444446
ATS7pe,510.45889999999997
ATS7se,624.2771180000001
ATS8dv,281.7037037037037
ATS8pe,426.09279999999995
ATS8se,523.0538379999999
ATSC0Z,2045.5897435897439
ATSC0c,1.0098182844842152
ATSC0d,25.435897435897424
ATSC0i,57.502313403993526
ATSC0m,10969.387846974354
ATSC0p,15.017330575208975
ATSC0s,83.26517269881462
ATSC0v,2068.689059543172
ATSC1Z,-19.36357659434583
ATSC1c,-0.6626094025090932
ATSC1d,4.74687705456936
ATSC1i,4.978231194285376
ATSC1m,-87.09094302432605
ATSC1p,1.0983368847526702
ATSC1s,-7.189172797118346
ATSC1v,155.24609644503192
ATSC2Z,20.371466140696903
ATSC2c,0.15163105113068606
ATSC2d,-6.543721236028928
ATSC2i,-7.848759660184193
ATSC2m,100.25874163379352
ATSC2p,-0.10668050928482448
ATSC2s,20.48513224549944
ATSC2v,-248.12566674651197
ATSC3Z,-288.64299802761343
ATSC3c,0.2937799503669597
ATSC3d,-7.518737672583828
ATSC3i,-10.141736378001443
ATSC3m,-1500.7448661203155
ATSC3p,-1.5855514132651196
ATSC3s,-7.020355624819061
ATSC3v,-442.7554084789366
ATSC4Z,-237.77580539119
ATSC4c,-0.5857407106313003
ATSC4d,-4.515450361604207
ATSC4i,-14.12073465380021
ATSC4m,-1233.6218051702829
ATSC4p,-3.2098569521045306
ATSC4s,-36.72927359446035
ATSC4v,-566.5485006942858
ATSC5Z,1105.791584483892
ATSC5c,0.3227425951570817
ATSC5d,0.7679158448389218
ATSC5i,-2.8208786569086772
ATSC5m,5886.900302312293
ATSC5p,2.5068290712269246
ATSC5s,40.157152798633476
ATSC5v,290.0722331330631
ATSC6Z,-56.348454963839536
ATSC6c,0.01614158031903578
ATSC6d,-3.575279421433267
ATSC6i,0.2830794411900141
ATSC6m,-301.8768173583178
ATSC6p,0.32098114065494676
ATSC6s,-1.2491228200709048
ATSC6v,124.55590309597633
ATSC7Z,-126.90795529257066
ATSC7c,-0.034701947640258246
ATSC7d,-0.27087442472057777
ATSC7i,1.0684070146650457
ATSC7m,-732.2025965904008
ATSC7p,-1.5272229977217964
ATSC7s,-20.3072329183836
ATSC7v,61.215085989507294
ATSC8Z,-176.05982905982904
ATSC8c,0.03850220253203937
ATSC8d,3.965811965811967
ATSC8i,1.0403167261395556
ATSC8m,-978.3951247521362
ATSC8p,-1.0000439254976499
ATSC8s,-27.424847291102438
ATSC8v,35.44524329217869
AXp-0d,0.7189730806303465
AXp-1d,0.44268138882152425
AXp-2d,0.2909991836027784
AXp-3d,0.18276748091960296
AXp-4d,0.11615162319685278
AXp-5d,0.0794143461592388
AXp-6d,0.048969823928588695
AXp-7d,0.03206550703637866
GATS1Z,0.4743816529894847
GATS1c,1.6034273582978387
GATS1d,0.8745082612116448
GATS1i,0.983592864946511
GATS1m,0.4721842518481795
GATS1p,0.581159726366892
GATS1s,0.6592182553462145
GATS1v,0.6796551562039722
GATS2Z,0.5690801301971178
GATS2c,0.764997237925467
GATS2d,1.2709737602311033
GATS2i,1.1191858552736276
GATS2m,0.5687233453775075
GATS2p,0.7262359885001499
GATS2s,0.4506491093760056
GATS2v,0.8839777193359105
GATS3Z,0.9138630533062579
GATS3c,0.7833682247351607
GATS3d,1.1702620967741941
GATS3i,1.077061759605686
GATS3m,0.9113596215633357
GATS3p,0.9462285867036714
GATS3s,0.8514733525756211
GATS3v,1.0312254673610166
GATS4Z,0.9035876186853299
GATS4c,1.3520711928279732
GATS4d,1.063628593969145
GATS4i,1.1137530538058917
GATS4m,0.8992822179138912
GATS4p,1.0047769983936514
GATS4s,1.3394167572606448
GATS4v,1.056218788981301
GATS5Z,0.49850718095656615
GATS5c,1.0006346670872706
GATS5d,0.9842504743833022
GATS5i,1.0244350776892805
GATS5m,0.4944508430492428
GATS5p,0.8001883836571604
GATS5s,0.9856804830176462
GATS5v,0.8956170730314365
GATS6Z,0.6872147741628587
GATS6c,1.2438748243727273
GATS6d,1.0779144548795432
GATS6i,0.9907901825559805
GATS6m,0.680952242275318
GATS6p,0.8286852292060155
GATS6s,1.2227527277950632
GATS6v,0.9030845451785289
GATS7Z,1.024484665726612
GATS7c,1.31690151877365
GATS7d,0.9895004189359033
GATS7i,0.9344072449142135
GATS7m,1.025405250577552
GATS7p,1.0510136591352004
GATS7s,1.6169246865089313
GATS7v,0.9464231346512971
GATS8Z,1.1971871944646393
GATS8c,1.1125702857208981
GATS8d,0.850403225806452
GATS8i,0.8973428626637391
GATS8m,1.2002145335267904
GATS8p,1.118938557659751
GATS8s,1.6323133984708509
GATS8v,0.9895326668255616
MATS1Z,-0.009004255100587057
MATS1c,-0.6241588237358293
MATS1d,0.1775177025963808
MATS1i,0.08235130671966674
MATS1m,-0.007552162937065149
MATS1p,0.06957025221679962
MATS1s,-0.0821289528323852
MATS1v,0.07138487799768746
MATS2Z,0.005796869896051092
MATS2c,0.08740468658006381
MATS2d,-0.1497502407318248
MATS2i,-0.079452125067186
MATS2m,0.005320220858243982
MATS2p,-0.004135063123983147
MATS2s,0.14320731068999812
MATS2v,-0.06981781896566278
MATS3Z,-0.06114551212949267
MATS3c,0.1260668846217607
MATS3d,-0.12809139784946247
MATS3i,-0.0764274021393038
MATS3m,-0.059285238555785
MATS3p,-0.045751958088729144
MATS3s,-0.036535732833849845
MATS3v,-0.09274505326088385
MATS4Z,-0.04927491724317589
MATS4c,-0.24588891996510004
MATS4d,-0.07525420757363258
MATS4i,-0.10409952659097137
MATS4m,-0.04767343275906903
MATS4p,-0.09060866196438182
MATS4s,-0.18699316472317926
MATS4v,-0.1160963742228116
MATS5Z,0.24802783606861972
MATS5c,0.14664212252516334
MATS5d,0.01385199240986718
MATS5i,-0.022508407484615568
MATS5m,0.24623510552114644
MATS5p,0.07659098641612928
MATS5s,0.2212815512296276
MATS5v,0.06433638017105138
MATS6Z,-0.013598812654483268
MATS6c,0.007891150696320215
MATS6d,-0.06939056757860354
MATS6i,0.002430303587619718
MATS6m,-0.013585789652990897
MATS6p,0.010551745087265049
MATS6s,-0.007405924342853984
MATS6v,0.029723956224218376
MATS7Z,-0.03142275007952261
MATS7c,-0.017405419779506087
MATS7d,-0.005393799748638445
MATS7i,0.009410772944352113
MATS7m,-0.0338082549167057
MATS7p,-0.051509056648896004
MATS7s,-0.12352681528947215
MATS7v,0.014987773735301673
MATS8Z,-0.05164080322896036
MATS8c,0.02287671145806503
MATS8d,0.09354838709677425
MATS8i,0.01085504214931957
MATS8m,-0.05351593753822844
MATS8p,-0.039955593458742264
MATS8s,-0.19762053979257188
MATS8v,0.010280494246923523
MAXsBr,3.317111292245446
MAXsOH,9.517924579554045
MINsBr,3.3141961805286675
MINsOH,9.517924579554045
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.96640344259037
SpAD_D,253.31371363944805
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.19117949263038603
SssNH2,0
SsssAs,0
SsssCH,-1.030011337868481
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,649
TMWC10,127.10185902373641
TSRW10,73.64391993516064
VE1_Dt,4.912723437980329
VE2_Dt,0.19650893751921317
VE3_Dt,2.5081191915935257
VR1_Dt,144.7810175428554
VR2_Dt,5.791240701714217
VR3_Dt,5.891513108914863
Xc-3dv,1.135166350266406
Xc-4dv,0.0
Xc-5dv,0.16549311580848794
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.355498860309242
Xch-7d,0.5622508833134849
Xp-0dv,16.094891404568727
Xp-1dv,9.077702460676374
Xp-2dv,7.322087358677036
Xp-3dv,5.060163616728482
Xp-4dv,3.415757905434392
Xp-5dv,2.7280494287029455
Xp-6dv,1.1939832537395823
Xp-7dv,0.6674937837781748
Xpc-4d,4.178466092962614
Xpc-5d,6.038636267372451
Xpc-6d,9.164738171152031
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,1
nHBAcc,2
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.6821428622136425
AATS0dv,8.772677710949315
AATS0pe,6.572107692307693
AATS0se,7.973592974358971
AATS1dv,8.196928635953027
AATS1pe,6.637048780487806
AATS1se,7.875985365853655
AATS2dv,6.9159756771697065
AATS2pe,6.551413432835822
AATS2se,7.8339185671641784
AATS3dv,4.815637860082305
AATS3pe,6.42676888888889
AATS3se,7.829356288888888
AATS4dv,4.518518518518518
AATS4pe,6.5145467391304335
AATS4se,7.9703126739130425
AATS5dv,5.452206890986847
AATS5pe,6.4926611764705875
AATS5se,7.954495752941176
AATS6dv,5.700421940928271
AATS6pe,6.5056734177215185
AATS6se,7.95351693670886
AATS7dv,5.213564213564213
AATS7pe,6.629336363636363
AATS7se,8.10749503896104
AATS8dv,4.333903133903134
AATS8pe,6.555273846153845
AATS8se,8.046982123076923
AATSC0Z,52.45101906640369
AATSC0c,0.025892776525236288
AATSC0d,0.6522024983563443
AATSC0i,1.4744182924100904
AATSC0m,281.26635505062444
AATSC0p,0.38505975833869166
AATSC0s,2.135004428174734
AATSC0v,53.043309219055686
AATSC1Z,-0.4722823559596544
AATSC1c,-0.016161204939246176
AATSC1d,0.11577748913583805
AATSC1i,0.12142027303135064
AATSC1m,-2.124169342056733
AATSC1p,0.026788704506162688
AATSC1s,-0.17534567797849623
AATSC1v,3.7864901571959004
AATSC2Z,0.3040517334432374
AATSC2c,0.0022631500168759115
AATSC2d,-0.09766748113476012
AATSC2i,-0.11714566656991332
AATSC2m,1.4963991288625897
AATSC2p,-0.0015922464072361862
AATSC2s,0.3057482424701409
AATSC2v,-3.703368160395701
AATSC3Z,-3.207144422529038
AATSC3c,0.0032642216707439967
AATSC3d,-0.08354152969537587
AATSC3i,-0.1126859597555716
AATSC3m,-16.674942956892394
AATSC3p,-0.017617237925167995
AATSC3s,-0.07800395138687845
AATSC3v,-4.919504538654851
AATSC4Z,-2.5845196238172825
AATSC4c,-0.006366746854688046
AATSC4d,-0.049080982191350084
AATSC4i,-0.1534862462369588
AATSC4m,-13.40893266489438
