DLiP-ID,C001IA
DLiP-Mol-ID,32414
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H23N3O5S2/c25-21-17-3-1-2-4-20(17)30-24(21)19-15-16(31(26,27)23-9-13-29-14-10-23)5-6-18(19)22-7-11-28-12-8-22/h1-6,15H,7-14H2"
Standard Inchi Key(RDKit),OQXGEGPDPXAQRC-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=c1c2ccccc2sn1-c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),461.565
MW Monoisotopic(RDKit),461.107912836
MolLogP(RDKit),1.9097
XLogP(SDF),
XLogP(CDK),1.998
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),81.08
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.590557658568732
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,20864292.039302725
qed,0.5905576585687317
Chi0,21.424074484064484
Chi1,15.05368002394561
TPSA,81.08
Chi0n,16.897684953566678
Chi0v,18.530678115422127
Chi1n,10.21667027729799
Chi1v,12.430130268232602
Chi2n,7.4533759628035785
Chi2v,10.378859905877857
Chi3n,5.616840180475723
Chi3v,8.609262587889328
Chi4n,3.9647652567355838
Chi4v,6.40892923322997
MolMR,120.03180000000005
MolWt,461.5650000000004
fr_SH,0
Kappa1,20.650949235271586
Kappa2,8.361116718406475
Kappa3,3.785281962797744
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1255.5009944433045
MolLogP,1.9097
NOCount,8
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.6642105663007472
SMR_VSA1,17.891522891929036
SMR_VSA2,0.0
SMR_VSA3,8.26187709955683
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,57.50646321255244
SMR_VSA7,52.8183735583551
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,183.95816498418873
NHOHCount,0
PEOE_VSA1,14.373635638450576
PEOE_VSA2,4.794537184071822
PEOE_VSA3,12.374458092589535
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,23.665220748489894
PEOE_VSA7,30.33183534230805
PEOE_VSA8,26.1790256236503
PEOE_VSA9,52.78392801387046
RingCount,5
SMR_VSA10,37.329308170591716
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,461.107912836
NumHDonors,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.559266895052007
PEOE_VSA14,0.0
SlogP_VSA1,10.459176625902485
SlogP_VSA2,69.28622756558774
SlogP_VSA3,19.497017061007682
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,52.154590138820865
SlogP_VSA7,0.0
SlogP_VSA8,15.773530405617457
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,10.023291153407584
EState_VSA2,10.454750370569782
EState_VSA3,63.68016397085032
EState_VSA4,10.387306191152664
EState_VSA5,15.837702602862908
EState_VSA6,22.155762313645425
EState_VSA7,24.26546827384644
EState_VSA8,4.899909730850478
EState_VSA9,9.473725907600098
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SlogP_VSA12,11.532486611566675
VSA_EState1,0.0
VSA_EState2,0.0
