DLiP-ID,J0006E
AATSC4p,-0.011889318472612898
AATSC4s,-0.008020758440258806
AATSC4v,-3.0881788820604794
AATSC5Z,0.23983552947715903
AATSC5c,0.0009358400203828491
AATSC5d,0.052098349840126956
AATSC5i,-0.027748954860841696
AATSC5m,0.7409276553391875
AATSC5p,-0.00941354603846701
AATSC5s,0.05680744842929945
AATSC5v,1.8332518821479493
AATSC6Z,1.172267767505863
AATSC6c,-0.00012198531119569857
AATSC6d,0.021939260034498125
AATSC6i,0.1596809847679438
AATSC6m,6.034904994437658
AATSC6p,0.03413329440527297
AATSC6s,-0.02966409100464232
AATSC6v,5.027209244803434
AATSC7Z,-0.14564143296992346
AATSC7c,-9.259874851710413e-05
AATSC7d,-0.02046367825221741
AATSC7i,-0.03796168943298779
AATSC7m,-0.829633577735928
AATSC7p,0.0025841780725544628
AATSC7s,0.001702068220004934
AATSC7v,0.7669723192741159
AATSC8Z,-0.8459641166408078
AATSC8c,-2.5444736982646323e-05
AATSC8d,-0.03177255307581123
AATSC8i,-0.05559317833862565
AATSC8m,-4.2518057128005164
AATSC8p,0.00012410765497407564
AATSC8s,-0.055182470887156145
AATSC8v,-1.2049853009533373
ATS0are,367.1771999999999
ATS1are,400.104
ATS2are,712.7487000000001
ATS3are,953.8677
ATS4are,1067.1509
ATS5are,1123.9037
ATS6are,1058.3358999999998
ATS7are,1018.0579999999998
ATS8are,995.269
ATSC0dv,192.60347943475514
ATSC0pe,4.872241269841267
ATSC0se,2.575791269841269
ATSC1dv,76.35804922995456
ATSC1pe,0.31447488032251647
ATSC1se,0.02787015016376347
ATSC2dv,24.65069549640713
ATSC2pe,1.7074115898211342
ATSC2se,1.1604662882338048
ATSC3dv,-30.1443764621634
ATSC3pe,-0.4794022927689426
ATSC3se,-0.22093381657849065
ATSC4dv,18.006023015821164
ATSC4pe,-0.5679373393801882
ATSC4se,-0.39281416477702663
ATSC5dv,75.74788942148015
ATSC5pe,1.8163427563618053
ATSC5se,0.9649601214411649
ATSC6dv,23.988341401693013
ATSC6pe,-0.01956684303350545
ATSC6se,-0.11937855731922774
ATSC7dv,-12.070955253005025
ATSC7pe,-0.1904603930461074
ATSC7se,-0.3159150438397576
ATSC8dv,-65.33124617016446
ATSC8pe,-1.423846938775502
ATSC8se,-0.908576287981864
AXp-0dv,0.6619916660033378
AXp-1dv,0.36737901998423816
AXp-2dv,0.20908449978040133
AXp-3dv,0.12148708701456767
AXp-4dv,0.07123828088251581
AXp-5dv,0.03728170116128101
AXp-6dv,0.022423732601999844
AXp-7dv,0.012369866143314602
BertzCT,821.2105706586736
ECIndex,713
ETA_eta,33.51376325513691
GATS1dv,0.601697523612081
GATS1pe,0.7817940491467746
GATS1se,0.7733128935260146
GATS2dv,1.0536489116707668
GATS2pe,0.8232524876366366
GATS2se,0.730752080941895
GATS3dv,1.142160445433817
GATS3pe,1.1122255150712528
GATS3se,1.0959122953915905
GATS4dv,0.9746751436328146
GATS4pe,1.1351911431086024
GATS4se,1.199076385769848
GATS5dv,0.9156862988587035
GATS5pe,1.0622122011375568
GATS5se,1.1803557079461682
GATS6dv,1.0183707077145698
GATS6pe,1.163263975110451
GATS6se,1.271258923695484
GATS7dv,1.016869458549524
GATS7pe,0.9543395039087754
GATS7se,0.9694046936677944
GATS8dv,1.2004158071450715
GATS8pe,1.200941593184502
GATS8se,1.2854052426939135
LogEE_A,4.30974433359493
LogEE_D,180.60060928107018
MATS1dv,0.3842535503995418
MATS1pe,0.06255821772321155
MATS1se,0.010487110270960017
MATS2dv,0.06833191478843584
MATS2pe,0.18709749854346872
MATS2se,0.2405361768440946
MATS3dv,-0.061243055456569204
MATS3pe,-0.03850223975554344
MATS3se,-0.03356341952906074
MATS4dv,0.032184230663523265
MATS4pe,-0.040129254913548136
MATS4se,-0.05250080140040957
MATS5dv,0.12771597627550185
MATS5pe,0.12106199869293854
MATS5se,0.12165711642677562
MATS6dv,0.04311270317346714
MATS6pe,-0.001390148311222109
MATS6se,-0.016042971823137898
MATS7dv,-0.022307186312683185
MATS7pe,-0.013913717240362097
MATS7se,-0.04365428944279678
MATS8dv,-0.12496870022484907
MATS8pe,-0.10766609429155216
MATS8se,-0.12995565142784218
MAXaaCH,2.085399185717548
MAXaasC,1.1486365218659143
MAXdssC,-0.06457149680859953
MAXsCH3,2.3196333289235875
MAXssNH,3.073355587414029
MAXsssN,2.568534351884821
MDEC-11,0.32590402225400233
MDEC-12,5.984146440449896
MDEC-13,3.3218620268881653
MDEC-22,18.908511247589846
MDEC-23,21.00559777006631
MDEC-33,4.960310673604685
MDEN-22,0.33333333333333337
MDEN-23,0.8297773030513044
MDEN-33,0.25
MINaaCH,1.9028245972401816
MINaasC,0.6654822450199991
MINdssC,-0.06457149680859953
MINsCH3,1.935896825218684
MINssNH,3.073355587414029
MINsssN,2.0034304138321994
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6500000000000001
SM1_Dzi,1.120984514368562
SM1_Dzm,1.6689484115696946
SM1_Dzp,-2.7025625206729815
SM1_Dzv,-1.4522391343993595
SddssSe,0
SpAD_Dt,506.7439852270625
SpAbs_A,38.478867415065665
SpAbs_D,361.2012185621403
SpMAD_A,1.2826289138355222
SpMAD_D,12.04004061873801
SpMax_A,2.3814172529194635
SpMax_D,180.60060928107018
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,48.47
TpiPC10,7.704459787934484
VAdjMat,6.0
VE1_DzZ,5.3744983385849325
VE1_Dzi,5.371544301274595
VE1_Dzm,5.374474372812063
VE1_Dzp,5.394751022008346
VE1_Dzv,5.389681920666018
VE2_DzZ,0.17914994461949776
VE2_Dzi,0.17905147670915317
VE2_Dzm,0.1791491457604021
VE2_Dzp,0.17982503406694486
VE2_Dzv,0.17965606402220058
VE3_DzZ,2.7802775259698094
VE3_Dzi,2.7797277352266025
VE3_Dzm,2.780273066795242
VE3_Dzp,2.7840387365465173
VE3_Dzv,2.7830986589842404
VR1_DzZ,189.80776386259956
VR1_Dzi,190.68816456080637
VR1_Dzm,189.7962002517403
VR1_Dzp,187.73731053961842
VR1_Dzv,188.33029083126615
VR2_DzZ,6.326925462086652
VR2_Dzi,6.356272152026879
VR2_Dzm,6.326540008391343
VR2_Dzp,6.257910351320614
VR2_Dzv,6.2776763610422055
VR3_DzZ,6.344624079500479
VR3_Dzi,6.3492517362169005
VR3_Dzm,6.344563154895069
VR3_Dzp,6.333655990022222
VR3_Dzv,6.336809576137717
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11525863720426774
Xch-7dv,0.15336287612012087
Xpc-4dv,2.393759309689679
Xpc-5dv,3.173427480822286
Xpc-6dv,3.8940541095741352
Zagreb1,150.0
Zagreb2,172.0
fragCpx,154.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,32
nBondsS,52
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,5.828209523809522
AATS1are,6.155446153846154
AATS2are,6.040243220338984
AATS3are,5.924644099378882
AATS4are,5.83142568306011
AATS5are,5.7933180412371135
AATS6are,5.815032417582416
AATS7are,5.751740112994349
AATS8are,5.820286549707602
AATSC0dv,3.0571980862659545
AATSC0pe,0.07733716301335344
AATSC0se,0.040885575711766174
AATSC1dv,1.1747392189223778
AATSC1pe,0.0048380750818848685
AATSC1se,0.0004287715409809765
AATSC2dv,0.20890419912209432
AATSC2pe,0.0144695897442469
AATSC2se,0.009834460069778008
AATSC3dv,-0.1872321519389031
AATSC3pe,-0.002977653992353681
AATSC3se,-0.0013722597303011841
AATSC4dv,0.09839356839246538
AATSC4pe,-0.0031034827288534874
AATSC4se,-0.002146525490584845
AATSC5dv,0.39045303825505234
AATSC5pe,0.009362591527638171
AATSC5se,0.0049740212445420874
AATSC6dv,0.1318040736356759
AATSC6pe,-0.00010751012655772225
AATSC6se,-0.0006559261391166359
AATSC7dv,-0.06819748730511313
AATSC7pe,-0.0010760474183395899
AATSC7se,-0.0017848307561568225
AATSC8dv,-0.3820540711705524
AATSC8pe,-0.008326590285236853
AATSC8se,-0.005313311625624936
AETA_eta,1.1171254418378969
ATSC0are,4.6810984126984065
ATSC1are,0.25357782816832286
ATSC2are,1.8134363063744248
ATSC3are,-0.6696530864197314
ATSC4are,-0.5775795162509337
ATSC5are,1.618577903754098
ATSC6are,-0.13043509700175532
ATSC7are,-0.28633681027966745
ATSC8are,-1.4445020408163163
BCUTZ-1h,35.00041832799842
BCUTZ-1l,5.694853942689703
BCUTc-1h,0.42569599857322094
BCUTc-1l,-0.38817969744882996
BCUTd-1h,3.1815872317366156
BCUTd-1l,0.9778749702128445
BCUTi-1h,14.549640340453701
BCUTi-1l,10.955269615110208
BCUTm-1h,79.90417865558115
BCUTm-1l,11.70593426634169
BCUTp-1h,3.058954842242201
BCUTp-1l,0.7509027229414964
BCUTs-1h,7.008272043442718
BCUTs-1l,1.0437867319085665
BCUTv-1h,26.523892498709884
BCUTv-1l,14.702702246975749
BalabanJ,1.5959188889684357
Diameter,15
ETA_beta,33.25
GATS1are,0.8093054508876739
GATS2are,0.8463342103781581
GATS3are,1.1775944271483656
GATS4are,1.1709846818536185
GATS5are,1.1130304674871732
GATS6are,1.2402730295395232
GATS7are,0.9500492446890929
GATS8are,1.2117943599696386
HybRatio,0.5
Lipinski,False
LogEE_Dt,253.37199261353126
MATS1are,0.05250379543158863
MATS2are,0.2068297833102672
MATS3are,-0.05597792251928924
MATS4are,-0.04247696423503703
MATS5are,0.11228575285678397
MATS6are,-0.009645302559358214
MATS7are,-0.021771918214321073
MATS8are,-0.11368805256525995
MAXssCH2,1.2294972028627609
MAXsssCH,0.6129055805385376
MINssCH2,0.6098834719072813
MINsssCH,0.2291349101368938
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.041971285851335
SM1_Dzse,0.9564868161590462
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,65.08293615498441
SMR_VSA6,18.406301415831482
SMR_VSA7,58.325144984760605
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,303.71126486896526
SpAD_Dzi,291.89932815308447
SpAD_Dzm,303.7820465635765
SpAD_Dzp,419.49017584496994
SpAD_Dzv,385.6779988623661
SpAbs_Dt,506.74398522706247
SpDiam_A,4.762834505838927
SpDiam_D,251.04713514159633
SpMAD_Dt,16.89146617423542
SpMax_Dt,253.37199261353126
SsssssAs,0
VE1_Dzpe,5.37396009857099
VE1_Dzse,5.374784385144147
VE2_Dzpe,0.17913200328569967
VE2_Dzse,0.1791594795048049
VE3_Dzpe,2.780177373930791
VE3_Dzse,2.7803307474854457
VMcGowan,349.63000000000125
VR1_Dzpe,190.27381163259486
VR1_Dzse,190.16172546257732
VR2_Dzpe,6.342460387753162
VR2_Dzse,6.338724182085911
VR3_Dzpe,6.347076437276348
VR3_Dzse,6.346487185419823
mZagreb1,10.0
mZagreb2,6.7777777777777795
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,58
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07430314940791122
AATSC1are,0.0039011973564357363
AATSC2are,0.015368104291308684
AATSC3are,-0.004159335940495226
AATSC4are,-0.0031561722199504576
AATSC5are,0.008343185070897412
AATSC6are,-0.0007166763571525018
AATSC7are,-0.0016177220919755223
AATSC8are,-0.008447380355650973
AETA_beta,1.1083333333333334
BCUTdv-1h,6.022019059806265
BCUTdv-1l,0.2560104626598243
BCUTpe-1h,3.489732535344362
BCUTpe-1l,2.24472061815001
BCUTse-1h,3.7024805508678376
BCUTse-1l,2.4407001814958798
ETA_alpha,15.26666666666667
ETA_dBeta,-4.25
ETA_eta_B,0.44064801413676413
ETA_eta_F,23.208675353129422
ETA_eta_L,8.4879354272574
ETA_eta_R,56.72243860826633
ETA_psi_1,0.6514935988620203
LabuteASA,188.54516086983412
LogEE_DzZ,151.66509369822379
LogEE_Dzi,145.97043408831777
LogEE_Dzm,151.6584967125664
LogEE_Dzp,209.47483167041764
LogEE_Dzv,192.69377551774312
PEOE_VSA1,15.116608065707286
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,43.67639416492468
PEOE_VSA7,66.73606879472884
PEOE_VSA8,37.411878870882106
PEOE_VSA9,5.687386274683562
SM1_Dzare,1.115976536362185
SpAD_Dzpe,302.67887316750614
SpAD_Dzse,306.36210425773015
SpAbs_DzZ,302.3630931232308
SpAbs_Dzi,291.0025405415897
SpAbs_Dzm,302.4171545780755
SpAbs_Dzp,421.65222586150844
SpAbs_Dzv,386.8397901698856
SpDiam_Dt,334.3002634270584
SpMAD_DzZ,10.123708828965508
SpMAD_Dzi,9.729977605102816
SpMAD_Dzm,10.126068218785884
SpMAD_Dzp,13.983005861498999
SpMAD_Dzv,12.855933295412203
SpMax_DzZ,151.66509369822379
SpMax_Dzi,145.97043408831777
SpMax_Dzm,151.6584967125664
SpMax_Dzp,209.47483167041764
SpMax_Dzv,192.69377551774312
VE1_Dzare,5.372843360895474
VE2_Dzare,0.1790947786965158
VE3_Dzare,2.779969546983225
VR1_Dzare,190.434674928403
VR2_Dzare,6.347822497613434
VR3_Dzare,6.347921510664833
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.508888888888889
AETA_dBeta,-0.14166666666666666
AETA_eta_B,0.014688267137892138
AETA_eta_F,0.7736225117709807
AETA_eta_L,0.28293118090858
AETA_eta_R,1.8907479536088776
BCUTare-1h,3.54436859429783
BCUTare-1l,2.194753504550158
ETA_beta_s,18.75
ETA_dPsi_A,0.06250640113797967
ETA_dPsi_B,0.0
ETA_eta_BR,0.6986480141367641
ETA_eta_FL,5.985630120978932
ETA_eta_RL,14.473565548236332
LogEE_Dzpe,151.37416895994812
LogEE_Dzse,153.21293502273704
PEOE_VSA10,4.60319601898388
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,45.98810696510731
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,50.78814037763074
SlogP_VSA6,47.06776549821515
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,298.52044037989765
SpAbs_Dzpe,301.80727799955145
SpAbs_Dzse,305.54915405452533
SpDiam_DzZ,214.21030605318717
SpDiam_Dzi,205.0654997178455
SpDiam_Dzm,214.21889766166663
SpDiam_Dzp,300.12517074732796
SpDiam_Dzv,274.82013615059014
SpMAD_Dzpe,10.089295772250205
SpMAD_Dzse,10.212070141924338
SpMax_Dzpe,151.37416895994812
SpMax_Dzse,153.21293502273704
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.625
AETA_eta_BR,0.023288267137892137
AETA_eta_FL,0.19952100403263107
AETA_eta_RL,0.48245218494121106
DetourIndex,3661
EState_VSA1,0.0
EState_VSA2,12.072955341486033
EState_VSA3,22.87717952872798
EState_VSA4,37.188535544222624
EState_VSA5,12.841643245852019
EState_VSA6,0.0
EState_VSA7,42.155482272849156
EState_VSA8,57.110829290057836
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.20742358078602616
ETA_shape_x,0.0
ETA_shape_y,0.28165938864628814
GhoseFilter,False
LogEE_Dzare,149.29612684208456
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,297.6053211468677
SpDiam_Dzpe,213.14589173955198
SpDiam_Dzse,215.8650106889427
SpMAD_Dzare,9.950681345996589
SpMax_Dzare,149.29612684208456
TopoPSA(NO),48.47
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.6654822450199991
VSA_EState9,56.609460111226
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.48333333333333334
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.008888888888888976
ETA_dAlpha_B,0.0
FilterItLogS,-6.440412430432583
SpDiam_Dzare,210.04187698685917
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5291005291005291
ETA_epsilon_2,0.7811111111111108
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.4977168949771685
ETA_epsilon_5,0.7655913978494621
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.08956564537959927
ETA_dEpsilon_B,0.03138363412336059
ETA_dEpsilon_C,-0.058182011256238675
ETA_dEpsilon_D,0.015519713261648693
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7333333333333333
MDEDescriptor,"0.32590402225400233,5.984146440449896,3.3218620268881653,0.0,18.908511247589846,21.00559777006631,0.0,4.960310673604685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.8297773030513044,0.25"
APolDescriptor,72.49616899999998
BCUTDescriptor,"11.994272579089152,78.91833753638667,-0.33035415820148145,0.27979157490900614,5.383508729116205,11.426619595539965"
BPolDescriptor,44.263830999999996
TPSADescriptor,48.47
ALOGPDescriptor,"2.212600000000001,4.895598760000005,120.68010000000002"
XLogPDescriptor,4.924000000000001
VAdjMaDescriptor,6.0
WeightDescriptor,472.18377404
ChiPathDescriptor,"21.509860921691395,14.473565548236333,12.712985512883249,10.315578760698587,8.26091048421221,6.42934082379832,4.036377680696368,2.9413134565501164,19.859749980100133,11.756128639495623,8.990633490557256,6.560302698786654,4.701726538246042,3.0198177940637607,1.8163223407619875,1.1380276851849431"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.35258911443406404,0.0,0.0,0.0,0.11525863720426772,0.15336287612012087"
AtomCountDescriptor,63
BondCountDescriptor,32
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.8359888245012463,0.0,0.39996868700443067,0.0,1.1164005900919698,0.0,0.2189511082934285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,1,6,6,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"60.58660440377811,2.019553480125937,18.093797920293206,2.583735956602172,12.971381957836707"
FractionalPSADescriptor,0.10265071072919581
WienerNumbersDescriptor,"2599.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.157483150014909,6.080158643630156,8.248196937910935,2.393759309689678,3.173427480822286,3.579514244399632"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,7,0,0,7,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,12.296376419686316,7.2592592592592595"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3355.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"75.47248103196227,39.64658677008162,58.87199208481934,66.24783835004797,62.64028590217752"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.42243271303607643,-0.3086063069939876,0.14689640764399245,-0.021884370285390906,-0.06646748922555809"
EccentricConnectivityIndexDescriptor,713
AutocorrelationDescriptorPolarizability,"2234.631226334668,2554.266621877177,3423.8893257375316,3562.57396861687,3265.576786856421"
