DLiP-ID,T0043K
DLiP-Mol-ID,21232
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H28N2O3/c30-25(31)18-27(21-6-2-1-3-7-21)17-24(27)19-9-12-23(13-10-19)32-16-14-22-11-8-20-5-4-15-28-26(20)29-22/h1-3,6-13,24H,4-5,14-18H2,(H,28,29)(H,30,31)"
Standard Inchi Key(RDKit),NBJXZASLJVKFNT-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC1(c2ccccc2)CC1c1ccc(OCCc2ccc3c(n2)NCCC3)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),428.532
MW Monoisotopic(RDKit),428.209992756
MolLogP(RDKit),4.9612
XLogP(SDF),
XLogP(CDK),4.772
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),71.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.530546723771715
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,44272689.900496855
qed,0.5305467237717149
Chi0,21.9680445584345
Chi1,15.637796902843903
TPSA,71.45
Chi0n,18.088874470508987
Chi0v,18.088874470508987
Chi1n,11.367397131613583
Chi1v,11.367397131613583
Chi2n,8.857536696698482
Chi2v,8.857536696698482
Chi3n,6.751873633338457
Chi3v,6.751873633338457
Chi4n,4.976482172798411
Chi4v,4.976482172798411
MolMR,124.41950000000007
MolWt,428.5320000000002
fr_SH,0
Kappa1,20.55645286720723
Kappa2,8.65494654488034
Kappa3,4.198576286974078
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1097.6441426173549
MolLogP,4.961200000000004
NOCount,5
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.2058016308312876
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,43.43700463018823
SMR_VSA6,18.468426974431825
