DLiP-ID,T005CR
DLiP-Mol-ID,22268
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H27BrN4O2/c1-32-21(31)20-16-24(26)18-11-5-6-12-19(18)29-22(27)25(30(20)23(24)29,28-13-7-8-14-28)15-17-9-3-2-4-10-17/h2-6,9-12,20,23,27H,7-8,13-16H2,1H3/t20-,23-,24+,25+/m0/s1"
Standard Inchi Key(RDKit),QVIVDUBOAOMURT-MNPDLOSFSA-N
Canonical SMILES(RDKit),COC(=O)[C@@H]1C[C@@]2(Br)c3ccccc3N3C(=N)[C@](Cc4ccccc4)(N4CCCC4)N1[C@H]32
SMILES(SDF),
MW(SDF),
MW(RDKit),495.421
MW Monoisotopic(RDKit),494.131738204
MolLogP(RDKit),3.69587
XLogP(SDF),
XLogP(CDK),4.463
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),59.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),6
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.518170608837427
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,43229743.93529101
qed,0.5181706088374274
Chi0,22.087211190881014
Chi1,15.519857721234514
TPSA,59.870000000000005
Chi0n,18.129595488641996
Chi0v,19.7155920277567
Chi1n,11.34125081285331
Chi1v,12.13424908241066
Chi2n,9.295389383390903
Chi2v,10.710460736438623
Chi3n,7.798066523303639
Chi3v,8.958477706320744
Chi4n,6.539409845495511
Chi4v,7.606686785677389
MolMR,126.98470000000002
MolWt,495.42100000000033
fr_SH,0
Kappa1,20.391403445827734
Kappa2,7.138356813589628
Kappa3,2.471691047857834
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1088.3593098381073
MolLogP,3.695870000000002
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.5850695450495482
SMR_VSA1,9.53140013787187
SMR_VSA2,5.409283605791522
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,47.878021461888636
SMR_VSA6,25.099220083953163
