DLiP-ID,T00357
DLiP-Mol-ID,19764
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)"
Standard Inchi Key(RDKit),KDYFGRWQOYBRFD-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CCC(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),118.088
MW Monoisotopic(RDKit),118.026608672
MolLogP(RDKit),-0.0642000000000001
XLogP(SDF),
XLogP(CDK),-0.71
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),74.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),8
QED Weighted(RDKit),0.543771403159852
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,40.339203954130696
qed,0.5437714031598524
Chi0,6.568914100752346
Chi1,3.625897657686229
TPSA,74.6
Chi0n,4.125137334300737
Chi0v,4.125137334300737
Chi1n,2.0625686671503685
Chi1v,2.0625686671503685
Chi2n,1.2874770864467064
Chi2v,1.2874770864467064
Chi3n,0.5527309429819104
Chi3v,0.5527309429819104
Chi4n,0.21386547149095522
Chi4v,0.21386547149095522
MolMR,24.505599999999994
MolWt,118.088
fr_SH,0
Kappa1,6.9399999999999995
Kappa2,3.009687481832753
Kappa3,4.939999999999998
