DLiP-ID,C101UI
ATS1v,10722.952388033633
ATS2Z,1457.0
ATS2d,324.0
ATS2i,13606.58850912959
ATS2m,5263.659827000002
ATS2p,134.29446688873503
ATS2s,179.5208333333333
ATS2v,18007.031256883398
ATS3Z,1914.0
ATS3d,406.0
ATS3i,22100.03390594334
ATS3m,6470.641681999998
ATS3p,190.96165734958407
ATS3s,319.31249999999994
ATS3v,24486.79641159741
ATS4Z,1739.0
ATS4d,423.0
ATS4i,33201.97128257937
ATS4m,5463.647614
ATS4p,201.41341744797694
ATS4s,394.7430555555557
ATS4v,23794.79067695861
ATS5Z,1224.0
ATS5d,315.0
ATS5i,29034.437933495512
ATS5m,3687.4412719999987
ATS5p,153.54050782822202
ATS5s,344.375
ATS5v,17247.489605943283
ATS6Z,714.0
ATS6d,190.0
ATS6i,20381.911477105536
ATS6m,2002.8262079999997
ATS6p,99.543257981242
ATS6s,222.16666666666669
ATS6v,10817.965018199064
ATS7Z,345.0
ATS7d,99.0
ATS7i,13158.600470029305
ATS7m,845.6674019999999
ATS7p,57.610762990809
ATS7s,132.75
ATS7v,5715.491510927314
ATS8Z,98.0
ATS8d,46.0
ATS8i,8444.221532524161
ATS8m,159.58656000000002
ATS8p,22.330986920262
ATS8s,78.0
ATS8v,1902.7373048691882
C1SP1,0
C1SP2,0
C1SP3,3
C2SP1,0
C2SP2,0
C2SP3,7
C3SP2,0
C3SP3,3
C4SP3,2
FCSP3,1.0
GGI10,0.0
JGI10,0.0
JGT10,0.7714742511921402
Kier1,12.055401662049862
Kier2,3.3057851239669422
Kier3,1.548641975308642
MID_C,30.779473145593492
MID_N,0.0
MID_O,3.5563666335940254
MID_X,0.0
MID_h,3.5563666335940254
MPC10,56
MWC01,19.0
MWC02,4.653960350157523
MWC03,5.564520407322694
MWC04,6.546785410760524
MWC05,7.483806687665835
MWC06,8.460199469896118
MWC07,9.406482647787449
MWC08,10.379380058262003
MWC09,11.330191823280956
MWC10,12.300859961392241
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.7247000000000017
SRW02,3.6635616461296463
SRW03,0.0
SRW04,5.187385805840755
SRW05,0.0
SRW06,6.900730664045173
SRW07,2.70805020110221
SRW08,8.68929604801586
SRW09,5.602118820879701
SRW10,10.514312345592575
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,6.857827380952381
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7889716257488133
VE1_D,4.073999411888002
VE2_A,0.22288068386757726
VE2_D,0.23964702422870598
VE3_A,1.8627228944849026
VE3_D,1.9352534245093862
VR1_A,82.18156995632313
VR1_D,85.06591778528838
VR2_A,4.834209997430772
VR2_D,5.003877516781669
VR3_A,4.9395593182084445
VR3_D,4.974054710361466
WPath,429
Xc-3d,3.0954749368019363
Xc-4d,0.4927992798267444
Xc-5d,0.9425139025074155
Xc-6d,0.24432097104817804
Xp-0d,12.474691494688164
Xp-1d,7.769220830665358
Xp-2d,8.868926432695583
Xp-3d,7.3029742484019655
Xp-4d,5.6671220943004394
Xp-5d,4.861821062619818
Xp-6d,3.3378952927188608
Xp-7d,2.385145378525655
ZMIC0,62.40589096841951
ZMIC1,40.52704937951809
ZMIC2,27.295094128101688
ZMIC3,21.68428927802909
ZMIC4,20.616733031868623
ZMIC5,20.616733031868623
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,2.995732273553991
piPC2,3.5263605246161616
piPC3,3.828641396489095
piPC4,4.07753744390572
piPC5,4.3694478524670215
piPC6,4.48863636973214
piPC7,4.634728988229636
piPC8,4.700480365792417
piPC9,4.465908118654584
AATS0Z,16.13953488372093
AATS0d,3.0232558139534884
AATS0i,164.66690385082498
AATS0m,62.844546069767446
AATS0p,1.271624268048233
AATS0s,3.1051356589147288
AATS0v,176.59796361332195
AATS1Z,19.288888888888888
AATS1d,3.8666666666666667
AATS1i,144.61112019693107
AATS1m,70.21426957777776
AATS1p,1.7307684313777782
AATS1s,2.2589506172839506
AATS1v,238.28783084519185
AATS2Z,16.18888888888889
AATS2d,3.6
AATS2i,151.18431676810656
AATS2m,58.48510918888891
AATS2p,1.492160743208167
AATS2s,1.9946759259259255
AATS2v,200.0781250764822
AATS3Z,13.291666666666666
AATS3d,2.8194444444444446
AATS3i,153.47245768016208
AATS3m,44.93501168055554
AATS3p,1.3261226204832228
AATS3s,2.217447916666666
AATS3v,170.0471973027598
AATS4Z,8.608910891089108
AATS4d,2.094059405940594
AATS4i,164.3661944682147
AATS4m,27.04776046534654
AATS4p,0.9970961259800839
AATS4s,1.9541735423542361
AATS4v,117.79599345029015
AATS5Z,7.07514450867052
AATS5d,1.8208092485549132
AATS5i,167.82912100286424
AATS5m,21.314689433526002
AATS5p,0.8875173862903006
AATS5s,1.990606936416185
AATS5v,99.69647171065482
AATS6Z,5.95
AATS6d,1.5833333333333333
AATS6i,169.8492623092128
AATS6m,16.6902184
AATS6p,0.8295271498436833
AATS6s,1.851388888888889
AATS6v,90.1497084849922
AATS7Z,4.48051948051948
AATS7d,1.2857142857142858
AATS7i,170.89091519518578
AATS7m,10.98269353246753
AATS7p,0.7481917271533637
AATS7s,1.724025974025974
AATS7v,74.22716247957551
AATS8Z,2.130434782608696
AATS8d,1.0
AATS8i,183.57003331574265
AATS8m,3.4692730434782613
AATS8p,0.485456237397
AATS8s,1.6956521739130435
AATS8v,41.363854453678
AMID_C,1.8105572438584407
AMID_N,0.0
AMID_O,0.20919803727023678
AMID_X,0.0
AMID_h,0.20919803727023678
ATS0dv,152.0
ATS0pe,247.0447
ATS0se,314.4912359999999
ATS1dv,158.0
ATS1pe,277.8625
ATS1se,338.0220439999998
ATS2dv,219.0
ATS2pe,534.3229999999999
ATS2se,662.5291399999999
ATS3dv,246.0
ATS3pe,857.7269999999997
ATS3se,1069.3520720000001
ATS4dv,194.0
ATS4pe,1143.5135000000002
ATS4se,1470.0204639999997
ATS5dv,113.0
ATS5pe,958.7391
ATS5se,1246.301408
ATS6dv,42.0
ATS6pe,659.799
ATS6se,862.8692639999998
ATS7dv,10.0
ATS7pe,410.63999999999993
ATS7se,542.231352
ATS8dv,0.0
ATS8pe,240.54800000000003
ATS8se,326.363904
ATSC0Z,288.7906976744186
ATSC0c,0.4433409754972889
ATSC0d,34.744186046511615
ATSC0i,53.46245327817339
ATSC0m,1380.903070744186
ATSC0p,9.675786037192045
ATSC0s,47.693798449612395
ATSC0v,2166.8002094340586
ATSC1Z,8.893455922120044
ATSC1c,-0.22943548948970252
ATSC1d,14.709572742022713
ATSC1i,8.483448363337336
ATSC1m,47.48157094213077
ATSC1p,1.4555612958549764
ATSC1s,-7.731720599723576
ATSC1v,241.09802682648763
ATSC2Z,88.74040021633316
ATSC2c,0.03914877006876943
ATSC2d,-12.441319632233636
ATSC2i,11.252408607105464
ATSC2m,425.44944134937776
ATSC2p,2.2394445451512786
ATSC2s,2.5468947178655124
ATSC2v,619.784467466189
ATSC3Z,-191.7176852352623
ATSC3c,-0.011720478737116883
ATSC3d,-11.747971876690102
ATSC3i,-42.4296297336784
ATSC3m,-926.3116024921579
ATSC3p,-7.731175757818849
ATSC3s,-10.42080178474851
ATSC3v,-1695.67784500836
ATSC4Z,-105.644672796106
ATSC4c,-0.10133317116722099
ATSC4d,-10.635478637101135
ATSC4i,-17.29371601757681
ATSC4m,-504.80550747268785
ATSC4p,-3.19396098254094
ATSC4s,-14.895059641848448
ATSC4v,-757.6381745955341
ATSC5Z,-9.832341806381809
ATSC5c,0.17650427357318363
ATSC5d,-11.71498107084911
ATSC5i,-5.927950760357015
ATSC5m,-53.7721062498646
ATSC5p,-1.1354620577503756
ATSC5s,18.01487290427258
ATSC5v,-245.2018128765772
ATSC6Z,-40.020551649540266
ATSC6c,-0.17856254572494182
ATSC6d,-5.5651703623580335
ATSC6i,2.0676314417625234
ATSC6m,-185.55596816982148
ATSC6p,0.23260185057349608
ATSC6s,-11.247712727600504
ATSC6v,-77.28557377607163
ATSC7Z,-9.950784207679813
ATSC7c,0.09599954463565122
ATSC7d,7.6208761492698756
ATSC7i,-13.68531730717574
ATSC7m,-54.86278330935639
ATSC7p,-2.3004593142299226
ATSC7s,4.235329908058412
ATSC7v,-353.71582456977836
ATSC8Z,89.43320713899408
ATSC8c,-0.042077120030503797
ATSC8d,10.971335857220117
ATSC8i,26.819293290641145
ATSC8m,438.50022566901015
ATSC8p,4.834095992688831
ATSC8s,-5.3710789616008645
ATSC8v,993.0963277548029
AXp-0d,0.7338053820404803
AXp-1d,0.408906359508703
AXp-2d,0.2687553464453207
AXp-3d,0.16228831663115478
AXp-4d,0.09770900162586965
AXp-5d,0.06233103926435664
AXp-6d,0.03793062832635069
AXp-7d,0.023383778220839754
GATS1Z,1.1408493047726418
GATS1c,1.3603888807690465
GATS1d,1.2088353413654624
GATS1i,1.2423329439983577
GATS1m,1.1445634944395955
GATS1p,1.2394042077344989
GATS1s,1.0643514379881713
GATS1v,1.2144466410830608
GATS2Z,0.924314167606163
GATS2c,0.6079766627727579
GATS2d,2.122177599286034
GATS2i,1.1472898421361406
GATS2m,0.9310483150038379
GATS2p,1.134900100116636
GATS2s,0.6759215991692629
GATS2v,1.069983064936945
GATS3Z,1.2876972942502818
GATS3c,0.9738781451695061
GATS3d,1.3221636546184745
GATS3i,1.4187027549309783
GATS3m,1.2919022481282856
GATS3p,1.4124603948219554
GATS3s,1.124936368459073
GATS3v,1.376075149929026
GATS4Z,1.057996695949189
GATS4c,1.0625999869764855
GATS4d,0.945524672949223
GATS4i,1.021809335799637
GATS4m,1.0564220511756284
GATS4p,1.021809127477145
GATS4s,1.1377369136751139
GATS4v,1.0289402034458643
GATS5Z,0.9377553746798653
GATS5c,0.9262891815414628
GATS5d,0.8978921466211671
GATS5i,0.9069724246769618
GATS5m,0.9374526797084071
GATS5p,0.911300191485441
GATS5s,0.8861144255002315
GATS5v,0.9246933008570395
GATS6Z,0.9683483652762119
GATS6c,1.2370810916223487
GATS6d,0.8058902275769748
GATS6i,0.8237845914788654
GATS6m,0.9638999214714463
GATS6p,0.831473225523886
GATS6s,1.142586093051605
GATS6v,0.8729788822225578
GATS7Z,0.8556054993484531
GATS7c,0.6993432081255484
GATS7d,0.31398320554947073
GATS7i,0.9491450215766835
GATS7m,0.8601842776144304
GATS7p,0.9512683663342906
GATS7s,0.5860062428428947
GATS7v,0.9364293025778139
GATS8Z,0.5437968727023186
GATS8c,1.2980223690889003
GATS8d,0.0
GATS8i,0.09338482778805925
GATS8m,0.525817886727905
GATS8p,0.10014514432864154
GATS8s,1.4549334840909496
GATS8v,0.20035259581797324
MATS1Z,0.029426817701902187
MATS1c,-0.4945140845092813
MATS1d,0.40455153949129863
MATS1i,0.15162802521756333
MATS1m,0.032856237241769
MATS1p,0.1437474616904099
MATS1s,-0.15490669255195877
MATS1v,0.10632385854702575
MATS2Z,0.14681287020633133
MATS2c,0.04218967656939308
MATS2d,-0.17108433734939762
MATS2i,0.1005593729673692
MATS2m,0.1472009824231601
MATS2p,0.11058087003228631
MATS2s,0.025513792947762876
MATS2v,0.1366619978519025
MATS3Z,-0.19823710205615505
MATS3c,-0.007894296651733756
MATS3d,-0.10096868957310728
MATS3i,-0.23698798131995535
MATS3m,-0.20030872746646164
MATS3p,-0.23859715111140914
MATS3s,-0.06524469219829337
MATS3v,-0.23368478698674885
MATS4Z,-0.07787202862660239
MATS4c,-0.04865537761540026
MATS4d,-0.0651616366455923
MATS4i,-0.06885833631213024
MATS4m,-0.07781762558284658
MATS4p,-0.07026846013119249
MATS4s,-0.06648098119442176
MATS4v,-0.07443206471081337
MATS5Z,-0.008462450088767268
MATS5c,0.0989554470234439
MATS5d,-0.08380729082031407
MATS5i,-0.027559926582304963
MATS5m,-0.00967868164664954
MATS5p,-0.02916813912883712
MATS5s,0.0938840125612738
MATS5v,-0.02812724268435585
MATS6Z,-0.04965775487196002
MATS6c,-0.14432438180642618
MATS6d,-0.05739625167336015
MATS6i,0.013858347703883831
MATS6m,-0.04815029382066133
MATS6p,0.008614183502521001
MATS6s,-0.0845063829066775
MATS6v,-0.012781057131701279
MATS7Z,-0.019242072149142503
MATS7c,0.12092303278730178
MATS7d,0.12248995983935748
MATS7i,-0.14294985463950946
MATS7m,-0.02218668265775344
MATS7p,-0.1327718574627322
MATS7s,0.049591022549169674
MATS7v,-0.09116189644904096
MATS8Z,0.2894851092733551
MATS8c,-0.0887194331279558
MATS8d,0.2951807228915663
MATS8i,0.4689311359348806
MATS8m,0.29683646415791365
MATS8p,0.4670244717443388
MATS8s,-0.10527136370863736
MATS8v,0.42843321313282273
MAXsOH,10.975949074074073
MINsOH,10.231229213907785
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,3
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,20.555579261417332
SpAD_D,104.26867146544417
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.85219954648526
SssNH2,0
SsssAs,0
SsssCH,0.9535530045351466
SsssNH,0
SssssB,0
SssssC,-0.12075821995464842
SssssN,0
TMPC10,691
TMWC10,112.12618681652532
TSRW10,60.26545553160592
VE1_Dt,4.1144255679515735
VE2_Dt,0.2420250334089161
VE3_Dt,1.9451274807814873
VR1_Dt,80.43261053725278
VR2_Dt,4.731330031603105
VR3_Dt,4.918047948709321
Xc-3dv,2.6187671787337146
Xc-4dv,0.41301143496612824
Xc-5dv,0.6343886192123076
Xc-6dv,0.15532919362683367
Xch-3d,0.0
Xch-4d,0.11785113019775792
Xch-5d,0.3779611588277281
Xch-6d,0.6962510935679233
Xch-7d,1.1986742533048773
Xp-0dv,11.36911868568808
Xp-1dv,7.173676248972872
Xp-2dv,7.9332219334545995
Xp-3dv,6.317264289682178
Xp-4dv,4.980472890655429
Xp-5dv,3.998856705696265
Xp-6dv,2.9320434011766525
Xp-7dv,2.0406824142894204
Xpc-4d,6.100371794391468
Xpc-5d,8.935725049458458
Xpc-6d,14.445136846930279
n3Ring,0
n4Ring,1
n5Ring,0
n6Ring,1
n7Ring,1
n8Ring,0
n9Ring,0
nARing,3
nBonds,45
nFRing,1
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,0
piPC10,4.04305126783455
AATS0dv,3.5348837209302326
AATS0pe,5.745225581395349
AATS0se,7.313749674418602
AATS1dv,3.511111111111111
AATS1pe,6.174722222222223
AATS1se,7.511600977777774
AATS2dv,2.433333333333333
AATS2pe,5.936922222222221
AATS2se,7.361434888888888
AATS3dv,1.7083333333333333
AATS3pe,5.956437499999998
AATS3se,7.426056055555557
AATS4dv,0.9603960396039604
AATS4pe,5.660957920792081
AATS4se,7.277329029702969
AATS5dv,0.653179190751445
AATS5pe,5.54184450867052
AATS5se,7.204054381502891
AATS6dv,0.35
AATS6pe,5.4983249999999995
AATS6se,7.190577199999998
AATS7dv,0.12987012987012986
AATS7pe,5.3329870129870125
AATS7se,7.04196561038961
AATS8dv,0.0
AATS8pe,5.229304347826088
AATS8se,7.094867478260869
AATSC0Z,6.716062736614386
AATSC0c,0.010310255244122997
AATSC0d,0.8080043266630608
AATSC0i,1.243312866934265
AATSC0m,32.11402490102758
AATSC0p,0.22501827993469872
AATSC0s,1.109158103479358
AATSC0v,50.390702544978105
AATSC1Z,0.19763235382488986
AATSC1c,-0.005098566433104501
AATSC1d,0.3268793942671714
AATSC1i,0.18852107474082969
AATSC1m,1.0551460209362393
AATSC1p,0.03234580657455503
AATSC1s,-0.17181601332719057
AATSC1v,5.357733929477503
AATSC2Z,0.9860044468481461
AATSC2c,0.0004349863340974381
AATSC2d,-0.13823688480259597
AATSC2i,0.12502676230117182
AATSC2m,4.727216014993086
AATSC2p,0.02488271716834754
AATSC2s,0.02829883019850569
AATSC2v,6.886494082957655
AATSC3Z,-1.331372814133766
AATSC3c,-8.139221345220057e-05
AATSC3d,-0.08158313803257015
AATSC3i,-0.29465020648387774
AATSC3m,-6.4327194617510965
AATSC3p,-0.05368872054040867
AATSC3s,-0.07236667906075354
AATSC3v,-11.775540590335833
AATSC4Z,-0.522993429683693
AATSC4c,-0.0005016493622139653
AATSC4d,-0.05265088434208483
AATSC4i,-0.08561245553255846
AATSC4m,-2.4990371657063757
AATSC4p,-0.01581168803238089
AATSC4s,-0.07373791901905172
AATSC4v,-3.750684032651159
AATSC5Z,-0.05683434570162895
AATSC5c,0.001020255916607998
AATSC5d,-0.06771665358872318
AATSC5i,-0.03426561133154344
AATSC5m,-0.31082142340962193
AATSC5p,-0.006563364495666911
AATSC5s,0.10413221331949468
AATSC5v,-1.4173515195177873
AATSC6Z,-0.3335045970795022
AATSC6c,-0.001488021214374515
AATSC6d,-0.04637641968631694
AATSC6i,0.017230262014687695
AATSC6m,-1.5462997347485123
