DLiP-ID,C00198
DLiP-Mol-ID,32014
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H10N2OS2/c16-10-5-3-9(4-6-10)14-13-15-11(8-18-13)12-2-1-7-17-12/h1-8,16H,(H,14,15)"
Standard Inchi Key(RDKit),CYHUWUQCNGKSKF-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1ccc(Nc2nc(-c3cccs3)cs2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),274.37
MW Monoisotopic(RDKit),274.02345494
MolLogP(RDKit),4.3208
XLogP(SDF),
XLogP(CDK),2.726
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),45.15
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.699040768447811
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,28841.272541983948
qed,0.6990407684478112
Chi0,12.372032720186704
Chi1,8.809663088089316
TPSA,45.15
Chi0n,9.32972592544465
Chi0v,10.962719087300103
Chi1n,5.3658573454070435
Chi1v,7.125162967916833
Chi2n,3.687074079260324
