DLiP-ID,T0013K
DLiP-Mol-ID,16967
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H34N2O3S/c1-2-3-4-5-6-10-18-27(25,26)23-17-11-14-20(23)21(24)22-16-15-19-12-8-7-9-13-19/h7-9,12-13,20H,2-6,10-11,14-18H2,1H3,(H,22,24)"
Standard Inchi Key(RDKit),DCIRHZRZVMMCSO-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCCCCCCS(=O)(=O)N1CCCC1C(=O)NCCc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),394.581
MW Monoisotopic(RDKit),394.229013948
MolLogP(RDKit),3.5
XLogP(SDF),
XLogP(CDK),4.867
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),66.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),12
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.551875026305952
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,1291252.977088433
qed,0.5518750263059518
Chi0,19.537323138116356
Chi1,13.042841985014105
TPSA,66.48
Chi0n,16.52958974673174
Chi0v,17.346086327659467
Chi1n,10.354954044713866
Chi1v,11.964119352240267
Chi2n,7.379147393698832
Chi2v,9.420241655613868
Chi3n,5.175211713469285
Chi3v,7.131445495084179
Chi4n,3.609699468226405
Chi4v,5.4092784135480745
MolMR,110.04650000000005
MolWt,394.58100000000013
fr_SH,0
Kappa1,21.895098648877838
Kappa2,11.444765946072373
Kappa3,7.260479844674556
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,661.2641097510264
MolLogP,3.5000000000000018
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.770728960795044
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,70.75297263517268
SMR_VSA6,18.842366418571938
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,164.13169752818712
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,69.35968065662873
PEOE_VSA7,31.246737983401033
PEOE_VSA8,13.08951281182515
PEOE_VSA9,5.752853606746789
RingCount,2
SMR_VSA10,15.930470882759089
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,394.229013948
NumHDonors,1
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,43.51439995269658
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,63.853761674795706
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,16.065131982555545
EState_VSA2,11.660033336098294
EState_VSA3,25.93115605767717
EState_VSA4,31.246737983401033
EState_VSA5,23.56768086007426
