DLiP-ID,T006ET
Mse,1.0247394123195588
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,126.86280000000002
SdO,36.2483176794573
SdS,0
Spe,60.64313725490196
SsF,0
SsI,0
Sse,62.50910415149309
StN,0
fMF,0.36065573770491804
nBr,0
nCl,0
AMID,2.0046648244160363
BIC0,0.2689525846474504
BIC1,0.6431531654172856
BIC2,0.8042040444352035
BIC3,0.8772061264464533
BIC4,0.8877664393485153
BIC5,0.8930465957995462
CIC0,4.2606888056291705
CIC1,1.9371077499476095
CIC2,0.9370698271922979
CIC3,0.4837668033496225
CIC4,0.41819303285781917
CIC5,0.38540614761191794
GGI1,8.5
GGI2,4.222222222222224
GGI3,2.4166666666666665
GGI4,2.3116666666666674
GGI5,1.3994444444444443
GGI6,0.8883900226757371
GGI7,0.6146187641723355
GGI8,0.42280013857394805
GGI9,0.23031635802469141
JGI1,0.22972972972972971
JGI2,0.08278867102396519
JGI3,0.045597484276729564
JGI4,0.045326797385620926
JGI5,0.029155092592592594
JGI6,0.019312826579907325
JGI7,0.01575945549159835
JGI8,0.011126319436156527
JGI9,0.0069792835765058
MIC0,16.232957311242743
MIC1,36.801681424380654
MIC2,44.39214263407097
MIC3,45.5705802788257
MIC4,46.128186836202744
MIC5,46.52199011489127
MPC2,51
MPC3,64
MPC4,80
MPC5,98
MPC6,107
MPC7,112
MPC8,116
MPC9,104
Mare,1.009704918032787
NaaN,0
NaaO,1
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.115011630870793
RPCG,0.07123902345256505
SIC0,0.2815920579311961
SIC1,0.6733782597858863
SIC2,0.8419977527486713
SIC3,0.9184305802441056
SIC4,0.9294871768794828
SIC5,0.9350154751971712
SaaN,0
SaaO,5.5176849053914
SaaS,0
Sare,61.592000000000006
SdNH,7.497955332066636
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.274315089520076
SsSH,0
SssO,10.441156732216196
SssS,0
StCH,0
StsC,0
TIC0,101.87296044795669
TIC1,243.6114048445319
TIC2,304.6137181326059
TIC3,332.2652025870091
TIC4,336.2652025870091
TIC5,338.26520258700907
Vabc,430.4083101032452
WPol,53
apol,67.430618
bpol,34.465382000000005
nRot,11
ABCGG,20.822124114376365
ATS0Z,1534.0
ATS0d,202.0
ATS0i,9994.042750647977
ATS0m,6065.3167710000025
ATS0p,87.83596352607398
ATS0s,374.3333333333333
ATS0v,13460.575128825334
ATS1Z,1651.0
ATS1d,246.0
ATS1i,9413.905602405657
ATS1m,6289.478925000001
ATS1p,109.455315686
ATS1s,237.00000000000003
ATS1v,16658.78907682542
ATS2Z,2386.0
ATS2d,379.0
ATS2i,16087.885938609385
ATS2m,8984.310583000004
ATS2p,158.35354440449004
ATS2s,406.13888888888886
ATS2v,23621.783467246536
ATS3Z,2636.0
ATS3d,421.0
ATS3i,20706.548435963876
ATS3m,9656.496085
ATS3p,183.253358421339
ATS3s,488.91666666666663
ATS3v,26717.512269732306
ATS4Z,2657.0
ATS4d,419.0
ATS4i,23304.050521626836
ATS4m,9569.487883000003
ATS4p,191.25508174673504
ATS4s,527.9166666666667
ATS4v,27263.03629634365
ATS5Z,2548.0
ATS5d,410.0
ATS5i,25026.905512393718
ATS5m,9099.894959999996
ATS5p,187.05041225777194
ATS5s,539.5555555555557
ATS5v,26370.431966006843
ATS6Z,2563.0
ATS6d,373.0
ATS6i,24102.814190975874
ATS6m,9213.781210000005
ATS6p,171.05298650007398
ATS6s,654.4722222222222
ATS6v,24383.486262426322
ATS7Z,2195.0
ATS7d,340.0
ATS7i,23132.404728639827
ATS7m,7804.842674999998
ATS7p,153.569641696017
ATS7s,508.8888888888888
ATS7v,21483.545197605323
ATS8Z,2110.0
ATS8d,308.0
ATS8i,20660.173673200465
ATS8m,7610.280918
ATS8p,140.533392325772
ATS8s,522.3888888888888
ATS8v,19863.675184286392
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,3
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.25
GGI10,0.20804815835118867
JGI10,0.006501504948474646
JGT10,0.4922771650412806
Kier1,29.554419284149013
Kier2,14.235294117647058
Kier3,8.5
MAXdO,12.47938570556633
MID_C,49.8834478557994
MID_N,7.455018605731791
MID_O,12.824802393030094
MID_X,0.0
MID_h,20.279820998761885
MINdO,11.341198216066815
MPC10,85
MWC01,37.0
MWC02,5.176149732573829
MWC03,6.008813185442595
MWC04,6.878326468291325
MWC05,7.734121303328305
MWC06,8.607582191143917
MWC07,9.47247384058159
MWC08,10.348077215328342
MWC09,11.2176278007064
MWC10,12.094464878593353
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,2
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.186169999999999
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.631211781821365
SRW05,2.3978952727983707
SRW06,7.122059881629142
SRW07,4.727387818712341
SRW08,8.696677393390031
SRW09,6.842683282238422
SRW10,10.318737961379089
SaaCH,11.28200258682821
SaaNH,0
SaaSe,0
SaaaC,1.079954137428157
SaasC,1.9748011577325537
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.140744055351627
SdssS,0
SsCH3,2.9408611528120447
SsNH2,5.482127015975252
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.284430620393408
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.819524930354005
VE1_D,5.8343229814449
VE2_A,0.10912928372440014
VE2_D,0.16669494232699714
VE3_A,2.592889019598361
VE3_D,3.0165212003291035
VR1_A,2187.8001507007384
VR1_D,233.09964062016627
VR2_A,62.50857573430681
VR2_D,6.6599897320047505
VR3_A,8.943414789063375
VR3_D,6.704228972794863
WPath,4471
Xc-3d,2.5992923521208584
Xc-4d,0.0
Xc-5d,0.5345177968644246
Xc-6d,0.0
Xp-0d,25.53480494807372
Xp-1d,16.70994765345478
Xp-2d,15.117270970238637
Xp-3d,11.870455387566322
Xp-4d,9.480003124829343
Xp-5d,7.452644683022671
Xp-6d,5.464476276243397
Xp-7d,3.6575354910300404
ZMIC0,117.16864779572568
ZMIC1,53.952634881937655
ZMIC2,32.29431056505112
ZMIC3,28.535061847037504
ZMIC4,27.37517214087141
ZMIC5,26.601912336760677
nAcid,1
nAtom,61
nBase,2
nRing,3
piPC1,3.912023005428146
piPC2,4.485823428355525
piPC3,5.014793304244919
piPC4,5.567628598707254
piPC5,6.102278913448272
piPC6,6.440622524828084
piPC7,6.746145862222818
piPC8,7.0390884565200045
piPC9,6.991586474342066
AATS0Z,25.147540983606557
AATS0d,3.3114754098360657
AATS0i,163.8367664040652
AATS0m,99.43142247540987
AATS0p,1.4399338282962948
AATS0s,6.136612021857923
AATS0v,220.66516604631695
AATS1Z,26.206349206349206
AATS1d,3.9047619047619047
AATS1i,149.42707305405804
AATS1m,99.83299880952383
AATS1p,1.7373859632698414
AATS1s,3.7619047619047623
AATS1v,264.4252234416733
AATS2Z,22.942307692307693
AATS2d,3.644230769230769
AATS2i,154.69121094816717
AATS2m,86.38760175961542
AATS2p,1.522630234658558
AATS2s,3.9051816239316235
AATS2v,227.132533338909
AATS3Z,20.12213740458015
AATS3d,3.213740458015267
AATS3i,158.06525523636546
AATS3m,73.71371057251909
AATS3p,1.3988805986361754
AATS3s,3.732188295165394
AATS3v,203.95047534146798
AATS4Z,18.198630136986303
AATS4d,2.8698630136986303
AATS4i,159.61678439470435
AATS4m,65.54443755479454
AATS4p,1.3099663133338018
AATS4s,3.6158675799086764
AATS4v,186.73312531742226
AATS5Z,16.438709677419354
AATS5d,2.6451612903225805
AATS5i,161.46390653157238
AATS5m,58.70899974193546
AATS5p,1.206776853275948
AATS5s,3.4810035842293914
AATS5v,170.13181913552802
AATS6Z,17.31756756756757
AATS6d,2.52027027027027
AATS6i,162.8568526417289
AATS6m,62.255278445945976
AATS6p,1.1557634222977973
AATS6s,4.422109609609609
AATS6v,164.7532855569346
AATS7Z,15.678571428571429
AATS7d,2.4285714285714284
AATS7i,165.23146234742734
AATS7m,55.74887624999999
AATS7p,1.096926012114407
AATS7s,3.6349206349206344
AATS7v,153.45389426860945
AATS8Z,16.88
AATS8d,2.464
AATS8i,165.28138938560372
AATS8m,60.882247344
AATS8p,1.124267138606176
AATS8s,4.17911111111111
AATS8v,158.90940147429114
AMID_C,1.4252413673085544
AMID_N,0.2130005315923369
AMID_O,0.36642292551514555
AMID_X,0.0
AMID_h,0.5794234571074824
ATS0dv,560.0
ATS0pe,401.7015999999999
ATS0se,489.92100399999987
ATS1dv,520.0
ATS1pe,423.9925
ATS1se,504.53206799999987
ATS2dv,709.0
ATS2pe,688.2004000000001
ATS2se,830.6789079999999
ATS3dv,709.0
ATS3pe,863.2447999999997
ATS3se,1049.453964
ATS4dv,681.0
ATS4pe,946.5149000000001
ATS4se,1157.9552999999996
ATS5dv,650.0
ATS5pe,984.3661
ATS5se,1216.9215840000002
ATS6dv,722.0
ATS6pe,959.9692000000001
ATS6se,1182.43664
ATS7dv,598.0
ATS7pe,892.8335000000003
ATS7se,1109.056156
ATS8dv,556.0
ATS8pe,804.6378999999998
ATS8se,994.231336
ATSC0Z,476.360655737705
ATSC0c,2.2785330625908946
ATSC0d,38.06557377049181
ATSC0i,89.9800312216948
ATSC0m,2248.931606262294
ATSC0p,13.296811987353932
ATSC0s,139.57741347905278
ATSC0v,2857.485050748347
ATSC1Z,-0.7167428110722485
ATSC1c,-1.3161564035565096
ATSC1d,13.66998118785273
ATSC1i,0.2440157163016765
ATSC1m,2.6777332373018297
ATSC1p,0.15452864818754594
ATSC1s,-17.52348532353907
ATSC1v,139.65022605139106
ATSC2Z,62.729373824240845
ATSC2c,0.1119688937985299
ATSC2d,-2.16097823165816
ATSC2i,7.730385022980272
ATSC2m,298.1078794872347
ATSC2p,1.2531573226248358
ATSC2s,29.8529890411777
ATSC2v,348.29040435023376
ATSC3Z,-118.5450147809728
ATSC3c,0.23986839245347566
ATSC3d,-7.2719699005643665
ATSC3i,-3.0165829291516584
ATSC3m,-554.9660575305026
ATSC3p,-0.25139828269800524
ATSC3s,-38.16123951148138
ATSC3v,-357.91684300958497
ATSC4Z,-166.42058586401504
ATSC4c,0.1820331424146826
ATSC4d,-9.943832303144319
ATSC4i,-13.616924498140337
ATSC4m,-789.1044119884435
ATSC4p,-3.793966431806153
ATSC4s,-42.791386723998926
ATSC4v,-981.8701610745819
ATSC5Z,-56.91642031711908
ATSC5c,-0.7404944492882417
ATSC5d,-9.5108841709218
ATSC5i,-26.851562323980975
ATSC5m,-261.37250424025797
ATSC5p,-2.4483723354801277
ATSC5s,-26.596524231837343
ATSC5v,-332.946528687956
ATSC6Z,3.272507390486437
ATSC6c,0.229542686259574
ATSC6d,-6.3066380005374905
ATSC6i,-32.088761540505764
ATSC6m,-6.559138636387964
ATSC6p,-4.449400222989973
ATSC6s,51.24523724207952
ATSC6v,-747.6463079462119
ATSC7Z,54.5329212577264
ATSC7c,-0.18538090477961702
ATSC7d,-3.429185702768072
ATSC7i,-10.908644666457452
ATSC7m,252.4428941029292
ATSC7p,0.34354800262180474
ATSC7s,-1.535593777061126
ATSC7v,126.43445514005533
ATSC8Z,100.86750873421126
ATSC8c,1.0923329182866233
ATSC8d,-3.6097823165815646
ATSC8i,7.014812171331475
ATSC8m,457.85344100349374
ATSC8p,-0.5775555461706533
ATSC8s,45.13189405476427
ATSC8v,13.119940298658719
AXp-0d,0.7295658556592491
AXp-1d,0.45162020685012916
AXp-2d,0.2964170778478164
AXp-3d,0.18547586543072378
AXp-4d,0.1185000390603668
AXp-5d,0.07604739472472113
AXp-6d,0.0510698717405925
AXp-7d,0.03265656688419679
GATS1Z,0.7747231317332494
GATS1c,1.5619515778500481
GATS1d,0.8131331774742627
GATS1i,1.236318528544747
GATS1m,0.7779071185814643
GATS1p,1.0947396078006808
GATS1s,0.7566300519268103
GATS1v,0.9301672609568589
GATS2Z,0.7926686414968471
GATS2c,0.9822740353084201
GATS2d,1.2352166567282845
GATS2i,1.0640635930145643
GATS2m,0.7950211967498586
GATS2p,1.0062586714095252
GATS2s,0.5316528578627617
GATS2v,0.9130924786818719
GATS3Z,1.0311963595840694
GATS3c,0.9395706274760476
GATS3d,1.1911947452511982
GATS3i,1.0908776306122425
GATS3m,1.0310122565293536
GATS3p,1.0263836302069385
GATS3s,1.0419491689203757
GATS3v,1.024389915966713
GATS4Z,1.0792444397930636
GATS4c,0.911381241925385
GATS4d,1.0958019185161585
GATS4i,1.1088849764887947
GATS4m,1.0812608242156443
GATS4p,1.123835353893483
GATS4s,1.0542258597129275
GATS4v,1.120909435638194
GATS5Z,1.02673629381948
GATS5c,1.0532583770050585
GATS5d,1.057597732766525
GATS5i,1.0824082493345486
GATS5m,1.026220328122355
GATS5p,1.0715785792441048
GATS5s,1.0244440253457425
GATS5v,1.0456911093224397
GATS6Z,1.005512274612006
GATS6c,0.9265565438342809
GATS6d,1.011767581535023
GATS6i,1.1004247275771648
GATS6m,1.0075198715085811
GATS6p,1.1100440927338489
GATS6s,1.026062072081478
GATS6v,1.079754602832144
GATS7Z,0.9909958408306538
GATS7c,1.0407843876500629
GATS7d,0.9401070505721667
GATS7i,0.9632303207440002
GATS7m,0.9899317267303598
GATS7p,0.9458178489950838
GATS7s,1.061580203804652
GATS7v,0.9652857094231507
GATS8Z,0.9214866818087961
GATS8c,0.8196494862106033
GATS8d,0.9772609819121445
GATS8i,0.912606007072011
GATS8m,0.9239409083557768
GATS8p,0.9705927006966798
GATS8s,0.9300931774286163
GATS8v,0.9713125141621903
MATS1Z,-0.0014568564021381627
MATS1c,-0.5592956632972381
MATS1d,0.34771611774195754
MATS1i,0.002625795772878846
MATS1m,0.0011528700231360663
MATS1p,0.011252545118244372
MATS1s,-0.12156110203821224
MATS1v,0.047320242500100265
MATS2Z,0.07723809675079554
MATS2c,0.028822957975459813
MATS2d,-0.033297720797720844
MATS2i,0.050390826463567545
MATS2m,0.07774880148424697
MATS2p,0.05527828540984724
MATS2s,0.12544956829397572
MATS2v,0.07149143890803362
MATS3Z,-0.11587932321721384
MATS3c,0.04902032984348701
MATS3d,-0.08895661150232428
MATS3i,-0.015610890191802954
MATS3m,-0.11490758923578452
MATS3p,-0.008803863857669895
MATS3s,-0.12731098133662105
MATS3v,-0.05832526335538291
MATS4Z,-0.14596480162018896
MATS4c,0.033378906943394335
MATS4d,-0.10914362913407197
MATS4i,-0.06322806180443617
MATS4m,-0.14660041603773294
MATS4p,-0.11921281281572792
MATS4s,-0.12809087543378045
MATS4v,-0.1435645038126207
MATS5Z,-0.04702186283717329
MATS5c,-0.12789825215006126
MATS5d,-0.09833013809007811
MATS5i,-0.11744149118591717
MATS5m,-0.045738486305573034
MATS5p,-0.07246496262088711
MATS5s,-0.07499078076404322
MATS5v,-0.04585520729856463
MATS6Z,0.0028314759111785818
MATS6c,0.04152180691627894
MATS6d,-0.06828630956537933
MATS6i,-0.1469856495721249
MATS6m,-0.0012020946989971457
MATS6p,-0.13791835351033604
MATS6s,0.15132353620650996
MATS6v,-0.10784011581616729
MATS7Z,0.04987979705613402
MATS7c,-0.03544961003079439
MATS7d,-0.039251876461178774
MATS7i,-0.05282341264414306
MATS7m,0.04890899082098468
MATS7p,0.011257493353541603
MATS7s,-0.00479361330062119
MATS7v,0.01927894541271415
MATS8Z,0.10333209443182602
MATS8c,0.2339480926898367
MATS8d,-0.046277347114556416
MATS8i,0.03804431153369501
MATS8m,0.0993504998495921
MATS8p,-0.021196592596731637
MATS8s,0.15779318264864028
MATS8v,0.0022406174492736876
MAXaaO,5.5176849053914
MAXdNH,7.497955332066636
MAXsOH,9.274315089520076
MAXssO,5.252056531866791
MINaaO,5.5176849053914
MINdNH,7.497955332066636
MINsOH,9.274315089520076
MINssO,5.1891002003494044
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.738936797809316
SpAD_D,527.1452538918145
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.4118923940538084
SssNH2,0
SsssAs,0
SsssCH,-0.8043032937491266
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,889
TMWC10,149.53763661598967
TSRW10,85.05414150550507
VE1_Dt,5.821877138878492
VE2_Dt,0.16633934682509977
VE3_Dt,3.014385710689653
VR1_Dt,233.775892175531
VR2_Dt,6.679311205015171
VR3_Dt,6.707125899195142
Xc-3dv,0.8605743705852655
Xc-4dv,0.0
Xc-5dv,0.10363582661818874
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3277210825314642
Xch-7d,0.5799329505458843
Xp-0dv,19.214176104549413
Xp-1dv,10.607324273944148
Xp-2dv,7.615214838453549
Xp-3dv,5.212642297484508
Xp-4dv,3.462362873042717
Xp-5dv,2.2673468672187935
Xp-6dv,1.3104240143438293
Xp-7dv,0.7578690794833672
Xpc-4d,5.37695058842974
Xpc-5d,7.5562860763491235
Xpc-6d,10.844749208606556
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,63
nFRing,1
nHBAcc,7
nHBDon,5
nHRing,1
nSpiro,0
naRing,3
piPC10,6.7814654599002155
AATS0dv,9.180327868852459
AATS0pe,6.58527213114754
AATS0se,8.031491868852457
AATS1dv,8.253968253968255
AATS1pe,6.730039682539682
AATS1se,8.008445523809522
AATS2dv,6.8173076923076925
AATS2pe,6.617311538461539
AATS2se,7.987297192307691
AATS3dv,5.412213740458015
AATS3pe,6.589654961832059
AATS3se,8.011098961832062
AATS4dv,4.664383561643835
AATS4pe,6.482978767123289
AATS4se,7.931200684931504
AATS5dv,4.193548387096774
AATS5pe,6.350749032258064
AATS5se,7.851106993548388
AATS6dv,4.878378378378378
AATS6pe,6.486278378378379
AATS6se,7.989436756756756
AATS7dv,4.271428571428571
AATS7pe,6.377382142857145
AATS7se,7.921829685714286
AATS8dv,4.448
AATS8pe,6.437103199999998
AATS8se,7.953850688
AATSC0Z,7.809191077667295
AATSC0c,0.03735300102608024
AATSC0d,0.6240257995162591
AATSC0i,1.475082479044177
AATSC0m,36.86773125020154
AATSC0p,0.21798052438285134
AATSC0s,2.288154319328734
AATSC0v,46.844017225382736
AATSC1Z,-0.011376870017019817
AATSC1c,-0.020891371485023964
AATSC1d,0.21698382837861477
AATSC1i,0.0038732653381218494
AATSC1m,0.04250370217939412
AATSC1p,0.0024528356855166022
AATSC1s,-0.27815056069109634
AATSC1v,2.216670254783985
AATSC2Z,0.6031670560023158
AATSC2c,0.0010766239788320181
AATSC2d,-0.02077863684286692
AATSC2i,0.07433062522096415
AATSC2m,2.8664219181464876
AATSC2p,0.012049589640623422
AATSC2s,0.28704797154978556
AATSC2v,3.3489461956753246
AATSC3Z,-0.9049237769539908
AATSC3c,0.0018310564309425622
AATSC3d,-0.055511220614995166
AATSC3i,-0.02302735060421113
AATSC3m,-4.236382118553455
AATSC3p,-0.0019190708602901164
AATSC3s,-0.2913071718433693
AATSC3v,-2.732189641294542
AATSC4Z,-1.1398670264658564
