DLiP-ID,C000YS
DLiP-Mol-ID,31581
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H11BrN2O/c14-11-8-4-5-9-12(11)16-13(17)15-10-6-2-1-3-7-10/h1-9H,(H2,15,16,17)"
Standard Inchi Key(RDKit),LCOWZPIPSUYVOG-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1ccccc1)Nc1ccccc1Br
SMILES(SDF),
MW(SDF),
MW(RDKit),291.148
MW Monoisotopic(RDKit),290.005475072
MolLogP(RDKit),4.0931
XLogP(SDF),
XLogP(CDK),3.28
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),41.13
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.859190449292857
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,9095.7710949126
qed,0.8591904492928565
Chi0,12.08757566981053
Chi1,8.25402019542349
TPSA,41.13
Chi0n,8.982365186179724
Chi0v,10.568361725294428
Chi1n,5.131140253449131
Chi1v,5.924138523006484
Chi2n,3.424995827071977
Chi2v,4.279332726246498
Chi3n,2.153714920253761
Chi3v,2.845216126360139
Chi4n,1.36872414294569
Chi4v,1.7526278930318662
MolMR,73.22540000000002
MolWt,291.14799999999997
fr_SH,0
Kappa1,11.668871767129149
Kappa2,5.498067572632697
Kappa3,3.323023952459128
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,513.8377288588949
MolLogP,4.0931000000000015
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,2.011550341288327
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,10.633577208012662
SMR_VSA7,59.07002313198691
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,107.98223351285881
NHOHCount,2
PEOE_VSA1,10.633577208012662
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,40.19541217179579
PEOE_VSA8,10.160105790515976
PEOE_VSA9,5.687386274683562
RingCount,2
SMR_VSA10,33.335830959654544
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,290.005475072
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,6.031114512338072
SlogP_VSA1,10.633577208012662
SlogP_VSA2,6.031114512338072
SlogP_VSA3,0.0
SlogP_VSA4,0.0
