DLiP-ID,T001OH
NdS,0
NsF,0
NsI,0
NtN,0
SMR,100.1988
SdO,23.97273162586849
SdS,0
Spe,41.654901960784315
SsF,0
SsI,0
Sse,42.742898761835406
StN,0
fMF,0.5714285714285714
nBr,0
nCl,0
AMID,2.038694982758495
BIC0,0.28790766561482206
BIC1,0.5034179915167749
BIC2,0.6527676926558901
BIC3,0.7895755198590978
BIC4,0.8091576965102973
BIC5,0.8256310003622095
CIC0,3.7278196435782993
CIC1,2.481876927560179
CIC2,1.6184325821675505
CIC3,0.8274973214800827
CIC4,0.7142857142857144
CIC5,0.6190476190476186
GGI1,5.0
GGI2,1.1111111111111116
GGI3,1.625
GGI4,0.8444444444444446
GGI5,0.6388888888888888
GGI6,0.4016326530612244
GGI7,0.2013888888888889
GGI8,0.1385739480977576
GGI9,0.14250000000000002
JGI1,0.17857142857142858
JGI2,0.030864197530864213
JGI3,0.04924242424242424
JGI4,0.027240143369175625
JGI5,0.0212962962962963
JGI6,0.013849401829697395
JGI7,0.007745726495726496
JGI8,0.005329767234529139
JGI9,0.007125000000000001
MIC0,15.790837794197932
MIC1,27.617132414716696
MIC2,36.13457291235227
MIC3,38.17750296908487
MIC4,38.91062026913679
MIC5,39.53057265008918
MPC2,36
MPC3,42
MPC4,53
MPC5,60
MPC6,54
MPC7,56
MPC8,63
MPC9,58
Mare,1.005904761904762
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12002924616910776
RPCG,0.12656208675995675
SIC0,0.3086794876297758
SIC1,0.5397383475468286
SIC2,0.699863258173414
SIC3,0.8465414298526851
SIC4,0.867536411846165
SIC5,0.8851982236000098
SaaN,8.028014636924478
SaaO,0
SaaS,0
Sare,42.248000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,69.90890672641937
TIC1,122.23850079918043
TIC2,158.50316330567082
TIC3,191.72244425454448
TIC4,196.47733175670794
TIC5,200.47733175670797
Vabc,304.6747851980882
WPol,33
apol,48.932688
bpol,22.347311999999995
nRot,4
ABCGG,15.034452327260457
ATS0Z,1086.0
ATS0d,144.0
ATS0i,6879.323790472985
ATS0m,4302.123498000001
ATS0p,65.86041447758399
ATS0s,221.66666666666666
ATS0v,10013.310735641635
ATS1Z,1204.0
ATS1d,174.0
ATS1i,6673.742651029997
ATS1m,4624.643876000002
ATS1p,80.06370092000003
ATS1s,164.66666666666669
ATS1v,12111.524298275639
ATS2Z,1682.0
ATS2d,251.0
ATS2i,10544.505017379597
ATS2m,6351.761867999998
ATS2p,111.81227389999995
ATS2s,274.72222222222223
ATS2v,16340.52730837885
ATS3Z,1640.0
ATS3d,266.0
ATS3i,14243.755812524792
ATS3m,5949.224424999999
ATS3p,117.38874404279198
ATS3s,297.99999999999994
ATS3v,16804.139131150223
ATS4Z,1566.0
ATS4d,243.0
ATS4i,13496.484342705333
ATS4m,5781.981919000001
ATS4p,103.405652652735
ATS4s,315.0277777777777
ATS4v,14825.119050860701
ATS5Z,1499.0
ATS5d,219.0
ATS5i,12450.891220469744
ATS5m,5496.096766
ATS5p,95.94316521964096
ATS5s,314.33333333333326
ATS5v,14334.277401852727
ATS6Z,1427.0
ATS6d,214.0
ATS6i,11782.796448439436
ATS6m,5265.376981000001
ATS6p,95.264529869339
ATS6s,295.1666666666666
ATS6v,13880.797341734937
ATS7Z,1254.0
ATS7d,204.0
ATS7i,10993.17396014019
ATS7m,4528.673122
ATS7p,96.71883052509396
ATS7s,236.00000000000006
ATS7v,13737.249925012562
ATS8Z,1271.0
ATS8d,199.0
ATS8i,10736.501890044587
ATS8m,4675.541769999999
ATS8p,97.32740694848998
ATS8s,258.8055555555556
ATS8v,13392.429400256422
C1SP1,0
C1SP2,4
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.07427813488419549
JGI10,0.0043693020520114995
JGT10,0.34563368762215346
Kier1,20.727040816326532
Kier2,11.11111111111111
Kier3,7.510204081632653
MAXdO,11.986365812934245
MID_C,37.312543539240295
MID_N,12.142669029499999
MID_O,3.5508569829805623
MID_X,0.0
MID_h,15.693526012480561
MINdO,11.986365812934245
MPC10,67
MWC01,28.0
MWC02,4.859812404361672
MWC03,5.652489180268651
MWC04,6.484635235635252
MWC05,7.2868764117507
MWC06,8.12296471523406
MWC07,8.928640371201949
MWC08,9.766349664317493
MWC09,10.57380101668713
MWC10,11.412629878652586
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,4
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.7646000000000006
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.744059186311348
SRW07,0.0
SRW08,8.261784679514752
SRW09,0.0
SRW10,9.815584869360217
SaaCH,20.352562976309507
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.9223809352983656
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8633572467095192
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,10.58766707230868
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.5105296320929265
VE1_D,5.023753110375575
VE2_A,0.17348190892665102
VE2_D,0.19322127347598364
VE3_A,2.4619260267009313
VE3_D,2.569688730942746
VR1_A,201.18317731281405
VR1_D,151.3071698135002
VR2_A,7.73781451203131
VR2_D,5.819506531288469
VR3_A,6.259727267992024
VR3_D,5.974823452759114
WPath,2003
Xc-3d,1.3938468501173518
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,18.192023676495612
Xp-1d,12.68667318580106
Xp-2d,11.059880889882209
Xp-3d,8.283710322423499
Xp-4d,7.144736848892591
Xp-5d,5.318462710520889
Xp-6d,3.121050761765979
Xp-7d,2.0704102257840216
ZMIC0,85.25646964754415
ZMIC1,62.42644889476909
ZMIC2,41.036825965912406
ZMIC3,35.10512981345103
ZMIC4,33.7052000252718
ZMIC5,32.574427551012214
nAcid,0
nAtom,42
nBase,0
nRing,3
piPC1,3.6888794541139363
piPC2,4.212127597878484
piPC3,4.641984159110808
piPC4,5.178266135480206
piPC5,5.619267977865158
piPC6,5.4808993061061235
piPC7,5.678037224904343
piPC8,6.037721744118176
piPC9,5.972536537222463
AATS0Z,25.857142857142858
AATS0d,3.4285714285714284
AATS0i,163.7934235826901
AATS0m,102.43151185714288
AATS0p,1.5681051066091425
AATS0s,5.277777777777778
AATS0v,238.4121603724199
AATS1Z,27.363636363636363
AATS1d,3.9545454545454546
AATS1i,151.67596934159084
AATS1m,105.10554263636368
AATS1p,1.819629566363637
AATS1s,3.7424242424242427
AATS1v,275.26191586990086
AATS2Z,24.735294117647058
AATS2d,3.6911764705882355
AATS2i,155.0662502555823
AATS2m,93.40826276470585
AATS2p,1.6442981455882346
AATS2s,4.040032679738562
AATS2v,240.30187218204193
AATS3Z,18.850574712643677
AATS3d,3.057471264367816
AATS3i,163.7213311784459
AATS3m,68.38188994252873
AATS3p,1.3492959085378389
AATS3s,3.4252873563218382
AATS3v,193.15102449597958
AATS4Z,19.097560975609756
AATS4d,2.9634146341463414
AATS4i,164.59127247201624
AATS4m,70.51197462195123
AATS4p,1.2610445445455487
AATS4s,3.8418021680216796
AATS4v,180.7941347665939
AATS5Z,19.986666666666668
AATS5d,2.92
AATS5i,166.0118829395966
AATS5m,73.28129021333334
AATS5p,1.2792422029285462
AATS5s,4.19111111111111
AATS5v,191.1236986913697
AATS6Z,19.819444444444443
AATS6d,2.9722222222222223
AATS6i,163.64995067276993
AATS6m,73.13023584722224
AATS6p,1.323118470407486
AATS6s,4.099537037037035
AATS6v,192.7888519685408
AATS7Z,18.441176470588236
AATS7d,3.0
AATS7i,161.6643229432381
AATS7m,66.59813414705883
AATS7p,1.4223357430160877
AATS7s,3.4705882352941186
AATS7v,202.01838125018475
AATS8Z,18.691176470588236
AATS8d,2.926470588235294
AATS8i,157.8897336771263
AATS8m,68.75796720588234
AATS8p,1.4312853963013232
AATS8s,3.805964052287582
AATS8v,196.9474911802415
AMID_C,1.435097828432319
AMID_N,0.4670257319038461
AMID_O,0.1365714224223293
AMID_X,0.0
AMID_h,0.6035971543261754
ATS0dv,390.0
ATS0pe,273.60179999999997
ATS0se,331.1379599999999
ATS1dv,390.0
ATS1pe,295.67500000000007
ATS1se,349.41065599999985
ATS2dv,515.0
ATS2pe,455.03780000000006
ATS2se,541.013232
ATS3dv,481.0
ATS3pe,565.5125
ATS3se,687.6462120000001
ATS4dv,480.0
ATS4pe,527.001
ATS4se,643.5638039999998
ATS5dv,452.0
ATS5pe,500.585
ATS5se,608.0040879999999
ATS6dv,416.0
ATS6pe,472.01090000000005
ATS6se,574.8289
ATS7dv,344.0
ATS7pe,439.2840000000001
ATS7se,535.48316
ATS8dv,364.0
ATS8pe,425.59760000000006
ATS8se,520.300824
ATSC0Z,297.33333333333326
ATSC0c,1.0405511888321
ATSC0d,20.571428571428577
ATSC0i,72.05330360128528
ATSC0m,1412.626594285714
ATSC0p,8.850701265551997
ATSC0s,69.28571428571428
ATSC0v,1930.496118501364
ATSC1Z,2.2222222222222414
ATSC1c,-0.9600301064431881
ATSC1d,1.5918367346938807
ATSC1i,-13.202890205119099
ATSC1m,13.960620081632555
ATSC1p,-0.08090251180799765
ATSC1s,-7.124716553287978
ATSC1v,54.83748297345278
ATSC2Z,-22.444444444444425
ATSC2c,1.0316288697895128
ATSC2d,-5.163265306122445
ATSC2i,-3.327499704513739
ATSC2m,-128.13485208163274
ATSC2p,-3.1108320855359977
ATSC2s,14.76757369614512
ATSC2v,-754.9690729701615
ATSC3Z,-114.99999999999999
ATSC3c,-0.9743043352334188
ATSC3d,-2.897959183673468
ATSC3i,-18.57529401314666
ATSC3m,-536.0956664489796
ATSC3p,-1.2574101694800002
ATSC3s,-29.52834467120182
ATSC3v,-360.5920561813913
ATSC4Z,89.77777777777777
ATSC4c,0.6712605819881776
ATSC4d,-2.877551020408163
ATSC4i,-11.684797775547215
ATSC4m,413.306383489796
ATSC4p,-1.880120819025
ATSC4s,25.86678004535147
ATSC4v,-28.950133892161826
ATSC5Z,-56.66666666666666
ATSC5c,-0.5539278497207839
ATSC5d,0.5510204081632653
ATSC5i,-7.75431679846702
ATSC5m,-253.05250251020414
ATSC5p,0.43701818823299954
ATSC5s,-28.79591836734693
ATSC5v,120.7081903336606
ATSC6Z,14.333333333333327
ATSC6c,0.6810611719008751
ATSC6d,0.4489795918367351
ATSC6i,8.150320944176322
ATSC6m,73.07180479591828
ATSC6p,1.3531317616429994
ATSC6s,-9.958049886621312
ATSC6v,225.3893045435831
ATSC7Z,-121.11111111111113
ATSC7c,-0.8701964400537239
ATSC7d,-0.7346938775510198
ATSC7i,15.720649152448209
ATSC7m,-557.0960437959184
ATSC7p,1.8852865915259998
ATSC7s,-34.113378684807245
ATSC7v,21.403120579222367
ATSC8Z,43.222222222222214
ATSC8c,0.8070412490805811
ATSC8d,-2.306122448979592
ATSC8i,10.119151447769577
ATSC8m,186.47379563265315
ATSC8p,-0.8605566320859996
ATSC8s,40.755668934240354
ATSC8v,-231.1119058728475
AXp-0d,0.6996932183267544
AXp-1d,0.45309547092146646
AXp-2d,0.30721891360783915
AXp-3d,0.19723119815294043
AXp-4d,0.13480635563948284
AXp-5d,0.08864104517534814
AXp-6d,0.057797236328999614
AXp-7d,0.03697161117471467
GATS1Z,0.7270688952303304
GATS1c,1.9401596601550901
GATS1d,0.9059343434343432
GATS1i,1.3503691865987726
GATS1m,0.7283376860318364
GATS1p,0.9598236852949832
GATS1s,0.6029600124960948
GATS1v,0.837458452578605
GATS2Z,0.847632550778159
GATS2c,0.4480341004173305
GATS2d,1.231004901960784
GATS2i,1.1560063377097547
GATS2m,0.8591175269845106
GATS2p,1.1639685254417909
GATS2s,0.5129489252745772
GATS2v,1.1253070949347141
GATS3Z,1.1522730787072835
GATS3c,1.5362305883987526
GATS3d,1.076708173690932
GATS3i,1.1441575896355376
GATS3m,1.147210121384261
GATS3p,0.997162822653504
GATS3s,1.1538419507313926
GATS3v,1.0166576471919382
GATS4Z,0.8609865470852021
GATS4c,0.9118656768483119
GATS4d,1.1909722222222219
GATS4i,1.0488313592895817
GATS4m,0.8644962213935222
GATS4p,1.0628643224299699
GATS4s,0.8164662084765179
GATS4v,0.9794976262406785
GATS5Z,1.141748878923767
GATS5c,1.665257462094206
GATS5d,1.0363888888888888
GATS5i,1.034917904093065
GATS5m,1.1273121737632465
GATS5p,0.8883717300575332
GATS5s,1.891635738831615
GATS5v,0.8612110357761934
GATS6Z,0.9920590433482813
GATS6c,0.7974096623395871
GATS6d,1.107253086419753
GATS6i,0.8861336803572626
GATS6m,0.9849940690198308
GATS6p,0.8735513785902153
GATS6s,1.5939878452335499
GATS6v,0.8766424746137687
GATS7Z,1.2085861250329732
GATS7c,1.445941423152126
GATS7d,0.9965277777777776
GATS7i,0.8609500005117237
GATS7m,1.1991451048784452
GATS7p,0.8373538928824329
GATS7s,1.4382875143184422
GATS7v,0.9410248302415493
GATS8Z,0.8395212345027699
GATS8c,0.24677992994728148
GATS8d,0.9965277777777776
GATS8i,0.8799259393400575
GATS8m,0.8523224609014761
GATS8p,1.0915188591721903
GATS8s,0.3323773667542619
GATS8v,1.1018140413204545
MATS1Z,0.007134121483897333
MATS1c,-0.8806797629635885
MATS1d,0.07386363636363648
MATS1i,-0.17490882724680973
MATS1m,0.009433523689462028
MATS1p,-0.008725311429073273
MATS1s,-0.09815682599187749
MATS1v,0.027114724349540893
MATS2Z,-0.0466235821682933
MATS2c,0.6123509771182897
MATS2d,-0.15502450980392138
MATS2i,-0.02852361103526713
MATS2m,-0.056024794408621605
MATS2p,-0.21708972322944425
MATS2s,0.13164544168182735
MATS2v,-0.24154642060857237
MATS3Z,-0.18671717952682854
MATS3c,-0.4520237178693296
MATS3d,-0.06800766283524899
MATS3i,-0.12445485312253651
MATS3m,-0.18320822044517288
MATS3p,-0.06858502855835025
MATS3s,-0.20574317652170485
MATS3v,-0.090173153939782
MATS4Z,0.15465383353385107
MATS4c,0.3304175703632379
MATS4d,-0.07164634146341461
MATS4i,-0.08306206825352261
MATS4m,0.14985808305684287
MATS4p,-0.10880366236420219
MATS4s,0.19122035034783336
MATS4v,-0.007680987916676552
MATS5Z,-0.10672645739910315
MATS5c,-0.29811084660986514
MATS5d,0.014999999999999996
MATS5i,-0.06026673573734753
MATS5m,-0.10031624916234061
MATS5p,0.02765093726109583
MATS5s,-0.23274226804123707
MATS5v,0.035015137269131046
MATS6Z,0.028120328849028396
MATS6c,0.38180311345831214
MATS6d,0.01273148148148149
MATS6i,0.06598384316160692
MATS6m,0.030174442160944063
MATS6p,0.08918240908554582
MATS6s,-0.08383925162275677
MATS6v,0.06810533989529866
MATS7Z,-0.2515826958586126
MATS7c,-0.5165284298998706
MATS7d,-0.022058823529411742
MATS7i,0.13475874424213138
MATS7m,-0.2435808120310516
MATS7p,0.13156491032271295
MATS7s,-0.3041034970689306
MATS7v,0.006847760194236677
MATS8Z,0.0897850171458718
MATS8c,0.4790409728937606
MATS8d,-0.06924019607843135
MATS8i,0.08674222856026342
MATS8m,0.08153250964272385
MATS8p,-0.06005402925842059
MATS8s,0.36331615120274907
MATS8v,-0.07394243767362632
MAXaaN,4.014007318462239
MINaaN,4.014007318462238
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.30786385848841
SpAD_D,318.9680708241142
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,543
TMWC10,127.08819887810948
TSRW10,60.16778491107994
VE1_Dt,5.0118690200928775
VE2_Dt,0.19276419308049528
VE3_Dt,2.567320348458182
VR1_Dt,152.36093265908164
VR2_Dt,5.86003587150314
VR3_Dt,5.981763708036022
Xc-3dv,0.397828184156213
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2874574785652648
Xch-7d,0.2621886974951644
Xp-0dv,13.639127002203155
Xp-1dv,7.770577139693688
Xp-2dv,5.169008684439358
Xp-3dv,3.1912959382467085
Xp-4dv,2.1054351763103543
Xp-5dv,1.2826198050553133
Xp-6dv,0.5653517928020655
Xp-7dv,0.304839128102066
Xpc-4d,2.2397988516376532
Xpc-5d,3.892576329851984
Xpc-6d,4.873894624977225
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,44
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,2
nSpiro,0
naRing,3
piPC10,6.45529682895215
AATS0dv,9.285714285714286
AATS0pe,6.514328571428571
AATS0se,7.884237142857141
AATS1dv,8.863636363636363
AATS1pe,6.719886363636365
AATS1se,7.941151272727269
AATS2dv,7.573529411764706
AATS2pe,6.691732352941178
AATS2se,7.9560769411764705
AATS3dv,5.528735632183908
AATS3pe,6.50014367816092
AATS3se,7.903979448275863
AATS4dv,5.853658536585366
AATS4pe,6.426841463414634
AATS4se,7.848339073170729
AATS5dv,6.026666666666666
AATS5pe,6.6744666666666665
AATS5se,8.106721173333332
AATS6dv,5.777777777777778
AATS6pe,6.555706944444445
AATS6se,7.983734722222222
AATS7dv,5.0588235294117645
AATS7pe,6.460058823529414
AATS7se,7.874752352941177
AATS8dv,5.352941176470588
AATS8pe,6.258788235294118
AATS8se,7.651482705882353
AATSC0Z,7.079365079365077
AATSC0c,0.02477502830552619
AATSC0d,0.48979591836734704
AATSC0i,1.7155548476496496
AATSC0m,33.633966530612234
AATSC0p,0.2107309825131428
AATSC0s,1.649659863945578
AATSC0v,45.964193297651526
AATSC1Z,0.05050505050505094
AATSC1c,-0.021818866055527002
AATSC1d,0.036178107606679104
AATSC1i,-0.3000656864799795
AATSC1m,0.3172868200371035
AATSC1p,-0.0018386934501817649
AATSC1s,-0.1619253762110904
AATSC1v,1.246306431214836
AATSC2Z,-0.3300653594771239
AATSC2c,0.015171012791022247
AATSC2d,-0.07593037214885948
AATSC2i,-0.04893381918402557
AATSC2m,-1.8843360600240109
AATSC2p,-0.04574753066964703
AATSC2s,0.21717020141389884
AATSC2v,-11.102486367208257
AATSC3Z,-1.32183908045977
AATSC3c,-0.011198900404981825
AATSC3d,-0.03330987567440768
AATSC3i,-0.21350912658789264
AATSC3m,-6.162019154585972
AATSC3p,-0.014452990453793106
AATSC3s,-0.33940626058852663
AATSC3v,-4.144736277947026
AATSC4Z,1.094850948509485
AATSC4c,0.00818610465839241
AATSC4d,-0.035092085614733697
AATSC4i,-0.14249753384813676
AATSC4m,5.040321749875561
AATSC4p,-0.022928302671036585
AATSC4s,0.31544853713843257
AATSC4v,-0.3530504133190467
AATSC5Z,-0.7555555555555554
AATSC5c,-0.007385704662943786
AATSC5d,0.007346938775510204
AATSC5i,-0.10339089064622693
AATSC5m,-3.374033366802722
AATSC5p,0.005826909176439994
AATSC5s,-0.3839455782312924
AATSC5v,1.6094425377821413
AATSC6Z,0.199074074074074
AATSC6c,0.00945918294306771
AATSC6d,0.0062358276643990984
