DLiP-ID,T005EB
AATS5s,4.7452651515151505
AATS5v,164.45757703359214
AATS6Z,17.94736842105263
AATS6d,2.5657894736842106
AATS6i,160.29417850748874
AATS6m,63.5258220526316
AATS6p,1.2269833444880789
AATS6s,4.684576023391811
AATS6v,176.77693638428278
AATS7Z,13.313253012048193
AATS7d,2.36144578313253
AATS7i,161.02731784471243
AATS7m,45.88951561445783
AATS7p,1.1714467496401326
AATS7s,2.8356760374832666
AATS7v,154.96720591929258
AATS8Z,11.901234567901234
AATS8d,2.197530864197531
AATS8i,163.45204253886212
AATS8m,40.08836381481481
AATS8p,1.1121582881812098
AATS8s,2.763374485596708
AATS8v,144.46194752264427
AMID_C,1.4819526770474325
AMID_N,0.10084495616429555
AMID_O,0.41508502850219453
AMID_X,0.0
AMID_h,0.5159299846664901
ATS0dv,344.0
ATS0pe,264.40959999999995
ATS0se,325.25928799999997
ATS1dv,297.0
ATS1pe,275.7825
ATS1se,329.81107599999984
ATS2dv,426.0
ATS2pe,482.01130000000006
ATS2se,587.0830719999998
ATS3dv,456.0
ATS3pe,607.3761000000001
ATS3se,748.312864
ATS4dv,379.0
ATS4pe,642.131
ATS4se,796.163084
ATS5dv,405.0
ATS5pe,601.9987000000001
ATS5se,740.3011839999998
ATS6dv,340.0
ATS6pe,511.61690000000016
ATS6se,626.8764080000001
ATS7dv,203.0
ATS7pe,502.78600000000006
ATS7se,630.2082880000002
ATS8dv,191.0
ATS8pe,486.664
ATS8se,614.3505319999998
ATSC0Z,323.9024390243902
ATSC0c,1.2081382351349703
ATSC0d,21.951219512195127
ATSC0i,56.07342465914586
ATSC0m,1529.7523547804876
ATSC0p,9.19930997577761
ATSC0s,99.9010840108401
ATSC0v,1986.143258004887
ATSC1Z,16.490184414039263
ATSC1c,-0.6353995059807164
ATSC1d,7.318262938726944
ATSC1i,-14.236595823751548
ATSC1m,75.45050439559787
ATSC1p,-1.3396495578450363
ATSC1s,-0.7116795558199468
ATSC1v,-108.36620104527972
ATSC2Z,4.883402736466376
ATSC2c,-0.42343966170028974
ATSC2d,-2.0582986317668084
ATSC2i,-0.2606540802680968
ATSC2m,17.202011420583048
ATSC2p,0.1319487662392911
ATSC2s,15.440048912684249
ATSC2v,-65.47400913333104
ATSC3Z,81.15526472337895
ATSC3c,0.9255143601216628
ATSC3d,-5.885782272456874
ATSC3i,1.6295053749924397
ATSC3m,358.67243895300436
ATSC3p,-1.7841058955184024
ATSC3s,43.1252396060546
ATSC3v,-217.69503300214214
ATSC4Z,-27.22546103509816
ATSC4c,-0.34679176932532935
ATSC4d,-6.490779298036883
ATSC4i,-21.418857627454415
ATSC4m,-123.04965197679951
ATSC4p,-2.793885808839073
ATSC4s,-45.934215744596486
ATSC4v,-255.61707653644143
ATSC5Z,-105.37596668649613
ATSC5c,-0.5208911680151771
ATSC5d,-3.3099345627602617
ATSC5i,18.177219623002905
ATSC5m,-474.4805200166568
ATSC5p,2.3547806824080557
ATSC5s,-37.320890343049776
ATSC5v,203.28435569732068
ATSC6Z,-152.11183819155266
ATSC6c,0.5965308456599195
ATSC6d,-3.982748364069006
ATSC6i,-0.14280489081039485
ATSC6m,-721.2422607638307
ATSC6p,-0.0756597291679594
ATSC6s,-0.40336439949766234
ATSC6v,-630.7753345406231
ATSC7Z,-41.046400951814405
ATSC7c,-0.06968169659139531
ATSC7d,-1.242712671029149
ATSC7i,-7.0627722788709155
ATSC7m,-192.40015592147537
ATSC7p,-0.9300306138546242
ATSC7s,-12.425771696741354
ATSC7v,-211.55496280211054
ATSC8Z,-43.36823319452707
ATSC8c,-0.25856881584822555
ATSC8d,1.0963712076145162
ATSC8i,9.425336904807912
ATSC8m,-194.2770824931589
ATSC8p,1.49759053612577
ATSC8s,-15.678564346619074
ATSC8v,132.15929497737477
AXp-0d,0.7249719540625604
AXp-1d,0.46218386762329566
AXp-2d,0.29718284002024425
AXp-3d,0.19941123406521952
AXp-4d,0.1256771702178725
AXp-5d,0.08386971290157458
AXp-6d,0.05488368414047225
AXp-7d,0.03638440054470546
GATS1Z,0.7439041881812966
GATS1c,1.583993295693143
GATS1d,0.8460317460317458
GATS1i,1.4856162076898076
GATS1m,0.7544125624014004
GATS1p,1.3132832518822868
GATS1s,0.5248577926158732
GATS1v,1.1011991628664062
GATS2Z,0.9028410941061543
GATS2c,1.3255730391934255
GATS2d,1.2312312312312308
GATS2i,1.1219168470634506
GATS2m,0.9073628435013352
GATS2p,1.0207357104675103
GATS2s,0.5401739580534324
GATS2v,0.9973046919135334
GATS3Z,0.8226499748995983
GATS3c,0.7243563097196192
GATS3d,1.2907407407407405
GATS3i,1.042997535336859
GATS3m,0.8327990054090442
GATS3p,1.081415223097969
GATS3s,0.6077191870006918
GATS3v,1.0360751227984253
GATS4Z,1.0515512048192772
GATS4c,1.3675008569144202
GATS4d,1.257333333333333
GATS4i,1.1022566038808665
GATS4m,1.0458971226290985
GATS4p,1.0721266653509087
GATS4s,1.4480434576206818
GATS4v,0.9952857429824645
GATS5Z,1.2728299561883898
GATS5c,1.7583143612942713
GATS5d,1.128535353535353
GATS5i,0.7755014517722991
GATS5m,1.2508697353542557
GATS5p,0.7497419071983853
GATS5s,1.9030187534602474
GATS5v,0.7988300478741329
GATS6Z,1.283687381103361
GATS6c,0.9551789338258362
GATS6d,1.1029239766081869
GATS6i,0.9751193133972998
GATS6m,1.2762324373711704
GATS6p,0.9701528589573221
GATS6s,1.4667286068875718
GATS6v,1.082388983284004
GATS7Z,0.9968790825954419
GATS7c,0.730309120133278
GATS7d,0.9879518072289153
GATS7i,1.041742798193522
GATS7m,1.0010953154338051
GATS7p,1.0453993547274711
GATS7s,0.8817289312689063
GATS7v,1.0651088604921544
GATS8Z,1.0314033913431502
GATS8c,0.7842609702247334
GATS8d,0.7648834019204387
GATS8i,0.8509535429154138
GATS8m,1.0311511260502206
GATS8p,0.8884543747870725
GATS8s,0.8715754333596736
GATS8v,0.970943227488116
MATS1Z,0.0496987951807229
MATS1c,-0.5134105752767718
MATS1d,0.3254497354497352
MATS1i,-0.24784698528757676
MATS1m,0.04814770415916067
MATS1p,-0.14215774261814276
MATS1s,-0.006954226887222926
MATS1v,-0.05326204591485928
MATS2Z,0.008353345815695192
MATS2c,-0.19419008056318388
MATS2d,-0.05195195195195201
MATS2i,-0.0025754883129777734
MATS2m,0.006230318349028335
MATS2p,0.007946981790460899
MATS2s,0.08563091961982465
MATS2v,-0.018264614120501153
MATS3Z,0.107007718373494
MATS3c,0.32717428061902865
MATS3d,-0.11451388888888892
MATS3i,0.012411130432406077
MATS3m,0.10013582938712108
MATS3p,-0.08282815720787179
MATS3s,0.1843630753771798
MATS3v,-0.04681128612951046
MATS4Z,-0.03446234939759037
MATS4c,-0.11768903697307494
MATS4d,-0.12123333333333332
MATS4i,-0.15661129457738523
MATS4m,-0.03297942778308532
MATS4p,-0.12451946772531626
MATS4s,-0.1885167577685245
MATS4v,-0.0527670906705981
MATS5Z,-0.15157533543263962
MATS5c,-0.20087761772179422
MATS5d,-0.07025252525252523
MATS5i,0.15103289876244158
MATS5m,-0.14451017973216654
MATS5p,0.1192604369153555
MATS5s,-0.17405358774446766
MATS5v,0.0476864037763916
MATS6Z,-0.2533489220038047
MATS6c,0.2663707543511571
MATS6d,-0.09788011695906429
MATS6i,-0.00137390361008029
MATS6m,-0.2543491555392478
MATS6p,-0.004436901566322044
MATS6s,-0.00217819937422059
MATS6v,-0.17133038730327071
MATS7Z,-0.06259888953403979
MATS7c,-0.02849101041428222
MATS7d,-0.02796519410977241
MATS7i,-0.06221912322434469
MATS7m,-0.06212838344707849
MATS7p,-0.04993991006690838
MATS7s,-0.06144109308502336
MATS7v,-0.05261607061480076
MATS8Z,-0.0677729436263573
MATS8c,-0.10833239766724492
MATS8d,0.025281207133059
MATS8i,0.08508218596259384
MATS8m,-0.06428346535256567
MATS8p,0.08240179492639352
MATS8s,-0.07943921242984002
MATS8v,0.03368107780555026
MAXssO,5.276407076719577
MINssO,4.440333406906278
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.61461260027579
SpAD_D,212.12207917279386
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.576466392303783
SssNH2,0
SsssAs,0
SsssCH,-0.7184608843537414
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,418
TMWC10,117.28683829075254
TSRW10,55.49142824518913
VE1_Dt,4.625692074800237
VE2_Dt,0.21025873067273804
VE3_Dt,2.3200833579286866
VR1_Dt,114.92665623678637
VR2_Dt,5.223938919853926
VR3_Dt,5.532751513410506
Xc-3dv,0.4358480515907126
Xc-4dv,0.0
Xc-5dv,0.07373053426027532
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.16839382851364085
Xp-0dv,12.488090568889769
Xp-1dv,7.22673802290722
Xp-2dv,5.095017479371792
Xp-3dv,3.619673016383441
Xp-4dv,2.4491392475322735
Xp-5dv,1.6804524654329012
Xp-6dv,0.768814626637438
Xp-7dv,0.42715125641993895
Xpc-4d,3.0746358225055004
Xpc-5d,4.409898045435037
Xpc-6d,6.470745972785553
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.948759890378168
AATS0dv,8.390243902439025
AATS0pe,6.449014634146341
AATS0se,7.9331533658536575
AATS1dv,7.071428571428571
AATS1pe,6.566250000000001
AATS1se,7.852644666666663
AATS2dv,5.756756756756757
AATS2pe,6.513666216216217
AATS2se,7.933555027027024
AATS3dv,4.75
AATS3pe,6.326834375000001
AATS3se,7.794925666666667
AATS4dv,3.79
AATS4pe,6.42131
AATS4se,7.961630840000001
AATS5dv,4.6022727272727275
AATS5pe,6.840894318181819
AATS5se,8.412513454545453
AATS6dv,4.473684210526316
AATS6pe,6.731801315789475
AATS6se,8.248373789473685
AATS7dv,2.4457831325301207
AATS7pe,6.057662650602411
AATS7se,7.592870939759038
AATS8dv,2.3580246913580245
AATS8pe,6.008197530864197
AATS8se,7.5845744691358
AATSC0Z,7.900059488399761
AATSC0c,0.029466786222804155
AATSC0d,0.5353955978584177
AATSC0i,1.3676445038816063
AATSC0m,37.31103304342653
AATSC0p,0.2243734140433563
AATSC0s,2.4366118051424412
AATSC0v,48.442518487924076
AATSC1Z,0.39262343842950626
AATSC1c,-0.015128559666207533
AATSC1d,0.17424435568397487
AATSC1i,-0.3389665672321797
AATSC1m,1.7964405808475685
AATSC1p,-0.03189641804392943
AATSC1s,-0.016944751329046354
AATSC1v,-2.5801476439352315
AATSC2Z,0.06599192887116724
AATSC2c,-0.005722157590544456
AATSC2d,-0.02781484637522714
AATSC2i,-0.003522352436055362
AATSC2m,0.2324596137916628
AATSC2p,0.0017830914356660962
AATSC2s,0.20864930963086822
AATSC2v,-0.8847839072071761
AATSC3Z,0.8453673408685307
AATSC3c,0.009640774584600654
AATSC3d,-0.0613102320047591
AATSC3i,0.016974014322837915
AATSC3m,3.7361712390937956
AATSC3p,-0.018584436411650026
AATSC3s,0.44922124589640205
AATSC3v,-2.267656593772314
AATSC4Z,-0.2722546103509816
AATSC4c,-0.0034679176932532934
AATSC4d,-0.06490779298036883
AATSC4i,-0.21418857627454416
AATSC4m,-1.2304965197679951
AATSC4p,-0.02793885808839073
AATSC4s,-0.45934215744596485
AATSC4v,-2.5561707653644143
AATSC5Z,-1.1974541668920013
AATSC5c,-0.005919217818354285
AATSC5d,-0.037612892758639334
AATSC5i,0.20655931389776028
AATSC5m,-5.391824091098372
AATSC5p,0.026758871391000635
AATSC5s,-0.42410102662556565
