DLiP-ID,C001G0
MID_h,13.70125845787228
MINdO,11.90797104991369
MINsF,12.879658741534886
MPC10,60
MWC01,23.0
MWC02,4.6913478822291435
MWC03,5.517452896464707
MWC04,6.368187186350492
MWC05,7.210079628170788
MWC06,8.064321960910803
MWC07,8.912338567117548
MWC08,9.768526567102011
MWC09,10.619887284906223
MWC10,11.477432993279729
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.991500000000001
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.14166355650266
SRW05,2.3978952727983707
SRW06,6.618738983517219
SRW07,4.59511985013459
SRW08,8.171599480345463
SRW09,6.580639137284949
SRW10,9.762327132747114
SaaCH,12.118225814842287
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.8270978572249885
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.37212396069538856
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.651638873141849
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.0582520136011535
VE1_D,4.5152842307614875
VE2_A,0.19325009588576922
VE2_D,0.21501353479816607
VE3_A,2.1426896871128154
VE3_D,2.249405482166507
VR1_A,149.33158309280077
VR1_D,112.25857543601825
VR2_A,7.111027766323846
VR2_D,5.345646449334202
VR3_A,5.74810656804686
VR3_D,5.462742264300258
WPath,1043
Xc-3d,1.22850154022226
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,14.656489770562878
Xp-1d,10.220346690612274
Xp-2d,9.070185738986579
Xp-3d,7.468654841569997
Xp-4d,5.934565069108408
Xp-5d,4.537156924400583
Xp-6d,2.8618435182705872
Xp-7d,1.9394247794925195
ZMIC0,64.04157671955244
ZMIC1,39.191509657544394
ZMIC2,27.44134357365111
ZMIC3,25.38249776383096
ZMIC4,25.188705057457057
ZMIC5,25.188705057457057
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.098502572370764
piPC3,4.652769164787371
piPC4,5.193304012844747
piPC5,5.622662798371214
piPC6,5.768125664217802
piPC7,6.1052116716427935
piPC8,6.364158929433028
piPC9,6.710675351212637
AATS0Z,37.0
AATS0d,3.9
AATS0i,162.6891719186947
AATS0m,148.61257970499238
AATS0p,1.9083189714547004
AATS0s,6.811225422953817
AATS0v,272.4153012222957
AATS1Z,33.78125
AATS1d,4.4375
AATS1i,147.17090510626556
AATS1m,132.32140115110008
AATS1p,2.0928517743750006
AATS1s,3.8989197530864197
AATS1v,306.6768719046733
AATS2Z,32.204081632653065
AATS2d,4.1020408163265305
AATS2i,152.27318531732513
AATS2m,124.61384660551836
AATS2p,1.8932276926530607
AATS2s,4.1295666414714045
AATS2v,275.76026890988055
AATS3Z,25.57894736842105
AATS3d,3.491228070175439
AATS3i,160.80475609326183
AATS3m,96.5331095179228
AATS3p,1.5964173433780178
AATS3s,4.335824128221789
AATS3v,228.9321713704867
AATS4Z,27.326923076923077
AATS4d,3.269230769230769
AATS4i,161.07396935721147
AATS4m,103.35748185935384
AATS4p,1.6044203629335958
AATS4s,4.207027540360874
AATS4v,222.9433791601684
AATS5Z,27.48936170212766
AATS5d,3.276595744680851
AATS5i,159.01682413440113
AATS5m,104.29710931564259
AATS5p,1.6408264751051707
AATS5s,3.5713159968479133
AATS5v,221.0052099088448
AATS6Z,28.794871794871796
AATS6d,3.41025641025641
AATS6i,160.69332510407017
AATS6m,108.67933355019487
AATS6p,1.6851858324755642
AATS6s,4.068059512503957
AATS6v,228.59630599591432
AATS7Z,28.11764705882353
AATS7d,3.323529411764706
AATS7i,160.4112575249111
AATS7m,107.81077905449409
AATS7p,1.595754582221971
AATS7s,3.97930283224401
AATS7v,230.768594983065
AATS8Z,21.806451612903224
AATS8d,3.2580645161290325
AATS8i,158.21380344768312
AATS8m,81.09956034265807
AATS8p,1.514177347630549
AATS8s,4.271804062126643
AATS8v,218.2004888357925
AMID_C,1.3932253647370483
AMID_N,0.3864157278208732
AMID_O,0.08481673046119433
AMID_X,0.08388892014203571
AMID_h,0.652440878946299
ATS0dv,344.44444444444446
ATS0pe,205.89180000000002
ATS0se,244.93550900000008
ATS1dv,324.66666666666663
ATS1pe,217.1905000000001
ATS1se,255.58910000000006
ATS2dv,433.66666666666663
ATS2pe,334.8681
ATS2se,396.30510200000003
ATS3dv,415.33333333333337
ATS3pe,386.32079999999996
ATS3se,462.65210800000006
ATS4dv,344.66666666666663
ATS4pe,351.13450000000006
ATS4se,422.97144799999995
ATS5dv,305.3333333333333
ATS5pe,306.5783
ATS5se,373.73851600000006
ATS6dv,276.0
ATS6pe,263.8565
ATS6se,318.465062
ATS7dv,237.66666666666669
ATS7pe,229.4019
ATS7se,275.88130599999994
ATS8dv,205.0
ATS8pe,204.1172
ATS8se,246.85872399999994
ATSC0Z,319.4666666666667
ATSC0c,0.6353702364628109
ATSC0d,16.166666666666668
ATSC0i,78.29359682424736
ATSC0m,1452.1460947513374
ATSC0p,9.014501711015367
ATSC0s,75.59035208047553
ATSC0v,1328.230960556939
ATSC1Z,9.502222222222208
ATSC1c,-0.39166364570207995
ATSC1d,2.055555555555555
ATSC1i,-10.001991234486217
ATSC1m,46.119586692109166
ATSC1p,0.2437960448417146
ATSC1s,-4.720106691053194
ATSC1v,19.408751097176324
ATSC2Z,-25.99555555555558
ATSC2c,0.088511752216309
ATSC2d,-4.6388888888888875
ATSC2i,-21.861425102665763
ATSC2m,-126.36596359398473
ATSC2p,-2.722794662629392
ATSC2s,-0.151896052431031
ATSC2v,-323.6306279585701
ATSC3Z,-73.78666666666669
ATSC3c,-0.07686606248098353
ATSC3d,-3.5833333333333326
ATSC3i,1.1979241957488524
ATSC3m,-349.14988433702786
ATSC3p,-0.3983232872146969
ATSC3s,-9.453150434385003
ATSC3v,-231.84277070769122
ATSC4Z,3.8577777777777715
ATSC4c,0.09394923760454138
ATSC4d,0.11111111111111105
ATSC4i,7.411374684786607
ATSC4m,-16.495584521480833
ATSC4p,0.5843423715357308
ATSC4s,-15.400094497789965
ATSC4v,-176.68053614443417
ATSC5Z,25.43555555555554
ATSC5c,-0.022912434858828747
ATSC5d,0.3055555555555558
ATSC5i,-8.549838781263386
ATSC5m,140.711649868125
ATSC5p,0.19387467487275958
ATSC5s,-0.3420088401158352
ATSC5v,236.69442117829024
ATSC6Z,-97.70666666666669
ATSC6c,0.026645984963722443
ATSC6d,0.08333333333333326
ATSC6i,1.6600449098836314
ATSC6m,-421.98842811831577
ATSC6p,-1.3223032128644412
ATSC6s,0.6675903063557392
ATSC6v,-105.4304348195574
ATSC7Z,3.9377777777777787
ATSC7c,-0.10243685012250456
ATSC7d,-1.8888888888888888
ATSC7i,-14.99139843677454
ATSC7m,27.951660470072966
ATSC7p,-1.3700621400712818
ATSC7s,-14.570254534369761
ATSC7v,7.96123807823993
ATSC8Z,-41.982222222222234
ATSC8c,0.1610837833508247
ATSC8d,-1.972222222222222
ATSC8i,7.982949818020729
ATSC8m,-181.35482378698575
ATSC8p,-0.4746399570005132
ATSC8s,-2.770592897424175
ATSC8v,-45.18014806534236
AXp-0d,0.697928084312518
AXp-1d,0.444362899591838
AXp-2d,0.29258663674150254
AXp-3d,0.19150397029666658
AXp-4d,0.12363677227309183
AXp-5d,0.08102065936429613
AXp-6d,0.052033518514010675
AXp-7d,0.0334383582671124
GATS1Z,0.6481994730801335
GATS1c,1.5148603412140562
GATS1d,0.8128221649484535
GATS1i,1.0157620162719352
GATS1m,0.6359421860333548
GATS1p,0.7970341613622086
GATS1s,0.5518479777151167
GATS1v,0.7563144480487928
GATS2Z,0.9040577833804639
GATS2c,0.9353015750441628
GATS2d,1.1714706501157162
GATS2i,1.1089351357339285
GATS2m,0.8903656282312084
GATS2p,1.101409773061011
GATS2s,0.6410841757958585
GATS2v,0.9622253264670686
GATS3Z,0.9881875494244793
GATS3c,1.1057139779214218
GATS3d,1.1486706456863809
GATS3i,0.9799676342180654
GATS3m,0.9993095584048374
GATS3p,0.9157398536975228
GATS3s,1.0633624963900896
GATS3v,1.0086980004688655
GATS4Z,1.018614758571979
GATS4c,0.9656668156588162
GATS4d,0.9314036478984933
GATS4i,0.8872992677279684
GATS4m,1.0245302723014702
GATS4p,0.9635478933432233
GATS4s,1.1589723909109695
GATS4v,1.0306212507475596
GATS5Z,1.2805251660569033
GATS5c,1.0617109021557005
GATS5d,0.9923228778240842
GATS5i,0.8804017462095736
GATS5m,1.2349899927220562
GATS5p,1.1992431775784032
GATS5s,0.7901274099430947
GATS5v,0.9523579785041889
GATS6Z,1.6525940670348014
GATS6c,1.1073760757086484
GATS6d,0.9659000793021411
GATS6i,0.9650034836724379
GATS6m,1.5940412518051337
GATS6p,1.4013755010774747
GATS6s,0.9389824310006011
GATS6v,1.052614088184876
GATS7Z,1.0732961799076892
GATS7c,1.2414432416373917
GATS7d,1.0815645845967252
GATS7i,1.2295504710730478
GATS7m,1.058852027085995
GATS7p,1.190966686193253
GATS7s,1.2429400848008223
GATS7v,0.9640499733405403
GATS8Z,0.9297249448004739
GATS8c,0.7245918183411936
GATS8d,1.1862321250415695
GATS8i,0.6754267791287212
GATS8m,0.9372912608810475
GATS8p,0.8941980642540478
GATS8s,1.050122677004061
GATS8v,1.0205498912351392
MATS1Z,0.027885016694490776
MATS1c,-0.5779066232152532
MATS1d,0.11920103092783502
MATS1i,-0.11976543628950807
MATS1m,0.0297746298944227
MATS1p,0.025354567492046464
MATS1s,-0.058540539911115755
MATS1v,0.013699201941485526
MATS2Z,-0.049819426936049925
MATS2c,0.0852902222892125
MATS2d,-0.17567851883021243
MATS2i,-0.1709532646873974
MATS2m,-0.053277639740071235
MATS2p,-0.1849261549696433
MATS2s,-0.0012302837671933535
MATS2v,-0.14917676720009518
MATS3Z,-0.12156225287760306
MATS3c,-0.06367283205400875
MATS3d,-0.11665762344004336
MATS3i,0.008052847798402912
MATS3m,-0.12654587419522384
MATS3p,-0.023256286603171836
MATS3s,-0.06581980632382768
MATS3v,-0.09186844345777014
MATS4Z,0.006966739437524067
MATS4c,0.08530692834328532
MATS4d,0.003965107057890561
MATS4i,0.05461229603456772
MATS4m,-0.0065535302626744465
MATS4p,0.037397585553838604
MATS4s,-0.117537088504526
MATS4v,-0.07674198356445876
MATS5Z,0.05082051646360952
MATS5c,-0.02301800994322309
MATS5d,0.012064049133581934
MATS5i,-0.06970357889144707
MATS5m,0.061850489457615496
MATS5p,0.013727857228176776
MATS5s,-0.0028879811901807596
MATS5v,0.1137464416351215
MATS6Z,-0.23526390137408504
MATS6c,0.03225979174703667
MATS6d,0.003965107057890559
MATS6i,0.0163098602540117
MATS6m,-0.2235356926835383
MATS6p,-0.11283555655051977
MATS6s,0.00679360514609472
MATS6v,-0.06105890984695655
MATS7Z,0.010875969753510755
MATS7c,-0.14225635826700483
MATS7d,-0.10309278350515462
MATS7i,-0.16895001685424887
MATS7m,0.016983986608288374
MATS7p,-0.13410373613987153
MATS7s,-0.17007602939068214
MATS7v,0.0052887050839378336
MATS8Z,-0.12717432279605798
MATS8c,0.24534912611399284
MATS8d,-0.11805786498170931
MATS8i,0.0986726325155807
MATS8m,-0.12085882323775902
MATS8p,-0.05095445154604341
MATS8s,-0.03547038556106524
MATS8v,-0.0329180129304236
MAXaaN,4.291584939531368
MAXaaS,1.2865839947089945
MINaaN,3.8325607781848072
MINaaS,1.2865839947089945
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.618699880622025
SpAD_D,205.56576728827588
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,515
TMWC10,116.62957496653145
TSRW10,68.11813101504042
VE1_Dt,4.515800889244388
VE2_Dt,0.21503813758306609
VE3_Dt,2.2495198999749095
VR1_Dt,112.83802486897503
VR2_Dt,5.373239279475001
VR3_Dt,5.46789072689019
Xc-3dv,0.46338853272605957
Xc-4dv,0.0
Xc-5dv,0.034692731062965006
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266095
Xch-7d,0.3828215105945564
Xp-0dv,11.471400574881562
Xp-1dv,6.890053468679186
Xp-2dv,4.947671552938817
Xp-3dv,3.4181690667027373
Xp-4dv,2.376615438440702
Xp-5dv,1.479508218099429
Xp-6dv,0.8047931788103141
Xp-7dv,0.47806825611685777
Xpc-4d,2.699107228487256
Xpc-5d,3.822066954146501
Xpc-6d,5.137633536347221
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,6.864652038564631
AATS0dv,11.481481481481483
AATS0pe,6.863060000000001
AATS0se,8.16451696666667
AATS1dv,10.145833333333332
AATS1pe,6.787203125000003
AATS1se,7.987159375000002
AATS2dv,8.85034013605442
AATS2pe,6.834042857142857
AATS2se,8.087859224489797
AATS3dv,7.28654970760234
AATS3pe,6.777557894736842
AATS3se,8.116703649122808
AATS4dv,6.628205128205128
AATS4pe,6.752586538461539
AATS4se,8.134066307692306
AATS5dv,6.496453900709219
AATS5pe,6.5229425531914895
AATS5se,7.951883319148937
AATS6dv,7.076923076923077
AATS6pe,6.765551282051281
AATS6se,8.16577082051282
AATS7dv,6.9901960784313735
AATS7pe,6.747114705882353
AATS7se,8.114156058823527
AATS8dv,6.612903225806452
AATS8pe,6.584425806451613
AATS8se,7.963184645161288
AATSC0Z,10.648888888888889
AATSC0c,0.021179007882093696
AATSC0d,0.538888888888889
AATSC0i,2.6097865608082453
AATSC0m,48.40486982504458
AATSC0p,0.3004833903671789
AATSC0s,2.5196784026825174
AATSC0v,44.27436535189796
AATSC1Z,0.296944444444444
AATSC1c,-0.012239488928189999
AATSC1d,0.06423611111111109
AATSC1i,-0.3125622260776943
AATSC1m,1.4412370841284114
AATSC1p,0.007618626401303581
AATSC1s,-0.1475033340954123
AATSC1v,0.6065234717867601
AATSC2Z,-0.5305215419501139
AATSC2c,0.001806362290128755
AATSC2d,-0.09467120181405893
AATSC2i,-0.44615153270746455
AATSC2m,-2.57889721620377
AATSC2p,-0.05556723801284474
AATSC2s,-0.0030999194373679795
AATSC2v,-6.604706693032043
AATSC3Z,-1.2945029239766086
AATSC3c,-0.0013485274119470795
AATSC3d,-0.06286549707602337
AATSC3i,0.021016213960506184
AATSC3m,-6.125436567316278
AATSC3p,-0.006988127845871875
AATSC3s,-0.1658447444628948
AATSC3v,-4.067417029959495
AATSC4Z,0.07418803418803407
AATSC4c,0.0018067161077796419
AATSC4d,0.0021367521367521357
AATSC4i,0.14252643624589628
AATSC4m,-0.3172227792592468
AATSC4p,0.011237353298764054
AATSC4s,-0.29615566341903776
AATSC4v,-3.3977026181621954
