DLiP-ID,T000B5
ATS3s,324.5308641975309
ATS3v,21049.248396023355
ATS4Z,2252.0
ATS4d,312.0
ATS4i,18600.291241044717
ATS4m,8195.527626
ATS4p,159.750228435225
ATS4s,315.7222222222222
ATS4v,20688.460018367954
ATS5Z,2055.0
ATS5d,310.0
ATS5i,18135.15434877945
ATS5m,7400.740279999999
ATS5p,158.371496225829
ATS5s,367.608024691358
ATS5v,21067.285202124873
ATS6Z,2102.0
ATS6d,301.0
ATS6i,18728.04017293576
ATS6m,7608.128332
ATS6p,153.15355435782902
ATS6s,415.4074074074074
ATS6v,20872.44681550456
ATS7Z,1840.0
ATS7d,280.0
ATS7i,18549.465619389433
ATS7m,6550.189379999999
ATS7p,139.468700443225
ATS7s,412.1574074074074
ATS7v,18621.05284909995
ATS8Z,1516.0
ATS8d,237.0
ATS8i,16146.729620090493
ATS8m,5292.397141
ATS8p,118.338433710131
ATS8s,325.7962962962963
ATS8v,15599.218476228425
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2631578947368421
GGI10,0.12406897255382104
JGI10,0.005908046312086716
JGT10,0.40001041859288156
Kier1,24.271105826397147
Kier2,13.33235938641344
Kier3,10.053539559785841
MAXdO,12.041003051715533
MID_C,39.234981386196885
MID_N,9.357616309298633
MID_O,5.174607186264234
MID_X,0.0
MID_h,16.606544415824537
MINdO,11.235991373447302
MPC10,62
MWC01,29.0
MWC02,4.890349128221754
MWC03,5.666426688112432
MWC04,6.4967749901858625
MWC05,7.29641326877392
MWC06,8.134174272137903
MWC07,8.946244609330543
MWC08,9.78790833668397
MWC09,10.607599400820764
MWC10,11.451805095291126
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.591470000000001
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.332718793265369
SRW05,0.0
SRW06,6.75343791859778
SRW07,0.0
SRW08,8.255048902752295
SRW09,0.0
SRW10,9.803611967108871
SaaCH,14.248381142127924
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.336340853260497
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.1375060469670184
SdssS,0
SsCH3,0
SsNH2,5.190014342696824
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.4818185509932995
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.330696760751838
VE1_D,5.200082788579426
VE2_A,0.15466774145542278
VE2_D,0.1857172424492652
VE3_A,2.49534786097346
VE3_D,2.6782939635224627
VR1_A,617.962106728146
VR1_D,165.99776898910483
VR2_A,22.070075240290926
VR2_D,5.928491749610886
VR3_A,7.456046556785074
VR3_D,6.141593765622717
WPath,2423
Xc-3d,1.8467533393197353
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,20.355160383312136
Xp-1d,13.435560745775547
Xp-2d,11.941255726808395
Xp-3d,8.08224493329534
Xp-4d,6.683080139943486
Xp-5d,5.151132699659469
Xp-6d,3.3204725540302893
Xp-7d,2.3951748873136176
ZMIC0,91.46282698081386
ZMIC1,40.812595416302756
ZMIC2,26.23082233111034
ZMIC3,24.299576978777885
ZMIC4,24.299576978777885
ZMIC5,24.299576978777885
nAcid,1
nAtom,51
nBase,3
nRing,2
piPC1,3.6635616461296463
piPC2,4.127134385045092
piPC3,4.454347296253507
piPC4,4.9362708788073935
piPC5,5.395897694886901
piPC6,5.399858096102998
piPC7,5.672463791398774
piPC8,5.96918698468492
piPC9,6.182472228392121
AATS0Z,27.45098039215686
AATS0d,3.0392156862745097
AATS0i,164.35456354755544
AATS0m,108.64932586274512
AATS0p,1.5608786041475877
AATS0s,5.477736087576321
AATS0v,220.0836801748391
AATS1Z,26.78846153846154
AATS1d,3.5961538461538463
AATS1i,150.14986872265288
AATS1m,101.79443475000001
AATS1p,1.8491308222307694
AATS1s,3.4919871794871797
AATS1v,263.9497013238196
AATS2Z,23.623529411764707
AATS2d,3.3058823529411763
AATS2i,153.05279018571264
AATS2m,88.11559855294117
AATS2p,1.6701395435793533
AATS2s,3.582861292665214
AATS2v,224.32103117308344
AATS3Z,18.605263157894736
AATS3d,2.763157894736842
AATS3i,160.25375243604216
AATS3m,66.3057713859649
AATS3p,1.4446051651367018
AATS3s,2.846761966645008
AATS3v,184.64252978967855
AATS4Z,19.413793103448278
AATS4d,2.689655172413793
AATS4i,160.34733828486824
AATS4m,70.65110022413792
AATS4p,1.3771571416829742
AATS4s,2.7217432950191567
AATS4v,178.3487932617927
AATS5Z,18.026315789473685
AATS5d,2.719298245614035
AATS5i,159.0803013050829
AATS5m,64.91877438596491
AATS5p,1.389223651103763
AATS5s,3.224631795538228
AATS5v,184.80074738706028
AATS6Z,17.965811965811966
AATS6d,2.572649572649573
AATS6i,160.06871942680138
AATS6m,65.02673788034188
AATS6p,1.3090047381011027
AATS6s,3.5504906616017724
AATS6v,178.39698132909882
AATS7Z,16.140350877192983
AATS7d,2.456140350877193
AATS7i,162.71461069639855
AATS7m,57.45780157894736
AATS7p,1.2234096530107457
AATS7s,3.615415854450942
AATS7v,163.34256885175395
AATS8Z,15.46938775510204
AATS8d,2.4183673469387754
AATS8i,164.76254714378055
AATS8m,54.004052459183676
AATS8p,1.2075350378584795
AATS8s,3.3244520030234317
AATS8v,159.17569873702473
AMID_C,1.4012493352213173
AMID_N,0.33420058247495116
AMID_O,0.18480739950943695
AMID_X,0.0
AMID_h,0.5930908719937334
ATS0dv,372.44444444444446
ATS0pe,323.23269999999997
ATS0se,397.6016529999999
ATS1dv,336.66666666666663
ATS1pe,341.90799999999996
ATS1se,409.02069599999993
ATS2dv,403.0
ATS2pe,542.5155
ATS2se,658.9452600000002
ATS3dv,349.33333333333337
ATS3pe,710.012
ATS3se,880.9706420000001
ATS4dv,361.33333333333337
ATS4pe,709.9522999999999
ATS4se,886.0621
ATS5dv,465.66666666666663
ATS5pe,706.3336999999999
ATS5se,875.198124
ATS6dv,489.33333333333326
ATS6pe,731.9863999999999
ATS6se,905.139744
ATS7dv,433.3333333333333
ATS7pe,707.0684
ATS7se,878.9880740000001
ATS8dv,335.33333333333337
ATS8pe,612.2317999999999
ATS8se,761.3289659999999
ATSC0Z,518.7450980392157
ATSC0c,1.3827087161413272
ATSC0d,26.352941176470594
ATSC0i,82.60691369957397
ATSC0m,2380.5233596862745
ATSC0p,13.934298088524628
ATSC0s,106.17789612415609
ATSC0v,2532.449871386884
ATSC1Z,5.25990003844672
ATSC1c,-0.9830083969660243
ATSC1d,3.6989619377162657
ATSC1i,4.651397385038494
ATSC1m,29.009804633602403
ATSC1p,1.7694360139412213
ATSC1s,-11.54930031131848
ATSC1v,203.3228609900911
ATSC2Z,9.934640522875796
ATSC2c,0.7823350167409953
ATSC2d,-4.882352941176466
ATSC2i,8.465188411247201
ATSC2m,29.4919609542484
ATSC2p,-0.4813471200242049
ATSC2s,37.45471009620126
ATSC2v,-423.41355661504525
ATSC3Z,-190.7047289504037
ATSC3c,-0.765934123206334
ATSC3d,2.2110726643598624
ATSC3i,17.969750345458163
ATSC3m,-864.3834937301037
ATSC3p,1.6919586385488115
ATSC3s,-43.26919054557997
ATSC3v,-205.6941259099592
ATSC4Z,107.87389465590157
ATSC4c,0.2096675614896205
ATSC4d,1.0795847750865055
ATSC4i,-0.9184219229997383
ATSC4m,478.44721679200325
ATSC4p,-0.435919217325192
ATSC4s,-23.480038673529066
ATSC4v,321.77495724612476
ATSC5Z,-73.80276816608999
ATSC5c,0.06846750612934335
ATSC5d,-1.2006920415224898
ATSC5i,10.588906288060153
ATSC5m,-312.8882226124567
ATSC5p,-1.053410852913129
ATSC5s,-4.90134175997519
ATSC5v,41.32799612405105
ATSC6Z,29.192618223760114
ATSC6c,-0.11295298194796177
ATSC6d,-2.6332179930795845
ATSC6i,-14.434859396317917
ATSC6m,120.86466679815456
ATSC6p,-2.2363296048655568
ATSC6s,-8.749819632525005
ATSC6v,-209.31086807480352
ATSC7Z,-6.136101499423297
ATSC7c,0.3246909318333667
ATSC7d,-2.6124567474048446
ATSC7i,-9.993027867260565
ATSC7m,-20.277499279123454
ATSC7p,-1.9217837741395387
ATSC7s,19.58227802538751
ATSC7v,-196.35066868932074
ATSC8Z,-111.94156093810076
ATSC8c,-0.07227849808290387
ATSC8d,-1.7958477508650526
ATSC8i,4.185726819149492
ATSC8m,-511.8244248285275
ATSC8p,-0.7656799760400685
ATSC8s,-20.98783600693835
ATSC8v,-309.21353089365607
AXp-0d,0.7269700136897191
AXp-1d,0.46329519813019127
AXp-2d,0.3227366412650918
AXp-3d,0.1971279252023254
AXp-4d,0.1310407870577154
AXp-5d,0.08585221166099115
AXp-6d,0.05627919583102185
AXp-7d,0.038018649004978054
GATS1Z,0.8100169221464957
GATS1c,1.699771528891809
GATS1d,1.021634615384615
GATS1i,1.1718805230250717
GATS1m,0.8101061992956671
GATS1p,0.8953801486619686
GATS1s,0.7846258442643186
GATS1v,0.9006949728893706
GATS2Z,0.9854097369216812
GATS2c,0.5035713141470276
GATS2d,1.3281249999999996
GATS2i,1.092333924214331
GATS2m,0.9790315292689524
GATS2p,1.1468123517815143
GATS2s,0.42954995556780506
GATS2v,1.1177782605638413
GATS3Z,1.3764661881495392
GATS3c,1.104029567249532
GATS3d,0.9985902255639094
GATS3i,0.9661169865837723
GATS3m,1.3498648304913068
GATS3p,1.13815457763531
GATS3s,1.089426898813042
GATS3v,1.0487879809754983
GATS4Z,1.1250625632149152
GATS4c,0.7650098026205027
GATS4d,1.04679802955665
GATS4i,1.0257551260119033
GATS4m,1.1049474985249326
GATS4p,1.2120047740087776
GATS4s,0.9294176939882943
GATS4v,0.9812822696543072
GATS5Z,1.1025257428421371
GATS5c,0.8066083778985677
GATS5d,1.0734844924812026
GATS5i,0.9506393989258347
GATS5m,1.0899994732486034
GATS5p,1.1130180501850897
GATS5s,0.9554106036928188
GATS5v,1.0083799587522715
GATS6Z,0.8555327471641352
GATS6c,0.9329812047242525
GATS6d,1.0135264041514038
GATS6i,1.0359011288082791
GATS6m,0.8661179092326416
GATS6p,1.0030582276236502
GATS6s,1.0989546508672365
GATS6v,1.0167122001885704
GATS7Z,0.9131348176913404
GATS7c,0.8498202889942027
GATS7d,0.9902686403508768
GATS7i,0.9859399166787791
GATS7m,0.9194058516135236
GATS7p,0.9844025491293541
GATS7s,0.937170618322405
GATS7v,1.011774856509278
GATS8Z,1.0577921446776473
GATS8c,1.0709500055907435
GATS8d,0.948660714285714
GATS8i,0.923886162391958
GATS8m,1.0618304262330756
GATS8p,0.9494807416832465
GATS8s,1.1732009275185824
GATS8v,1.0189595857674496
MATS1Z,0.009944668651578177
MATS1c,-0.6972577651947923
MATS1d,0.13766311813186818
MATS1i,0.055224765470807596
MATS1m,0.011951961596803458
MATS1p,0.12454221857918153
MATS1s,-0.10668132253260629
MATS1v,0.07874304175736495
MATS2Z,0.011490777139401246
MATS2c,0.3394793166231979
MATS2d,-0.11116071428571415
MATS2i,0.0614853263398765
MATS2m,0.007433313561300679
MATS2p,-0.02072643129777498
MATS2s,0.2116525838056049
MATS2v,-0.1003171422421479
MATS3Z,-0.1644647319083921
MATS3c,-0.24781411683393667
MATS3d,0.03753524436090226
MATS3i,0.09731750623191555
MATS3m,-0.1624423794038955
MATS3p,0.05432127688134496
MATS3s,-0.18230978538100523
MATS3v,-0.03633677308595442
MATS4Z,0.09142701479620031
MATS4c,0.06666727910238816
MATS4d,0.018011083743842367
MATS4i,-0.004888076927478043
MATS4m,0.08836367546391545
MATS4p,-0.013754129374440956
MATS4s,-0.0972247598428764
MATS4v,0.05586291199873209
MATS5Z,-0.06364788407365558
MATS5c,0.022152315779113804
MATS5d,-0.020382988721804482
MATS5i,0.05734559099970568
MATS5m,-0.058800645474256674
MATS5p,-0.033820343658038536
MATS5s,-0.020651242906861232
MATS5v,0.007300772497092182
MATS6Z,0.024530328053158433
MATS6c,-0.03560830609753202
MATS6d,-0.043555402930402914
MATS6i,-0.07616938966244712
MATS6m,0.022131519160919617
MATS6p,-0.06995762071325372
MATS6s,-0.035921072856094964
MATS6v,-0.03602759198913866
MATS7Z,-0.005291805261566374
MATS7c,0.10505211098239305
MATS7d,-0.04434915413533834
MATS7i,-0.05411853437316303
MATS7m,-0.0038107220408006653
MATS7p,-0.06169994119398109
MATS7s,0.08250768870563627
MATS7v,-0.03468621022538308
MATS8Z,-0.11230043877242465
MATS8c,-0.02720335815620503
MATS8d,-0.0354637390670554
MATS8i,0.02636929898877403
MATS8m,-0.1118903571164446
MATS8p,-0.02859606615622685
MATS8s,-0.10286737245681184
MATS8v,-0.06354212475725018
MAXaaN,4.068325481146254
MAXdNH,7.066586892936067
MAXsOH,9.216876180606357
MAXssS,1.4164596625049364
MINaaN,4.068325481146254
MINdNH,7.066586892936067
MINsOH,9.216876180606357
MINssS,1.4164596625049364
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.631709394323494
SpAD_D,360.5805386334682
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.2849615311980376
SssNH2,0
SsssAs,0
SsssCH,-0.2825863489993463
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,562
TMWC10,130.2776957895583
TSRW10,62.22235502563004
VE1_Dt,5.217568523213688
VE2_Dt,0.18634173297191745
VE3_Dt,2.681650910406481
VR1_Dt,164.0337424214054
VR2_Dt,5.858347943621622
VR3_Dt,6.129691570314439
Xc-3dv,0.8425698131643992
Xc-4dv,0.0
Xc-5dv,0.08333333333333333
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.17677669529663687
Xp-0dv,16.037598459961682
Xp-1dv,9.57937495692603
Xp-2dv,7.286870008313901
Xp-3dv,4.957865199360526
Xp-4dv,3.6415981741327412
Xp-5dv,2.4299039119587484
Xp-6dv,1.477371976793016
Xp-7dv,0.9051824335399172
Xpc-4d,2.5548047331911934
Xpc-5d,3.906533986509437
Xpc-6d,5.329811915636941
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,0
nHBAcc,5
nHBDon,5
nHRing,1
nSpiro,0
naRing,2
piPC10,6.347060784451898
AATS0dv,7.302832244008715
AATS0pe,6.337896078431372
AATS0se,7.796110843137253
AATS1dv,6.474358974358974
AATS1pe,6.575153846153845
AATS1se,7.865782615384614
AATS2dv,4.741176470588235
AATS2pe,6.3825352941176465
AATS2se,7.752297176470591
AATS3dv,3.0643274853801175
AATS3pe,6.228175438596491
AATS3se,7.727812649122808
AATS4dv,3.1149425287356327
AATS4pe,6.120278448275862
AATS4se,7.638466379310345
AATS5dv,4.084795321637427
AATS5pe,6.1959096491228065
AATS5se,7.677176526315789
AATS6dv,4.182336182336182
AATS6pe,6.2562940170940164
AATS6se,7.736237128205127
AATS7dv,3.8011695906432745
AATS7pe,6.202354385964912
AATS7se,7.710421701754387
AATS8dv,3.4217687074829937
AATS8pe,6.247263265306121
AATS8se,7.768662918367347
AATSC0Z,10.171472510572857
AATSC0c,0.027111935610614257
AATSC0d,0.516724336793541
AATSC0i,1.6197434058739992
AATSC0m,46.6769286212995
AATSC0p,0.2732215311475417
AATSC0s,2.081919531846198
AATSC0v,49.65587983111537
AATSC1Z,0.10115192381628307
AATSC1c,-0.018904007633962005
AATSC1d,0.07113388341762049
AATSC1i,0.08944994971227872
AATSC1m,0.5578808583385078
AATSC1p,0.034027615652715795
AATSC1s,-0.2221019290638169
AATSC1v,3.9100550190402137
AATSC2Z,0.11687812379853878
AATSC2c,0.009203941373423473
AATSC2d,-0.05743944636678195
AATSC2i,0.0995904518970259
AATSC2m,0.3469642465205694
AATSC2p,-0.0056629072944024104
AATSC2s,0.4406436481906031
AATSC2v,-4.981335960177003
AATSC3Z,-1.6728484995649449
AATSC3c,-0.00671872037900293
AATSC3d,0.019395374248770723
AATSC3i,0.15762938899524703
AATSC3m,-7.582311348509682
AATSC3p,0.014841742443410627
AATSC3s,-0.3795543030314032
AATSC3v,-1.8043344378066597
AATSC4Z,0.9299473677232893
AATSC4c,0.0018074789783587976
